,KHK (3795)
ACH-000332,-0.13356916202987545
ACH-000334,-0.0099337107394087
ACH-000335,0.032190448442421735
ACH-000336,-0.05885335438593321
ACH-000337,-0.041684888345850664
ACH-000338,-0.431564912743375
ACH-000339,-0.06438154859246534
ACH-000341,-0.1001301165827019
ACH-000348,-0.06562654339088679
ACH-000350,-0.13336031405451038
ACH-000352,-0.14739484999846025
ACH-000356,-0.038722997762638184
ACH-000361,-0.07680431390054952
ACH-000362,0.050430663620760936
ACH-000363,-0.10589858837849014
ACH-000364,-0.2802655896023161
ACH-000365,-0.12078404900160848
ACH-000366,-0.08579533141726432
ACH-000368,-0.04178590639590254
ACH-000374,0.0608647681437627
ACH-000375,-0.11868645187676492
ACH-000376,-0.03568249655188733
ACH-000381,-0.06408957668397175
ACH-000383,-0.07572341522372479
ACH-000387,-0.09782517489151707
ACH-000389,-0.0379523363834116
ACH-000390,-0.11992118267686415
ACH-000393,-0.159579361969842
ACH-000395,-0.15161566169613785
ACH-000396,-0.0663692941029916
ACH-000397,-0.14749227094530676
ACH-000401,-0.1356366514457087
ACH-000402,-0.1765268920453608
ACH-000403,-0.15271581137420998
ACH-000404,0.019605053597039918
ACH-000406,-0.1401109976516653
ACH-000407,-0.0789715879389227
ACH-000408,-0.17601349317559276
ACH-000410,-0.02720451905751304
ACH-000411,-0.14155065300955422
ACH-000414,-0.05850475962431994
ACH-000415,-0.01740818273703595
ACH-000416,-0.061083335730688734
ACH-000420,0.1081716223539354
ACH-000421,-0.12128183157919785
ACH-000424,-0.1833596770374677
ACH-000425,-0.02603337673447381
ACH-000426,-0.006373771896876186
ACH-000427,-0.02464743073495823
ACH-000433,-0.04666514472780199
ACH-000435,-0.30997814238020066
ACH-000436,-0.060719821575450125
ACH-000444,-0.18795509478054387
ACH-000445,0.001960641902965286
ACH-000448,-0.2698545089792056
ACH-000450,-0.16667731638505415
ACH-000452,-0.04933607569607297
ACH-000454,-0.21585832593018686
ACH-000458,-0.12385191438062845
ACH-000459,-0.10688692678131508
ACH-000460,-0.11882334387689975
ACH-000461,-0.1457378642640307
ACH-000463,-0.10835636503574393
ACH-000464,-0.137899934232247
ACH-000466,-0.11887066733627988
ACH-000467,-0.08511907690410925
ACH-000468,-0.1578750287346111
ACH-000469,-0.016330083196316812
ACH-000470,-0.08168392775085873
ACH-000471,-0.20093569251747845
ACH-000472,-0.03344262103744604
ACH-000473,-0.1770330446967126
ACH-000475,-0.07592197482261527
ACH-000476,-0.04331487430030578
ACH-000477,-0.14893112406992268
ACH-000479,-0.014132516981600991
ACH-000480,-0.09628827724458383
ACH-000481,-0.0927173749058969
ACH-000483,-0.08540898475382769
ACH-000484,0.07979153177124046
ACH-000485,-0.08795459426512202
ACH-000486,-0.05648615544758099
ACH-000487,-0.0604590190497489
ACH-000488,-0.14465071647947253
ACH-000490,-0.16659591081528216
ACH-000491,-0.10995647604162316
ACH-000495,-0.34695952957001386
ACH-000496,-0.020811405205308654
ACH-000499,0.056620173459111814
ACH-000500,-0.2429137475593324
ACH-000502,-0.15427940961338352
ACH-000503,-0.05777807652471549
ACH-000505,-0.10488276361570187
ACH-000507,-0.10873671778155168
ACH-000510,-0.07296289229735625
ACH-000511,-0.1460308731940045
ACH-000512,-0.14045840080610936
ACH-000516,-0.11897778938876268
ACH-000517,-0.13015562173550815
ACH-000518,-0.08622711163153393
ACH-000520,-0.050097352784277134
ACH-000521,-0.21564204943262946
ACH-000522,-0.07481384049042254
ACH-000524,-0.11835481577238545
ACH-000527,-0.141253598637668
ACH-000528,-0.16271083171675552
ACH-000537,-0.14524497606010525
ACH-000541,-0.2864988213990127
ACH-000542,-0.08973975631366607
ACH-000544,0.048557364159891536
ACH-000545,0.02675560601928658
ACH-000547,-0.053357598186445636
ACH-000548,-0.16391020544100598
ACH-000549,-0.07094764161755038
ACH-000550,-0.02339566429677458
ACH-000552,-0.05721270742951015
ACH-000556,-0.12472737215328115
ACH-000557,-0.10480759952544327
ACH-000569,-0.2860764133098037
ACH-000570,-0.07840948701813634
ACH-000571,-0.1124579702950652
ACH-000573,-0.06393883819720214
ACH-000576,-0.0168579225196368
ACH-000579,-0.11818795363243992
ACH-000580,-0.1273404711591784
ACH-000584,-0.01253030212094397
ACH-000585,-0.1326923670689957
ACH-000588,-0.1557483008739104
ACH-000589,-0.17852946327813268
ACH-000591,-0.11103871156960246
ACH-000593,-0.16576621042417444
ACH-000600,-0.036749167091967856
ACH-000601,-0.09823045777422697
ACH-000605,-0.01806636714001163
ACH-000606,-0.11879941154800268
ACH-000608,-0.17724794378224815
ACH-000614,-0.01844293454535088
ACH-000616,-0.10114869995629652
ACH-000618,-0.05983461132019961
ACH-000619,-0.2034752855822905
ACH-000620,-0.08711097292206171
ACH-000621,-0.1386131109800072
ACH-000622,-0.09569093056712803
ACH-000623,-0.10365007268960716
ACH-000624,-0.29927119178925804
ACH-000627,-0.23635255994687054
ACH-000630,-0.05974012719490762
ACH-000631,0.08766374762147754
ACH-000632,-0.1505797391426522
ACH-000633,-0.2261322635042496
ACH-000637,-0.16164904118442944
ACH-000638,-0.0763297264413789
ACH-000646,-0.12021882423380828
ACH-000647,-0.13500429063516986
ACH-000648,0.01102927363640138
ACH-000649,-0.05036935963667823
ACH-000651,-0.14780872327439215
ACH-000652,0.08195285279601096
ACH-000653,-0.007990928612703755
ACH-000657,-0.043649404095179214
ACH-000658,-0.06451671882125752
ACH-000661,0.010958630692681591
ACH-000662,-0.02223115446365476
ACH-000663,-0.21259715829290268
ACH-000665,-0.18725091203267288
ACH-000671,0.021038110500149573
ACH-000672,-0.18116175698691264
ACH-000673,-0.13655387793975
ACH-000676,-0.09046919033057386
ACH-000677,-0.013610728458385785
ACH-000681,-0.12387552923639908
ACH-000683,-0.11762291262483307
ACH-000684,-0.04876939248061719
ACH-000688,-0.08306736251324782
ACH-000693,-0.1257224642535643
ACH-000694,-0.09374749289072726
ACH-000695,-0.2312929423276093
ACH-000696,-0.1279142457533517
ACH-000697,-0.1508299607634316
ACH-000699,-0.18480620604269585
ACH-000701,-0.13766724785323894
ACH-000706,-0.15709617859725444
ACH-000711,-0.11593223420898535
ACH-000713,-0.023231225294648883
ACH-000714,-0.006420444806166367
ACH-000718,-0.15115632303047713
ACH-000720,-0.0613570036052226
ACH-000721,-0.16063809656138595
ACH-000724,-0.05449029149640618
ACH-000725,-0.13013782236900548
ACH-000732,-0.01607705292230909
ACH-000734,-0.06772702056701105
ACH-000735,-0.15677633740795152
ACH-000736,-0.11938823372606858
ACH-000738,-0.02794840761098408
ACH-000746,-0.0037453905583847507
ACH-000747,-0.15796445783349644
ACH-000748,-0.1233383213074844
ACH-000753,-0.018830262548588668
ACH-000756,-0.014976562014710138
ACH-000757,-0.030084082416711337
ACH-000758,-0.019876898918893483
ACH-000760,-0.22664400501364226
ACH-000762,-0.05896824766986933
ACH-000763,0.03564589636621028
ACH-000764,0.06408545565768585
ACH-000765,-0.13605355018167964
ACH-000766,-0.08385496686494186
ACH-000767,-0.2379757807844716
ACH-000768,-0.1239633559078305
ACH-000769,-0.05315143391735325
ACH-000770,-0.10282885392027692
ACH-000771,-0.04889181843288416
ACH-000773,-0.04128485759003204
ACH-000776,0.06738726090135955
ACH-000777,-0.1921698943329289
ACH-000778,0.03052194806484182
ACH-000781,-0.11906236121884806
ACH-000782,-0.03108799579654121
ACH-000783,-0.10478390301760916
ACH-000784,-0.07873675442513915
ACH-000785,-0.12771140151101934
ACH-000787,-0.05599973711399679
ACH-000788,-0.13464788503483585
ACH-000791,-0.009309613008679987
ACH-000792,-0.10010867332413004
ACH-000794,-0.2048225693552765
ACH-000796,-0.16937901419970594
ACH-000798,-0.11916709182483386
ACH-000799,-0.3239582796404825
ACH-000800,-0.1124744572760622
ACH-000802,0.0029226446140732548
ACH-000804,-0.15054668740861796
ACH-000805,-0.0249883115290693
ACH-000809,-0.06348460043373097
ACH-000810,-0.329011661007933
ACH-000811,-0.09606205161636824
ACH-000817,-0.23104620695292466
ACH-000819,-0.03626538337302826
ACH-000820,0.04008631712816707
ACH-000821,0.10872409698354717
ACH-000822,-0.17297444866811998
ACH-000823,-0.09387340178439103
ACH-000824,-0.18117475952545145
ACH-000827,-0.08734288629334792
ACH-000829,-0.16441930201790805
ACH-000831,-0.1410799442788853
ACH-000832,0.095826248434373
ACH-000833,-0.10647261958270636
ACH-000834,-0.06224147120209295
ACH-000835,-0.025579460018448068
ACH-000836,-0.20449252024162265
ACH-000837,-0.14254283600218515
ACH-000838,-0.10409713465998197
ACH-000839,-0.03621945290098663
ACH-000840,-0.09990256381132766
ACH-000841,0.009208510625070141
ACH-000843,-0.07225696391147768
ACH-000846,-0.032969547010298424
ACH-000847,-0.03391211729944988
ACH-000848,-0.04607662049086112
ACH-000849,-0.0173069777600577
ACH-000851,-0.1245562054889868
ACH-000855,-0.0670380270941079
ACH-000856,-0.11910780993740358
ACH-000858,-0.10198296844832888
ACH-000859,-0.13465270146220815
ACH-000861,-0.06198122218102808
ACH-000862,-0.15340097104795813
ACH-000865,-0.08941281667000353
ACH-000866,-0.12763422374830702
ACH-000867,-0.12523171968955707
ACH-000869,0.03185169589711015
ACH-000872,-0.06440228266609514
ACH-000873,-0.07390413216419628
ACH-000876,-0.06067316922693097
ACH-000878,-0.1285158464615689
ACH-000880,-0.041662037625534026
ACH-000881,-0.07028295554855578
ACH-000882,-0.054095304874833564
ACH-000884,-0.16664619633025168
ACH-000885,-0.10079847966633564
ACH-000887,-0.09752029644415708
ACH-000889,0.10086952902165977
ACH-000896,-0.15743864131707422
ACH-000898,-0.03333904657233427
ACH-000900,-0.06159228587433305
ACH-000901,-0.14012216736043073
ACH-000905,-0.0202501078350032
ACH-000906,-0.042590449629917385
ACH-000907,-0.14372968136737813
ACH-000910,-0.06295192340034376
ACH-000911,-0.08857694937589307
ACH-000912,-0.00871302194126703
ACH-000913,-0.058437854928839725
ACH-000915,-0.11311703900972707
ACH-000916,0.17001239650396704
ACH-000917,-0.06782358924173675
ACH-000920,0.08367436472049082
ACH-000921,-0.02993847428487094
ACH-000924,-0.009729191145947596
ACH-000926,-0.0994517780695916
ACH-000928,-0.048149860954811816
ACH-000929,-0.10923032414197724
ACH-000932,0.00862256062914476
ACH-000935,-0.03147788442743713
ACH-000936,-0.03745368467462142
ACH-000937,-0.07271389187204925
ACH-000938,-0.10759665199943506
ACH-000939,0.0852566616830149
ACH-000941,0.008155110600905303
ACH-000943,-0.014487330650394013
ACH-000946,0.0305877391902519
ACH-000947,-0.1402875439436689
ACH-000948,-0.08729007325683777
ACH-000950,-0.11856128354553272
ACH-000953,-0.03039057386327773
ACH-000954,-0.29397973572528696
ACH-000957,0.0045033823824072025
ACH-000958,-0.16125455183411005
ACH-000960,-0.1264378742948363
ACH-000963,-0.05915438335607048
ACH-000968,-0.1551926200529584
ACH-000969,-0.10867266995398933
ACH-000972,-0.03216496830111543
ACH-000973,-0.11482458369945743
ACH-000974,-0.06665621695485037
ACH-000978,-0.2855289773683943
ACH-000984,-0.12077164186701216
ACH-000986,-0.11741355559105796
ACH-000988,-0.04691608612990813
ACH-000993,-0.24921882054771524
ACH-000994,-0.013752304260764708
ACH-000996,-0.021908581379543702
ACH-001001,-0.17454579967053552
ACH-001020,-0.21707938538829627
ACH-001028,-0.0700429481976431
ACH-001031,-0.13025284165614884
ACH-001038,-0.08990346356307875
ACH-001048,-0.03679686075275035
ACH-001050,-0.05661734855623221
ACH-001053,-0.1617026560803081
ACH-001054,-0.20278027005859284
ACH-001061,-0.09541125454872046
ACH-001067,-0.19824405975045306
ACH-001075,-0.048997669739740485
ACH-001096,-0.0936206635413521
ACH-001111,-0.13365719130413944
ACH-001119,-0.06936859478942556
ACH-001128,-0.3157481098429823
ACH-001134,-0.09380873391774117
ACH-001151,-0.17660614118645462
ACH-001163,-0.0630593144762778
ACH-001164,-0.2855183368613821
ACH-001183,-0.07295537563815359
ACH-001192,-0.02514270945447016
ACH-001193,0.12763177215767102
ACH-001196,-0.17368524883546962
ACH-001197,-0.07872329872693125
ACH-001205,-0.16216702249909168
ACH-001211,-0.2753373028454332
ACH-001212,-0.43867700847957597
ACH-001228,-0.11706127496204055
ACH-001232,-0.10357811997133233
ACH-001239,-0.06516079340647425
ACH-001270,-0.05281852414582455
ACH-001274,-0.010117325263513407
ACH-001275,-0.031880340193335466
ACH-001277,-0.16108956034954028
ACH-001278,0.014913281473537456
ACH-001280,-0.06620990033275541
ACH-001283,-0.05469428775889467
ACH-001289,-0.008842010594062873
ACH-001300,-0.1992160026678836
ACH-001301,-0.08076465464053602
ACH-001302,-0.041083802100544714
ACH-001306,-0.05713510980898416
ACH-001318,0.0363220803241187
ACH-001322,-0.13703291425849612
ACH-001328,-0.06974507829160398
ACH-001332,-0.2369254696186293
ACH-001336,-0.19852355807101327
ACH-001346,-0.02361254524941236
ACH-001353,-0.09070698355011328
ACH-001354,-0.2555871190652797
ACH-001367,-0.2810717891344874
ACH-001368,-0.0645542644301318
ACH-001374,-0.4071503376756448
ACH-001377,0.03319411989378237
ACH-001380,-0.09110184457171802
ACH-001391,-0.007865710778744015
ACH-001408,-0.10037119026043084
ACH-001430,0.06487983658998273
ACH-001431,-0.07824316475857622
ACH-001450,0.04197755829280998
ACH-001496,-0.07333503645358128
ACH-001500,0.06363921206078145
ACH-001523,-0.020157004383981943
ACH-001532,-0.11082961298698467
ACH-001550,-0.08049645141403526
ACH-001552,-0.14222366063631395
ACH-001554,-0.04142018230224027
ACH-001654,-0.13967422663856485
ACH-001735,-0.15895238033368084
ACH-001736,-0.17150377027307348
ACH-001737,-0.10261277722099683
ACH-001740,-0.09900412757990913
ACH-001745,-0.08161697261849275
ACH-001765,-0.04197166335968743
