,PPOX (5498)
ACH-000234,-0.27483012708772725
ACH-000235,-0.10091237206889604
ACH-000237,0.05897232295787847
ACH-000238,0.015906377685643253
ACH-000242,-0.340513917995357
ACH-000243,-0.16234478540620184
ACH-000244,-0.18484526847045651
ACH-000246,-0.08475175435735982
ACH-000248,0.03870507431341367
ACH-000250,-0.029641196140169787
ACH-000251,-0.09883370173614008
ACH-000252,-0.112180625925657
ACH-000253,-0.04741449424206358
ACH-000255,-0.08741160903823815
ACH-000256,-0.008345473094866837
ACH-000257,-0.10650444307871842
ACH-000258,-0.09307914260980256
ACH-000259,-0.11090091494367263
ACH-000260,0.014527932285755385
ACH-000261,-0.05806717685163763
ACH-000262,0.10297632287903144
ACH-000263,-0.0580232539296149
ACH-000264,-0.12471574931253668
ACH-000265,0.0642718401912774
ACH-000266,-0.05047255425379224
ACH-000272,-0.05047770983390753
ACH-000274,0.041800160208976915
ACH-000277,0.021457947515975063
ACH-000278,-0.06792484025374758
ACH-000279,0.08610217395095641
ACH-000280,-0.036559506339191916
ACH-000281,-0.21650383120387987
ACH-000288,-0.1377792105150493
ACH-000291,-0.09539628608176813
ACH-000293,-0.1419692872720608
ACH-000294,0.6701230409301041
ACH-000295,-0.0448404413239774
ACH-000296,-0.15366681563391235
ACH-000302,-0.13483870872067374
ACH-000304,-0.1221363799994036
ACH-000307,-0.05699895387142179
ACH-000308,-0.0997281767472004
ACH-000310,0.17473626943761525
ACH-000311,-0.14040673401196654
ACH-000312,-0.019909967804846596
ACH-000315,0.14803147102697112
ACH-000316,-0.08153144231378279
ACH-000317,-0.2346473608820952
ACH-000318,-0.12924722304152986
ACH-000319,-0.06670063313979628
ACH-000320,-0.12528336968502524
ACH-000322,-0.1445313009866166
ACH-000323,-0.02250047589011501
ACH-000324,-0.10688309228023543
ACH-000329,-0.10006939146345338
ACH-000330,0.06990818129401895
ACH-000331,0.05103230548836799
ACH-000332,-0.08857193855981875
ACH-000334,-0.08670446970316323
ACH-000335,0.00816098428770378
ACH-000336,-0.3449370687065648
ACH-000337,-0.02246954287354759
ACH-000338,0.13124685008143785
ACH-000339,-0.003920500512306025
ACH-000341,-0.23049139899347776
ACH-000348,-0.09295432916420276
ACH-000350,-0.05347685786314326
ACH-000352,-0.007512039485131644
ACH-000356,-0.32331526299112273
ACH-000361,-0.15506855409232706
ACH-000362,-0.02680473072992326
ACH-000363,-0.03197500704269692
ACH-000364,-0.15795389333608265
ACH-000365,-0.1839915323126524
ACH-000366,0.023475468112386797
ACH-000368,-0.1467753876147418
ACH-000374,0.002287262151150597
ACH-000375,0.005847397092289082
ACH-000376,-0.0539723680780884
ACH-000381,-0.23596860554571095
ACH-000383,-0.10714423600865017
ACH-000387,-0.03903731794359784
ACH-000389,-0.09670435707575706
ACH-000390,-0.1625131356752501
ACH-000393,-0.053523510143837945
ACH-000395,-0.13179493499973727
ACH-000396,-0.07927856453086846
ACH-000397,-0.2284225101681242
ACH-000401,-0.060002204644893836
ACH-000402,-0.102262690616851
ACH-000403,-0.09569490057498116
ACH-000404,-0.17886381296830214
ACH-000406,-0.10433000910579604
ACH-000407,-0.06796222489173348
ACH-000408,-0.2307894782500953
ACH-000410,-0.13607707669924266
ACH-000411,-0.2271997105938362
ACH-000414,-0.0727726366679899
ACH-000415,-0.046328885331625116
ACH-000416,-0.0751249831836653
ACH-000420,-0.09253242048646053
ACH-000421,-0.051363436364967735
ACH-000424,-0.1973431675596008
ACH-000425,-0.07388211571707705
ACH-000426,-0.2757929143696016
ACH-000427,-0.05040957850889271
ACH-000433,-0.0962096048982114
ACH-000435,-0.1202296872864019
ACH-000436,-0.10021004114330698
ACH-000444,-0.2382942580074218
ACH-000445,-0.10965684430073597
ACH-000448,0.04029315342178755
ACH-000450,0.0968167886971272
ACH-000452,-0.08625561234508163
ACH-000454,-0.1779534975349218
ACH-000458,-0.14008032365723502
ACH-000459,-0.19606033991366825
ACH-000460,-0.11299533933522744
ACH-000461,-0.1078992173190871
ACH-000463,-0.1623467236231889
ACH-000464,-0.2044294409184931
ACH-000466,-0.06370629675060811
ACH-000467,-0.06762987805360403
ACH-000468,-0.10640936816237906
ACH-000469,-0.05856725996953501
ACH-000470,0.07328009766356869
ACH-000471,-0.04532818465660701
ACH-000472,-0.012136173479885944
ACH-000473,-0.1729667669462704
ACH-000475,-0.1932652878223384
ACH-000476,0.03673422229327558
ACH-000477,-0.057884616283944784
ACH-000479,-0.12513634672481014
ACH-000480,-0.061080411270289216
ACH-000481,-0.14884114671218274
ACH-000483,0.004686131459524019
ACH-000484,-0.1623343388170957
ACH-000485,-0.0952306798885076
ACH-000486,-0.17654392898417753
ACH-000487,0.010758511989247592
ACH-000488,-0.3239939887012249
ACH-000490,-0.01817826896697508
ACH-000491,-0.12000532840958765
ACH-000495,-0.117885134653075
ACH-000496,-0.03133476234695124
ACH-000499,0.028414734990156194
ACH-000500,-0.15026366469100458
ACH-000502,-0.13261241435865798
ACH-000503,-0.14513017397398625
ACH-000505,-0.030007156477932787
ACH-000507,-0.1025459341268591
ACH-000510,-0.08814836160750213
ACH-000511,-0.03174787098194475
ACH-000512,-0.20518492296186844
ACH-000516,-0.03983365694795374
ACH-000517,-0.05487304586845782
ACH-000518,-0.002525299604605633
ACH-000520,0.12279815759568062
ACH-000521,-0.18325043375992595
ACH-000522,0.0011216942762800623
ACH-000524,-0.0054035601309625715
ACH-000527,-0.0552866037716087
ACH-000528,-0.00859057699441863
ACH-000537,0.034240100298143415
ACH-000541,0.04880278149287756
ACH-000542,-0.1418760637558692
ACH-000544,-0.3561461192181281
ACH-000545,-0.1398322463920505
ACH-000547,0.04642653703804178
ACH-000548,-0.057582791727490173
ACH-000549,-0.048276570290943836
ACH-000550,-0.07262147180513044
ACH-000552,-0.05658196832740728
ACH-000556,-0.08565065871035142
ACH-000557,-0.11593924475060136
ACH-000569,0.09159638126298353
ACH-000570,-0.033980816543307674
ACH-000571,-0.1422871011189018
ACH-000573,-0.1207181679049409
ACH-000576,0.020967819268298417
ACH-000579,-0.11938069928884225
ACH-000580,-0.11414465831204795
ACH-000584,-0.04292633457127982
ACH-000585,-0.048671076881280695
ACH-000588,-0.21874624646131893
ACH-000589,-0.22988252683477026
ACH-000591,0.08025125289100397
ACH-000593,-0.1695590379481607
ACH-000600,-0.18173555736477925
ACH-000601,-0.13724924064382096
ACH-000605,-0.14865158254190275
ACH-000606,-0.10656737620887673
ACH-000608,-0.0880853116116769
ACH-000614,-0.1309203581525283
ACH-000616,0.006907542781038078
ACH-000618,0.012786079090441042
ACH-000619,-0.13941049310350795
ACH-000620,-0.04959322218234135
ACH-000621,0.03926915279677667
ACH-000622,-0.0890535535370804
ACH-000623,-0.08529405109315799
ACH-000624,-0.057874817135766476
ACH-000627,-0.14084458174572695
ACH-000630,-0.17769697689137998
ACH-000631,-0.17503326995803756
ACH-000632,0.028668004904674787
ACH-000633,-0.011778985544019712
ACH-000637,-0.04308714722858347
ACH-000638,-0.2715991712644853
ACH-000646,-0.12531282042115274
ACH-000647,-0.17571732045174462
ACH-000648,-0.4010216715753258
ACH-000649,-0.030405233256224344
ACH-000651,-0.04790929690931204
ACH-000652,-0.00023973080331315014
ACH-000653,0.028561073765080013
ACH-000657,-0.05218483786495918
ACH-000658,-0.03420582656389689
ACH-000661,-0.1329856312619256
ACH-000662,0.03567249822572726
ACH-000663,-0.10439493400246284
ACH-000665,-0.03395919682709958
ACH-000671,-0.026386571348704948
ACH-000672,-0.13742799019080176
ACH-000673,-0.09426565915775596
ACH-000676,-0.14125786354978115
ACH-000677,-0.17528135525120206
ACH-000681,-0.20472551702160885
ACH-000683,-0.32396129367834364
ACH-000684,-0.11562248914665026
ACH-000688,0.08631325390845758
ACH-000693,-0.2501333768317514
ACH-000694,-0.07197954602178849
ACH-000695,-0.005655762698171999
ACH-000696,-0.08873547372565438
ACH-000697,0.16399696793357296
ACH-000699,0.003455586713978089
ACH-000701,-0.15593528512507926
ACH-000706,-0.18434983578297973
ACH-000711,0.10020981680789097
ACH-000713,-0.037171947905477926
ACH-000714,-0.1772280035651124
ACH-000718,0.08807379934592695
ACH-000720,-0.0457172227959712
ACH-000721,-0.007387451148862989
ACH-000724,-0.1484982808914303
ACH-000725,0.02860910914226386
ACH-000732,-0.18940023909387269
ACH-000734,-0.08096591537500565
ACH-000735,-0.16120921861324838
ACH-000736,-0.11519413677474505
ACH-000738,0.06116297296847155
ACH-000746,-0.2580739981370807
ACH-000747,-0.2917217110043894
ACH-000748,-0.09696596233823
ACH-000753,-0.10063636031539974
ACH-000756,-0.06900409936775614
ACH-000757,-0.312738648559764
ACH-000758,-0.39082880547470256
ACH-000760,-0.030292443081486625
ACH-000762,-0.14364152036223213
ACH-000763,-0.0170059161009197
ACH-000764,-0.12075210193570393
ACH-000765,-0.1057064499225674
ACH-000766,-0.04910207296182958
ACH-000767,-0.0649951826485673
ACH-000768,-0.057525817316047737
ACH-000769,-0.1590737469522124
ACH-000770,-0.17863012905581022
ACH-000771,-0.09873381900079896
ACH-000773,-0.16827285455956675
ACH-000776,0.02485330604945412
ACH-000777,-0.05215781414524366
ACH-000778,-0.03175279032862692
ACH-000781,-0.12686909489864331
ACH-000782,-0.2604757348485991
ACH-000783,-0.08124274279506892
ACH-000784,-0.09960962335822576
ACH-000785,-0.13310123927728573
ACH-000787,-0.09497903729084207
ACH-000788,-0.046001850371593364
ACH-000791,-0.1116114752031324
ACH-000792,-0.10140565303516984
ACH-000794,0.09719748004733167
ACH-000796,-0.0685689596398981
ACH-000798,-0.13370021574376345
ACH-000799,0.03878390782264448
ACH-000800,-0.20748259786631965
ACH-000802,-0.13854411167064076
ACH-000804,-0.15364673048393804
ACH-000805,-0.11728864510850502
ACH-000809,-0.19938020840826487
ACH-000810,-0.11295305059229675
ACH-000811,-0.16706537960757886
ACH-000817,-0.1882499163623925
ACH-000819,-0.10625865237768012
ACH-000820,-0.11010462294877413
ACH-000821,0.10130785693671908
ACH-000822,-0.09216896947298853
ACH-000823,-0.030749197076142886
ACH-000824,-0.1171061459514293
ACH-000827,-0.033884517850673965
ACH-000829,0.021963119847318028
ACH-000831,-0.2906510015238412
ACH-000832,-0.14824653447518682
ACH-000833,-0.02315787745682746
ACH-000834,-0.2065044982621725
ACH-000835,-0.030988022280952005
ACH-000836,-0.0953216642112824
ACH-000837,-0.16613047898009495
ACH-000838,-0.21514118408864866
ACH-000839,-0.11180919756490076
ACH-000840,0.000863550953034434
ACH-000841,0.02819013517232993
ACH-000843,-0.16880418877078127
ACH-000846,-0.13970193606534895
ACH-000847,-0.16885473340295976
ACH-000848,0.061836333124922864
ACH-000849,-0.035995825448876834
ACH-000851,-0.008353046740593669
ACH-000855,-0.06767937452720775
ACH-000856,-0.0015752720613761751
ACH-000858,-0.4389187406987304
ACH-000859,-0.016530953162331347
ACH-000861,-0.08418238777096114
ACH-000862,-0.0413897683714245
ACH-000865,-0.0943644091289688
ACH-000866,-0.045982480758584486
ACH-000867,-0.049811244826189184
ACH-000869,-0.04574904719516964
ACH-000872,0.01000211507777802
ACH-000873,-0.21861865588150464
ACH-000876,-0.06439489677963432
ACH-000878,-0.012823324087221644
ACH-000880,-0.04900956818399686
ACH-000881,-0.026872292411340464
ACH-000882,-0.03110316383214059
ACH-000884,-0.061756173104353065
ACH-000885,-0.015342495888734143
ACH-000887,-0.12759249016673802
ACH-000889,-0.1675670215640221
ACH-000896,-0.09806222687227502
ACH-000898,-0.0687972145685546
ACH-000900,-0.351448626153253
ACH-000901,-0.0772330899645419
ACH-000905,-0.14014169528768522
ACH-000906,-0.02856852829660206
ACH-000907,-0.1276453571735092
ACH-000910,-0.06739099306747698
ACH-000911,-0.010479296323890734
ACH-000912,0.013877598515121029
ACH-000913,-0.18312480945043488
ACH-000915,-0.05071530873431772
ACH-000916,-0.004817653299473761
ACH-000917,-0.07338246621389441
ACH-000920,-0.13063812061743255
ACH-000921,-0.15129208025778768
ACH-000924,-0.10739430676954753
ACH-000926,-0.10796323974705814
ACH-000928,-0.15156008160380668
ACH-000929,0.012193926038952972
ACH-000932,-0.1416179191141828
ACH-000935,-0.009857534828835165
ACH-000936,-0.16663377456165746
ACH-000937,-0.26042770867279763
ACH-000938,-0.2574336283942653
ACH-000939,-0.10486623008404863
ACH-000941,-0.15928459734743508
ACH-000943,-0.23270829759431905
ACH-000946,0.012833444626684254
ACH-000947,-0.023376571538223083
ACH-000948,-0.15955799526415518
ACH-000950,-0.1967677703923896
ACH-000953,-0.1832354209716469
ACH-000954,-0.0969801379143471
ACH-000957,-0.1088603105361748
ACH-000958,-0.1021669096577774
ACH-000960,-0.14942862214761646
ACH-000963,-0.06651202741305008
ACH-000968,-0.10552673350374564
ACH-000969,0.007112822597312147
ACH-000972,-0.04443736702266729
ACH-000973,0.014773155550329662
ACH-000974,-0.0003766797614495921
ACH-000978,-0.06269930269782217
ACH-000984,-0.3247201731126273
ACH-000986,-0.06842865902402692
ACH-000988,-0.1010923700886692
ACH-000993,-0.054742155859568216
ACH-000994,0.016715788343391512
ACH-000996,-0.17147820014638201
ACH-001001,-0.15951635142058096
ACH-001020,0.14900942117984445
ACH-001028,-0.12993433062628018
ACH-001031,-0.19921740324268256
ACH-001038,-0.06517984440305513
ACH-001048,-0.0498871821322514
ACH-001050,-0.082190010376417
ACH-001053,-0.1191508347500918
ACH-001054,-0.06582522605610372
ACH-001061,-0.17411625771731548
ACH-001067,-0.005889247091310799
ACH-001075,-0.12548359247268462
ACH-001096,-0.024275410513883603
ACH-001111,-0.08743416104556719
ACH-001119,0.031006959161147218
ACH-001128,-0.22324537033472536
ACH-001134,-0.06488187439076099
ACH-001151,-0.020724818848538832
ACH-001163,-0.25742435837246114
ACH-001164,-0.19805044611429765
ACH-001183,-0.06521343978637482
ACH-001192,0.016139005989929355
ACH-001193,-0.2639250646448031
ACH-001196,-0.180549981719466
ACH-001197,-0.14022695275867994
ACH-001205,-0.06252113156562418
ACH-001211,-0.14618467005850388
ACH-001212,-0.14319189701997034
ACH-001228,-0.12319799590365887
ACH-001232,0.00240232658988412
ACH-001239,-0.023567690975244304
ACH-001270,0.18834949016259264
ACH-001274,-0.20608086559976815
ACH-001275,-0.07951444834407805
ACH-001277,-0.20762877484014494
ACH-001278,-0.19785734236894054
ACH-001280,-0.12767871855763374
ACH-001283,0.0217992993344687
ACH-001289,-0.05587488470317676
ACH-001300,0.12155023798262557
ACH-001301,0.0033133845982843326
ACH-001302,0.00484472888535354
ACH-001306,-0.12942539288115415
ACH-001318,-0.2453396258489405
ACH-001322,0.056284698621390114
ACH-001328,0.0013997459656227493
ACH-001332,-0.2319879834423148
ACH-001336,-0.02733386822389324
ACH-001346,-0.09150053036924084
ACH-001353,0.047241230756208716
ACH-001354,-0.018832333852280687
ACH-001367,0.009901059151614641
ACH-001368,-0.17065106481852388
ACH-001374,-0.03340777955238272
ACH-001377,-0.0739305693844937
ACH-001380,-0.04932637492852601
ACH-001391,-0.07367966770657004
ACH-001408,-0.0315479498037017
ACH-001430,-0.04336216545139394
ACH-001431,0.009642684893037195
ACH-001450,-0.2834504393039403
ACH-001496,-0.09479840846085588
ACH-001500,-0.11739102745859348
ACH-001523,-0.029980222738572624
ACH-001532,-0.04360986450704662
ACH-001550,0.010913448283932705
ACH-001552,-0.14303896985119965
ACH-001554,-0.2301565295215781
ACH-001654,-0.09093384414459732
ACH-001735,0.12173006111770135
ACH-001736,-0.1595689297363017
ACH-001737,0.042265502724166834
ACH-001740,0.01018284247293251
ACH-001745,0.039912853147586365
ACH-001765,-0.1305401112798128
