,ELMOD1 (55531)
ACH-000004,-0.09129511941904564
ACH-000005,-0.08542638208868797
ACH-000007,-0.18318699383612166
ACH-000009,-0.10053668724078668
ACH-000011,-0.05804804512313131
ACH-000012,0.09619791019946383
ACH-000013,-0.13178617340157545
ACH-000014,0.01037037961114078
ACH-000015,-0.0507983338119529
ACH-000017,-0.10914585285430273
ACH-000018,0.21333826722112853
ACH-000019,0.09939112299616504
ACH-000021,-0.022572072349219728
ACH-000022,-0.11149133469686813
ACH-000025,0.030805951361900424
ACH-000028,-0.0732811250435329
ACH-000030,-0.033284498012516414
ACH-000035,0.09451813902352202
ACH-000036,-0.11849417048893962
ACH-000037,0.08856643751165626
ACH-000039,-0.04052009283711977
ACH-000040,0.06652645631328148
ACH-000041,-0.0071221060876583125
ACH-000042,-0.14037215639065487
ACH-000045,-0.03649875151188299
ACH-000047,-0.10572809831059776
ACH-000052,0.011930110017080062
ACH-000053,-0.1034568848855673
ACH-000054,0.1440863281023432
ACH-000055,0.013427461966991966
ACH-000060,0.09842137673827772
ACH-000067,0.042629204725521536
ACH-000070,-0.03252028679807476
ACH-000075,0.028204508165814823
ACH-000078,0.08880907944546614
ACH-000082,-0.041579703084170576
ACH-000085,-0.12162581722684765
ACH-000086,-0.1313167326279466
ACH-000087,-0.14593291405386016
ACH-000092,0.031187192920033944
ACH-000095,-0.0242240185196176
ACH-000097,-0.09061546148191307
ACH-000098,-0.016641696576924582
ACH-000099,-0.0521482854157493
ACH-000108,-0.01649591715534783
ACH-000113,-0.10577291185361158
ACH-000116,0.01916476742975541
ACH-000118,-0.10136703009461327
ACH-000120,-0.06212002064292961
ACH-000123,-0.050987020223290574
ACH-000127,-0.0932308833543498
ACH-000128,-0.05929184416406279
ACH-000132,-0.12544163314725235
ACH-000133,-0.05322784974558605
ACH-000137,-0.0031160679694412353
ACH-000138,-0.054394594040943336
ACH-000142,-0.1024525586029503
ACH-000143,-0.06529404028277946
ACH-000146,0.025807272688269826
ACH-000148,-0.05821379001714104
ACH-000150,-0.09014744786975036
ACH-000152,-0.059325428969814825
ACH-000153,0.08668222066941872
ACH-000159,-0.05465384700988793
ACH-000160,-0.15085311454782213
ACH-000163,-0.07140718248198799
ACH-000167,-0.2493311402800233
ACH-000168,-0.10288899109971347
ACH-000169,-0.01925903594513475
ACH-000178,-0.018667822538311545
ACH-000183,0.0818790073040298
ACH-000188,0.12017716286131493
ACH-000189,0.019405389459718758
ACH-000190,-0.05635637223363505
ACH-000198,-0.12728493852169345
ACH-000203,0.057411765328781485
ACH-000204,-0.16951688835969764
ACH-000206,0.007837328603595012
ACH-000207,-0.0326496807136135
ACH-000208,0.1273675988231834
ACH-000210,0.02952541742162375
ACH-000211,-0.0497689625562613
ACH-000215,-0.04175388857460461
ACH-000221,0.012439848416220669
ACH-000222,0.01023494019169333
ACH-000223,-0.11316823057842515
ACH-000226,-0.021190541014365873
ACH-000227,0.07556531255068215
ACH-000228,-0.013427404936109852
ACH-000231,-0.02961266266799562
ACH-000232,-0.08651777231819574
ACH-000233,-0.05177120431784593
ACH-000234,-0.05329044189825692
ACH-000235,-0.06261396877699524
ACH-000237,-0.296378160599444
ACH-000238,-0.11205172541824694
ACH-000242,0.18279917284398264
ACH-000243,-0.07255951148459475
ACH-000244,-0.319062435412312
ACH-000246,-0.0982975932645645
ACH-000248,0.1058306632854524
ACH-000250,-0.007930968043241974
ACH-000251,-0.12426681857025408
ACH-000252,-0.06207200728192929
ACH-000253,-0.04945056087074787
ACH-000255,0.026752720593397814
ACH-000256,-0.09413509377435453
ACH-000257,-0.058649295743371486
ACH-000258,0.024790504939720397
ACH-000259,-0.14783381252937589
ACH-000260,-0.06609909973922491
ACH-000261,0.026783771371385736
ACH-000262,-0.06571498448817534
ACH-000263,0.19053395652845756
ACH-000264,-0.03515967733258113
ACH-000265,0.11881129303307285
ACH-000266,-0.08317273367459517
ACH-000272,-0.06767376094186947
ACH-000274,-0.1426040121104464
ACH-000277,-0.0373803648268683
ACH-000278,-0.15815008997091262
ACH-000279,-0.0884677154062661
ACH-000280,0.04281542858684333
ACH-000281,-0.13589357375375086
ACH-000288,-0.1899049352616458
ACH-000291,-0.07066865464477777
ACH-000293,-0.12261654201676747
ACH-000294,-0.004159087926891585
ACH-000295,0.16490183803836922
ACH-000296,0.07202642228576818
ACH-000302,-0.15245289931342815
ACH-000304,-0.05803234989010603
ACH-000307,-0.016797953855206663
ACH-000308,0.0644931228455105
ACH-000310,-0.37777664185605225
ACH-000311,-0.024717475090636556
ACH-000312,-0.12055931334176705
ACH-000315,-0.2027565716881215
ACH-000316,-0.18244729839626603
ACH-000317,-0.16557571287777906
ACH-000318,-0.134179347224039
ACH-000319,-0.13125778339202396
ACH-000320,-0.10836207833460942
ACH-000322,0.078152777630245
ACH-000323,-0.09350428378881737
ACH-000324,-0.03858380091053632
ACH-000329,-0.13419791580943105
ACH-000330,0.07859206237239708
ACH-000331,-0.02187518261645019
ACH-000332,0.11402742088351188
ACH-000334,0.04844594053318839
ACH-000335,0.0969634153682202
ACH-000336,-0.08712760604047992
ACH-000337,0.020841637940478108
ACH-000338,-0.7016155582135818
ACH-000339,-0.050310300662777516
ACH-000341,-0.2455071118964385
ACH-000348,0.014985109636798713
ACH-000350,-0.059468750796382676
ACH-000352,0.05194227452379308
ACH-000356,-0.03402637380115964
ACH-000361,0.09097767278463127
ACH-000362,-0.16892559802774976
ACH-000363,0.138249198773097
ACH-000364,-0.02509390623731925
ACH-000365,-0.09374219021580872
ACH-000366,-0.11541502362820115
ACH-000368,0.0820351335017152
ACH-000374,-0.1594437301460288
ACH-000375,-0.08740661063513602
ACH-000376,-0.046207857996298216
ACH-000381,0.09673672846763964
ACH-000383,0.16923339125266973
ACH-000387,-0.04445519135906963
ACH-000389,-0.1063435848460322
ACH-000390,-0.08757839348027711
ACH-000393,-0.20960386985008134
ACH-000395,-0.189312531530207
ACH-000396,0.09764618510750876
ACH-000397,0.010791069957330805
ACH-000401,0.10779655690879426
ACH-000402,-0.08158618505711238
ACH-000403,-0.11972287980083055
ACH-000404,-0.265174975012975
ACH-000406,-0.13224660420594936
ACH-000407,-0.09853959652199544
ACH-000408,-0.13384554005518345
ACH-000410,-0.06090357718822052
ACH-000411,-0.03569117361835406
ACH-000414,-0.12294238690997378
ACH-000415,-0.12792107475830786
ACH-000416,0.10978642356227072
ACH-000420,-0.020925039098159046
ACH-000421,0.056491535077417235
ACH-000424,-0.14220421263556868
ACH-000425,-0.03870643647570808
ACH-000426,-0.03390711659292398
ACH-000427,-0.033732357575721975
ACH-000433,0.10340424500238396
ACH-000435,-0.11669136130485995
ACH-000436,-0.28169792264942983
ACH-000444,-0.20221389959893846
ACH-000445,0.09014243483002493
ACH-000448,-0.100289695505608
ACH-000450,0.002943245387392628
ACH-000452,-0.11662732775815922
ACH-000454,0.05568237983901653
ACH-000458,0.008297581370333736
ACH-000459,-0.06407928322469172
ACH-000460,-0.010610147699238268
ACH-000461,-0.057184614911003975
ACH-000463,-0.12330127077261233
ACH-000464,0.07781395941941982
ACH-000466,-0.04867005418717129
ACH-000467,0.02138218366618732
ACH-000468,-0.15191654513201588
ACH-000469,-0.07357059038914686
ACH-000470,-0.09650159465369516
ACH-000471,-0.14056250615865845
ACH-000472,0.2295908332764961
ACH-000473,0.07125305164223722
ACH-000475,-0.02676063301050552
ACH-000476,-0.04737120629025436
ACH-000477,-0.08757134944682557
ACH-000479,0.047908377826209006
ACH-000480,0.03707340377364424
ACH-000481,-0.0314388103289597
ACH-000483,-0.01928158301295465
ACH-000484,-0.130573987475384
ACH-000485,-0.1156373794930201
ACH-000486,-0.0392509403725425
ACH-000487,-0.07579902954960294
ACH-000488,-0.010311767474915638
ACH-000490,-0.06450412696787332
ACH-000491,-0.11916637340693195
ACH-000495,-0.041863114785787366
ACH-000496,0.03678223757468519
ACH-000499,0.18716505860533447
ACH-000500,-0.045046987266336325
ACH-000502,-0.01752997437911625
ACH-000503,0.08152468328965932
ACH-000505,-0.057178390670560186
ACH-000507,-0.1454495016235886
ACH-000510,0.11040391798589093
ACH-000511,-0.1547233287370874
ACH-000512,0.01649488177824452
ACH-000516,0.057529836588872625
ACH-000517,-0.09392256507334312
ACH-000518,-0.07624548385380417
ACH-000520,-0.016056367423971686
ACH-000521,0.16587308645798365
ACH-000522,-0.07159239367273168
ACH-000524,0.025911962497606883
ACH-000527,-0.12703026624006458
ACH-000528,0.013434625344923859
ACH-000537,-0.2254134692539308
ACH-000541,0.03808139755456987
ACH-000542,-0.034730887154453494
ACH-000544,-0.09428373635815164
ACH-000545,-0.032396697393268184
ACH-000547,0.009843140891314505
ACH-000548,0.13611396110384574
ACH-000549,-0.06885006647215443
ACH-000550,-0.11573251319316015
ACH-000552,-0.12506637677763235
ACH-000556,-0.05260739093901006
ACH-000557,-0.14059148983847106
ACH-000569,0.14082029565694304
ACH-000570,-0.07791405361694355
ACH-000571,-0.02244227242234265
ACH-000573,-0.06451722656469959
ACH-000576,-0.1294928286523862
ACH-000579,-0.12904332155417608
ACH-000580,-0.007352781981268743
ACH-000584,-0.006724927783576432
ACH-000585,-0.09440447672808568
ACH-000588,-0.05095859197267676
ACH-000589,0.01174256243668873
ACH-000591,0.08847439927942954
ACH-000593,0.028796301082255418
ACH-000600,-0.1036812777882547
ACH-000601,-0.09583730546694147
ACH-000605,-0.1809946901483484
ACH-000606,-0.017372128652540692
ACH-000608,-0.10560190963931604
ACH-000614,-0.0572492736834441
ACH-000616,0.19636576777237771
ACH-000618,-0.03384574906736367
ACH-000619,-0.03926232491520289
ACH-000620,0.05733396895303605
ACH-000621,-0.07779812875977138
ACH-000622,-0.05213764033896368
ACH-000623,-0.1595705434716244
ACH-000624,-0.12185042148598015
ACH-000627,-0.062298893906462836
ACH-000630,-0.15355768162392294
ACH-000631,-0.17102794751658562
ACH-000632,-0.07794090022368308
ACH-000633,-0.05476987422325826
ACH-000637,-0.06954773029456804
ACH-000638,0.20498852651105653
ACH-000646,-0.04419554705230181
ACH-000647,-0.1452342979573268
ACH-000648,-0.07144315715049683
ACH-000649,-0.0906206683984577
ACH-000651,-0.0606482083786192
ACH-000652,-0.008993987239487609
ACH-000653,0.028149021022479633
ACH-000657,0.12807072438218622
ACH-000658,-0.1348560492247065
ACH-000661,0.041413563619795805
ACH-000662,-0.194243887107244
ACH-000663,0.021304071113009856
ACH-000665,-0.05280658764644573
ACH-000671,-0.11809465599640236
ACH-000672,-0.5634293131926345
ACH-000673,-0.01606285627639898
ACH-000676,-0.08635741898314615
ACH-000677,-0.0491621694641928
ACH-000681,-0.015442735394993563
ACH-000683,-0.06872618539623622
ACH-000684,0.1050326730922291
ACH-000688,0.027123808974263933
ACH-000693,0.009075308039703488
ACH-000694,-0.06827457027285312
ACH-000695,0.016684044478671757
ACH-000696,0.05178882098004232
ACH-000697,0.0025400502364909825
ACH-000699,-0.08690890864957121
ACH-000701,-0.13604238076813285
ACH-000706,-0.04694173619223478
ACH-000711,-0.03246900066467207
ACH-000713,0.10682794707734254
ACH-000714,0.13251135495331892
ACH-000718,-0.015477484126439869
ACH-000720,-0.015975012770507283
ACH-000721,-0.004977042664120351
ACH-000724,-0.1672666637811953
ACH-000725,0.1385262655619851
ACH-000732,-0.010497367041928435
ACH-000734,-0.1799235232889997
ACH-000735,-0.02126123590126928
ACH-000736,-0.02091203203460213
ACH-000738,-0.06816434539850832
ACH-000746,-0.0872735143693968
ACH-000747,-0.1187765360618338
ACH-000748,-0.09162307116139633
ACH-000753,-0.055509597932965116
ACH-000756,0.05616336575887591
ACH-000757,-0.14999177417013526
ACH-000758,-0.015217423659256425
ACH-000760,-0.07566078818910542
ACH-000762,0.007882699777088893
ACH-000763,-0.08094081344492063
ACH-000764,0.07811562282319179
ACH-000765,-0.12944840646249042
ACH-000766,0.2439764193144629
ACH-000767,-0.10101309899307392
ACH-000768,-0.03013176672661728
ACH-000769,0.01374915143549587
ACH-000770,-0.09967399013067704
ACH-000771,-0.17566222410182686
ACH-000773,0.006186844821843843
ACH-000776,-0.039825216750573066
ACH-000777,-0.03847335752353088
ACH-000778,0.048267683295498194
ACH-000781,-0.09135188127713878
ACH-000782,-0.1819486002619517
ACH-000783,0.030851021430343063
ACH-000784,-0.014210886776085138
ACH-000785,0.10558675710011856
ACH-000787,-0.002964802806505702
ACH-000788,-0.10026056824145613
ACH-000791,-0.06675110224993637
ACH-000792,-0.09025821540224124
ACH-000794,-0.08956854421232835
ACH-000796,-0.1306740883997129
ACH-000798,0.03629794723735732
ACH-000799,-0.1837623628719655
ACH-000800,-0.0019026525139021245
ACH-000802,0.040929630733610674
ACH-000804,0.011116936856000436
ACH-000805,-0.06058759806745714
ACH-000809,0.1685976558329851
ACH-000810,-0.047676873756947465
ACH-000811,-0.11654008623460398
ACH-000817,-0.050459034695492566
ACH-000819,-0.0702615880576671
ACH-000820,0.17864800091248606
ACH-000821,-0.002301093099499192
ACH-000822,-0.051935146723771225
ACH-000823,-0.11642637140470445
ACH-000824,0.0030077980304217245
ACH-000827,0.04118720363352844
ACH-000829,-0.04746250330287754
ACH-000831,-0.07348483802033408
ACH-000832,-0.014848988701181322
ACH-000833,-0.1716615230969936
ACH-000834,0.06353233225672486
ACH-000835,-0.14003761947189938
ACH-000836,-0.07917590197649703
ACH-000837,-0.09409549595511167
ACH-000838,-0.1131891203125674
ACH-000839,0.20438572346393452
ACH-000840,0.03191892606624545
ACH-000841,-0.11731371770042938
ACH-000843,-0.16139011544830928
ACH-000846,-0.11571230593854595
ACH-000847,0.02626912866754228
ACH-000848,-0.047604186973802164
ACH-000849,-0.004447426310600766
ACH-000851,0.035306051539042906
ACH-000855,0.09094039808656622
ACH-000856,0.042287674884406136
ACH-000858,0.012826429054743441
ACH-000859,0.03883008823593522
ACH-000861,-0.05144328960469423
ACH-000862,-0.1282845265902096
ACH-000865,-0.05047698019457672
ACH-000866,-0.07928736003536327
ACH-000867,-0.14126565121265292
ACH-000869,-0.1089912984239748
ACH-000872,-0.07411038105940096
ACH-000873,-0.05208009658727613
ACH-000876,-0.035060722275102374
ACH-000878,0.08208306649552086
ACH-000880,0.1133989588863195
ACH-000881,-0.07454592803228059
ACH-000882,-0.04559624868202553
ACH-000884,-0.11366105006255815
ACH-000885,0.01348219267971115
ACH-000887,-0.07905388545803423
ACH-000889,-0.13897340372665548
ACH-000896,0.20351057890385046
ACH-000898,-0.10968758824649012
ACH-000900,0.03576858583783975
ACH-000901,-0.04026799378117392
ACH-000905,0.0480601437029775
ACH-000906,-0.0820163215920234
ACH-000907,-0.05914301547440034
ACH-000910,0.040476104475875095
ACH-000911,-0.08315417905709102
ACH-000912,-0.11490461850850606
ACH-000913,0.0433881489973423
ACH-000915,0.02508394846938981
ACH-000916,0.0028197334824202748
ACH-000917,0.008425332949576191
ACH-000920,0.27150351561858044
ACH-000921,-0.14229440212690556
ACH-000924,-0.028255745307534236
ACH-000926,-0.15999609821824418
ACH-000928,0.013007022234817584
ACH-000929,0.08062832477959499
ACH-000932,0.029020307402557958
ACH-000935,0.05029214962068417
ACH-000936,0.10214654773793423
ACH-000937,-0.04079615599181147
ACH-000938,0.047899154912991605
ACH-000939,-0.08381076656910216
ACH-000941,-0.18782345372538456
ACH-000943,0.0017383655467356136
ACH-000946,-0.1987864603043104
ACH-000947,-0.004152675611817455
ACH-000948,0.1442013949039898
ACH-000950,-0.16888279415495913
ACH-000953,0.17162291050333314
ACH-000954,0.06419577098596123
ACH-000957,-0.028476622198516707
ACH-000958,-0.13020189063927792
ACH-000960,-0.10018582846609768
ACH-000963,-0.1839819408940115
ACH-000968,-0.03173079726877469
ACH-000969,-0.14011444731203088
ACH-000972,-0.1199503422529986
ACH-000973,0.13784976460484524
ACH-000974,-0.1141150741796027
ACH-000978,-0.03299915150320242
ACH-000984,-0.15690376352367094
ACH-000986,-0.08102021946769085
ACH-000988,-0.06322309926792008
ACH-000993,-0.1301217092000761
ACH-000994,0.0279668751697823
ACH-000996,-0.1099697414868486
ACH-001001,-0.07126124493370599
ACH-001020,-0.1740689260618721
ACH-001028,-0.09839853347979413
ACH-001031,-0.15906540512066014
ACH-001038,-0.011848174055254741
ACH-001048,-0.07372153960245675
ACH-001050,-0.07527552646626122
ACH-001053,-0.0375177274695734
ACH-001054,-0.122065814330737
ACH-001061,-0.15390707196367584
ACH-001067,-0.10743883143704924
ACH-001075,0.015078293790466178
ACH-001096,-0.10942297382395468
ACH-001111,-0.14834550920758374
ACH-001119,-0.1160460295516604
ACH-001128,-0.20796567193395946
ACH-001134,-0.04046790197214505
ACH-001151,-0.02301939669950451
ACH-001163,-0.08528552921804693
ACH-001164,-0.16529912224405818
ACH-001183,0.002870282247566187
ACH-001192,-0.043476325688306484
ACH-001193,-0.01231863838827792
ACH-001196,-0.08962835514290544
ACH-001197,-0.028754431221683363
ACH-001205,-0.10092397611965263
ACH-001211,-0.14359583308725662
ACH-001212,-0.02511817924514584
ACH-001228,-0.2741356649541834
ACH-001232,0.02090765584303769
ACH-001239,-0.04498123493204667
ACH-001270,0.06521008294750398
ACH-001274,0.08517985902889158
ACH-001275,-0.08222346159880299
ACH-001277,-0.1130743086753064
ACH-001278,-0.11316183724859105
ACH-001280,-0.06923601476076881
ACH-001283,-0.05263843586314056
ACH-001289,0.08528167843902347
ACH-001300,-0.04703518344109919
ACH-001301,0.1023908122890692
ACH-001302,-0.08194472511802298
ACH-001306,-0.010541789464220764
