,SF3B4 (10262)
ACH-000004,-1.41321390122769
ACH-000005,-1.3373788913099658
ACH-000007,-0.8058626090144895
ACH-000009,-1.5842380222423618
ACH-000011,-1.1841237001725031
ACH-000012,-1.2125105355319699
ACH-000013,-1.265524005373445
ACH-000014,-1.2243883445843229
ACH-000015,-1.3240187197025979
ACH-000017,-1.444509675323285
ACH-000018,-1.1440263488049702
ACH-000019,-0.8268413998290612
ACH-000021,-1.4760702169801119
ACH-000022,-1.5044841506655993
ACH-000025,-1.1855692519717838
ACH-000028,-1.1660612572370008
ACH-000030,-1.3910752484094702
ACH-000035,-1.2352456916010608
ACH-000036,-1.0464182296813622
ACH-000037,-1.5349315537585038
ACH-000039,-1.166758085093181
ACH-000040,-1.270227778311935
ACH-000041,-1.3617375813013328
ACH-000042,-1.385150788984126
ACH-000045,-1.4016012888532774
ACH-000047,-1.0440082931417625
ACH-000052,-1.4392288551029604
ACH-000053,-1.241774572225986
ACH-000054,-1.3550963574179202
ACH-000055,-1.0428603516009465
ACH-000060,-1.2767850234317115
ACH-000067,-1.3776176226344252
ACH-000070,-1.2389889420690583
ACH-000075,-1.3569573743410634
ACH-000078,-1.3371257420756582
ACH-000082,-1.2490730003093429
ACH-000085,-1.014739550719078
ACH-000086,-1.2923004738506256
ACH-000087,-1.0372663886367113
ACH-000092,-1.2917928099339386
ACH-000095,-1.3949206781899337
ACH-000097,-1.2643169804124017
ACH-000098,-1.294079365174283
ACH-000099,-1.3173651894524678
ACH-000108,-1.2481266499383594
ACH-000113,-1.3363532296507958
ACH-000116,-1.163204821315196
ACH-000118,-1.3136904602867028
ACH-000120,-1.2362343910437668
ACH-000123,-1.2765530211632543
ACH-000127,-1.4209628116807989
ACH-000128,-1.1028200734549138
ACH-000132,-1.4159134639213091
ACH-000133,-1.145750853134576
ACH-000137,-1.2756653387448866
ACH-000138,-1.2305730500268184
ACH-000142,-1.2829987304085544
ACH-000143,-1.5012507218297682
ACH-000146,-1.2761688217303333
ACH-000148,-1.656018581203114
ACH-000150,-1.2944511384875466
ACH-000152,-1.3008279374639276
ACH-000153,-1.8841961878332132
ACH-000159,-1.2264469489498089
ACH-000160,-1.4725387248991066
ACH-000163,-1.4792175364847628
ACH-000167,-2.342938285593404
ACH-000168,-1.4497485220726782
ACH-000169,-1.3674239310070309
ACH-000178,-1.2779854241930084
ACH-000183,-1.3702097802899744
ACH-000188,-1.2970014781911057
ACH-000189,-1.090128273370586
ACH-000190,-1.3393348446572262
ACH-000198,-1.447296269483831
ACH-000203,-1.890964675743238
ACH-000204,-1.2134548175360758
ACH-000206,-1.86606039693034
ACH-000207,-1.5317037110465284
ACH-000208,-1.174731033061739
ACH-000210,-1.3760642303616202
ACH-000211,-1.1014187184677522
ACH-000215,-1.2504923028461494
ACH-000221,-1.243811957812104
ACH-000222,-1.6451589569938776
ACH-000223,-1.517543278104412
ACH-000226,-1.3025366199271706
ACH-000227,-1.4309647542054849
ACH-000228,-1.3224918100750245
ACH-000231,-1.310416940006178
ACH-000232,-1.2621679172272762
ACH-000233,-1.4216303033028748
ACH-000234,-1.2058060988503283
ACH-000235,-1.262973186407999
ACH-000237,-1.194280983838606
ACH-000238,-1.5601960907168744
ACH-000242,-1.0680891723918209
ACH-000243,-1.4718562731717368
ACH-000244,-1.148629129512897
ACH-000246,-1.0916789555804118
ACH-000248,-1.3504835403213322
ACH-000250,-1.2764039999147916
ACH-000251,-1.2719404448513272
ACH-000252,-1.4196607846651896
ACH-000253,-1.289615863090608
ACH-000255,-1.160833241271947
ACH-000256,-1.182793966414127
ACH-000257,-1.3842483420518499
ACH-000258,-1.1990028456497357
ACH-000259,-1.323559398219915
ACH-000260,-1.2666830308619117
ACH-000261,-1.1596944266987288
ACH-000262,-0.9558760087612724
ACH-000263,-1.405273578650247
ACH-000264,-1.404028090497646
ACH-000265,-1.2180286170311059
ACH-000266,-1.3082637565170845
ACH-000272,-1.2483225697241134
ACH-000274,-1.0507612560335056
ACH-000277,-1.3291995033728907
ACH-000278,-1.1179930375261078
ACH-000279,-1.609304266282361
ACH-000280,-1.0615240970297444
ACH-000281,-1.2089830797009065
ACH-000288,-1.2326594053270017
ACH-000291,-1.4078783766834702
ACH-000293,-1.2459766487622532
ACH-000294,-1.7518542319467816
ACH-000295,-1.0511936866856944
ACH-000296,-1.4370092541926152
ACH-000302,-1.2774185986612585
ACH-000304,-1.5555473785866811
ACH-000307,-1.36979332096282
ACH-000308,-1.2588183052015685
ACH-000310,-1.1624183543219455
ACH-000311,-1.2369814765079057
ACH-000312,-1.2182346364367571
ACH-000315,-1.3320050825777427
ACH-000316,-1.1593697179671307
ACH-000317,-1.5298207050920638
ACH-000318,-1.2579490221010587
ACH-000319,-1.2804248960086917
ACH-000320,-1.5455318809362015
ACH-000322,-1.33227998297007
ACH-000323,-1.3861914536316131
ACH-000324,-1.199743956324547
ACH-000329,-1.5380618142900206
ACH-000330,-1.5594452609505915
ACH-000331,-1.2710641554438915
ACH-000332,-1.3351882445552723
ACH-000334,-2.0001222502970344
ACH-000335,-1.4868770855815168
ACH-000336,-1.3818563072017271
ACH-000337,-0.9240065073244176
ACH-000338,-1.0045819749428948
ACH-000339,-1.2576125893994765
ACH-000341,-1.4420759453153609
ACH-000348,-1.3150315646146833
ACH-000350,-1.213269264001167
ACH-000352,-1.2721152272743756
ACH-000356,-1.0834039928526888
ACH-000361,-1.064946835791312
ACH-000362,-1.3317914075927746
ACH-000363,-1.2644685175525607
ACH-000364,-1.357568664798356
ACH-000365,-1.4628715174370774
ACH-000366,-1.4295237908585878
ACH-000368,-1.3689299420853984
ACH-000374,-1.3829235421543522
ACH-000375,-1.4523333377944714
ACH-000376,-1.3022077481728176
ACH-000381,-1.3627517139632406
ACH-000383,-1.2472514447678098
ACH-000387,-1.5577041902898878
ACH-000389,-1.3999551946338349
ACH-000390,-1.3133469531638855
ACH-000393,-1.3102075226843617
ACH-000395,-1.3119979305377087
ACH-000396,-1.2489575200759255
ACH-000397,-1.3872894384941088
ACH-000401,-1.1587421309081956
ACH-000402,-1.3629953709436822
ACH-000403,-1.1843042447417818
ACH-000404,-1.28328372601127
ACH-000406,-1.5779774030738412
ACH-000407,-1.465845229035171
ACH-000408,-1.3818791805582318
ACH-000410,-1.0972748637639094
ACH-000411,-1.1875747208220755
ACH-000414,-1.3577364518369426
ACH-000415,-1.291747048978671
ACH-000416,-1.184091545500003
ACH-000420,-1.3285851498690264
ACH-000421,-1.2205588360753603
ACH-000424,-1.294488792152365
ACH-000425,-1.233190812892223
ACH-000426,-1.143075688437637
ACH-000427,-1.197476093161721
ACH-000433,-1.2104684768003655
ACH-000435,-1.0861654107843934
ACH-000436,-1.1186337097726484
ACH-000444,-1.1432904114718856
ACH-000445,-1.3594934504105491
ACH-000448,-1.1837812628846691
ACH-000450,-1.2626672450649965
ACH-000452,-1.4279279249507637
ACH-000454,-1.347252170267666
ACH-000458,-1.4407025624622103
ACH-000459,-1.7039207172195454
ACH-000460,-1.2628676468527016
ACH-000461,-1.2852596875138529
ACH-000463,-1.337349964289483
ACH-000464,-1.5564387886571065
ACH-000466,-1.2013205055764475
ACH-000467,-1.327537263176472
ACH-000468,-1.1363399138782706
ACH-000469,-1.1796741419734282
ACH-000470,-1.36971029920299
ACH-000471,-1.0828325850014795
ACH-000472,-1.3673792242037897
ACH-000473,-1.659846096166102
ACH-000475,-1.1491697025623993
ACH-000476,-1.1545583749087451
ACH-000477,-1.7014589154529338
ACH-000479,-1.2542264192780048
ACH-000480,-1.429133264209458
ACH-000481,-1.468143730796562
ACH-000483,-1.3703359920485148
ACH-000484,-1.4251897000486375
ACH-000485,-1.406603555126018
ACH-000486,-1.2417412807371084
ACH-000487,-1.5103036639182097
ACH-000488,-1.2817125516267722
ACH-000490,-1.2970058318054982
ACH-000491,-1.5546180802945933
ACH-000495,-1.3252094976892577
ACH-000496,-1.4948524327996402
ACH-000499,-1.5491222527434558
ACH-000500,-1.5841406282553665
ACH-000502,-1.1594832596532771
ACH-000503,-1.1478198689553163
ACH-000505,-1.3633018119291902
ACH-000507,-1.4398660978008866
