,TEK (7010)
ACH-000004,-0.10985428260532124
ACH-000005,-0.10755040460106813
ACH-000007,0.04459718497950126
ACH-000009,-0.20355539017027924
ACH-000011,0.1239029203340353
ACH-000012,0.14178536793573027
ACH-000013,0.04603722530126608
ACH-000014,-0.10171068938979916
ACH-000015,-0.1588127684500706
ACH-000017,-0.008746664073835442
ACH-000018,-0.19578648520598735
ACH-000019,0.08938876285324697
ACH-000021,-0.06317899626155778
ACH-000022,-0.03353331068265065
ACH-000025,-0.0765220645518942
ACH-000028,-0.07768766428301388
ACH-000030,-0.05024381943443027
ACH-000035,-0.00025990771800158693
ACH-000036,0.08977056244353071
ACH-000037,0.01936434637881721
ACH-000039,-0.028246003236004825
ACH-000040,-0.035939938161502934
ACH-000041,-0.09048567146451188
ACH-000042,0.023947013449520403
ACH-000045,0.002839360375915801
ACH-000047,0.014527684059703297
ACH-000052,-0.01814636438275271
ACH-000053,-0.06157818626396165
ACH-000054,0.054102085235217284
ACH-000055,0.08521562772843255
ACH-000060,0.12787242586318684
ACH-000067,-0.027173094195923314
ACH-000070,-0.0917486437927986
ACH-000075,0.10329676346188396
ACH-000078,-0.15362980609956345
ACH-000082,-0.11367249704255496
ACH-000085,-0.07809547023073446
ACH-000086,-0.0480761142664521
ACH-000087,0.06953039070086514
ACH-000092,-0.033109292290288445
ACH-000095,-0.08552981152112964
ACH-000097,0.03319489340212176
ACH-000098,0.0206056165841063
ACH-000099,0.06942799934835181
ACH-000108,0.017246033077454818
ACH-000113,-0.07091980260746916
ACH-000116,0.15176308195704075
ACH-000118,-0.043535642105699005
ACH-000120,0.2321228603684621
ACH-000123,-0.13173920684093454
ACH-000127,-0.04197140673418905
ACH-000128,-0.07758269473135403
ACH-000132,-0.03442570968470634
ACH-000133,0.07421257736985208
ACH-000137,-0.07236066979336128
ACH-000138,-0.2058202761900062
ACH-000142,0.03129366317116037
ACH-000143,-0.13262309378998585
ACH-000146,-0.030778078112522818
ACH-000148,-0.12257209898903408
ACH-000150,0.019344209331692917
ACH-000152,0.138829070784334
ACH-000153,0.1124075982312748
ACH-000159,0.020908670424956727
ACH-000160,-0.008243907210002845
ACH-000163,-0.08818270289915599
ACH-000167,0.076306268406057
ACH-000168,-0.07569096116219723
ACH-000169,-0.09366075426110994
ACH-000178,-0.059275869316222564
ACH-000183,-0.04330258433187868
ACH-000188,-0.014363053374326147
ACH-000189,-0.006355009189892471
ACH-000190,0.07466563083698463
ACH-000198,-0.012368217177454913
ACH-000203,0.010149813451251093
ACH-000204,0.022713149590330724
ACH-000206,0.022069361387875373
ACH-000207,0.18408201361794815
ACH-000208,-0.17090696401164587
ACH-000210,0.1003531855677456
ACH-000211,0.05516221168228422
ACH-000215,-0.03850223184677493
ACH-000221,0.13414511596163758
ACH-000222,0.10286559574547936
ACH-000223,0.01753621674388463
ACH-000226,-0.01605426561333381
ACH-000227,-0.07442766707557942
ACH-000228,0.023084822500220932
ACH-000231,-0.05795989662280915
ACH-000232,-0.04528122097006223
ACH-000233,0.06946144062616029
ACH-000234,-0.04783036541529615
ACH-000235,0.02469746278004592
ACH-000237,-0.033718964902358935
ACH-000238,0.02447991286177207
ACH-000242,0.20348095472434272
ACH-000243,-0.03512120795900369
ACH-000244,-0.04950369401626265
ACH-000246,0.14869108978713186
ACH-000248,-0.01937347418151995
ACH-000250,0.033832498340665665
ACH-000251,0.13720289459236235
ACH-000252,-0.19909862567227385
ACH-000253,0.017392021885583416
ACH-000255,-0.06545980969475933
ACH-000256,0.006248075421987439
ACH-000257,-0.0610106743377094
ACH-000258,0.06984068237624387
ACH-000259,-0.003322580710305477
ACH-000260,-0.02994911509488378
ACH-000261,-0.09560910692307112
ACH-000262,0.010932325945752336
ACH-000263,-0.07179752427625939
ACH-000264,-0.0938740657416733
ACH-000265,-0.19942976948743768
ACH-000266,-0.06686080718787632
ACH-000272,-0.1801686357533812
ACH-000274,-0.05039441806656254
ACH-000277,0.02776560410719007
ACH-000278,-0.0069523966420594226
ACH-000279,0.051871552383420935
ACH-000280,-0.05040333800528945
ACH-000281,0.06203947980789504
ACH-000288,0.028366080510838342
ACH-000291,-0.044151816182648976
ACH-000293,0.09300910658131199
ACH-000294,-0.10616007921559624
ACH-000295,0.03804086707580144
ACH-000296,-0.008776341906248155
ACH-000302,-0.018798558438667446
ACH-000304,-0.08875579908223173
ACH-000307,0.07256082088944951
ACH-000308,0.022667537319936856
ACH-000310,0.022489681703313582
ACH-000311,-0.02774395271606614
ACH-000312,0.024355409864395567
ACH-000315,-0.024249275743175987
ACH-000316,-0.31520792734019465
ACH-000317,-0.09977781479646954
ACH-000318,0.03796311792610901
ACH-000319,0.08648196881996778
ACH-000320,0.1600234760677312
ACH-000322,0.11960059303443606
ACH-000323,0.07234998101181675
ACH-000324,-0.015171788430035037
ACH-000329,0.13662741604787626
ACH-000330,0.01886669878008873
ACH-000331,-0.00019260419067651996
ACH-000332,-0.11481127411830655
ACH-000334,0.00609996041142364
ACH-000335,-0.06798082272235419
ACH-000336,0.033258305696883865
ACH-000337,-0.0841851159885031
ACH-000338,0.29279449855834483
ACH-000339,-0.037176666474212965
ACH-000341,0.2610329758522645
ACH-000348,0.04610143310506909
ACH-000350,-0.05055674910568779
ACH-000352,0.06666533004815994
ACH-000356,0.006741401631593501
ACH-000361,-0.02524031943293
ACH-000362,-0.13524943919373744
ACH-000363,-0.051670463600139015
ACH-000364,-0.03997636952601098
ACH-000365,-0.04791861830007118
ACH-000366,-0.17586471600775316
ACH-000368,0.111763807617869
ACH-000374,-0.057427998195493934
ACH-000375,-0.046526856350906386
ACH-000376,-0.0017042696429152467
ACH-000381,-0.2033279897010012
ACH-000383,-0.01970355720986857
ACH-000387,-0.06259022856081936
ACH-000389,0.14153213208039067
ACH-000390,-0.1620811411452372
ACH-000393,0.002736786480671499
