,TRPV1 (7442)
ACH-000004,-0.17376803798379184
ACH-000005,-0.01153021209669359
ACH-000007,-0.1736571974534882
ACH-000009,-0.2129320386368808
ACH-000011,-0.1640573394641732
ACH-000012,-0.05140313016906799
ACH-000013,-0.19795358257833276
ACH-000014,-0.22415313963867087
ACH-000015,-0.11119861081664552
ACH-000017,-0.1633014055230106
ACH-000018,-0.13125749465891876
ACH-000019,-0.266855568603035
ACH-000021,-0.12485461452359956
ACH-000022,-0.05207658287791024
ACH-000025,-0.16568273133875125
ACH-000028,-0.21040810993104045
ACH-000030,-0.06027730699192515
ACH-000035,0.09775007499190196
ACH-000036,-0.2679811181998652
ACH-000037,-0.10037451228964744
ACH-000039,0.04549846203614808
ACH-000040,0.01937102143117581
ACH-000041,-0.1481309149231644
ACH-000042,-0.18592029323445736
ACH-000045,-0.1845428713339405
ACH-000047,-0.16911801778547494
ACH-000052,-0.13941795928472714
ACH-000053,-0.08331020549485403
ACH-000054,-0.057120840357891126
ACH-000055,-0.04347532450548206
ACH-000060,-0.056154072222802345
ACH-000067,-0.2466508867401853
ACH-000070,-0.16194621315350147
ACH-000075,0.017382101119455998
ACH-000078,-0.3099491643596641
ACH-000082,-0.3411300185451484
ACH-000085,-0.17856705435420406
ACH-000086,-0.060854240806618186
ACH-000087,-0.046401101265440586
ACH-000092,-0.002674320166535145
ACH-000095,-0.20079554289276647
ACH-000097,-0.11378972733980425
ACH-000098,-0.13136544731352456
ACH-000099,-0.18031195133651512
ACH-000108,-0.02208571255263482
ACH-000113,-0.21040477734011265
ACH-000116,-0.19354551345352566
ACH-000118,-0.03685500676183779
ACH-000120,-0.1525556836101125
ACH-000123,-0.1010685034494358
ACH-000127,-0.08682471236703386
ACH-000128,0.008618853649908529
ACH-000132,-0.21626782932468192
ACH-000133,-0.173253645372431
ACH-000137,-0.037969648947224814
ACH-000138,-0.09897173318016153
ACH-000142,0.004140367304832977
ACH-000143,-0.2829299098045782
ACH-000146,-0.02549890953158197
ACH-000148,-0.06256866446781151
ACH-000150,-0.08475512081424444
ACH-000152,-0.20381074571680174
ACH-000153,-0.10627644178109703
ACH-000159,-0.13807107442304484
ACH-000160,-0.07599151756951228
ACH-000163,-0.0933696083700471
ACH-000167,0.7010671953280515
ACH-000168,-0.3793857039987871
ACH-000169,-0.07332396615818823
ACH-000178,-0.03968224817786176
ACH-000183,-0.16241873419444494
ACH-000188,-0.18892083303310264
ACH-000189,-0.2759202948317702
ACH-000190,-0.1072946722490416
ACH-000198,-0.16316274456293803
ACH-000203,0.0791271110269281
ACH-000204,-0.07322345283545872
ACH-000206,-0.14094210599981347
ACH-000207,-0.2504293059004674
ACH-000208,-0.15093954198343024
ACH-000210,-0.16246453037341693
ACH-000211,-0.09554425119127401
ACH-000215,-0.17208420309366892
ACH-000221,-0.18117950966316768
ACH-000222,-0.10205191687502556
ACH-000223,-0.18099494462062307
ACH-000226,-0.1311452196164724
ACH-000227,-0.2402885221124119
ACH-000228,-0.1511400340192895
ACH-000231,-0.04658750507156199
ACH-000232,-0.12452651642378787
ACH-000233,-0.14233160867321382
ACH-000234,-0.04216495628972111
ACH-000235,-0.16365322629529674
ACH-000237,-0.09936634552786516
