,POMP (51371)
ACH-000295,-0.18875128141783387
ACH-000296,-0.12507572169719444
ACH-000302,-0.03907696435252647
ACH-000304,-0.34951683812527523
ACH-000307,-0.35690967754299563
ACH-000308,-0.21135241556587286
ACH-000310,-0.14078151695409186
ACH-000311,-0.12083135081732264
ACH-000312,-0.16674306730953664
ACH-000315,-0.3907012832354872
ACH-000316,-0.14407272091341014
ACH-000317,-0.34581355374742323
ACH-000318,-0.218311031310243
ACH-000319,-0.283778303531887
ACH-000320,-0.20740131881295087
ACH-000322,-0.029697669557409392
ACH-000323,-0.35847457303606745
ACH-000324,-0.2965860988007453
ACH-000329,-0.07332130007329493
ACH-000330,-0.28696978659203914
ACH-000331,-0.4291692856566783
ACH-000332,-0.16493131643432046
ACH-000334,-0.2391035620693121
ACH-000335,-0.4281849116435337
ACH-000336,-0.07632548720876432
ACH-000337,-0.14910145607261788
ACH-000338,-1.0711892676538055
ACH-000339,-0.09509428600606018
ACH-000341,-0.1200825520008672
ACH-000348,-0.2588964840430489
ACH-000350,0.13825446723889734
ACH-000352,-0.15691700978371662
ACH-000356,-0.4157823304267197
ACH-000361,-0.41830267223275375
ACH-000362,-0.09264107662090586
ACH-000363,-0.4258276244966137
ACH-000364,-0.21448812076232726
ACH-000365,-0.0336615599793299
ACH-000366,-0.14465231338492238
ACH-000368,0.0022059809830546136
ACH-000374,-0.26356707001424423
ACH-000375,-0.26372147479871466
ACH-000376,-0.19829766705436852
ACH-000381,-0.1330427674263752
ACH-000383,-0.3432302228109323
ACH-000387,-0.20455086827824787
ACH-000389,-0.3783189349654367
ACH-000390,-0.25642990303766383
ACH-000393,-0.2961427651541198
ACH-000395,-0.277050960750282
ACH-000396,-0.11393374873905575
ACH-000397,-0.25033839261058705
ACH-000401,-0.2744896452415688
ACH-000402,-0.09359702285746324
ACH-000403,-0.20620877743280425
ACH-000404,-0.15289232241733652
ACH-000406,-0.14077373852431865
ACH-000407,-0.2716837174520804
ACH-000408,-0.10506044969528436
ACH-000410,-0.07221397814632262
ACH-000411,-0.16560145808163404
ACH-000414,-0.20162199249018906
ACH-000415,-0.1265104144421316
ACH-000416,-0.2909087840000745
ACH-000420,-0.4562607264120901
ACH-000421,-0.3360249397730723
ACH-000424,-0.07440907959990108
ACH-000425,-0.32231213341019144
ACH-000426,-0.3233790984656653
ACH-000427,-0.4361521273359519
ACH-000433,-0.3223869354813897
ACH-000435,-0.2835368788548708
ACH-000436,-0.21409188919515093
ACH-000444,-0.2208786831418938
ACH-000445,-0.5192642580474768
ACH-000448,-0.3353182730647176
ACH-000450,-0.01735036578031396
ACH-000452,-0.1574638269801272
ACH-000454,-0.11283102579959915
ACH-000458,-0.2321457450707977
ACH-000459,-0.2275821061461253
ACH-000460,-0.3228115982109746
ACH-000461,-0.10263874683704076
ACH-000463,-0.32193757993719685
ACH-000464,-0.16155106259678145
ACH-000466,-0.2224984615183874
ACH-000467,-0.06817237264177978
ACH-000468,-0.08441279336794527
ACH-000469,-0.16319575526156352
ACH-000470,-0.03968688232104045
ACH-000471,-0.3108007890456501
ACH-000472,-0.02657591215802069
ACH-000473,-0.08075270492330006
ACH-000475,-0.3411702285782928
ACH-000476,-0.2744912557049358
ACH-000477,-0.3392749904016676
ACH-000479,-0.24169528209139
ACH-000480,-0.1548482781706965
ACH-000481,-0.09268559968731496
ACH-000483,-0.01913534234307873
ACH-000484,-0.4906958883135226
ACH-000485,-0.19996117032903832
ACH-000486,-0.23409458287079815
ACH-000487,-0.42887946262007465
ACH-000488,-0.21154496482160626
ACH-000490,-0.4202151847944332
ACH-000491,0.04929193674426275
ACH-000495,-0.1217302875528061
ACH-000496,-0.32344683686681125
ACH-000499,-0.2547374385371514
ACH-000500,-0.22282571472832124
ACH-000502,-0.03057267616717808
ACH-000503,-0.32172584830785306
ACH-000505,-0.12694037967254485
ACH-000507,-0.16722504490618625
ACH-000510,-0.2316476741502435
ACH-000511,-0.5026803608860624
ACH-000512,-0.3667975366577213
ACH-000516,-0.29494621534419924
ACH-000517,-0.5553827392263458
ACH-000518,-0.15206418928580406
ACH-000520,-0.2447815507392596
ACH-000521,-0.43990074148588
ACH-000522,-0.3358326594024438
ACH-000524,-0.24587617994643754
ACH-000527,-0.2648169508748172
ACH-000528,-0.2046589319105602
ACH-000537,-0.20621392092734028
ACH-000541,-0.597500602358253
ACH-000542,-0.22227848279472512
ACH-000544,0.013404006374154028
ACH-000545,-0.1958061685031712
ACH-000547,-0.16737014755996893
ACH-000548,-0.4232772877254593
ACH-000549,-0.18834100228104067
ACH-000550,-0.19176979179219486
ACH-000552,-0.019433671079152014
ACH-000556,-0.2636385728949477
ACH-000557,-0.08554877871927588
ACH-000569,-0.8851210696934664
ACH-000570,-0.4458046443723966
ACH-000571,-0.1772652587407902
ACH-000573,-0.26562011902453136
ACH-000576,-0.2703926468839548
ACH-000579,-0.2498470689714001
ACH-000580,-0.33035889598499124
ACH-000584,-0.05905641238214114
ACH-000585,-0.1113416456000416
ACH-000588,0.07626138991979632
ACH-000589,-0.3494064462987523
ACH-000591,-0.0514727424643101
ACH-000593,-0.17371563350471678
ACH-000600,-0.28894656783868705
ACH-000601,-0.1839414518356781
ACH-000605,-0.3589239677927337
ACH-000606,-0.3264006356136699
ACH-000608,-0.06368304745391384
ACH-000614,-0.05349775075354166
ACH-000616,-0.17890006928974805
ACH-000618,-0.19489228029861244
ACH-000619,-0.2811011782963657
ACH-000620,-0.2210787603561704
ACH-000621,-0.25784122602901155
ACH-000622,-0.2658908805538617
ACH-000623,-0.19933081049948176
ACH-000624,-0.04980907034721448
ACH-000627,-0.2667959599873665
ACH-000630,-0.26422866208802165
ACH-000631,0.0030917960262842317
ACH-000632,-0.31386137935761305
ACH-000633,-0.03647934651269622
ACH-000637,-0.17220526603095504
ACH-000638,-0.25661411534087664
ACH-000646,-0.2369703226291732
ACH-000647,-0.15100629060152684
ACH-000648,-0.0934050436481258
ACH-000649,-0.1692423409522401
ACH-000651,-0.26289518462918443
ACH-000652,-0.30042723998551
ACH-000653,-0.29294935954674184
ACH-000657,-0.3699906042138316
ACH-000658,-0.2699844405941575
ACH-000661,-0.18364738241365505
ACH-000662,-0.11020672879609787
ACH-000663,-0.1790075292612337
ACH-000665,-0.24774957344621404
ACH-000671,-0.06846946793148409
ACH-000672,-0.26703294700421804
ACH-000673,-0.4183318608377986
ACH-000676,-0.11071523927753192
ACH-000677,-0.2046719167546844
ACH-000681,-0.15877998272202135
ACH-000683,-0.06390840367157473
ACH-000684,-0.023617649095998314
ACH-000688,-0.3850788913980597
ACH-000693,-0.21418088455234674
ACH-000694,-0.07256272395628859
ACH-000695,-0.32835754303778986
ACH-000696,-0.4309950390422032
ACH-000697,-0.18222953130684166
ACH-000699,-0.3311482300669158
ACH-000701,-0.1549967648678884
ACH-000706,-0.15671083613314016
ACH-000711,-0.26215504751958113
ACH-000713,-0.26208223032236244
ACH-000714,-0.2676076849287341
ACH-000718,-0.2225775443785876
ACH-000720,-0.0201373039409982
ACH-000721,-0.2737481624251489
ACH-000724,-0.08221820273902125
ACH-000725,-0.26004352806380543
ACH-000732,-0.041262453515019684
ACH-000734,-0.16807983841677313
ACH-000735,-0.15099569940691024
ACH-000736,-0.32740808244299485
ACH-000738,-0.4005072468297117
ACH-000746,-0.1859439857935044
ACH-000747,-0.26041690731705874
ACH-000748,-0.37395664106942794
ACH-000753,-0.21691642856958265
ACH-000756,0.14339598380260596
ACH-000757,0.13074923565773638
ACH-000758,-0.31395624311335457
ACH-000760,-0.28294142038605524
ACH-000762,-0.1751207241757502
ACH-000763,-0.3900852891586246
ACH-000764,-0.2432316594092483
ACH-000765,-0.2721116967291609
ACH-000766,-0.2532103278878873
ACH-000767,-0.02506396445685221
ACH-000768,-0.2056428523499848
ACH-000769,-0.3007632324771775
ACH-000770,-0.2994383975674557
ACH-000771,-0.17354114818662938
ACH-000773,-0.35572818436017634
ACH-000776,-0.09062175486866693
ACH-000777,-0.1953052786193488
ACH-000778,-0.3247000093261255
ACH-000781,-0.20929953949282226
ACH-000782,-0.1404802081621555
ACH-000783,-0.23535297128307786
ACH-000784,-0.18487828591963687
ACH-000785,-0.1572344786430857
ACH-000787,-0.18663181990157654
ACH-000788,-0.19104297514906568
ACH-000791,-0.2093150418544018
ACH-000792,-0.05302907512153562
ACH-000794,-0.046398879448335165
ACH-000796,-0.15228183904877526
ACH-000798,-0.5459644993678443
ACH-000799,-0.2914887590255775
ACH-000800,-0.21448508383169634
ACH-000802,-0.13753959670419585
ACH-000804,-0.21947197575716745
ACH-000805,-0.09316542869285163
ACH-000809,-0.1340111284249793
ACH-000810,-0.3158557130551845
ACH-000811,-0.08063507883625731
ACH-000817,-0.3411337973836142
ACH-000819,-0.05583274552655871
ACH-000820,-0.19105968156682776
ACH-000821,-0.2185321320570444
ACH-000822,-0.309417638870277
ACH-000823,-0.18859499796581067
ACH-000824,-0.02455946196798629
ACH-000827,-0.4510369925947305
ACH-000829,-0.11882732429632036
ACH-000831,-0.24794078479709825
ACH-000832,-0.37289845746118105
ACH-000833,-0.0593839529925671
ACH-000834,-0.2283822989402722
ACH-000835,-0.18693982715918764
ACH-000836,-0.33197750631311856
ACH-000837,-0.1031924353784942
ACH-000838,0.009861334989586508
ACH-000839,-0.20131640326209796
ACH-000840,-0.3128913031857057
ACH-000841,-0.213668210684378
ACH-000843,-0.251698112674166
ACH-000846,-0.22453268353805805
ACH-000847,-0.2234005398413574
ACH-000848,-0.2305494105485032
ACH-000849,-0.16453771915484602
ACH-000851,-0.3240674839070605
ACH-000855,-0.12935119636764378
ACH-000856,-0.17136409263270924
ACH-000858,-0.2656157130599539
ACH-000859,-0.2736616963367649
ACH-000861,-0.19794944350529736
ACH-000862,0.005528033268759374
ACH-000865,-0.11607387250738613
ACH-000866,-0.08856167393002029
ACH-000867,-0.4180995794265934
ACH-000869,-0.13045394212198885
ACH-000872,-0.3037044750225721
ACH-000873,-0.04302681610573034
ACH-000876,-0.27789861169892144
ACH-000878,-0.3540665657300037
ACH-000880,-0.12428736346029272
ACH-000881,-0.3718984555216847
ACH-000882,-0.04840386277085338
ACH-000884,-0.39426890383137975
ACH-000885,-0.21118365813029272
ACH-000887,-0.18174036196744148
ACH-000889,-0.2986704618079025
ACH-000896,-0.08852147537327949
ACH-000898,-0.12578551598030827
ACH-000900,-0.3359461722125832
ACH-000901,-0.2506101066834285
ACH-000905,-0.15544375950710834
ACH-000906,-0.2467642058188142
ACH-000907,-0.31271371300702017
ACH-000910,-0.08644529570175075
ACH-000911,-0.29172039034832337
ACH-000912,-0.4002821915738665
ACH-000913,-0.2570441352747997
ACH-000915,-0.2734807879956597
ACH-000916,-0.01935415435833471
ACH-000917,-0.1013405603421658
ACH-000920,-0.4914858660205425
ACH-000921,-0.2170886941791336
ACH-000924,-0.2503832170630557
ACH-000926,-0.184905280188024
ACH-000928,-0.43648655121598334
ACH-000929,-0.3128270910438045
ACH-000932,-0.16864776597266276
ACH-000935,-0.1990216370368285
ACH-000936,-0.1308895872640672
ACH-000937,-0.09322861849580567
ACH-000938,-0.13695800549680373
ACH-000939,-0.3276873049003199
ACH-000941,0.0068595555148720615
ACH-000943,-0.18393723997842135
ACH-000946,-0.283952318953116
ACH-000947,-0.1037816272105769
ACH-000948,-0.15362664674567214
ACH-000950,-0.3820661224082847
ACH-000953,0.07848483358791425
ACH-000954,-0.5669011359451153
ACH-000957,-0.23867569577501205
ACH-000958,-0.2815492677377867
ACH-000960,-0.17824521626534273
ACH-000963,-0.18597012674915667
ACH-000968,-0.1284324606749967
ACH-000969,-0.06606714716173244
ACH-000972,-0.6185257086717082
ACH-000973,-0.23262861436513976
ACH-000974,-0.19255061690783226
ACH-000978,0.03614900257952322
ACH-000984,-0.22131873763031806
ACH-000986,-0.17587412074184458
ACH-000988,-0.4815269179196554
ACH-000993,-0.27871003079086143
ACH-000994,-0.04126397378506702
ACH-000996,-0.28125309626881023
ACH-001001,-0.16413698097840396
ACH-001020,-0.14345457225781535
ACH-001028,-0.2367903478823223
ACH-001031,-0.5171583916114276
ACH-001038,-0.1279032092817853
ACH-001048,-0.2240650476147372
ACH-001050,-0.19168590567888588
ACH-001053,-0.10116503540756164
ACH-001054,-0.15035442949080066
ACH-001061,-0.2809330055792384
ACH-001067,-0.297611906279207
ACH-001075,-0.4246687326118308
ACH-001096,-0.07763588968603104
ACH-001111,-0.21800191763756108
ACH-001119,-0.08442426035299233
ACH-001128,0.1066028402128533
ACH-001134,-0.2610240685708782
ACH-001151,-0.2568038167031241
ACH-001163,-0.3205311792481481
ACH-001164,-0.2499617127373341
ACH-001183,-0.2565074738532586
ACH-001192,-0.2271822115180747
ACH-001193,-0.19029867694563385
ACH-001196,-0.20935917086632472
ACH-001197,-0.2746917253297626
ACH-001205,-0.3163610559660163
ACH-001211,-0.30755533518097555
ACH-001212,-0.2813057102183144
ACH-001228,-0.28767226934517404
ACH-001232,-0.26850748746074105
ACH-001239,-0.05347471177285088
ACH-001270,-0.2897287730796466
ACH-001274,-0.07903344027260546
ACH-001275,-0.13629021679738162
ACH-001277,-0.06990895223740058
ACH-001278,-0.2751690182150424
ACH-001280,-0.2149141655957486
ACH-001283,-0.29403929386411204
ACH-001289,-0.1160291016252292
ACH-001300,-0.08575763666685303
ACH-001301,-0.2305381463083964
ACH-001302,0.03694485190818897
ACH-001306,-0.22568135348917764
ACH-001318,-0.2691867364389077
ACH-001322,-0.3626141770356872
ACH-001328,-0.3570225102313571
ACH-001332,-0.328353991
ACH-001336,-0.2236809803040158
ACH-001346,-0.20210286877867556
ACH-001353,-0.2819199976153007
ACH-001354,-0.17676154919716755
ACH-001367,-0.031731677219915815
ACH-001368,-0.2774980062024172
ACH-001374,-0.2999007237869083
ACH-001377,-0.1247264216013339
ACH-001380,-0.31752757215027994
ACH-001391,-0.10217817586004656
ACH-001408,-0.23953969219652985
ACH-001430,-0.10501142019297184
ACH-001431,-0.14889441115154514
ACH-001450,0.04441321631249908
ACH-001496,-0.05266505349311892
ACH-001500,-0.20875069460678056
ACH-001523,-0.13523046997110086
ACH-001532,-0.20255603845417072
ACH-001550,-0.0979553701742115
ACH-001552,-0.2949922973408905
ACH-001554,-0.2748489653503273
ACH-001654,-0.2051590090062848
ACH-001735,-0.13236240435014615
ACH-001736,-0.053112673578814176
ACH-001737,-0.3917298478611244
ACH-001740,-0.017629602225802884
ACH-001745,-0.045044743088278716
ACH-001765,-0.0058926424211493255
