,AP4S1 (11154)
ACH-000004,-0.2877875621656099
ACH-000005,-0.3907761521437117
ACH-000007,-0.1788286392022327
ACH-000009,-0.2094438962875784
ACH-000011,-0.1380263664484868
ACH-000012,-0.14450282448090213
ACH-000013,-0.18399873320985172
ACH-000014,-0.2786021666567205
ACH-000015,-0.08137411427849195
ACH-000017,-0.2707228431731771
ACH-000018,-0.25313717856829165
ACH-000019,-0.2287682979888617
ACH-000021,-0.19705108255589726
ACH-000022,-0.18127617735244447
ACH-000025,-0.4124476791963152
ACH-000028,-0.176267985526343
ACH-000030,-0.30464968862385056
ACH-000035,-0.4685119289564965
ACH-000036,-0.18166437562573606
ACH-000037,-0.12163735090729375
ACH-000039,-0.26717200921618883
ACH-000040,-0.3258340016834557
ACH-000041,-0.1806654015062639
ACH-000042,-0.2363719092158061
ACH-000045,-0.3407153303105021
ACH-000047,-0.2005389066672516
ACH-000052,-0.35112192555942795
ACH-000053,-0.16160722471338276
ACH-000054,-0.09475579140932353
ACH-000055,-0.3007149031326197
ACH-000060,-0.1856778473500604
ACH-000067,-0.3572653751843201
ACH-000070,-0.18989728407596013
ACH-000075,-0.3767206525180624
ACH-000078,-0.22454247921954096
ACH-000082,-0.2882340312042279
ACH-000085,-0.40244407209308103
ACH-000086,-0.2881001721964643
ACH-000087,-0.1493260168133034
ACH-000092,-0.2547786006231902
ACH-000095,-0.21275180446393727
ACH-000097,-0.16069368825070132
ACH-000098,-0.16549828579001202
ACH-000099,-0.17265059378750638
ACH-000108,-0.1541729606107515
ACH-000113,-0.26163851273992594
ACH-000116,-0.14531261517612534
ACH-000118,-0.2375809719438849
ACH-000120,-0.14043636234779647
ACH-000123,-0.2745403357249443
ACH-000127,-0.3580366325750338
ACH-000128,-0.2450242157359004
ACH-000132,-0.15637525765430946
ACH-000133,-0.35773862193768263
ACH-000137,-0.15309480087746016
ACH-000138,-0.2413541310049044
ACH-000142,-0.15694819263357532
ACH-000143,-0.30613832399594265
ACH-000146,-0.17382985067652568
ACH-000148,-0.16802552366030787
ACH-000150,-0.0884321117999395
ACH-000152,-0.2459544792787159
ACH-000153,-0.14309352651701387
ACH-000159,-0.1883429830144304
ACH-000160,-0.3443110860109016
ACH-000163,-0.3088571933936305
ACH-000167,-0.5292610698941299
ACH-000168,-0.4147611195509244
ACH-000169,-0.4051498802838376
ACH-000178,-0.20296403588310213
ACH-000183,-0.2766544946559098
ACH-000188,-0.13348587197575318
ACH-000189,0.0127814445721838
ACH-000190,-0.5271893288164153
ACH-000198,-0.2218563104195816
ACH-000203,0.007452931206101167
ACH-000204,-0.21307096649394688
ACH-000206,-0.3962891841419351
ACH-000207,-0.2777332925379505
ACH-000208,-0.11535896481984435
ACH-000210,-0.5659198152690953
ACH-000211,-0.2446636188126821
ACH-000215,-0.22329204819049356
ACH-000221,-0.2933730086970718
ACH-000222,-0.22037112092293185
ACH-000223,-0.3045969127482184
ACH-000226,-0.4597641676196394
ACH-000227,-0.3420939657790867
ACH-000228,-0.300505680239207
ACH-000231,-0.2432486942796956
ACH-000232,-0.2769617693027324
ACH-000233,-0.212121049506108
ACH-000234,-0.12944857557433018
ACH-000235,-0.20416863318867912
ACH-000237,-0.19740013511268448
ACH-000238,-0.19313798284437625
ACH-000242,-0.3517739629347271
ACH-000243,-0.26909964806881725
ACH-000244,-0.14646902862172664
ACH-000246,-0.20965518721141396
ACH-000248,-0.22387241998056429
ACH-000250,-0.2843672813515004
ACH-000251,-0.01941609063093715
ACH-000252,-0.15143650677168813
ACH-000253,-0.2296437491400283
ACH-000255,-0.22422824602511499
ACH-000256,-0.2884303461687725
ACH-000257,-0.1742284929313618
ACH-000258,-0.16595805040965764
ACH-000259,-0.2261956786608293
ACH-000260,-0.23989572016618865
ACH-000261,-0.2784156442470406
ACH-000262,-0.1456121461034648
ACH-000263,-0.2120363159605852
ACH-000264,-0.3204444935296223
ACH-000265,-0.1157747380582168
ACH-000266,-0.1671287170899803
ACH-000272,-0.30879557054464624
ACH-000274,-0.2907261671803093
ACH-000277,-0.07209293118774783
ACH-000278,-0.3388328022231843
ACH-000279,-0.2584724460406209
ACH-000280,-0.17745536369820925
ACH-000281,-0.1429257929160339
ACH-000288,-0.1852726088061704
ACH-000291,-0.3013354296682219
ACH-000293,-0.34124570063015625
ACH-000294,-0.14442875540752567
ACH-000295,-0.2311568363919499
ACH-000296,-0.1972301861555015
ACH-000302,-0.16724395808191167
ACH-000304,-0.07786975444927605
ACH-000307,-0.19298301567402265
ACH-000308,-0.27119753446986683
ACH-000310,-0.09238956754179012
ACH-000311,-0.22776825552102725
ACH-000312,-0.2555313870364496
ACH-000315,-0.23394140895873555
ACH-000316,-0.4513037684294579
ACH-000317,-0.3051464832836638
ACH-000318,-0.2978477067000603
ACH-000319,-0.27190446833555737
ACH-000320,-0.0926261053499921
ACH-000322,-0.20565212758819965
ACH-000323,-0.3276212238839096
ACH-000324,-0.2490844338156488
ACH-000329,-0.1810841451005954
ACH-000330,-0.2819826697775145
ACH-000331,-0.13229622416598705
ACH-000332,-0.1401383571142011
ACH-000334,-0.3835452043209833
ACH-000335,-0.14176920044682764
ACH-000336,-0.39935141512972017
ACH-000337,-0.15922207518662115
ACH-000338,0.021207618652018045
ACH-000339,-0.19154810296759697
ACH-000341,-0.4862996172215892
ACH-000348,-0.318770244468263
ACH-000350,-0.1596750226088325
ACH-000352,-0.13096187379780036
ACH-000356,-0.2533078623210627
ACH-000361,0.06681133831179534
ACH-000362,-0.25115335394822225
ACH-000363,-0.2957025229470053
ACH-000364,-0.21645223936960026
ACH-000365,-0.2722817364973619
ACH-000366,-0.2463552700631347
ACH-000368,-0.1751929158731005
ACH-000374,-0.2160666531474138
ACH-000375,-0.2414274124141065
ACH-000376,-0.2746675729137024
ACH-000381,-0.33816037985395475
ACH-000383,-0.2975263581527632
ACH-000387,0.030493293032439424
ACH-000389,-0.16205578712236324
ACH-000390,-0.1067513253783162
ACH-000393,-0.27777867601111544
ACH-000395,-0.13423240047386142
ACH-000396,-0.508200648419414
ACH-000397,-0.15391685989719314
ACH-000401,-0.30202856608766804
ACH-000402,-0.2859780731507504
ACH-000403,-0.26230074033614204
ACH-000404,0.07976650267938147
ACH-000406,-0.25216553813301645
ACH-000407,-0.225237613483532
ACH-000408,-0.2690924585638623
ACH-000410,-0.17413505504532684
ACH-000411,-0.058361132612282436
ACH-000414,-0.25541122437058594
ACH-000415,-0.17125559193325973
ACH-000416,-0.2091957915383348
ACH-000420,-0.2223953420664135
ACH-000421,-0.1828644299538481
ACH-000424,-0.3403381170438918
ACH-000425,-0.17965312206594694
ACH-000426,-0.10242603281008762
ACH-000427,-0.2015597347993072
ACH-000433,-0.2714921704891486
ACH-000435,-0.31262172008522765
ACH-000436,-0.245719981095061
ACH-000444,-0.16170538152909378
ACH-000445,-0.38119034221645576
ACH-000448,-0.08510600365545397
ACH-000450,-0.1899616807360727
ACH-000452,-0.2108256520249386
ACH-000454,-0.3886575109988998
ACH-000458,-0.13040450279995924
ACH-000459,-0.1093144022731528
ACH-000460,-0.16659603941063286
ACH-000461,-0.2313693197660573
ACH-000463,-0.206120844050949
ACH-000464,-0.33644382111140303
ACH-000466,-0.16889856911478762
ACH-000467,-0.1927905139413468
ACH-000468,-0.2519515617667842
ACH-000469,-0.26700368479028797
ACH-000470,-0.05468476041102265
ACH-000471,-0.2324909172281513
ACH-000472,-0.14368286448068648
ACH-000473,-0.11390860894649164
ACH-000475,-0.2312055474434733
ACH-000476,-0.1689346985331238
ACH-000477,-0.2760029099680206
ACH-000479,-0.1017939727407453
ACH-000480,-0.33114686334025
ACH-000481,-0.3503217408609244
ACH-000483,-0.054529929429900016
ACH-000484,-0.24788583502373826
ACH-000485,-0.3958199223984653
ACH-000486,-0.1864359554085562
ACH-000487,-0.14879610657443412
ACH-000488,-0.15432328803715964
ACH-000490,-0.1985122345106276
ACH-000491,-0.3422750011990944
ACH-000495,-0.26865314418639463
ACH-000496,-0.2089373426806724
ACH-000499,-0.17521431350650402
ACH-000500,-0.3752026462768946
ACH-000502,-0.19234805009234807
ACH-000503,-0.2105466229912252
ACH-000505,-0.2407759078643123
ACH-000507,-0.2095754117681253
ACH-000510,-0.06430333644786053
ACH-000511,-0.28877214097657905
ACH-000512,-0.4591466121747249
ACH-000516,-0.34635249171901783
ACH-000517,-0.2354502556219121
ACH-000518,-0.1401980364997005
ACH-000520,-0.2696391367211867
ACH-000521,-0.09569299623801868
ACH-000522,-0.225960093224836
ACH-000524,-0.22351312630010026
ACH-000527,-0.17735417827187347
ACH-000528,-0.0979491228475074
ACH-000537,-0.08063911370867986
ACH-000541,-0.309103188667796
ACH-000542,-0.18869713080812606
ACH-000544,-0.3881493905777229
ACH-000545,-0.13942075185529793
ACH-000547,-0.13708933887307542
ACH-000548,-0.19153766796077729
ACH-000549,-0.06422053828684475
ACH-000550,-0.3046415737606967
ACH-000552,-0.33256329148732955
ACH-000556,-0.28534145002500394
ACH-000557,-0.3742008635696169
ACH-000569,-0.2015253328545077
ACH-000570,-0.3511824171597631
ACH-000571,-0.3562703779012249
ACH-000573,-0.1584260389182327
ACH-000576,-0.1896397798724176
ACH-000579,-0.08545239787056709
ACH-000580,-0.4084777690483801
ACH-000584,-0.29065843925517154
ACH-000585,-0.16896574504288628
ACH-000588,-0.3474243405889257
ACH-000589,-0.27174253753492544
ACH-000591,-0.2509411619825453
ACH-000593,-0.1877838578190489
ACH-000600,-0.04813126710890143
ACH-000601,-0.2397611415553092
ACH-000605,-0.14036327212837166
ACH-000606,-0.13133443313762094
ACH-000608,-0.3186586776112114
ACH-000614,-0.23852532778130714
ACH-000616,-0.17969621147480366
ACH-000618,-0.172111283981745
ACH-000619,-0.28046921252607243
ACH-000620,-0.2254811041974639
ACH-000621,-0.2690378958237063
ACH-000622,-0.3987023498638984
ACH-000623,-0.2575253433804083
ACH-000624,-0.27458488498903244
ACH-000627,-0.3033421806122613
ACH-000630,-0.09114177226886756
ACH-000631,-0.06119839579978825
ACH-000632,-0.2563822227009214
