,ALMS1 (7840)
ACH-000375,0.010442462106219328
ACH-000376,-0.0014179304820240144
ACH-000381,-0.21060007155561924
ACH-000383,-0.0045754077012408675
ACH-000387,-0.14282610504258916
ACH-000389,0.15796621201836664
ACH-000390,-0.1535499893012319
ACH-000393,0.05289537964465425
ACH-000395,0.06478903609653568
ACH-000396,-0.18308527597357635
ACH-000397,-0.10766354609004126
ACH-000401,0.1407647828957204
ACH-000402,-0.22104215189540533
ACH-000403,0.03268182801782366
ACH-000404,0.036122931978592863
ACH-000406,0.035228914072771005
ACH-000407,0.09050139102859367
ACH-000408,-0.11355299934158353
ACH-000410,-0.07594557675889989
ACH-000411,0.08399707028516669
ACH-000414,0.01993340454967949
ACH-000415,-0.024135575463096432
ACH-000416,0.006252018381738263
ACH-000420,0.10394462733941456
ACH-000421,-0.07364572526944091
ACH-000424,0.003484744602605932
ACH-000425,0.08207908667522255
ACH-000426,-0.07262889490471644
ACH-000427,-0.0770336889443872
ACH-000433,0.10333816360681214
ACH-000435,-0.05576110032274978
ACH-000436,0.07391093288749162
ACH-000444,0.036425211040075234
ACH-000445,0.11507324702819326
ACH-000448,0.07611072219440174
ACH-000450,-0.0016664160312410852
ACH-000452,-0.04955414581670646
ACH-000454,-0.2282076590919297
ACH-000458,0.07260320417967668
ACH-000459,-0.05336121300489037
ACH-000460,-0.032136651611800335
ACH-000461,0.21490524359862145
ACH-000463,0.08385000542628028
ACH-000464,-0.012363479485640093
ACH-000466,0.02971900859507705
ACH-000467,-0.019269326936077292
ACH-000468,-0.016312364528805905
ACH-000469,0.0801003137419881
ACH-000470,0.03056370825706955
ACH-000471,-0.0009956869170701802
ACH-000472,0.003008732865779
ACH-000473,0.0045904675503780105
ACH-000475,0.044228585726496183
ACH-000476,-0.021427676385924424
ACH-000477,-0.05111931812317663
ACH-000479,-0.05267981480944648
ACH-000480,0.025774862841216682
ACH-000481,-0.16780560027511088
ACH-000483,-0.016620173818358546
ACH-000484,-0.04533724186824245
ACH-000485,0.2045312531003232
ACH-000486,-0.1371858135550756
ACH-000487,0.17830995309714254
ACH-000488,0.07644833706028717
ACH-000490,-0.02472003573394747
ACH-000491,-0.23387597330030485
ACH-000495,-0.17937163987343935
ACH-000496,0.011456406290772669
ACH-000499,0.22726175639628374
ACH-000500,0.1867232599779854
ACH-000502,0.11739128539274947
ACH-000503,-0.4063937991500032
ACH-000505,0.035653770893166466
ACH-000507,-0.1299258590737864
ACH-000510,0.01831617240715178
ACH-000511,0.028205943347648633
ACH-000512,-0.07678896783495219
ACH-000516,0.05064007968647642
ACH-000517,0.04468512871704548
ACH-000518,0.19704579497734204
ACH-000520,-0.04216504002296903
ACH-000521,-0.15378265664605942
ACH-000522,-0.02176205401432268
ACH-000524,0.04065332236298549
ACH-000527,-0.03647582312251616
ACH-000528,0.04294340311762016
ACH-000537,0.1563571710588934
ACH-000541,0.14227941681964595
ACH-000542,-0.023290488721405718
ACH-000544,0.15247676658280915
ACH-000545,0.002729700000524103
ACH-000547,0.23661242801933244
ACH-000548,-0.046757936665797306
ACH-000549,0.029783015774941076
ACH-000550,0.1182804031623146
ACH-000552,0.09814196469036172
ACH-000556,-0.10168887519391187
ACH-000557,0.06003539495358625
ACH-000569,0.24917298957708064
ACH-000570,0.04393562113279787
ACH-000571,0.045039257457656016
ACH-000573,-0.015879254144343474
ACH-000576,0.0013629248075897199
ACH-000579,0.27226313553017256
ACH-000580,0.03353045051407126
ACH-000584,-0.05419059966195719
ACH-000585,-0.09402892281954786
ACH-000588,-0.004320936042029868
ACH-000589,0.036280731109932136
ACH-000591,-0.00464458114924081
ACH-000593,-0.0332185915189854
ACH-000600,0.034139986649574995
ACH-000601,0.004271882791094385
ACH-000605,0.06301436140478098
ACH-000606,-0.05979059901421504
ACH-000608,0.02251115482439528
ACH-000614,-0.024786160069745718
ACH-000616,-0.09503553704845807
ACH-000618,-0.011806084922727424
ACH-000619,-0.1967348735181693
ACH-000620,0.018572671317634726
ACH-000621,-0.017909067542716334
ACH-000622,0.05069182656547122
ACH-000623,-0.03857110062177208
ACH-000624,-0.02489667236267957
ACH-000627,-0.06802439593164243
ACH-000630,-0.008028658953845299
ACH-000631,0.00971278847778313
ACH-000632,-0.015492201678567616
ACH-000633,-0.0718963165403483
ACH-000637,-0.13123172567408553
ACH-000638,0.062058364850903276
ACH-000646,-0.016978184977778858
ACH-000647,-0.03666121532387186
ACH-000648,-0.08020133976520033
ACH-000649,-0.0104767148872892
ACH-000651,0.06146330639632885
ACH-000652,0.23388212141834455
ACH-000653,0.13628945830402114
ACH-000657,0.060619080985037065
ACH-000658,0.09000595385351541
ACH-000661,-0.007227546788958281
ACH-000662,-0.19392162149662195
ACH-000663,-0.0573184732703805
ACH-000665,-0.07437805342961151
ACH-000671,-0.08529675809192018
ACH-000672,0.0699443105792978
ACH-000673,-0.12040729223384004
ACH-000676,-0.024833891355047204
ACH-000677,-0.003128074407312086
ACH-000681,0.0048842188218916425
ACH-000683,-0.018734028681920274
ACH-000684,0.041632999992572924
ACH-000688,0.17389431997411167
ACH-000693,-0.06762112719639247
ACH-000694,-0.018013101872034875
ACH-000695,0.29104353849543296
ACH-000696,-0.0920120197256816
ACH-000697,-0.05788414541737375
ACH-000699,0.0184978275079389
ACH-000701,-0.13558163739867155
ACH-000706,0.1919766436331859
ACH-000711,0.015342955499236859
ACH-000713,0.019083718884080458
ACH-000714,0.12693689294115398
ACH-000718,-0.02042821329816016
ACH-000720,-0.08840358243687198
ACH-000721,-0.08527666226654727
ACH-000724,0.026936125905221136
ACH-000725,-0.030726787176470968
ACH-000732,-0.05551915634525217
ACH-000734,-0.02049051943209872
ACH-000735,-0.11441640205914425
ACH-000736,0.13020019641817315
ACH-000738,0.07206457277251267
ACH-000746,0.10722604521664147
ACH-000747,-0.050845955643207416
ACH-000748,-0.02519760696600252
ACH-000753,-0.056752707772898724
ACH-000756,-0.09172203134923963
ACH-000757,-0.005389114749437816
ACH-000758,0.09243569134471094
ACH-000760,-0.008674357990810297
ACH-000762,-0.05028606154268298
ACH-000763,-0.032051866884344506
ACH-000764,0.20899886756984604
ACH-000765,0.2496870034952452
ACH-000766,0.02159957418448416
ACH-000767,0.04966811238569599
ACH-000768,-0.0567089971477947
ACH-000769,-0.11904724504364166
ACH-000770,-0.05773615854962642
ACH-000771,-0.022435038776446103
ACH-000773,-0.17518142838849765
ACH-000776,-0.02091528501812254
ACH-000777,-0.14512888037672508
ACH-000778,-0.050508794228199566
ACH-000781,0.028846166221143513
ACH-000782,0.06798881199567441
ACH-000783,-0.042270076278153886
ACH-000784,0.03767936173753172
ACH-000785,-0.04433560878360679
ACH-000787,-0.10528341597880957
ACH-000788,-0.06454638286549383
ACH-000791,0.11376881559631775
ACH-000792,-0.06080749989212261
ACH-000794,-0.09183950125554917
ACH-000796,-0.049404424349947934
ACH-000798,0.12442638999700414
ACH-000799,-0.3611557159593194
ACH-000800,0.11563691340683895
ACH-000802,-0.061429180566568674
ACH-000804,-0.013118757872797095
ACH-000805,0.07376554333258213
ACH-000809,-0.054460094250407334
ACH-000810,0.04043080129325016
ACH-000811,-0.015788970286847916
ACH-000817,0.08288538165871273
ACH-000819,0.012133982679629209
ACH-000820,0.011420150495453122
ACH-000821,-0.1773520390597856
ACH-000822,-0.01741067496281446
ACH-000823,0.024880714533413974
ACH-000824,0.048856219201219055
ACH-000827,0.021149133949096788
ACH-000829,0.018471982112299508
ACH-000831,-0.002730644516925062
ACH-000832,-0.022907358121975575
ACH-000833,0.00942748069357908
ACH-000834,-0.043492951702698214
ACH-000835,0.03947666985165402
ACH-000836,-0.06777822171871409
ACH-000837,0.019896462229135287
ACH-000838,-0.17112647963468045
ACH-000839,0.036732371025307714
ACH-000840,0.15413136168176458
ACH-000841,0.040454191884912505
ACH-000843,-0.08393260533192673
ACH-000846,-0.11744945975444865
ACH-000847,-0.02829188087196909
ACH-000848,0.04089269535634299
ACH-000849,-0.12888299970576955
ACH-000851,-0.07445250258129595
ACH-000855,-0.09538792967620432
ACH-000856,-0.18494721980153692
ACH-000858,0.0559362926302158
ACH-000859,0.003067972670344362
ACH-000861,-0.08527272016589979
ACH-000862,0.09505525012375753
ACH-000865,0.06627501645395033
ACH-000866,0.08423124412067576
ACH-000867,-0.016536209147414088
ACH-000869,-0.07024793011588866
ACH-000872,0.09193907049143832
ACH-000873,-0.13086974896957435
ACH-000876,0.05644801127727037
ACH-000878,-0.04882643085074077
ACH-000880,0.03442618696510745
ACH-000881,0.07780915572817829
ACH-000882,-0.17297794704698755
ACH-000884,0.14736420552225504
ACH-000885,-0.08533954133891758
ACH-000887,0.04824796422431543
ACH-000889,-0.019427116921529184
ACH-000896,-0.07176785459781271
ACH-000898,-0.007586284804977732
ACH-000900,-0.048918292676880436
ACH-000901,-0.046496242569275786
ACH-000905,0.0008198817551357524
ACH-000906,-0.0031944811192594607
ACH-000907,-0.11550526201127342
ACH-000910,0.04506007018347937
ACH-000911,-0.07713139757514119
ACH-000912,0.05402868781174655
ACH-000913,-0.08121533155074154
ACH-000915,0.016216412287156402
ACH-000916,0.1562451444171237
ACH-000917,0.14384598241183685
ACH-000920,-0.0290510094091204
ACH-000921,0.014778832739562238
ACH-000924,-0.039179092333978566
ACH-000926,-0.07992268863295744
ACH-000928,0.04310812246516644
ACH-000929,-0.17782285598480116
ACH-000932,0.07468569752014664
ACH-000935,-0.07553231532171632
ACH-000936,-0.14401406109139428
ACH-000937,0.08891526082348777
ACH-000938,0.06431070728486021
ACH-000939,-0.15148652441805194
ACH-000941,0.0940317507451946
ACH-000943,0.0156776515432817
ACH-000946,-0.11269427557421405
ACH-000947,-0.04281833071147873
ACH-000948,-0.0038980849583414327
ACH-000950,0.18632670512861452
ACH-000953,-0.005662021725793435
ACH-000954,-0.020023968913964043
ACH-000957,-0.14620884204090767
ACH-000958,-0.10259681489397264
ACH-000960,-0.0005033232937289879
ACH-000963,-0.00614579483981335
ACH-000968,-0.034867814734908575
ACH-000969,0.0842604917648605
ACH-000972,0.06097232656096355
ACH-000973,-0.07296619603692779
ACH-000974,-0.031716816335406364
ACH-000978,0.2346526946778782
ACH-000984,-0.04893324247234165
ACH-000986,-0.11090937409551496
ACH-000988,-0.0340807927149553
ACH-000993,-0.2266950946542163
ACH-000994,-0.2278972264531559
ACH-000996,-0.07389899380937691
ACH-001001,0.05537749568101501
ACH-001020,-0.06364459643901411
ACH-001028,-0.010103152092971206
ACH-001031,0.08364197639006307
ACH-001038,-0.043293254125125205
ACH-001048,-0.03927684660234305
ACH-001050,-0.002429064251894375
ACH-001053,0.08842219286541182
ACH-001054,-0.1618597294556954
ACH-001061,-0.04274784983753053
ACH-001067,-0.046901531387458326
ACH-001075,0.11764770281827405
ACH-001096,0.16791229762739288
ACH-001111,-0.0851450262623807
ACH-001119,-0.05299846764612411
ACH-001128,-0.0013500651116084585
ACH-001134,-0.027885647539185415
ACH-001151,0.006590191769365685
ACH-001163,-0.053284416961115716
ACH-001164,0.2855981102042747
ACH-001183,-0.020315873318417776
ACH-001192,-0.02080367755248558
ACH-001193,-0.14510476664118085
ACH-001196,0.03139581073330228
ACH-001197,-0.2335463818127756
ACH-001205,-0.03906270408518133
ACH-001211,0.12611131882317392
ACH-001212,-0.09050533976983346
ACH-001228,0.0287450741814006
ACH-001232,-0.07402072357411639
ACH-001239,-0.002339346847747874
ACH-001270,-0.08533279323738252
ACH-001274,0.10241631494515473
ACH-001275,0.10550295524013258
ACH-001277,0.07369470916728076
ACH-001278,-0.042870886538626564
ACH-001280,0.061168442143450776
ACH-001283,0.14320463890801274
ACH-001289,0.046895856700463014
ACH-001300,0.048593606433423586
ACH-001301,0.06392838228458622
ACH-001302,0.1881270427957236
ACH-001306,-0.018904576751619846
ACH-001318,0.1912713901717296
ACH-001322,-0.17067282269834852
ACH-001328,-0.07217430891641106
ACH-001332,0.01741386177908443
ACH-001336,0.10935404520415938
ACH-001346,0.13981514922834826
ACH-001353,-0.01244956578766658
ACH-001354,0.15425119916750962
ACH-001367,-0.21990135423007806
ACH-001368,-0.05787336206122051
ACH-001374,-0.05117694607183188
ACH-001377,0.12635682126500766
ACH-001380,-0.0022355154830819308
ACH-001391,0.04592192613598802
ACH-001408,-0.1319076189340837
ACH-001430,0.0515979040733136
ACH-001431,0.035549050801989585
ACH-001450,-0.10784399995976247
ACH-001496,-0.11326535418126547
ACH-001500,0.015989432263379684
ACH-001523,-0.11983131779172825
ACH-001532,-0.031942831216731325
ACH-001550,0.013689533427315452
ACH-001552,0.038383890408539394
ACH-001554,-0.031023300223751018
ACH-001654,0.040440920203734826
ACH-001735,0.14576867704148794
ACH-001736,0.1946982608363605
ACH-001737,-0.08143127328071521
ACH-001740,-0.1159614188187745
ACH-001745,-0.1385828434726336
ACH-001765,0.04329995941174095
