,SENP1 (29843)
ACH-000004,-0.1927558971525779
ACH-000005,-0.2989031410204599
ACH-000007,-0.17058427014275826
ACH-000009,-0.34925951165707875
ACH-000011,-0.1998766277699712
ACH-000012,-0.12630135025735068
ACH-000013,-0.18882236947385828
ACH-000014,-0.4142919860626644
ACH-000015,-0.30121782688082216
ACH-000017,-0.16298081129043726
ACH-000018,-0.1270443259267927
ACH-000019,-0.3697443203744565
ACH-000021,-0.20576783465560888
ACH-000022,-0.11468455964727345
ACH-000025,-0.2825988282442208
ACH-000028,-0.2812641268799308
ACH-000030,-0.1269735790422944
ACH-000035,-0.403066277215918
ACH-000036,-0.13884297905709608
ACH-000037,-0.3621347470619512
ACH-000039,-0.4424954677877189
ACH-000040,-0.261250555157224
ACH-000041,-0.30869455755040026
ACH-000042,0.007240026897830834
ACH-000045,0.08185422287321548
ACH-000047,-0.30449481324643124
ACH-000052,-0.30216521830125703
ACH-000053,-0.11203912031532484
ACH-000054,-0.18054269363092795
ACH-000055,-0.0503212361740841
ACH-000060,-0.02661094135461564
ACH-000067,-0.4271554887241468
ACH-000070,-0.15195963200657686
ACH-000075,-0.1669903364078842
ACH-000078,-0.11926857896061085
ACH-000082,-0.26705735165546435
ACH-000085,-0.4333468668877045
ACH-000086,-0.18994443893325846
ACH-000087,-0.5021840432792792
ACH-000092,-0.17720499837220416
ACH-000095,-0.12518916791376222
ACH-000097,-0.32130412186371266
ACH-000098,-0.14113792415300394
ACH-000099,-0.05211047118075611
ACH-000108,-0.28051677614824416
ACH-000113,-0.1256550991115214
ACH-000116,-0.2882070891802189
ACH-000118,-0.3984258900043436
ACH-000120,-0.3341233892274737
ACH-000123,-0.3155002675092381
ACH-000127,-0.038477584477281015
ACH-000128,-0.3566537756303289
ACH-000132,-0.16151095796827322
ACH-000133,-0.3593406137451859
ACH-000137,-0.2351276152049457
ACH-000138,-0.21598698120410453
ACH-000142,-0.18955224012369828
ACH-000143,-0.2459306410633115
ACH-000146,-0.16735432370868225
ACH-000148,-0.10273003824188703
ACH-000150,-0.22208499467934087
ACH-000152,-0.2840578220000452
ACH-000153,-0.3115706133229618
ACH-000159,-0.3078558168692732
ACH-000160,-0.1427305988468965
ACH-000163,-0.11941341106051012
ACH-000167,-0.15513287249456162
ACH-000168,-0.2194547350073868
ACH-000169,-0.14852854317758604
ACH-000178,-0.21107481694960392
ACH-000183,-0.17290753051817395
ACH-000188,-0.09042823435328427
ACH-000189,-0.058314572825717725
ACH-000190,-0.2919162553829895
ACH-000198,-0.35498559457666184
ACH-000203,-0.31553499603748103
ACH-000204,-0.3532822258433076
ACH-000206,-0.4407444880398487
ACH-000207,-0.3312935259259213
ACH-000208,-0.3604437882936892
ACH-000210,-0.005093679064623371
ACH-000211,-0.25002463171344713
ACH-000215,-0.2439200964868171
ACH-000221,-0.050313636260985464
ACH-000222,-0.09239076774523644
ACH-000223,-0.33162074095873423
ACH-000226,-0.2252115889178931
ACH-000227,-0.06408088657070743
ACH-000228,-0.26071174271719805
ACH-000231,-0.14632257247074362
ACH-000232,-0.2329050991901751
ACH-000233,-0.27552707962889594
ACH-000234,-0.08540247864255891
ACH-000235,-0.08656894208799032
ACH-000237,-0.1639070876320366
ACH-000238,-0.16959512151536432
ACH-000242,0.07141843435960486
ACH-000243,-0.1968133704542912
ACH-000244,-0.033204141871042765
ACH-000246,-0.3120430959290296
ACH-000248,-0.3140084582979156
ACH-000250,-0.18634731362970985
ACH-000251,-0.3915465166515536
ACH-000252,-0.1397692727786737
ACH-000253,-0.1283017348685697
ACH-000255,-0.1145344628761534
ACH-000256,-0.06779788845380558
ACH-000257,0.07150349711018382
ACH-000258,-0.12034405876358333
ACH-000259,-0.15331537065222206
ACH-000260,-0.08666788960174455
ACH-000261,-0.2651705397427431
ACH-000262,-0.2673212272496879
ACH-000263,-0.4414003097289849
ACH-000264,-0.27948622775675075
ACH-000265,-0.11771467749217362
ACH-000266,-0.21290079552070865
ACH-000272,-0.18222021577816813
ACH-000274,-0.3182227059414258
ACH-000277,-0.3220859204375994
ACH-000278,-0.2628336013597419
ACH-000279,-0.2772299410056809
ACH-000280,0.04125927203538072
ACH-000281,-0.3009618523888782
ACH-000288,-0.2595806899940385
ACH-000291,-0.17376637161146208
ACH-000293,-0.10183593522857644
ACH-000294,0.0412068986744907
ACH-000295,-0.2263790931731624
ACH-000296,-0.5368271201034098
ACH-000302,-0.1528383206245167
ACH-000304,-0.04133342771367128
ACH-000307,-0.1292806622541154
