,NFIL3 (4783)
ACH-000004,0.13590173126254235
ACH-000005,0.10420681363031048
ACH-000007,0.1467864418306559
ACH-000009,0.025044774616320528
ACH-000011,0.08550963890313172
ACH-000012,-0.11198027019997844
ACH-000013,-0.02717365015744344
ACH-000014,0.00213492588491958
ACH-000015,-0.030374366461354493
ACH-000017,0.11490143258962195
ACH-000018,-0.10684467550178768
ACH-000019,0.05726169024189118
ACH-000021,0.009198970917919092
ACH-000022,-0.17586246919302906
ACH-000025,0.16784178858730384
ACH-000028,0.13763851488911996
ACH-000030,0.06400332410878183
ACH-000035,-0.06321713648768164
ACH-000036,-0.009378247332278336
ACH-000037,0.14040248963974306
ACH-000039,0.05759958106620493
ACH-000040,-0.1128539341542272
ACH-000041,-0.07169573063864249
ACH-000042,-0.08002085179363114
ACH-000045,-0.08590265823063507
ACH-000047,-0.07839966368826301
ACH-000052,-0.11210238253812893
ACH-000053,-0.4609912987294966
ACH-000054,0.024199355802170232
ACH-000055,-0.04955486370534207
ACH-000060,0.021054420391391653
ACH-000067,-0.026107162217566395
ACH-000070,0.07647225247703165
ACH-000075,-0.13026464991376466
ACH-000078,0.03625453585351197
ACH-000082,-0.15510956247103158
ACH-000085,-0.18905850170918487
ACH-000086,0.0032501362556314147
ACH-000087,0.019878940508210638
ACH-000092,0.13799452482633687
ACH-000095,0.05171695463020376
ACH-000097,0.03136997094707671
ACH-000098,0.017290283824921385
ACH-000099,0.044124003402801294
ACH-000108,0.0497248353907477
ACH-000113,0.1490176922154658
ACH-000116,0.10759772122879946
ACH-000118,0.03307641849723773
ACH-000120,0.09393235848225896
ACH-000123,0.03561291881967179
ACH-000127,-0.032944412968948414
ACH-000128,-0.09207446560423564
ACH-000132,-0.057350712084383235
ACH-000133,-0.02209366921007014
ACH-000137,0.09501212240770822
ACH-000138,-0.044846729842983435
ACH-000142,-0.07081700008069644
ACH-000143,0.11696832230354245
ACH-000146,-0.003233255072222373
ACH-000148,0.007929790446380019
ACH-000150,0.1113700412777129
ACH-000152,-0.016091105355212222
ACH-000153,0.02910218912419902
ACH-000159,-0.018162902986906062
ACH-000160,-0.05496190891150333
ACH-000163,-0.02390302645407694
ACH-000167,0.11328957416702967
ACH-000168,-0.11409053694362735
ACH-000169,0.005849139048057335
ACH-000178,0.010095624704186448
ACH-000183,-0.08887852080556131
ACH-000188,-0.07818452103337695
ACH-000189,-0.13205140628436288
ACH-000190,-0.0057891715454223645
ACH-000198,-0.19377977561315649
ACH-000203,0.28119178812753604
ACH-000204,-0.021525228251800317
ACH-000206,0.13070014131317909
ACH-000207,0.1852586681271152
ACH-000208,-0.2017813065241041
ACH-000210,0.06759732278632148
ACH-000211,0.10190738774147924
ACH-000215,-0.06542113096898565
ACH-000221,-0.0621547172608371
ACH-000222,0.07551828042888603
ACH-000223,-0.08857762904304363
ACH-000226,0.12210759719257865
ACH-000227,-9.368831027357992e-05
ACH-000228,-0.0702420637674079
ACH-000231,0.13987018104476107
ACH-000232,0.01477675432266139
ACH-000233,-0.003397334390052916
ACH-000234,0.012388719363120256
ACH-000235,0.05782334318945444
ACH-000237,0.15935541885408666
ACH-000238,0.0520381346524304
ACH-000242,0.055637106931220516
ACH-000243,0.12057835751264295
ACH-000244,0.02976489881921446
ACH-000246,0.11552681536891846
ACH-000248,0.0007654263761600223
ACH-000250,-0.0498610458325622
ACH-000251,-0.1161328351675658
ACH-000252,0.23006244207400384
ACH-000253,0.02682793614067288
ACH-000255,0.006754917256400584
ACH-000256,0.1524150851551329
ACH-000257,0.004264621163959108
ACH-000258,-0.009344324985647369
ACH-000259,0.07363341700634897
ACH-000260,0.07465655528496913
ACH-000261,0.04975002468754645
ACH-000262,-0.07240082899441
ACH-000263,-0.05877394921871217
ACH-000264,0.08452808327239053
ACH-000265,0.1516687938340807
ACH-000266,-0.04036330907301697
ACH-000272,-0.10621239252646232
ACH-000274,-0.0259602674389753
ACH-000277,0.1056286374548591
ACH-000278,0.11511572121018444
ACH-000279,0.092496490703088
ACH-000280,0.015779432756642706
ACH-000281,-0.016531507452352937
ACH-000288,-0.22920043882938815
ACH-000291,0.057344659156504676
ACH-000293,0.09368758014493606
ACH-000294,0.12475883065513008
ACH-000295,0.012482369936703605
ACH-000296,0.07944462579519554
ACH-000302,0.02653677900692818
ACH-000304,0.023179857589751912
ACH-000307,-0.10189308644924584
ACH-000308,0.09221944892344316
ACH-000310,0.00738794665987873
ACH-000311,0.16886753556868594
ACH-000312,0.0462420263075354
ACH-000315,0.056049016894038316
ACH-000316,0.041813825678223115
ACH-000317,0.13752309754055264
ACH-000318,0.130868346587289
ACH-000319,0.13486206452442445
ACH-000320,-0.043183728302313984
ACH-000322,0.2129738640210115
ACH-000323,-0.023668544415283568
ACH-000324,0.04936254366349547
ACH-000329,-0.03156201818029138
ACH-000330,-0.01299604361403477
ACH-000331,-0.10388464903220032
ACH-000332,-0.023882983134476368
ACH-000334,0.07618767353650105
ACH-000335,0.11042480578275167
ACH-000336,0.14652967476910905
ACH-000337,0.006739495668214322
ACH-000338,0.20216213682805376
ACH-000339,-0.07388764977449487
ACH-000341,-0.1174222675578581
ACH-000348,0.04992216792878285
ACH-000350,-0.0015000390799089253
ACH-000352,0.045209834033323335
ACH-000356,0.15399099475482225
ACH-000361,0.12857374893882312
ACH-000362,-0.035889818003522825
ACH-000363,-0.014363976022208843
ACH-000364,0.0778144651543223
ACH-000365,0.020992999876821104
ACH-000366,0.04690523471358668
ACH-000368,0.03607285458379374
ACH-000374,-0.05601526289835107
ACH-000375,0.2291969140276668
ACH-000376,-0.06377464884114868
ACH-000381,0.26972449688025346
ACH-000383,0.009949595784339623
ACH-000387,-0.02573526216216756
ACH-000389,0.07398250787568841
ACH-000390,-0.2672954302886347
ACH-000393,0.057151399885698326
ACH-000395,-0.04108344763907401
ACH-000396,0.2653352881250761
ACH-000397,0.013022504064798636
ACH-000401,0.07693989206328285
ACH-000402,0.053211180297368925
ACH-000403,-0.06133650438350668
ACH-000404,-0.008045585378962473
ACH-000406,0.051243429596551794
ACH-000407,0.2464854577593973
ACH-000408,0.04394699090155275
ACH-000410,0.04219611185461673
ACH-000411,-0.2071019022996721
ACH-000414,0.04887904120000078
ACH-000415,0.10355565640727744
ACH-000416,0.031143256830725212
ACH-000420,0.12032825278799072
ACH-000421,-0.008363872439653645
ACH-000424,-0.08364621246752726
ACH-000425,0.00017489755306593092
ACH-000426,0.055876456798207914
ACH-000427,0.01198513199111603
ACH-000433,0.1613554268539563
ACH-000435,-0.10914093887257584
ACH-000436,-0.062036609867313124
ACH-000444,0.013522187679561235
ACH-000445,0.03628633719749892
ACH-000448,0.022347252293945647
ACH-000450,0.022728952023919145
ACH-000452,0.03827743921602629
ACH-000454,-0.11872836469548227
ACH-000458,-0.0031210468280210395
ACH-000459,0.18530702107607053
ACH-000460,0.04602873760052308
ACH-000461,-0.04550498906984368
ACH-000463,0.08344313983783365
ACH-000464,0.06815973478494429
ACH-000466,-0.2299915186644748
ACH-000467,0.01311297822866537
ACH-000468,0.04697609932201579
ACH-000469,-0.12433061323251406
ACH-000470,0.06691133347410402
ACH-000471,0.08481424529888107
ACH-000472,-0.03253232933290177
ACH-000473,0.053954708476178614
ACH-000475,-0.005047558808791268
ACH-000476,0.0568135216488317
ACH-000477,0.02365322326858213
ACH-000479,-0.2751577582074249
ACH-000480,0.06457753121176961
ACH-000481,0.08852576583421068
ACH-000483,0.041315551408156265
ACH-000484,0.1495099663226737
ACH-000485,0.10562166627784476
ACH-000486,0.10099378586610584
ACH-000487,0.028766859288788874
ACH-000488,-0.06732858985062072
ACH-000490,0.03855675399278562
ACH-000491,0.008139585644382209
ACH-000495,0.04318989335790214
ACH-000496,0.10315574237438788
ACH-000499,-0.03151976058203313
ACH-000500,0.00550007472843627
