,PRKCH (5583)
ACH-000004,0.060513970059808436
ACH-000005,0.388163301083363
ACH-000007,0.2978125390971322
ACH-000009,0.05040255639482444
ACH-000011,0.0926419010787514
ACH-000012,0.10952063735663324
ACH-000013,0.1271144148478495
ACH-000014,-0.022696201096554416
ACH-000015,0.08386384542732864
ACH-000017,0.011814658862480744
ACH-000018,0.11897717604890624
ACH-000019,-0.055699187318026505
ACH-000021,0.11030526814889637
ACH-000022,0.04467717138386978
ACH-000025,0.026667054066960467
ACH-000028,0.06633345567078783
ACH-000030,-0.018057376992769825
ACH-000035,-9.37542111278937e-05
ACH-000036,0.1060485885085242
ACH-000037,0.07567649227991728
ACH-000039,0.2012301162494076
ACH-000040,0.04600160478017811
ACH-000041,0.20401952727085745
ACH-000042,0.11260493939433233
ACH-000045,0.13921936230208665
ACH-000047,0.04105666727214325
ACH-000052,0.07827057457758524
ACH-000053,0.08891875587910976
ACH-000054,-0.024310074433809017
ACH-000055,-0.09789470106855754
ACH-000060,-0.0868527525415021
ACH-000067,-0.01699851518587591
ACH-000070,0.08528249735843133
ACH-000075,0.15319666920800015
ACH-000078,-0.016945510097638658
ACH-000082,-0.08035047564911657
ACH-000085,0.13511179443467008
ACH-000086,-0.144974853091978
ACH-000087,0.1450701257687866
ACH-000092,0.06796895010204286
ACH-000095,0.033355348475532794
ACH-000097,-0.013332259637931323
ACH-000098,0.007951592527043987
ACH-000099,0.09382198595764857
ACH-000108,0.022501363239483083
ACH-000113,0.10978265468312297
ACH-000116,-0.035224852412197194
ACH-000118,0.010439956820551056
ACH-000120,0.04506032297321884
ACH-000123,0.025465076353697727
ACH-000127,0.02250350712017844
ACH-000128,-0.09732849531199753
ACH-000132,0.05422745854720416
ACH-000133,0.030282314710818856
ACH-000137,0.0528816066494658
ACH-000138,0.10706475159425846
ACH-000142,0.0030682767229134465
ACH-000143,0.13369488954292882
ACH-000146,0.11665872391409897
ACH-000148,0.0900693756369035
ACH-000150,-0.03214366230385324
ACH-000152,-0.008276530535600016
ACH-000153,-0.12844476779207198
ACH-000159,0.005506090444513467
ACH-000160,-0.061750774358488025
ACH-000163,0.04935963683018197
