,RAB42 (115273)
ACH-000004,-5.486457497365039e-05
ACH-000005,0.22641568885940336
ACH-000007,-0.12605489251255678
ACH-000009,-0.1138919342407928
ACH-000011,-0.4163960452617316
ACH-000012,-0.10977255456131216
ACH-000013,-0.2766047384870813
ACH-000014,-0.12107630278074533
ACH-000015,-0.03398308324731747
ACH-000017,0.04574261020936568
ACH-000018,-0.08574714596351192
ACH-000019,0.008550696426213172
ACH-000021,0.07565665046899826
ACH-000022,-0.16717521314937228
ACH-000025,-0.057755694622681174
ACH-000028,-0.047976190830437776
ACH-000030,-0.0532550661334681
ACH-000035,-0.10186799463489453
ACH-000036,-0.10360848976688823
ACH-000037,-0.20858478936243294
ACH-000039,0.02030020234764771
ACH-000040,-0.17862470597277544
ACH-000041,0.1560728997362213
ACH-000042,-0.036113116196747064
ACH-000045,-0.013057887785829994
ACH-000047,-0.038460793921720665
ACH-000052,-0.015576055234073509
ACH-000053,-0.053747229558285266
ACH-000054,-0.06189486154156173
ACH-000055,-0.27713325348982465
ACH-000060,-0.17092888706620693
ACH-000067,-0.27034066553301583
ACH-000070,0.10770913252008517
ACH-000075,-0.08707500629338838
ACH-000078,-0.025931673514288732
ACH-000082,-0.201476861751526
ACH-000085,-0.04303856671710481
ACH-000086,-0.2336957109142459
ACH-000087,0.10144282281700026
ACH-000092,-0.16577612672934727
ACH-000095,0.04381043160294538
ACH-000097,-0.2517581178011063
ACH-000098,-0.07322413016091198
ACH-000099,0.0888841803670189
ACH-000108,-0.04949431792402999
ACH-000113,0.044870869285655805
ACH-000116,-0.031280436916834825
ACH-000118,-0.10151930476446018
ACH-000120,-0.0032513954538473297
ACH-000123,-0.06925220326602162
ACH-000127,-0.08856031085207686
ACH-000128,-0.10169675356023808
ACH-000132,-0.14419746814874854
ACH-000133,-0.3170657976105598
ACH-000137,-0.23882515057896206
ACH-000138,-0.08372485952332219
ACH-000142,-0.27450456820636865
ACH-000143,-0.04449541989902831
ACH-000146,0.13059124681066234
ACH-000148,-0.08506885688964645
ACH-000150,0.01587276285887955
ACH-000152,-0.17802403804150488
ACH-000153,-0.1333736821647789
ACH-000159,-0.20253462941815367
ACH-000160,0.04482835661414188
ACH-000163,-0.037354599831147466
ACH-000167,-0.24705554822011025
ACH-000168,-0.12394778836723808
ACH-000169,0.019736665358771437
ACH-000178,-0.13585682943766056
ACH-000183,-0.07098595289454444
ACH-000188,-0.07692367710651052
ACH-000189,-0.31004849948285484
ACH-000190,-0.19004531336362784
ACH-000198,-0.1891819820247791
ACH-000203,0.3032881648319166
ACH-000204,0.1308638503629225
ACH-000206,0.009824141297051264
ACH-000207,-0.07169846947514165
ACH-000208,-0.2774360823388401
ACH-000210,-0.13913679834989415
ACH-000211,-0.0988130583956666
ACH-000215,-0.16622165459272242
ACH-000221,-0.031692444989488165
ACH-000222,-0.2021569879384818
ACH-000223,-0.18670248879637005
ACH-000226,-0.04978542854368167
ACH-000227,-0.04187491071364848
ACH-000228,-0.01711565517043426
ACH-000231,-0.06750514701535265
ACH-000232,-0.07286609853517369
ACH-000233,-0.022337999690287304
ACH-000234,-0.04110151097468853
ACH-000235,-0.029733873173222142
ACH-000237,0.017761516412511086
ACH-000238,-0.10787350807653573
ACH-000242,-0.3436382631396285
ACH-000243,-0.08869661268111502
ACH-000244,-0.13425674675656418
ACH-000246,-0.06745026992547594
ACH-000248,-0.1573321158010174
ACH-000250,-0.09897270290119424
ACH-000251,-0.17705164084236588
ACH-000252,-0.17152114760564294
ACH-000253,-0.022364840364898254
ACH-000255,-0.1360398341385943
ACH-000256,-0.006646240532995278
ACH-000257,-0.07980995559577822
ACH-000258,-0.2857411761489673
ACH-000259,0.003918856746665719
ACH-000260,-0.16401441493446547
ACH-000261,-0.01452969378002839
ACH-000262,-0.4418792938125709
ACH-000263,-0.1883286628748083
ACH-000264,-0.2148753117666649
ACH-000265,0.05816191081051909
ACH-000266,0.011928331187709529
ACH-000272,-0.1554169858601748
ACH-000274,-0.1542455620343979
ACH-000277,-0.10179717176106688
ACH-000278,-0.16086873393539985
ACH-000279,0.04507559504655967
ACH-000280,-0.12715214380885126
ACH-000281,-0.02838394019957115
ACH-000288,-0.19964344680060528
ACH-000291,-0.10581024617553958
ACH-000293,-0.051555018607242487
ACH-000294,-0.07309717060039965
ACH-000295,0.3841279094484896
ACH-000296,-0.2323379144861408
ACH-000302,-0.11619027150028305
ACH-000304,-0.16501559640339644
ACH-000307,-0.030253565655704143
ACH-000308,-0.059383545509757885
ACH-000310,-0.07105334541372695
ACH-000311,-0.098833264617217
ACH-000312,-0.061714226398115274
ACH-000315,0.10189860276009964
ACH-000316,-0.21434213529219887
ACH-000317,-0.06991425444373381
ACH-000318,0.007042152819010017
ACH-000319,-0.07423736559390362
ACH-000320,-0.03202664857493821
ACH-000322,-0.2672968720227682
ACH-000323,-0.09793842465880907
ACH-000324,-0.10551765239026392
ACH-000329,-0.13645738356761505
ACH-000330,-0.3047784175263046
ACH-000331,-0.16355409310081873
ACH-000332,-0.04730271630072184
ACH-000334,-0.005413574655624418
ACH-000335,-0.039447521326344936
ACH-000336,-0.306448925477442
ACH-000337,-0.25559362485433834
ACH-000338,0.5750197628282544
ACH-000339,0.007890960869343036
ACH-000341,-0.3003415570152768
ACH-000348,-0.16272400194482847
ACH-000350,-0.011277270414048288
ACH-000352,-0.08086602913842161
ACH-000356,-0.2462318787043009
ACH-000361,0.15892011769802802
ACH-000362,0.05016051938292333
ACH-000363,-0.1845726399351956
ACH-000364,-0.10989720320104117
ACH-000365,0.11997485519405275
ACH-000366,-0.12550723269613767
ACH-000368,-0.2644717469713411
ACH-000374,-0.19976470250188716
ACH-000375,-0.23796228536660546
ACH-000376,-0.1763916701429489
ACH-000381,-0.15466787398114862
ACH-000383,-0.14040700808207993
ACH-000387,0.017402858917928747
ACH-000389,-0.24215112234698505
ACH-000390,-0.1382635179906366
ACH-000393,-0.1013676481413014
ACH-000395,-0.08123563644825735
ACH-000396,0.1280416188768652
ACH-000397,-0.19298993807992476
ACH-000401,-0.2803296208331353
ACH-000402,0.030265309566569868
ACH-000403,-0.03469668319253647
ACH-000404,-0.002199693615996232
ACH-000406,-0.07162900523233487
ACH-000407,-0.1835811177135768
ACH-000408,0.036526840163952565
ACH-000410,-0.07401404432688123
ACH-000411,-0.15342706279992682
ACH-000414,-0.1232293335319102
ACH-000415,-0.10084746010599456
ACH-000416,-0.06583589677409972
ACH-000420,-0.04361421906914559
ACH-000421,-0.037403364751897504
ACH-000424,-0.025301245807827145
ACH-000425,0.011635760039766132
ACH-000426,0.04797147669226051
ACH-000427,-0.0896013270682605
ACH-000433,-0.0700252611730056
ACH-000435,-0.1630884475767692
ACH-000436,-0.19318648500232294
ACH-000444,-0.06114793142607595
ACH-000445,0.021585427747690008
ACH-000448,-0.2478843690239068
ACH-000450,0.020820830070970974
ACH-000452,-0.11265899767936327
ACH-000454,-0.09787601977942477
ACH-000458,-0.10593339000433463
ACH-000459,0.1508567068994098
ACH-000460,-0.18866767341947308
ACH-000461,0.020425985538997347
ACH-000463,-0.12774300042871048
ACH-000464,-0.2622591819988327
ACH-000466,0.06630861217919551
ACH-000467,-0.1212547375154066
ACH-000468,-0.12497555229079373
ACH-000469,-0.2120281641201885
ACH-000470,-0.2647834201767432
ACH-000471,-0.11190276608214836
ACH-000472,0.04172063120415384
ACH-000473,-0.08557612491393031
ACH-000475,-0.19385204287835686
ACH-000476,-0.2175884910386776
ACH-000477,0.008186676147905947
ACH-000479,0.042256984889473416
ACH-000480,-0.20042036707844627
ACH-000481,0.00664000043901886
ACH-000483,-0.1535544324955284
ACH-000484,-0.06729332969319349
ACH-000485,-0.09332771138014737
ACH-000486,-0.019025032814462082
ACH-000487,-0.017498384893697018
ACH-000488,-0.06799226898617905
ACH-000490,0.013560663551502284
ACH-000491,0.04595856109128517
ACH-000495,-0.3015453484897178
ACH-000496,-0.09754938382852134
ACH-000499,0.018635317492174786
ACH-000500,-0.2898967162950032
ACH-000502,-0.015528568150994869
ACH-000503,-0.23685795758959066
ACH-000505,-0.0319552834046752
ACH-000507,-0.14807983028201804
ACH-000510,0.1029579385371439
ACH-000511,-0.2946178138742385
ACH-000512,-0.12723862405182168
ACH-000516,-0.06007005214394035
ACH-000517,-0.13669338961962652
ACH-000518,-0.21312532561750927
ACH-000520,-0.055561401344008735
ACH-000521,0.027537273426883998
ACH-000522,-0.14581405490585475
ACH-000524,-0.07328855854539224
ACH-000527,-0.07240891647731512
ACH-000528,-0.09356237234295432
ACH-000537,-0.1331611968104941
ACH-000541,-0.11167475157793502
ACH-000542,-0.10452138036494248
ACH-000544,-0.03230149963099788
ACH-000545,-0.1036057223113688
ACH-000547,-0.08002008623579067
ACH-000548,0.02190695201798381
ACH-000549,-0.07327732402951764
ACH-000550,-0.24434758602015344
ACH-000552,-0.12708827122212496
ACH-000556,-0.036546041935224136
ACH-000557,-0.04253019941631723
ACH-000569,-0.1529488742077748
ACH-000570,-0.06209777716823847
ACH-000571,-0.19213696786935344
ACH-000573,-0.052818609202221985
ACH-000576,-0.12276273499671014
ACH-000579,-0.0004774568495505277
ACH-000580,0.06002965982941313
ACH-000584,0.03433854204329273
ACH-000585,-0.07068726040068345
ACH-000588,0.034505996286824415
ACH-000589,-0.10630523657632077
ACH-000591,-0.1979482351756238
ACH-000593,-0.04950235758766015
ACH-000600,-0.30777652131810873
ACH-000601,-0.08969258291645121
ACH-000605,0.012446015002103194
ACH-000606,0.030839352516027933
ACH-000608,-0.08252627852977464
ACH-000614,0.03254632948023563
ACH-000616,-0.1549270438988559
ACH-000618,-0.08063643204772486
ACH-000619,0.034378871900796436
ACH-000620,-0.1570025545685942
ACH-000621,0.028062327899062843
ACH-000622,0.09564708465660203
ACH-000623,-0.2365915429519419
ACH-000624,-0.12574545251979566
ACH-000627,-0.13452593255761475
ACH-000630,-0.13214229871048971
ACH-000631,-0.0044599446944540025
ACH-000632,-0.009894859301315874
ACH-000633,-0.0051804202987399284
ACH-000637,-0.15580984408477555
ACH-000638,-0.18468141326442988
ACH-000646,-0.16643518640935998
ACH-000647,-0.04116043406819845
ACH-000648,-0.2501493026992607
ACH-000649,-0.1456600952084192
ACH-000651,-0.23476852568394574
ACH-000652,-0.22140409633254302
ACH-000653,-0.08979908551274196
ACH-000657,-0.13039749395056488
ACH-000658,-0.02432853110708269
ACH-000661,-0.17691221407367635
ACH-000662,-0.06968134669047799
ACH-000663,-0.0029609538203692943
ACH-000665,-0.02797046231199456
ACH-000671,-0.05302419142210014
ACH-000672,-0.4987943377522406
ACH-000673,-0.06388007819507928
ACH-000676,-0.19795811220983764
ACH-000677,-0.06308850201060026
ACH-000681,0.03239291735835684
ACH-000683,0.04319928104058054
ACH-000684,-0.08896962993035927
ACH-000688,-0.1855540941617604
ACH-000693,-0.06257600259656305
ACH-000694,-0.03253157493324105
ACH-000695,-0.0521921668531355
ACH-000696,-0.14835159042284113
ACH-000697,-0.3046758967382794
ACH-000699,-0.057064760779615815
ACH-000701,-0.19002174221855667
ACH-000706,-0.17536809104243833
ACH-000711,-0.11968598226540007
ACH-000713,-0.054985878167087686
ACH-000714,-0.15066952578470388
ACH-000718,-0.048707991690942136
ACH-000720,-0.18329424706425165
ACH-000721,-0.0019613385984337253
ACH-000724,-0.11705027658085952
ACH-000725,-0.05079293466558857
ACH-000732,-0.31327681437398897
ACH-000734,-0.055671408649486435
ACH-000735,-0.07755761823179942
ACH-000736,-0.14532819527720112
ACH-000738,-0.14508798858764102
ACH-000746,-0.010418437781359056
ACH-000747,-0.06261058119173868
ACH-000748,-0.11853467424789277
ACH-000753,0.025511131580665643
ACH-000756,-0.09439687457562684
ACH-000757,0.06572522058926777
ACH-000758,-0.12222695414911584
ACH-000760,-0.03705363719390062
ACH-000762,-0.0937998166252584
ACH-000763,-0.04521494221005885
ACH-000764,-0.183071235656826
ACH-000765,-0.03880871103256658
ACH-000766,-0.09968017863174253
ACH-000767,-0.024274237136334798
ACH-000768,-0.17600524063054684
ACH-000769,-0.3009409398248659
ACH-000770,-0.07258891620790356
ACH-000771,-0.08815441843588387
ACH-000773,-0.15801439458136626
ACH-000776,-0.3905306029006524
