,ITGAD (3681)
ACH-000004,0.0015320276474092012
ACH-000005,0.06414718395311775
ACH-000007,0.0688439395025689
ACH-000009,0.06241110837824525
ACH-000011,-0.05375427089108655
ACH-000012,-0.05044866363708818
ACH-000013,-0.015350506421406169
ACH-000014,-0.020736628998266664
ACH-000015,-0.17340344416438566
ACH-000017,-0.047994177772881855
ACH-000018,0.0307765318299119
ACH-000019,0.0011323509619491766
ACH-000021,-0.12656935358773602
ACH-000022,-0.038675266180912826
ACH-000025,-0.10597816338541399
ACH-000028,-0.009210883758717649
ACH-000030,0.1535236181428911
ACH-000035,0.05731280900355396
ACH-000036,-0.018224603721903942
ACH-000037,-0.0450436776776182
ACH-000039,0.028824644825924062
ACH-000040,0.013712973273210766
ACH-000041,-0.0853937424925648
ACH-000042,0.15585293142099538
ACH-000045,-0.06480011982037577
ACH-000047,0.09710085554787544
ACH-000052,-0.03703063495892663
ACH-000053,0.017659131304935446
ACH-000054,-0.01271594301891353
ACH-000055,0.09571855075555807
ACH-000060,0.106415519057933
ACH-000067,0.05680213464389191
ACH-000070,-0.0022966408134764546
ACH-000075,-0.007390026332128623
ACH-000078,0.00169032279514409
ACH-000082,0.07049043346545282
ACH-000085,-0.06387432032921776
ACH-000086,0.1992249772116332
ACH-000087,0.1210994463212136
ACH-000092,-0.049178199321199836
ACH-000095,-0.05817102362944927
ACH-000097,-0.03501042996034849
ACH-000098,-0.19992202568086684
ACH-000099,-0.0030880235408911067
ACH-000108,0.07357592229795885
ACH-000113,0.0331845505997282
ACH-000116,0.06567107335664023
ACH-000118,0.005245527439755514
ACH-000120,0.05837475212827956
ACH-000123,-0.07283233647143535
ACH-000127,-0.23247594531612836
ACH-000128,0.01128742555916828
ACH-000132,-0.11336955495830572
ACH-000133,0.06271090066094921
ACH-000137,-0.17337870360133295
ACH-000138,0.1182136040358662
ACH-000142,-0.03132171444203635
ACH-000143,0.08816288861191875
ACH-000146,-0.014858255587834076
ACH-000148,0.004938179295898689
ACH-000150,-0.1477240875262341
ACH-000152,0.14317614896827274
ACH-000153,-0.03241727321362762
ACH-000159,0.0159148047174567
ACH-000160,0.18954740639956735
ACH-000163,0.11067935964170073
ACH-000167,0.3216755209259968
ACH-000168,0.015701217117126347
ACH-000169,-0.033392195381852036
ACH-000178,-0.007855289844030588
ACH-000183,-0.0771100841648689
ACH-000188,0.1153024849419968
ACH-000189,0.013334154212936287
ACH-000190,0.0777862844049048
ACH-000198,0.008157890981397686
ACH-000203,-0.13018208344568508
ACH-000204,-0.026198652335968305
ACH-000206,-0.003021711126153145
ACH-000207,0.052789425384967725
ACH-000208,0.2725344395931969
ACH-000210,-0.16297534055385562
ACH-000211,0.044852956389841006
ACH-000215,0.01919355497886571
ACH-000221,-0.1845901979287419
ACH-000222,-0.021081083460575703
ACH-000223,0.03795127404044717
ACH-000226,0.023340999905038597
ACH-000227,-0.06316620574953379
ACH-000228,0.0504246766781624
ACH-000231,-0.022530222732509705
ACH-000232,-0.06787492486770587
ACH-000233,0.0060624824230200635
ACH-000234,-0.0758770415498512
ACH-000235,0.01213200661247937
ACH-000237,0.09672340290548956
ACH-000238,0.1514912606021636
ACH-000242,-0.28504900603713546
ACH-000243,-0.08939907390720606
ACH-000244,-0.04891612209391633
ACH-000246,0.07066502941338451
ACH-000248,0.022766591426771773
ACH-000250,-0.025525452056804482
ACH-000251,0.08824247457302724
ACH-000252,0.25613423921314765
ACH-000253,0.11859151753204755
ACH-000255,-0.031581027453041914
ACH-000256,0.10335126223857212
ACH-000257,0.028848254413723226
ACH-000258,0.05276895600815036
ACH-000259,-0.02400797241988125
ACH-000260,-0.05930683857141941
ACH-000261,-0.016013909927864747
ACH-000262,-0.015604753963897069
ACH-000263,-0.009213505729200015
ACH-000264,-0.008095180535234848
ACH-000265,-0.12403844104756072
ACH-000266,0.034594203316995295
ACH-000272,0.06855479026526948
ACH-000274,0.013496344539701728
ACH-000277,0.031567190321056905
ACH-000278,0.07649359256407155
ACH-000279,0.0434241705574796
ACH-000280,0.005524768141059774
ACH-000281,0.15349987307753435
ACH-000288,-0.1247160153786264
ACH-000291,-0.02388831854081184
ACH-000293,0.04250473777909467
ACH-000294,-0.05175370510488298
ACH-000295,-0.04949425000804567
ACH-000296,0.12062174289462115
ACH-000302,-0.012659771262427823
ACH-000304,0.05351015044029951
ACH-000307,0.025040959145298962
ACH-000308,-0.008032371562997236
ACH-000310,-0.02393019379335916
ACH-000311,-0.034182889736697065
ACH-000312,-0.054887631033425074
ACH-000315,-0.10604922351429348
ACH-000316,-0.08339238357556315
ACH-000317,-0.055466250361443814
ACH-000318,0.016807855135004213
ACH-000319,-0.008500348295541027
ACH-000320,0.09714657271364402
ACH-000322,0.03792368952933267
ACH-000323,-0.01268181839169617
ACH-000324,0.06796745574349493
ACH-000329,-0.015495259476885329
ACH-000330,-0.0878885183876323
ACH-000331,-0.031619111632792365
ACH-000332,-0.01383236279347075
ACH-000334,-0.11642652811258188
ACH-000335,-0.04897702380941408
ACH-000336,-0.015904960191113766
ACH-000337,-0.10244727466894517
ACH-000338,-0.7328195727482697
ACH-000339,0.03900916221117042
ACH-000341,0.04122322656289242
ACH-000348,-0.0019844825700490363
ACH-000350,0.017879534367335047
ACH-000352,0.07977516179906152
