,CAB39 (51719)
ACH-000557,-0.8059007758893638
ACH-000569,-0.2626392534628074
ACH-000570,-0.19381032742735094
ACH-000571,-0.047669521445498124
ACH-000573,-0.23888226562078485
ACH-000576,-0.5991296222054778
ACH-000579,-0.019686119563629728
ACH-000580,-0.3611235978729931
ACH-000584,-0.18994243494560734
ACH-000585,-0.8761277834137529
ACH-000588,-0.3592853536269435
ACH-000589,-0.47128213267689295
ACH-000591,0.7644358165220578
ACH-000593,-0.8092056789532939
ACH-000600,-0.11442725318096945
ACH-000601,-0.03809966755043732
ACH-000605,-0.5230847647153828
ACH-000606,0.016662170269351767
ACH-000608,-0.5327428303975458
ACH-000614,-0.3319879160085097
ACH-000616,-0.3344253516187868
ACH-000618,-0.09976657742740508
ACH-000619,0.1980809184470746
ACH-000620,-0.2084825313889333
ACH-000621,-0.4778455426659302
ACH-000622,-0.15982992827749565
ACH-000623,-0.0381006970294248
ACH-000624,-0.8690439487292534
ACH-000627,-0.17287661898264425
ACH-000630,0.23219141100396
ACH-000631,0.4623448042056427
ACH-000632,0.1549899538186694
ACH-000633,-0.03751986947383736
ACH-000637,-0.03072671295465823
ACH-000638,-0.4004077744600247
ACH-000646,-0.04817562536304069
ACH-000647,-0.20981066031932344
ACH-000648,-0.25038020522297405
ACH-000649,-0.09437161758231084
ACH-000651,-0.07086979772848083
ACH-000652,-0.12711385299624609
ACH-000653,-0.6788397206194905
ACH-000657,0.2658679100981802
ACH-000658,-0.6326598372122826
ACH-000661,-0.15716927893922036
ACH-000662,-0.28903640464303065
ACH-000663,-0.20136340301498407
ACH-000665,-0.22320730011643697
ACH-000671,-0.5267567221671211
ACH-000672,-0.4716265830975056
ACH-000673,-0.2301525143138153
ACH-000676,-0.2515261054066761
ACH-000677,-0.23190064957765336
ACH-000681,-0.3520003278678849
ACH-000683,-0.4367764274381456
ACH-000684,0.10735217385648536
ACH-000688,-0.043918391728557896
ACH-000693,-0.3809210116824174
ACH-000694,-0.4767703772292076
ACH-000695,-0.5008615338073246
ACH-000696,-0.10447516828672676
ACH-000697,-0.3420328037339383
ACH-000699,-0.382068345256973
ACH-000701,-0.1999107520103398
ACH-000706,-0.2221092996503797
ACH-000711,0.005230070535527226
ACH-000713,-0.0061826076525647155
ACH-000714,-0.5275983544467858
ACH-000718,-0.23254188499118697
ACH-000720,-0.01870032068710026
ACH-000721,-0.4558122842929622
ACH-000724,-0.12575458686920524
ACH-000725,-0.4090217690705783
ACH-000732,-0.3536478714376937
ACH-000734,-0.2494150588146401
ACH-000735,-0.0905805212872544
ACH-000736,-0.9099426519226368
ACH-000738,-0.6046933709991481
ACH-000746,-0.4235579765380548
ACH-000747,0.2486211183146418
ACH-000748,-0.11992558694665276
ACH-000753,-0.15716080256435971
ACH-000756,0.15322142918350967
ACH-000757,-0.012044404804713041
ACH-000758,0.1369718148833809
ACH-000760,-0.3639358876057609
ACH-000762,-0.12084826979891546
ACH-000763,-0.5720668189291788
ACH-000764,0.12975814614280418
ACH-000765,-0.31860114372608017
ACH-000766,0.0851056347410221
ACH-000767,-0.2944566087276138
ACH-000768,0.3307119726378618
ACH-000769,-0.16679109543331022
ACH-000770,-0.43974980281409054
ACH-000771,0.9864036687853696
ACH-000773,-0.284425456315439
ACH-000776,-0.5921127172880936
ACH-000777,-0.20213308520395626
ACH-000778,-0.14474015366911955
ACH-000781,-0.07451286318692843
ACH-000782,-0.4694334194714664
ACH-000783,-0.18088352137197136
ACH-000784,-0.3490500490669137
ACH-000785,-0.043953109785882793
ACH-000787,-0.06963642218431698
ACH-000788,0.036642250847934064
ACH-000791,-0.25785179585351714
ACH-000792,-0.023007375315021002
ACH-000794,-0.19088759381014755
ACH-000796,-0.2251782815153704
ACH-000798,-0.3501543637672509
ACH-000799,-0.6568747283946965
ACH-000800,-0.2549436572158447
ACH-000802,-0.047951273959778
ACH-000804,-0.373715918503069
ACH-000805,-0.5501471465022074
ACH-000809,-0.006590413479977129
ACH-000810,-0.27864203817168764
ACH-000811,-0.26423812476534464
ACH-000817,-0.7707869909414689
ACH-000819,-0.07911335947040056
ACH-000820,-0.03415538688748652
ACH-000821,-0.7052391249614431
ACH-000822,-0.3767624471324845
ACH-000823,-0.6230580282148404
ACH-000824,-0.4932799659031718
ACH-000827,-0.2531398920974344
ACH-000829,-0.4816602892026747
ACH-000831,-0.3774694915076011
ACH-000832,-0.416504280136444
ACH-000833,-0.4646033334835333
ACH-000834,0.026860715894523667
ACH-000835,-0.4156740400165048
ACH-000836,-0.4661379047535736
ACH-000837,0.028982547376369745
ACH-000838,-0.6462896645472399
ACH-000839,0.3220473158306968
ACH-000840,0.07875222232388424
ACH-000841,-0.2987284639260381
ACH-000843,-0.5097347445162996
ACH-000846,0.03711817802786292
ACH-000847,-0.18920762899357574
ACH-000848,-0.3043063151625569
ACH-000849,0.00017872850896464326
ACH-000851,-0.26689180263150003
ACH-000855,-0.32829829210380396
ACH-000856,-0.01872693884805836
ACH-000858,-0.2096177978931656
ACH-000859,-0.2081198660934556
ACH-000861,-0.20580383285413956
ACH-000862,-0.22865913680671826
ACH-000865,-0.07532512850671708
ACH-000866,-0.5136404170416614
ACH-000867,-0.6254961071752878
ACH-000869,-0.5401485627833714
ACH-000872,-0.09661126019086087
ACH-000873,-0.4576018307030058
ACH-000876,-0.2305505946381123
ACH-000878,-0.5223803022895978
ACH-000880,-0.3055526631711806
ACH-000881,-0.4697909411956956
ACH-000882,-0.06749458678323972
ACH-000884,-0.06641811317070488
ACH-000885,0.03087659967960865
ACH-000887,-0.10851387629450847
ACH-000889,-0.2393376575000766
ACH-000896,0.0255063945866616
ACH-000898,-0.7795371560187849
ACH-000900,-0.10650543981215936
ACH-000901,-0.391443222127066
ACH-000905,0.10981874937225854
ACH-000906,-0.2820055803145613
ACH-000907,-0.37279877684962576
ACH-000910,-0.059581690614077976
ACH-000911,-0.16972395080854671
ACH-000912,0.11609071177029485
ACH-000913,-0.07132623965298214
ACH-000915,-0.21714781374307826
ACH-000916,0.3297278450521606
ACH-000917,-0.04229863815599419
ACH-000920,-0.2644006872993828
ACH-000921,-0.3050357209394073
ACH-000924,-0.06781043166829566
ACH-000926,-0.09533845282766552
ACH-000928,-0.11377476089594435
ACH-000929,-0.6645481859220255
ACH-000932,-0.2540255758448572
ACH-000935,0.01615538134385221
ACH-000936,-0.2681481385786576
ACH-000937,-0.18490987637201228
ACH-000938,-0.6198566138274154
ACH-000939,0.27235031146193794
ACH-000941,0.004660035026339903
ACH-000943,-0.2916291620450154
ACH-000946,0.18192771159380933
ACH-000947,-0.2756375152116289
ACH-000948,-0.3111925621371201
ACH-000950,-0.2012089151376388
ACH-000953,-0.3601280473929733
ACH-000954,0.08848481134813067
ACH-000957,-0.4569771358738943
ACH-000958,-0.3695819548975057
ACH-000960,-0.6120962477392695
ACH-000963,-0.2757592434434232
ACH-000968,0.16167258521547356
ACH-000969,-0.6108158103078061
ACH-000972,0.021547670138868557
ACH-000973,0.13416341339198928
ACH-000974,0.08083503843400196
ACH-000978,-0.21887772189187635
ACH-000984,-0.43329721673146027
ACH-000986,-0.497846497809537
ACH-000988,-0.06748783421502062
ACH-000993,-0.16926759323506455
ACH-000994,-0.1827024264490056
ACH-000996,-0.3027917433136225
ACH-001001,-0.16048485017918274
ACH-001020,0.029428219387706987
ACH-001028,-0.19344249516756468
ACH-001031,0.2594983161652318
ACH-001038,-0.07454439953439812
ACH-001048,0.1468162240945803
ACH-001050,-0.6942592029451082
ACH-001053,-0.2378133407354048
ACH-001054,-0.4020524915349315
ACH-001061,-0.2388481861640815
ACH-001067,0.2487856664157906
ACH-001075,0.10298659541940612
ACH-001096,-0.5526691831404169
ACH-001111,-0.1399582692532004
ACH-001119,-0.5386304835868566
ACH-001128,-0.5093479139393404
ACH-001134,-0.2744404800616882
ACH-001151,-0.23711961498945444
ACH-001163,-0.3145545952758955
ACH-001164,-0.4159404244018787
ACH-001183,0.3182516574638074
ACH-001192,-0.3461227436034986
ACH-001193,-0.3314142200817259
ACH-001196,-0.2458031647562809
ACH-001197,-0.31623305369200383
ACH-001205,-0.3249508953677259
ACH-001211,-0.14159161465389608
ACH-001212,0.06838466486313817
ACH-001228,-0.3695962424878556
ACH-001232,-0.12852171945079496
ACH-001239,-0.22330650975795874
ACH-001270,0.02675434558731666
ACH-001274,0.3164013102220997
ACH-001275,-0.018244874337803037
ACH-001277,-0.10274029020542688
ACH-001278,0.35772471665116184
ACH-001280,-0.39287204204590737
ACH-001283,-0.4050759847919035
ACH-001289,-0.13841163720378988
ACH-001300,-0.042041919965222836
ACH-001301,-0.19055846251683808
ACH-001302,-0.4489724121317121
ACH-001306,0.025219460279622675
ACH-001318,-0.10592572115386142
ACH-001322,0.08490299691214764
ACH-001328,-0.7301230599343344
ACH-001332,-0.1038100201650692
ACH-001336,-0.1442850311201202
ACH-001346,-0.4579958703952347
ACH-001353,0.05529296013484916
ACH-001354,-0.4628240227995628
ACH-001367,-0.08792426822817072
ACH-001368,-0.0016175593323680306
ACH-001374,0.16552765450415538
ACH-001377,-0.05390288442184855
ACH-001380,-0.4643234010489308
ACH-001391,-0.2716101282055673
ACH-001408,-0.5916753638630514
ACH-001430,0.05866433012630155
ACH-001431,-0.3930800869039032
ACH-001450,0.035537767915871814
ACH-001496,-0.11526392967627815
ACH-001500,0.0240536790833313
ACH-001523,-0.1323336314837496
ACH-001532,0.15936705325112116
ACH-001550,-0.4819479631584338
ACH-001552,0.02573298106624622
ACH-001554,0.13760792022253338
ACH-001654,0.07519287705933743
ACH-001735,-0.43279252808418855
ACH-001736,-0.17206999916285695
ACH-001737,-0.3084633882951256
ACH-001740,-0.43000878238295337
ACH-001745,-0.3888080181593297
ACH-001765,-0.35976595072620604
