,PARL (55486)
ACH-000747,-0.5342312770109414
ACH-000748,-0.241513148848286
ACH-000753,-0.28987570334307683
ACH-000756,-0.1314937851020782
ACH-000757,-0.3328502280391437
ACH-000758,-0.35358393149588074
ACH-000760,-0.29013184873871806
ACH-000762,-0.22530479523985275
ACH-000763,-0.293925221937393
ACH-000764,-0.1941036762342264
ACH-000765,-0.1674460782871439
ACH-000766,-0.15788832297183455
ACH-000767,-0.007139138522185428
ACH-000768,-0.2389287266280241
ACH-000769,-0.4987037946845506
ACH-000770,-0.2021268617399754
ACH-000771,-0.3491891417084493
ACH-000773,-0.3894602540420157
ACH-000776,-0.09540781417189166
ACH-000777,0.055535692603421116
ACH-000778,-0.27900751128964674
ACH-000781,-0.12295844834408615
ACH-000782,-0.08179212475420601
ACH-000783,-0.1789457136134713
ACH-000784,-0.2883201813823126
ACH-000785,-0.21987140239917327
ACH-000787,-0.3371154716600072
ACH-000788,-0.1290897661190713
ACH-000791,-0.2820172350577502
ACH-000792,-0.2528739285763405
ACH-000794,-0.14881902482363496
ACH-000796,-0.2616799161275224
ACH-000798,-0.1354296595017241
ACH-000799,-0.2107832409652031
ACH-000800,-0.20363398048955908
ACH-000802,-0.36546953570439467
ACH-000804,-0.2901303957673537
ACH-000805,-0.4694633850845466
ACH-000809,-0.5501543316533399
ACH-000810,-0.36053406151867373
ACH-000811,-0.1727444581058781
ACH-000817,-0.37952737421739263
ACH-000819,-0.08687180297277948
ACH-000820,-0.3864594411149119
ACH-000821,-0.027084545711988515
ACH-000822,-0.1726606287174501
ACH-000823,-0.06847332369474915
ACH-000824,-0.2689940075617304
ACH-000827,-0.180093542266151
ACH-000829,-0.3601395841427009
ACH-000831,-0.4485446900138477
ACH-000832,-0.28188664601327124
ACH-000833,-0.2693612483742297
ACH-000834,-0.1424487113534831
ACH-000835,-0.3989548116011921
ACH-000836,-0.3518511238537237
ACH-000837,-0.20779118380545225
ACH-000838,0.011081549026219837
ACH-000839,-0.40152441793916016
ACH-000840,-0.15103085302646546
ACH-000841,-0.14286395644982022
ACH-000843,-0.433366627047068
ACH-000846,-0.3037919187299617
ACH-000847,-0.5868077690366857
ACH-000848,-0.2359311895999367
ACH-000849,-0.32607669648596643
ACH-000851,-0.19967982405452986
ACH-000855,-0.32584534332053705
ACH-000856,-0.21228124497169068
ACH-000858,-0.21960885955001852
ACH-000859,-0.4013561238370408
ACH-000861,-0.43281053907556816
ACH-000862,-0.3677552952000111
ACH-000865,-0.1330120081224718
ACH-000866,-0.14933000207387093
ACH-000867,-0.20030275351685384
ACH-000869,-0.19014475219558424
ACH-000872,-0.14392393007969667
ACH-000873,-0.17544808642788054
ACH-000876,-0.14428597665512596
ACH-000878,-0.3443708098778289
ACH-000880,0.08356163785722083
ACH-000881,-0.2766703314878127
ACH-000882,-0.24381195089520946
ACH-000884,-0.4541683614740628
ACH-000885,-0.20792836600693385
ACH-000887,-0.15081515060901768
ACH-000889,-0.2613903886042811
ACH-000896,-0.2338625518787629
ACH-000898,-0.2828843409935663
ACH-000900,-0.07869177216716887
ACH-000901,-0.25035344147585026
ACH-000905,-0.42373861151793146
ACH-000906,-0.17896423810648948
ACH-000907,-0.29960451606860056
ACH-000910,-0.10945504378940818
ACH-000911,-0.2275318271618057
ACH-000912,-0.22655552862274625
ACH-000913,-0.2472774754926808
ACH-000915,-0.019393699065890703
ACH-000916,-0.07232948880642448
ACH-000917,-0.2538263197511577
ACH-000920,-0.2055484177670253
ACH-000921,-0.20421316079030613
ACH-000924,-0.4837103034161886
ACH-000926,-0.2405941888787278
ACH-000928,-0.3178871648263992
ACH-000929,0.07010199752859081
ACH-000932,-0.12985471629670994
ACH-000935,-0.03254785971584266
ACH-000936,-0.12096136780179235
ACH-000937,-0.11524578737402255
ACH-000938,-0.16768246079575005
ACH-000939,-0.13544639621554078
ACH-000941,-0.25856181863529976
ACH-000943,-0.3891367915910764
ACH-000946,-0.2714812152544563
ACH-000947,-0.02741664015613961
ACH-000948,-0.1508024460468004
ACH-000950,-0.3106775093779061
ACH-000953,-0.1803000711861195
ACH-000954,-0.2506075426153607
ACH-000957,-0.2639688955082232
ACH-000958,-0.4544652546365898
ACH-000960,-0.18504263327145515
ACH-000963,-0.3245913311878773
ACH-000968,-0.13222627076788168
ACH-000969,-0.3235065097904369
ACH-000972,-0.047653412875976534
ACH-000973,-0.23668401531313016
ACH-000974,-0.19563955843315145
ACH-000978,-0.2466885975522842
ACH-000984,-0.20743190313868587
ACH-000986,-0.4552352805431111
ACH-000988,-0.30225743233255936
ACH-000993,-0.1892238627818064
ACH-000994,-0.17604407687104234
ACH-000996,-0.38512643010471576
ACH-001001,-0.17786118200367726
ACH-001020,-0.15080015829247287
ACH-001028,-0.3038658181007944
ACH-001031,-0.1077562124139436
ACH-001038,-0.1308181367796494
ACH-001048,-0.3079990512191048
ACH-001050,-0.15670657608103578
ACH-001053,-0.2570979610436859
ACH-001054,-0.21557715204844294
ACH-001061,-0.6238865970383181
ACH-001067,-0.0937057149957229
ACH-001075,-0.2911588371731196
ACH-001096,-0.14792813379096734
ACH-001111,-0.2920989485881369
ACH-001119,-0.23027577877805816
ACH-001128,-0.20667090770635094
ACH-001134,-0.2629338831543792
ACH-001151,-0.07589408344179624
ACH-001163,-0.06651190304457179
ACH-001164,-0.2734754324598749
ACH-001183,-0.10563387468044502
ACH-001192,-0.17697657143089954
ACH-001193,-0.19079528839090948
ACH-001196,-0.28026883068633096
ACH-001197,-0.5728081880291527
ACH-001205,-0.035013378499776864
ACH-001211,-0.0878843020198718
ACH-001212,-0.28149484703457794
ACH-001228,-0.33858513674461155
ACH-001232,-0.2045272864571689
ACH-001239,-0.22056197080134493
ACH-001270,-0.16852067638281562
ACH-001274,-0.1480739579719783
ACH-001275,-0.20608037546042016
ACH-001277,-0.13356479455290302
ACH-001278,-0.07049840523670292
ACH-001280,-0.09520126493013024
ACH-001283,-0.23088021928156244
ACH-001289,-0.09217389875934233
ACH-001300,-0.010794867399935912
ACH-001301,-0.07301266318501473
ACH-001302,-0.03330006326312114
ACH-001306,-0.3242083096354615
ACH-001318,-0.314254136824606
ACH-001322,-0.4338864433421111
ACH-001328,-0.1406370886730201
ACH-001332,0.004379364062893056
ACH-001336,-0.2439035425680567
ACH-001346,-0.17561923351178965
ACH-001353,-0.17421586597934366
ACH-001354,-0.2446004531542812
ACH-001367,-0.17404157508870793
ACH-001368,0.0047704514381167965
ACH-001374,0.2274705692526996
ACH-001377,-0.3411577020124084
ACH-001380,-0.15727836414332205
ACH-001391,-0.23354120502513864
ACH-001408,-0.2370547464061841
ACH-001430,-0.26210981599118705
ACH-001431,-0.1047165991617856
ACH-001450,-0.2466636855484004
ACH-001496,-0.2396160248223877
ACH-001500,-0.2120268268371525
ACH-001523,-0.2754743587384191
ACH-001532,-0.13562489706473155
ACH-001550,-0.3536311430815925
ACH-001552,-0.1336133488951874
ACH-001554,-0.2340788591798789
ACH-001654,-0.1037230283027687
ACH-001735,0.00370117058584811
ACH-001736,-0.15114696303304234
ACH-001737,-0.19909580621178755
ACH-001740,-0.14886294637519915
ACH-001745,-0.11587068256516606
ACH-001765,-0.13883056927769138
