,PIGL (9487)
ACH-000227,-0.08093386268764337
ACH-000228,-0.2732046622202182
ACH-000231,-0.0850519724584835
ACH-000232,0.08536514396103814
ACH-000233,-0.061664527809005526
ACH-000234,-0.196244618941086
ACH-000235,-0.2836768947627625
ACH-000237,-0.19129165560479688
ACH-000238,-0.2038730938701933
ACH-000242,0.14304256760176698
ACH-000243,-0.3020652171049413
ACH-000244,-0.12986658116609415
ACH-000246,-0.3143405487806409
ACH-000248,-0.2317756427140412
ACH-000250,-0.1967268874990992
ACH-000251,-0.3562485240260107
ACH-000252,-0.07284729199677216
ACH-000253,-0.2767434800292243
ACH-000255,-0.1974668001365835
ACH-000256,-0.3995629378996596
ACH-000257,-0.31110996737627994
ACH-000258,-0.19065620026519375
ACH-000259,-0.27669328914304114
ACH-000260,-0.09087734365961343
ACH-000261,-0.09558598840057198
ACH-000262,-0.12383454082856893
ACH-000263,-0.029438024290385983
ACH-000264,-0.16119474480782545
ACH-000265,-0.2098960718793829
ACH-000266,-0.28636902167358863
ACH-000272,-0.2616193051441082
ACH-000274,-0.2673760646523914
ACH-000277,-0.2559425921175989
ACH-000278,-0.21136412184617115
ACH-000279,-0.13837294567352956
ACH-000280,-0.2581545546974932
ACH-000281,-0.14327800865784185
ACH-000288,-0.2124750444049749
ACH-000291,-0.23863591473719495
ACH-000293,-0.009013229397347769
ACH-000294,-0.10324358920669699
ACH-000295,-0.13079413851492058
ACH-000296,-0.2628148252872798
ACH-000302,-0.31213400492758137
ACH-000304,0.07431837258113051
ACH-000307,-0.32157208164375617
ACH-000308,-0.13974911095811954
ACH-000310,-0.17175605704342933
ACH-000311,-0.2841752168618685
ACH-000312,-0.19432401918516265
ACH-000315,-0.15522573873375364
ACH-000316,-0.26345282495794764
ACH-000317,0.1035444318219533
ACH-000318,-0.21356856838966012
ACH-000319,-0.1208770248872474
ACH-000320,-0.26868818622629204
ACH-000322,-0.16174353181059156
ACH-000323,-0.29744868081570564
ACH-000324,-0.17820092042867924
ACH-000329,-0.2339003719414369
ACH-000330,-0.1023285918356406
ACH-000331,-0.30888648105809763
ACH-000332,-0.23371974575038584
ACH-000334,-0.21633625916994045
ACH-000335,0.1016620200497094
ACH-000336,-0.10582594969591892
ACH-000337,-0.22834144583052635
ACH-000338,0.39011144696185657
ACH-000339,-0.1995360638522872
ACH-000341,-0.14701595775553455
ACH-000348,-0.20826667423709855
ACH-000350,-0.12717988201236038
ACH-000352,-0.196981828112683
ACH-000356,-0.17217413301553486
ACH-000361,-0.2854544834964419
ACH-000362,-0.08705547306070217
ACH-000363,-0.10752928624223096
ACH-000364,-0.2391942599263313
ACH-000365,-0.13116752371392962
ACH-000366,-0.09675345167626803
ACH-000368,0.07074020812556688
ACH-000374,-0.2400964992224359
ACH-000375,-0.2039376105167004
ACH-000376,-0.18851070839450892
ACH-000381,-0.1172055862494448
ACH-000383,-0.15543375393314365
ACH-000387,-0.010872502864498805
ACH-000389,-0.31695453481083263
ACH-000390,-0.08318842045657006
ACH-000393,-0.27371481280261645
ACH-000395,-0.1401698796337352
ACH-000396,-0.008788264657249429
ACH-000397,-0.281607233202091
ACH-000401,-0.007699384875464723
ACH-000402,-0.2903237872443225
ACH-000403,-0.2864339784455877
ACH-000404,0.07122870571684105
ACH-000406,-0.02597443898153061
ACH-000407,-0.24840526864639476
ACH-000408,-0.05639986356969539
ACH-000410,-0.2791991093287581
ACH-000411,-0.3352548299794681
ACH-000414,-0.260197746170603
ACH-000415,-0.24854718535415474
ACH-000416,-0.16203600794051615
ACH-000420,-0.02845531528302883
ACH-000421,-0.03902455522067324
ACH-000424,-0.2719278261600276
ACH-000425,-0.04728326754252005
ACH-000426,-0.26126840542790475
ACH-000427,-0.22687753133686306
ACH-000433,-0.2948327360582992
ACH-000435,-0.12695428096931233
ACH-000436,-0.2520433650510055
ACH-000444,-0.17050736594863405
ACH-000445,-0.174783384207578
ACH-000448,-0.2773099968765337
ACH-000450,0.14042560067274962
ACH-000452,-0.21970483090925924
ACH-000454,-0.3356686799155377
ACH-000458,-0.34250348128168523
ACH-000459,-0.2025325210191473
ACH-000460,-0.14539735293098474
ACH-000461,-0.2497079954222867
ACH-000463,-0.1037448060765976
ACH-000464,-0.09367258216857632
ACH-000466,-0.43475115080266624
ACH-000467,-0.3367152268744593
ACH-000468,-0.13269001602303265
ACH-000469,-0.2818238433196161
ACH-000470,-0.252775454628752
ACH-000471,-0.25506406745167765
ACH-000472,-0.1638522348985294
ACH-000473,-0.4876179989899286
ACH-000475,-0.19908294901863066
ACH-000476,-0.2343842295100092
ACH-000477,-0.019992773681407654
ACH-000479,-0.3982626585552136
ACH-000480,-0.27281486852061393
ACH-000481,-0.19873361126866526
ACH-000483,-0.26791821504764474
ACH-000484,-0.06883161569229351
ACH-000485,-0.16512184138885197
ACH-000486,-0.11346274956063128
ACH-000487,-0.15856168203501994
ACH-000488,-0.14949027786568422
ACH-000490,-0.12075849421724635
ACH-000491,-0.09404910025629636
ACH-000495,-0.14051212956209652
ACH-000496,-0.3436024701442302
ACH-000499,-0.09365021658330877
ACH-000500,0.14026496280717424
ACH-000502,-0.13561032040676047
ACH-000503,0.05829061411313994
ACH-000505,-0.2689210858943221
ACH-000507,-0.15758670413086648
ACH-000510,-0.11820097916383066
ACH-000511,-0.20819146385791013
ACH-000512,0.08084482750998709
ACH-000516,-0.2290171998553973
ACH-000517,-0.12979049575713905
ACH-000518,-0.16537077467423528
ACH-000520,-0.3499607173384499
ACH-000521,-0.3075052842530731
ACH-000522,-0.12906814540372527
ACH-000524,-0.06009264156627243
ACH-000527,-0.2425248040231224
ACH-000528,-0.3165883341305349
ACH-000537,-0.2930681580970471
ACH-000541,-0.17019519481589104
ACH-000542,-0.1829949211355804
ACH-000544,-0.08711737092990057
ACH-000545,-0.15849770060961582
ACH-000547,-0.06458440131386185
ACH-000548,-0.22386156825220094
ACH-000549,-0.23018525647485485
ACH-000550,-0.06463765453335972
ACH-000552,-0.12282254403476245
ACH-000556,-0.20111136062053755
ACH-000557,-0.1971842545730835
ACH-000569,0.033146421908401995
ACH-000570,-0.2588927313344501
ACH-000571,-0.1400127048318582
ACH-000573,-0.21745994298132065
ACH-000576,0.12992422799544126
ACH-000579,-0.0756144847596304
ACH-000580,-0.0190084923362344
ACH-000584,-0.21541254038368315
ACH-000585,-0.20790264224497024
ACH-000588,-0.02137482145966409
ACH-000589,-0.20773658472080075
ACH-000591,0.23898426608346365
ACH-000593,-0.2278190203313669
ACH-000600,-0.27327432634156484
ACH-000601,-0.20935120403939209
ACH-000605,-0.21227158488453945
ACH-000606,-0.2603979427987486
ACH-000608,-0.1879294425242471
ACH-000614,-0.14193964188629335
ACH-000616,-0.1427415595643348
ACH-000618,0.08660775339596917
ACH-000619,-0.21756644966130467
ACH-000620,-0.481144384713732
ACH-000621,-0.2274413188050393
ACH-000622,-0.10519329038657696
ACH-000623,-0.20751056478263386
ACH-000624,-0.1926451445541048
ACH-000627,-0.2615418734903017
ACH-000630,-0.3908330513725943
ACH-000631,0.12136844960109007
ACH-000632,-0.15899156180741447
ACH-000633,-0.4071624837299288
ACH-000637,-0.20485389819478084
ACH-000638,-0.2492867755066409
ACH-000646,-0.3346946585863445
ACH-000647,-0.1853089656416537
ACH-000648,-0.13770536631059832
ACH-000649,-0.16817540596632422
ACH-000651,-0.16045566236421185
ACH-000652,-0.135141619597973
ACH-000653,-0.11991127325091355
ACH-000657,-0.198556749921318
ACH-000658,-0.03742664024611402
ACH-000661,-0.14346227717058055
ACH-000662,-0.5873231678278765
ACH-000663,-0.20972774968942484
ACH-000665,-0.09202130413937767
ACH-000671,-0.27240751167959143
ACH-000672,-0.21250706260384905
ACH-000673,-0.2471726225830809
ACH-000676,-0.06377687835413469
ACH-000677,-0.19766276509999173
ACH-000681,-0.15602391813040578
ACH-000683,-0.15331955263815303
ACH-000684,-0.06781064063783251
ACH-000688,-0.2389279134447104
ACH-000693,-0.10110489339071756
ACH-000694,-0.04403306017376575
ACH-000695,-0.3164057003379466
ACH-000696,-0.17369535790168206
ACH-000697,-0.2508277050305397
ACH-000699,-0.1411337366794272
ACH-000701,-0.10185434965105493
ACH-000706,-0.2366536269253616
ACH-000711,-0.23297876724720284
ACH-000713,-0.2864240282147187
ACH-000714,-0.0696652962907019
ACH-000718,-0.29166639614589457
ACH-000720,-0.1345597342394464
ACH-000721,-0.24858348623547386
ACH-000724,-0.16760537051378302
ACH-000725,-0.16118044024533956
ACH-000732,-0.2464234067207263
ACH-000734,-0.11422519904442073
ACH-000735,-0.2680857764748044
ACH-000736,-0.15547947831826242
ACH-000738,-0.11923656166692748
ACH-000746,-0.4103425686500932
ACH-000747,-0.13744445297528565
ACH-000748,-0.18681055266955485
ACH-000753,-0.21650761772691696
ACH-000756,-0.09718983038561914
ACH-000757,-0.164577528401379
ACH-000758,-0.08357862076727028
ACH-000760,-0.13493819900762394
ACH-000762,-0.19864140074381711
ACH-000763,-0.019277227207750228
ACH-000764,-0.3647593762234433
ACH-000765,-0.13995536726366
ACH-000766,-0.35863453983383786
ACH-000767,-0.2709407718592303
ACH-000768,-0.041166096015987
ACH-000769,-0.0026199688282102567
ACH-000770,-0.17812776644342282
ACH-000771,-0.3536026287107091
ACH-000773,-0.07549665380334314
ACH-000776,-0.09720795560618636
ACH-000777,-0.21666077584463456
ACH-000778,-0.2466643257911983
ACH-000781,-0.17058443348695654
ACH-000782,-0.1664539445988502
ACH-000783,-0.17836371690060912
ACH-000784,-0.18269626655396606
ACH-000785,-0.2926901476561744
ACH-000787,-0.027090655880834102
ACH-000788,-0.20722550036422094
ACH-000791,-0.3737584622695343
ACH-000792,-0.1065445758555148
ACH-000794,-0.20086155336565872
ACH-000796,-0.24953683588265435
ACH-000798,0.03457677849560733
ACH-000799,-0.2329532070852778
ACH-000800,-0.10380815640394686
ACH-000802,-0.13770551654745444
ACH-000804,0.0017638262497135238
ACH-000805,-0.1689556980888537
ACH-000809,-0.20985674665522389
ACH-000810,-0.3336479920310545
ACH-000811,-0.2783995039667518
ACH-000817,-0.02439535473103593
ACH-000819,-0.016700028272439653
ACH-000820,-0.6066233386498425
ACH-000821,-0.2092566647140414
ACH-000822,-0.2179190273428898
ACH-000823,-0.3485514134683668
ACH-000824,-0.2544821388492128
ACH-000827,-0.08707577730475526
ACH-000829,-0.16953943047757242
ACH-000831,-0.07567783459780278
ACH-000832,-0.1819898639969428
ACH-000833,-0.3161829861814318
ACH-000834,-0.169985170979166
ACH-000835,-0.10116295862247757
ACH-000836,-0.3236684495358389
ACH-000837,-0.2857214101356745
ACH-000838,-0.06336184048746837
ACH-000839,-0.396427105981807
ACH-000840,-0.367208825313733
ACH-000841,-0.04236311002316984
ACH-000843,-0.007283035709493769
ACH-000846,-0.2862795172821992
ACH-000847,-0.2611630373754879
ACH-000848,-0.10278975210389997
ACH-000849,-0.20871858589291964
ACH-000851,-0.15088820319728855
ACH-000855,-0.17164146392742574
ACH-000856,-0.2381389785878387
ACH-000858,-0.11667875901919356
ACH-000859,-0.2935549632657236
ACH-000861,-0.43158882798901343
ACH-000862,-0.2589339238698957
ACH-000865,-0.08490359411697992
ACH-000866,-0.18185082006447792
ACH-000867,-0.194832309707291
ACH-000869,-0.2211778462760045
ACH-000872,-0.21678545752846315
ACH-000873,-0.10907825470904016
ACH-000876,-0.12097774037543588
ACH-000878,0.08716635859566152
ACH-000880,-0.4623076627797542
ACH-000881,-0.0821494692171486
ACH-000882,-0.30912250636739624
ACH-000884,-0.2086880430287324
ACH-000885,-0.4605318139996213
ACH-000887,-0.2479517019040145
ACH-000889,-0.09355837232757046
ACH-000896,-0.20897762634880274
ACH-000898,-0.11158993842930394
ACH-000900,-0.08818369946484618
ACH-000901,-0.1010525944579776
ACH-000905,-0.1914136311959555
ACH-000906,-0.08337601135112956
ACH-000907,-0.07288119329208785
ACH-000910,-0.2201794830229354
ACH-000911,-0.16415673857541244
ACH-000912,-0.13471287492885156
ACH-000913,-0.1653809883913551
ACH-000915,-0.1900639254119178
ACH-000916,-0.6517595269150229
ACH-000917,-0.4835886362222079
ACH-000920,-0.2876129696076271
ACH-000921,-0.18392226826266425
ACH-000924,-0.17797806798331894
ACH-000926,0.005443005610914186
ACH-000928,-0.3095430612895613
ACH-000929,-0.12300154949730024
ACH-000932,-0.26929378030591244
ACH-000935,-0.02905043592703922
ACH-000936,-0.08495022402147624
ACH-000937,-0.18720971752968804
ACH-000938,-0.11929096569501607
ACH-000939,-0.04804921195077292
ACH-000941,-0.14840360877114925
ACH-000943,-0.13020265487898028
ACH-000946,-0.1669071169886776
ACH-000947,-0.0823198940902157
ACH-000948,-0.2053960914992592
ACH-000950,-0.2536119731829887
ACH-000953,-0.18288292802480016
ACH-000954,-0.029595384161868205
ACH-000957,-0.1302994998105544
ACH-000958,-0.2014952234092243
ACH-000960,-0.3542409688472154
ACH-000963,-0.4369201729045081
ACH-000968,-0.007380208962293144
ACH-000969,-0.13350298617404896
ACH-000972,-0.11100728768778202
ACH-000973,-0.19682288270962284
ACH-000974,-0.2796839380375835
ACH-000978,-0.2251849058696525
ACH-000984,-0.3929480405639112
ACH-000986,-0.04164595745721631
ACH-000988,-0.16510476905267202
ACH-000993,-0.18067642740637516
ACH-000994,-0.3261741644083356
ACH-000996,-0.2891500563071774
ACH-001001,-0.17414146052003882
ACH-001020,-0.2813366511405197
ACH-001028,-0.09223644826408103
ACH-001031,0.213454897935366
ACH-001038,-0.18711631905742795
ACH-001048,-0.35192197754772697
ACH-001050,-0.22447085385096305
ACH-001053,-0.1544396188583646
ACH-001054,-0.14814489841796938
ACH-001061,-0.07646578273345818
ACH-001067,-0.32951299222540503
ACH-001075,-0.0975301138121647
ACH-001096,-0.061659626586521514
ACH-001111,-0.02678729765462112
ACH-001119,-0.07851774160929524
ACH-001128,-0.22082223168848455
ACH-001134,-0.09331889915546512
ACH-001151,-0.26129335673028753
ACH-001163,-0.1105574216511047
ACH-001164,-0.15451250728240234
ACH-001183,-0.1513592811177179
ACH-001192,-0.19431067608682345
ACH-001193,-0.3033999374655684
ACH-001196,-0.3646826685263781
ACH-001197,-0.06749307342773055
ACH-001205,-0.14687440570588814
ACH-001211,-0.2903508105951818
ACH-001212,-0.1264150178016572
ACH-001228,-0.2012114609509288
ACH-001232,0.14177402029234168
ACH-001239,0.06013834857837633
ACH-001270,-0.2922682736333989
ACH-001274,-0.04974089960256909
ACH-001275,-0.18850600794061886
ACH-001277,-0.4912464812854748
ACH-001278,-0.2296545903026965
ACH-001280,-0.16719861507605366
ACH-001283,-0.18581578282597186
ACH-001289,-0.2664222316583658
ACH-001300,-0.22046804030802955
ACH-001301,0.013611261764981446
ACH-001302,0.08376903170057035
ACH-001306,-0.374269358039832
ACH-001318,-0.04904260704336553
ACH-001322,-0.27942317002216377
ACH-001328,-0.3966615464522505
ACH-001332,-0.3569694178506396
ACH-001336,-0.13760653762381733
ACH-001346,-0.05353337899295335
ACH-001353,-0.21432312954962
ACH-001354,-0.17112575103753502
ACH-001367,-0.2167523355346068
ACH-001368,-0.22607315667231576
ACH-001374,-0.12527265089817596
ACH-001377,-0.2494538918060242
ACH-001380,-0.4280170754033735
ACH-001391,-0.2970791725951257
ACH-001408,-0.2763509399792173
ACH-001430,-0.1823190667665834
ACH-001431,0.033915852611434316
ACH-001450,-0.21008779770813588
ACH-001496,-0.1672199588651364
ACH-001500,-0.11006388573513208
ACH-001523,-0.2212474225822928
ACH-001532,-0.2798536233073325
ACH-001550,-0.07228292937905936
ACH-001552,-0.2758461909043424
ACH-001554,-0.2263239905383825
ACH-001654,-0.14325491740408838
ACH-001735,-0.19102948532622507
ACH-001736,-0.2477086649596541
ACH-001737,-0.4522929820510051
ACH-001740,-0.3658896863260603
ACH-001745,-0.05755007019730701
ACH-001765,-0.13799997548092274
