,HIST2H4B (554313)
ACH-000416,-0.2578205490529002
ACH-000420,-0.11300314373807052
ACH-000421,-0.18653329963450907
ACH-000424,-0.210791341670732
ACH-000425,-0.05104952719983228
ACH-000426,-0.5416551209053714
ACH-000427,0.04366813748758644
ACH-000433,-0.08406446359806583
ACH-000435,-0.029108031052627333
ACH-000436,-0.5111847340051049
ACH-000444,-0.19154163198819366
ACH-000445,-0.15970616166826118
ACH-000448,-0.06291955926486516
ACH-000450,-0.16001062327763024
ACH-000452,-0.16974805374753055
ACH-000454,-0.3576124976039257
ACH-000458,-0.3673071929756703
ACH-000459,-0.26025512531087697
ACH-000460,-0.16100705913305716
ACH-000461,-0.10869310151251046
ACH-000463,-0.27808818137103314
ACH-000464,-0.17989452750147392
ACH-000466,-0.05663329630466405
ACH-000467,-0.3173034930644015
ACH-000468,-0.1353295451815115
ACH-000469,-0.09161508290435834
ACH-000470,-0.279933158183355
ACH-000471,0.005824302204295647
ACH-000472,-0.037905796530221365
ACH-000473,-0.21434292933252194
ACH-000475,-0.2753841008822521
ACH-000476,-0.09352714392942617
ACH-000477,-0.1161236521479468
ACH-000479,-0.09068056094840958
ACH-000480,-0.10518751323153942
ACH-000481,-0.16643849357574367
ACH-000483,-0.1474010352522404
ACH-000484,-0.21534374432725534
ACH-000485,-0.2121275768509876
ACH-000486,-0.15216511862621526
ACH-000487,-0.5303870890143179
ACH-000488,-0.09429142282967433
ACH-000490,-0.2031359030909906
ACH-000491,-0.05465673787454908
ACH-000495,-0.2190135487112766
ACH-000496,0.07862602115114918
ACH-000499,-0.21450370051330095
ACH-000500,-0.3029903385543837
ACH-000502,-0.2794688044871768
ACH-000503,-0.2027960966785752
ACH-000505,-0.27040929090931426
ACH-000507,-0.19548875801172136
ACH-000510,-0.22638404909845106
ACH-000511,-0.3778708766570814
ACH-000512,-0.059144637698518465
ACH-000516,-0.1902660623985669
ACH-000517,-0.4518808449265663
ACH-000518,-0.2893910589200482
ACH-000520,-0.17018171950940894
ACH-000521,-0.2287344197460832
ACH-000522,-0.1393293501657318
ACH-000524,-0.07265806039511881
ACH-000527,-0.008829242394850965
ACH-000528,-0.0722295417954987
ACH-000537,-0.16214320489233688
ACH-000541,-0.18902430105285825
ACH-000542,-0.13181600385853887
ACH-000544,-0.40612118829941707
ACH-000545,-0.2307394901793641
ACH-000547,-0.5962539883489865
ACH-000548,-0.30042099864053196
ACH-000549,-0.3601054252981619
ACH-000550,-0.3100505571515098
ACH-000552,-0.3450813080631103
ACH-000556,-0.17954579023125206
ACH-000557,-0.32216503331534
ACH-000569,-0.3895117612244594
ACH-000570,0.15761360802987218
ACH-000571,-0.2787816175410896
ACH-000573,-0.2605725086218843
ACH-000576,-0.11664682081163773
ACH-000579,-0.2344256633215121
ACH-000580,-0.2394846548883378
ACH-000584,-0.18731618010787746
ACH-000585,-0.10162830621819867
ACH-000588,-0.4604913386162873
ACH-000589,-0.3423387367701546
ACH-000591,0.0215241396211405
ACH-000593,-0.18090918569247744
ACH-000600,-0.3891160861466131
ACH-000601,-0.10508921217293166
ACH-000605,0.00040437764587779714
ACH-000606,-0.2149121674032807
ACH-000608,-0.1838801540417758
ACH-000614,-0.12157373849019823
ACH-000616,-0.4210677341793287
ACH-000618,-0.07794158328678777
ACH-000619,-0.3263949168113947
ACH-000620,-0.2181852904754915
ACH-000621,-0.11521974745249892
ACH-000622,0.055773020339987885
ACH-000623,-0.015045153985446985
ACH-000624,-0.14811823356419276
ACH-000627,-0.2131871720585944
ACH-000630,-0.08272659438588649
ACH-000631,-0.21245555656835088
ACH-000632,-0.16461489822068182
ACH-000633,-0.05918655102389241
ACH-000637,-0.13788753026772566
ACH-000638,-0.2436531868827748
ACH-000646,0.016869030382198957
ACH-000647,-0.283503785520081
ACH-000648,-0.2112768994421906
ACH-000649,-0.14951032853655954
ACH-000651,0.020315667603419074
ACH-000652,-0.02896679315003825
ACH-000653,-0.2934875790505337
ACH-000657,-0.2510112253661349
ACH-000658,-0.5139294570754327
ACH-000661,-0.1042676494953379
ACH-000662,-0.3208354728926965
ACH-000663,-0.007372588554289869
ACH-000665,-0.2242001279629678
ACH-000671,-0.3604637010359868
ACH-000672,-0.004765973396115713
ACH-000673,-0.2580447745810304
ACH-000676,-0.2954034224075577
ACH-000677,-0.2758944910048577
ACH-000681,-0.12512090567810308
ACH-000683,-0.15186592613113434
ACH-000684,-0.39329755048626175
ACH-000688,-0.05175662879216263
ACH-000693,-0.1758039030791003
ACH-000694,-0.012438537444771613
ACH-000695,0.1193964234326647
ACH-000696,-0.2282408698279562
ACH-000697,-0.3241831865163556
ACH-000699,-0.05109334412303914
ACH-000701,-0.12249774987652888
ACH-000706,-0.049627135482076576
ACH-000711,-0.1933679093580544
ACH-000713,-0.4739943670338111
ACH-000714,-0.5721427676530924
ACH-000718,-0.08951165525090994
ACH-000720,-0.263665325421535
ACH-000721,-0.12741028143898506
ACH-000724,-0.3397802961929656
ACH-000725,-0.4005801249062485
ACH-000732,-0.19897207751154705
ACH-000734,-0.30493547339941274
ACH-000735,-0.2332604504274253
ACH-000736,-0.22591232700064914
ACH-000738,0.0073725199519360214
ACH-000746,-0.1334710172556344
ACH-000747,-0.3550701193271137
ACH-000748,-0.09754305138607282
ACH-000753,-0.4448226916482218
ACH-000756,-0.3381073888417511
ACH-000757,-0.26511515148743153
ACH-000758,-0.19846571850860767
ACH-000760,-0.6336644652469637
ACH-000762,-0.2221413586193712
ACH-000763,-0.2154703025386129
ACH-000764,-0.04713063686848256
ACH-000765,-0.19060528700401136
ACH-000766,-0.13041485970663813
ACH-000767,-0.26380335674417466
ACH-000768,-0.09974880094485246
ACH-000769,-0.3432782344033412
ACH-000770,-0.36299368707670504
ACH-000771,-0.1446640881872806
ACH-000773,-0.5121869328486601
ACH-000776,-0.2311434108964554
ACH-000777,-0.20995021754077728
ACH-000778,0.04866732844377749
ACH-000781,-0.009587180351982073
ACH-000782,0.008818287475442218
ACH-000783,-0.4219299695221528
ACH-000784,0.01988016015794274
ACH-000785,-0.4173958967704651
ACH-000787,-0.4377006471562127
ACH-000788,-0.07702922032560437
ACH-000791,-0.18958814164698787
ACH-000792,-0.2396901466442423
ACH-000794,-0.32974411261737785
ACH-000796,-0.16691425031667334
ACH-000798,-0.227360406774764
ACH-000799,-0.18485691843662772
ACH-000800,-0.8209770282159145
ACH-000802,-0.032491637202208934
ACH-000804,-0.45705835928576394
ACH-000805,-0.4079433899367565
ACH-000809,-0.2257911377260128
ACH-000810,-0.4511047250986053
ACH-000811,-0.09096673890857954
ACH-000817,-0.17743234439477826
ACH-000819,-0.19241378677154164
ACH-000820,-0.2999960263475073
ACH-000821,-0.16718077106674284
ACH-000822,-0.11839142407388199
ACH-000823,-0.10993182831745163
ACH-000824,-0.08968140276875472
ACH-000827,-0.20361129175854198
ACH-000829,-0.12496017155607847
ACH-000831,-0.1386494494564852
ACH-000832,-0.1912910282344037
ACH-000833,-0.5005920006750011
ACH-000834,-0.2738885706129769
ACH-000835,-0.03329517400711381
ACH-000836,-0.31491262543754256
ACH-000837,-0.10713001234158127
ACH-000838,-0.462176670984544
ACH-000839,-0.17244613800574166
ACH-000840,-0.6340774132451227
ACH-000841,-0.5620770458222603
ACH-000843,-0.2515162039998079
ACH-000846,-0.1702508500901427
ACH-000847,-0.02312169283731624
ACH-000848,-0.24972430448949834
ACH-000849,-0.1254890190367552
ACH-000851,-0.091419714293857
ACH-000855,-0.01914453475976056
ACH-000856,-0.1926318228375156
ACH-000858,-0.2343462601064625
ACH-000859,-0.24530539664174505
ACH-000861,-0.1778503499105019
ACH-000862,-0.03475345106551997
ACH-000865,-0.061461694679539415
ACH-000866,0.04330589612833978
ACH-000867,-0.2538434117346544
ACH-000869,-0.4533201524243333
ACH-000872,0.10883036744411127
ACH-000873,-0.03052001450844248
ACH-000876,-0.006768780123527157
ACH-000878,-0.025425543386678368
ACH-000880,-0.323713182098575
ACH-000881,-0.07918725136162831
ACH-000882,-0.0073436619030409316
ACH-000884,-0.09587512258740316
ACH-000885,0.01825553873474943
ACH-000887,-0.2592468324205013
ACH-000889,-0.7009796323947897
ACH-000896,-0.09066665730623916
ACH-000898,-0.12809800682180567
ACH-000900,-0.31144110493738353
ACH-000901,-0.12840475183516992
ACH-000905,-0.18482272181108456
ACH-000906,0.0006310905565083918
ACH-000907,-0.19791850171481426
ACH-000910,-0.20338434787035145
ACH-000911,-0.06618183116757745
ACH-000912,-0.37759906775829616
ACH-000913,-0.3762368911676402
ACH-000915,-0.18532674474671584
ACH-000916,-0.34183910010521623
ACH-000917,-0.21880320235588385
ACH-000920,-0.2806652653825378
ACH-000921,-0.2910986720881387
ACH-000924,-0.08047986819591275
ACH-000926,-0.21168463073915086
ACH-000928,-0.2532294630572913
ACH-000929,-0.6979193334072564
ACH-000932,-0.15400887246380132
ACH-000935,-0.19748103200629827
ACH-000936,-0.13782511468138126
ACH-000937,0.028953782099704437
ACH-000938,-0.2851893955924391
ACH-000939,-0.3060776495335857
ACH-000941,-0.5041059042916037
ACH-000943,-0.09007547243085808
ACH-000946,0.0666115777361505
ACH-000947,-0.12409741542504475
ACH-000948,-0.18988594654118654
ACH-000950,-0.0002666378060813139
ACH-000953,-0.11404850490450692
ACH-000954,-0.023344583740922544
ACH-000957,-0.0694067991217125
ACH-000958,0.25440186924508323
ACH-000960,-0.05311558661024822
ACH-000963,-0.22417969002601584
ACH-000968,-0.14928253742068875
ACH-000969,-0.19124617078229875
ACH-000972,-0.07975262340022203
ACH-000973,-0.2811382216691056
ACH-000974,-0.07923240311455915
ACH-000978,-0.13386658849346084
ACH-000984,-0.1050243570921264
ACH-000986,0.007494581900852427
ACH-000988,-0.08614213006964795
ACH-000993,-0.07334007810157621
ACH-000994,-0.06468885115526853
ACH-000996,-0.1213661863574032
ACH-001001,-0.2691683923587038
ACH-001020,-0.16822415160448398
ACH-001028,-0.1843147400865391
ACH-001031,0.034269817468852486
ACH-001038,0.042932647967782414
ACH-001048,-0.07506933489674339
ACH-001050,-0.16500160081995344
ACH-001053,-0.004862087410060879
ACH-001054,-0.09692676539427968
ACH-001061,-0.01863364218680566
ACH-001067,-0.24589131619240634
ACH-001075,-0.09052874777201424
ACH-001096,-0.2303176529857768
ACH-001111,-0.12135623788036945
ACH-001119,-0.21413940985790397
ACH-001128,-0.13203456105869574
ACH-001134,-0.0004051702732343544
ACH-001151,-0.2781257403062048
ACH-001163,-0.2556147171704213
ACH-001164,-0.2965570049136126
ACH-001183,0.037124415531354434
ACH-001192,-0.020534818467963244
ACH-001193,-0.2763757891426667
ACH-001196,-0.2921806813959647
ACH-001197,-0.3450506516504752
ACH-001205,-0.26942024505050033
ACH-001211,-0.2865679506283663
ACH-001212,-0.2582945998445653
ACH-001228,-0.2366457429625513
ACH-001232,-0.14085782806016747
ACH-001239,-0.2092587170463211
ACH-001270,-0.05651002037212551
ACH-001274,-0.24974786667112994
ACH-001275,-0.2691182163343746
ACH-001277,-0.2886894722223475
ACH-001278,-0.2333256252258569
ACH-001280,-0.13425204837756755
ACH-001283,-0.09854561065386114
ACH-001289,0.13770964950600062
ACH-001300,-0.0010007129386430294
ACH-001301,-0.1921469374120196
ACH-001302,-0.13406929034973386
ACH-001306,-0.2456062976745765
ACH-001318,-0.2440738566113164
ACH-001322,-0.2706992894188144
ACH-001328,-0.14967881122470014
ACH-001332,-0.2265537262097319
ACH-001336,-0.2320902681528083
ACH-001346,-0.263068450912842
ACH-001353,-0.1963744295440396
ACH-001354,-0.5456889507241631
ACH-001367,-0.17574454302805362
ACH-001368,0.08425313131933647
ACH-001374,0.00848117858197455
ACH-001377,-0.2776224213527564
ACH-001380,-0.10612284123505676
ACH-001391,-0.12396572232334435
ACH-001408,-0.06630816577194579
ACH-001430,-0.0716317248904128
ACH-001431,-0.057549396101153026
ACH-001450,-0.1895372396959142
ACH-001496,-0.15503629217535944
ACH-001500,-0.14178108774453754
ACH-001523,0.06312448293291043
ACH-001532,-0.04651051588863103
ACH-001550,0.0259164999039279
ACH-001552,-0.010475559747668594
ACH-001554,-0.1522061985182443
ACH-001654,-0.018723777845607727
ACH-001735,-0.063268722601467
ACH-001736,-0.08359749130169
ACH-001737,-0.2767956788090981
ACH-001740,-0.3883826709031645
ACH-001745,-0.3057060116768548
ACH-001765,-0.7698586217560319
