,TOM1 (10043)
ACH-000252,-0.3389402585501548
ACH-000253,0.08496383703160129
ACH-000255,-0.29078447380640626
ACH-000256,-0.09997092524345258
ACH-000257,0.06779732211053201
ACH-000258,-0.11378029875125148
ACH-000259,-0.027251294567696708
ACH-000260,-0.13898482289299507
ACH-000261,-0.06891832875930053
ACH-000262,-0.1291689922002262
ACH-000263,-0.2280015184577125
ACH-000264,-0.19789985560024184
ACH-000265,-0.05669284605176391
ACH-000266,-0.08363793912818526
ACH-000272,-0.11017264249855027
ACH-000274,-0.1926298015805689
ACH-000277,-0.16575917179859287
ACH-000278,-0.16097002437492788
ACH-000279,-0.15266428114410954
ACH-000280,-0.06035891629018781
ACH-000281,-0.07255896239321362
ACH-000288,-0.08524844086482633
ACH-000291,0.04174313249241098
ACH-000293,-0.040529652249172536
ACH-000294,-0.1349803152542335
ACH-000295,0.19706007287109334
ACH-000296,0.020967394248433947
ACH-000302,-0.2173274087279616
ACH-000304,-0.050105133760721315
ACH-000307,-0.17228582207335466
ACH-000308,-0.169988764615133
ACH-000310,-0.23353079442604605
ACH-000311,-0.18014434288926232
ACH-000312,-0.14981183623734068
ACH-000315,-0.3080877222561741
ACH-000316,-0.02817832032384364
ACH-000317,0.031211539016164375
ACH-000318,0.004212681185548679
ACH-000319,-0.2314513322857388
ACH-000320,-0.2212941026309808
ACH-000322,-0.1416488645371768
ACH-000323,-0.3134346870819233
ACH-000324,-0.25404862817174106
ACH-000329,-0.12426392471504842
ACH-000330,-0.008257421764560909
ACH-000331,0.008626934213093641
ACH-000332,-0.0932759014184314
ACH-000334,0.056895414225016136
ACH-000335,-0.010381158923736963
ACH-000336,-0.3692445408672077
ACH-000337,-0.08259519444532352
ACH-000338,-0.3697261700378457
ACH-000339,-0.16526195508927605
ACH-000341,-0.138004278249862
ACH-000348,-0.14021811470455287
ACH-000350,-0.08264999854302313
ACH-000352,-0.16381955945767165
ACH-000356,-0.2617066208949383
ACH-000361,-0.02441301271112939
ACH-000362,-0.05147470720366469
ACH-000363,-0.1255496151932666
ACH-000364,-0.18154540468745287
ACH-000365,-0.1390522834136491
ACH-000366,-0.10337895497991538
ACH-000368,-0.335253246876736
ACH-000374,-0.10729648822910404
ACH-000375,-0.3104966438571529
ACH-000376,-0.09784686093573956
ACH-000381,-0.006205189120198031
ACH-000383,-0.10759273354187132
ACH-000387,-0.21492806007603046
ACH-000389,-0.07502084583639525
ACH-000390,-0.0950785969561912
ACH-000393,-0.031139038825359486
ACH-000395,-0.1018313830108486
ACH-000396,-0.12206994244998427
ACH-000397,-0.04208487231890868
ACH-000401,-0.11126532271016824
ACH-000402,0.023531047790381523
ACH-000403,-0.1611180632328802
ACH-000404,-0.08021207841243852
ACH-000406,-0.19321591665035884
ACH-000407,-0.020910078594530642
ACH-000408,-0.2504608648142181
ACH-000410,-0.09883894325356014
ACH-000411,0.06027579748438078
ACH-000414,-0.11244082976263213
ACH-000415,-0.15734724923701304
ACH-000416,-0.15690975229936555
ACH-000420,-0.2430861816795568
ACH-000421,-0.15116782154718938
ACH-000424,-0.0619515253354254
ACH-000425,-0.1335593100600019
ACH-000426,-0.13079233643439778
ACH-000427,0.030646491467554205
ACH-000433,-0.1503168875583561
ACH-000435,-0.1384477487025632
ACH-000436,-0.11450741482835923
ACH-000444,-0.1314338598553619
ACH-000445,-0.5448764520805186
ACH-000448,-0.1126304448502132
ACH-000450,-0.06943863251009702
ACH-000452,-0.08652518916629533
ACH-000454,-0.05967432810581377
ACH-000458,-0.2276549521307218
ACH-000459,0.015355923146958038
ACH-000460,-0.1426585578144982
ACH-000461,-0.13509423885476224
ACH-000463,0.0623756909848076
ACH-000464,-0.055587408186097836
ACH-000466,-0.1311842374705689
ACH-000467,-0.25416083532414824
ACH-000468,-0.1433128737143706
ACH-000469,-0.2287912094554049
ACH-000470,-0.0846411329139605
ACH-000471,-0.08669717615669342
ACH-000472,-0.11366326614234433
ACH-000473,-0.1542177545489389
ACH-000475,-0.10922008857588067
ACH-000476,-0.15795391979806198
ACH-000477,-0.0018468099950743728
ACH-000479,0.16937017031895105
ACH-000480,-0.11383656680525504
ACH-000481,-0.100226641871126
ACH-000483,-0.15153318693447115
ACH-000484,-0.20056435969969316
ACH-000485,-0.07184211204373338
ACH-000486,-0.3750314402423033
ACH-000487,-0.09641008983361647
ACH-000488,-0.2328229310522206
ACH-000490,-0.1220030640496921
ACH-000491,0.08083016710788922
ACH-000495,-0.0679932258802476
ACH-000496,-0.004053914305235642
ACH-000499,0.04338532288747423
ACH-000500,-0.1504762676258081
ACH-000502,-0.07919931517335728
ACH-000503,-0.22816370648031395
ACH-000505,-0.1586588126049438
ACH-000507,-0.04604907808360376
ACH-000510,-0.12504042534371246
ACH-000511,-0.09031336489480564
ACH-000512,-0.2577271451183395
ACH-000516,-0.18692119083288375
ACH-000517,-0.1038775732355956
ACH-000518,0.00048341104856088925
ACH-000520,-0.09380824380876733
ACH-000521,-0.01722231203497966
ACH-000522,-0.04121485955183432
ACH-000524,-0.17282270198148444
ACH-000527,-0.1969094709494585
ACH-000528,-0.2744421023453587
ACH-000537,0.02823847908891072
ACH-000541,-0.02028593288508589
ACH-000542,-0.12689485738231934
ACH-000544,0.04072909475031628
ACH-000545,-0.16898310667254174
ACH-000547,-0.10982295127205224
ACH-000548,-0.30703997260526644
ACH-000549,-0.2635795654752804
ACH-000550,-0.19606743066071344
ACH-000552,0.07056126664586075
ACH-000556,-0.19012329382377435
ACH-000557,-0.07220816908049127
ACH-000569,-0.19167083046535754
ACH-000570,0.009591339975147177
ACH-000571,-0.14872631688216048
ACH-000573,-0.15118834356284416
ACH-000576,0.002816717914182444
ACH-000579,0.0570589367803165
ACH-000580,-0.2454303560625804
ACH-000584,-0.10512428196932014
ACH-000585,0.025226782997602004
ACH-000588,0.01605795419649551
ACH-000589,0.07918903089382194
ACH-000591,-0.3911058622635568
ACH-000593,-0.17768553133830334
ACH-000600,0.062014080000786724
ACH-000601,-0.11664859918293095
ACH-000605,-0.18697762374356447
ACH-000606,-0.3476739263388934
ACH-000608,-0.3099657384318026
ACH-000614,-0.07936750473981774
ACH-000616,-0.28935427359842164
ACH-000618,-0.20765256826202755
ACH-000619,-0.20111589070019056
ACH-000620,0.024878526311485037
ACH-000621,-0.2489734648555537
ACH-000622,-0.20196899330465207
ACH-000623,-0.2566352628228407
ACH-000624,-0.21445610188884745
ACH-000627,-0.3033683284362336
ACH-000630,-0.2886658165298459
ACH-000631,-0.04564390588508645
ACH-000632,-0.10294331314164684
ACH-000633,-0.3443213356679989
ACH-000637,-0.17013508725021648
ACH-000638,-0.062202653633069274
ACH-000646,-0.1118320937771558
ACH-000647,-0.20305837976566946
ACH-000648,-0.1975702969433697
ACH-000649,-0.1113055905273844
ACH-000651,-0.14229107488630227
ACH-000652,-0.21880523257839268
ACH-000653,-0.06602030482702237
ACH-000657,-0.19913371342313432
ACH-000658,-0.2027517637759825
ACH-000661,0.002002962704214464
ACH-000662,-0.3160077163771833
ACH-000663,-0.16652220988378827
ACH-000665,-0.2647812046119649
ACH-000671,-0.226126107991082
ACH-000672,-0.3105489265530688
ACH-000673,-0.2327212606688131
ACH-000676,-0.1416689646769428
ACH-000677,-0.11556773845364607
ACH-000681,-0.1554233371590644
ACH-000683,-0.052240377455628005
ACH-000684,-0.03486576527371873
ACH-000688,0.07312901149088334
ACH-000693,-0.16617789187613674
ACH-000694,-0.13168718432449225
ACH-000695,-0.1027703680943744
ACH-000696,-0.13453942872775496
ACH-000697,-0.017785761208194296
ACH-000699,-0.15013749584805006
ACH-000701,-0.08479408680701636
ACH-000706,0.003920689590258198
ACH-000711,-0.2045750404433556
ACH-000713,-0.1752906203864567
ACH-000714,-0.08695329399772891
ACH-000718,-0.05434782145292215
ACH-000720,-0.16370488917919734
ACH-000721,-0.062055371957352626
ACH-000724,-0.10669653439138466
ACH-000725,-0.5342481799488608
ACH-000732,-0.20083630141914208
ACH-000734,-0.11362023951909672
ACH-000735,-0.25492711987858563
ACH-000736,-0.05004844943209693
ACH-000738,-0.08226218620036486
ACH-000746,-0.04347724980339783
ACH-000747,-0.31362604425515395
ACH-000748,-0.04099231489310184
ACH-000753,-0.103982078762009
ACH-000756,-0.3340206327531873
ACH-000757,-0.16460480609703831
ACH-000758,-0.08057605766481994
ACH-000760,0.07866571815334415
ACH-000762,-0.1258002014062248
ACH-000763,0.02867459706423
ACH-000764,-0.09205909372937307
ACH-000765,-0.0789285117925871
ACH-000766,-0.194766877514882
ACH-000767,-0.2604168250039497
ACH-000768,-0.1586722473741489
ACH-000769,-0.2044342082226231
ACH-000770,-0.09913815864860526
ACH-000771,-0.11120886109874073
ACH-000773,-0.01384744699673065
ACH-000776,0.09044724722352684
ACH-000777,-0.21535802886153388
ACH-000778,-0.11928730481401938
ACH-000781,-0.09919826669446648
ACH-000782,-0.10299163238132396
ACH-000783,-0.15238363491416554
ACH-000784,-0.12827009491789074
ACH-000785,0.0073519202539415905
ACH-000787,-0.18243621371343832
ACH-000788,-0.12247485352537925
ACH-000791,-0.1741975505972608
ACH-000792,-0.21171301135087287
ACH-000794,-0.046398857690973384
ACH-000796,-0.0789245710253529
ACH-000798,-0.10381984839639076
ACH-000799,-0.07573850302505465
ACH-000800,-0.15672615173769264
ACH-000802,0.034457622476618086
ACH-000804,-0.21908756118717487
ACH-000805,-0.3675867531839632
ACH-000809,-0.27118475140368503
ACH-000810,0.18438494789753276
ACH-000811,-0.20600183963464772
ACH-000817,-0.17408621097917235
ACH-000819,-0.2559393687510352
ACH-000820,-0.530087651015143
ACH-000821,-0.2953212803541825
ACH-000822,-0.17539524830039027
ACH-000823,-0.043440033144761296
ACH-000824,-0.029251300684713193
ACH-000827,-0.12264930987694685
ACH-000829,0.0533744153233217
ACH-000831,-0.3054912213020971
ACH-000832,-0.2474450697605064
ACH-000833,-0.1706614237341469
ACH-000834,-0.14355634515777452
ACH-000835,-0.33658729159642625
ACH-000836,-0.2479426545762477
ACH-000837,-0.28114543634290995
ACH-000838,0.1009197672247486
ACH-000839,-0.21925371620579706
ACH-000840,-0.11576611368294802
ACH-000841,0.06816613193121186
ACH-000843,-0.06277570715588655
ACH-000846,-0.03327205659473025
ACH-000847,0.03756503166344609
ACH-000848,-0.08391292302132755
ACH-000849,-0.1659549269039418
ACH-000851,-0.09532825923946156
ACH-000855,-0.02328630749758765
ACH-000856,-0.20732235841492155
ACH-000858,-0.10295778837321304
ACH-000859,-0.253340456076295
ACH-000861,0.055364116349375
ACH-000862,-0.06054195738467049
ACH-000865,-0.12878649030254172
ACH-000866,-0.14978295254001378
ACH-000867,-0.08330593468626953
ACH-000869,-0.17645025435019085
ACH-000872,-0.1996832523800076
ACH-000873,-0.2635061902845759
ACH-000876,-0.10509070983301257
ACH-000878,-0.14857007327297506
ACH-000880,-0.06320336787142575
ACH-000881,-0.15580528931756432
ACH-000882,-0.2535725752988049
ACH-000884,-0.1378980642001124
ACH-000885,-0.2371211027448848
ACH-000887,-0.18380818688521072
ACH-000889,-0.032123067195440634
ACH-000896,-0.22649933650310397
ACH-000898,-0.06436216181814312
ACH-000900,-0.2818140723566172
ACH-000901,-0.22096049011363333
ACH-000905,-0.12484701433201298
ACH-000906,-0.09590143682544837
ACH-000907,-0.17935472529075128
ACH-000910,-0.09650206171006112
ACH-000911,-0.25012826882845296
ACH-000912,-0.041767833315557584
ACH-000913,-0.22168646069551
ACH-000915,-0.011076953705104474
ACH-000916,-0.18765904168382685
ACH-000917,-0.14901638888527502
ACH-000920,-0.5129530941659051
ACH-000921,-0.07440635837055735
ACH-000924,-0.14612987103065406
ACH-000926,-0.0891552412789726
ACH-000928,-0.08234127479599547
ACH-000929,0.006450271543342344
ACH-000932,-0.09585499511103387
ACH-000935,-0.08850373105212861
ACH-000936,-0.31242637580265176
ACH-000937,-0.153283631033555
ACH-000938,-0.24738979663179275
ACH-000939,-0.1786256009473409
ACH-000941,-0.24371030778650302
ACH-000943,-0.04548973517236152
ACH-000946,-0.11002901375006947
ACH-000947,-0.15170812346446785
ACH-000948,-0.2658111463580965
ACH-000950,-0.011941771895074324
ACH-000953,-0.17216101850812435
ACH-000954,-0.4037023398170673
ACH-000957,0.032709516787568844
ACH-000958,0.05059911069218833
ACH-000960,-0.13824361098258586
ACH-000963,-0.1853400914528814
ACH-000968,-0.15237625302737662
ACH-000969,-0.02641847432596492
ACH-000972,-0.26307162687096736
ACH-000973,-0.06603482772715033
ACH-000974,-0.047758341930399545
ACH-000978,-0.19241982570385086
ACH-000984,-0.0098708652947492
ACH-000986,-0.2626458486387767
ACH-000988,-0.047742743910451226
ACH-000993,-0.23348216114715475
ACH-000994,-0.20189650626899788
ACH-000996,-0.0872847415836905
ACH-001001,-0.14025216268691465
ACH-001020,-0.22738516009277734
ACH-001028,-0.10130942902785177
ACH-001031,-0.08703043168923635
ACH-001038,-0.16079758129471278
ACH-001048,-0.21238700057071494
ACH-001050,-0.09730480473671776
ACH-001053,-0.14064925979269152
ACH-001054,-0.19690436521902088
ACH-001061,-0.031047952069738732
ACH-001067,-0.17294665364590334
ACH-001075,-0.15049045636313652
ACH-001096,-0.14080936283544104
ACH-001111,0.29804487904096805
ACH-001119,-0.2924456539129104
ACH-001128,-0.39176286195337945
ACH-001134,-0.4074770539564859
ACH-001151,-0.13931602818211364
ACH-001163,-0.16172575092459593
ACH-001164,-0.0064446203639013004
ACH-001183,-0.033465733726403595
ACH-001192,0.06894988475603292
ACH-001193,-0.4221871439015217
ACH-001196,-0.1218899191657568
ACH-001197,0.032755218455626615
ACH-001205,-0.06789251293680079
ACH-001211,-0.2600898260326768
ACH-001212,-0.2223149480288789
ACH-001228,-0.1370678061539619
ACH-001232,-0.21491111286952555
ACH-001239,-0.09969204362613218
ACH-001270,0.05615288536791423
ACH-001274,-0.2124842713908132
ACH-001275,-0.14646941749950648
ACH-001277,-0.25413754038014136
ACH-001278,-0.03022882334138598
ACH-001280,-0.08736877303297838
ACH-001283,-0.2744770785257044
ACH-001289,-0.2026678370289846
ACH-001300,-0.049364902313459184
ACH-001301,-0.05156119859596645
ACH-001302,0.0009556666856031873
ACH-001306,-0.11979441770403725
ACH-001318,-0.05767576089951763
ACH-001322,-0.34799945149381434
ACH-001328,-0.12730054486451986
ACH-001332,-0.22178327626913388
ACH-001336,-0.18101379185039734
ACH-001346,-0.3460286869049133
ACH-001353,-0.18516723441833893
ACH-001354,0.17703624280524266
ACH-001367,-0.1665346083834417
ACH-001368,-0.16761849398488232
ACH-001374,-0.2573034614488634
ACH-001377,0.08118011645107635
ACH-001380,0.02878040397501201
ACH-001391,-0.09714643586572153
ACH-001408,-0.10027075162119063
ACH-001430,-0.08977876708721436
ACH-001431,-0.1891417517955553
ACH-001450,-0.005076024121868229
ACH-001496,-0.057588287851969615
ACH-001500,-0.18529401873742884
ACH-001523,-0.03763900776038153
ACH-001532,-0.10170521810686477
ACH-001550,-0.12940428450729566
ACH-001552,-0.009882771688448838
ACH-001554,-0.2010406858235021
ACH-001654,-0.10883735273194953
ACH-001735,-0.09112253801725606
ACH-001736,-0.352304026062174
ACH-001737,-0.020814261602496473
ACH-001740,0.0001319794814366145
ACH-001745,-0.022292152807528144
ACH-001765,0.006565043919336761
