,SMAP2 (64744)
ACH-000004,0.2555927396997837
ACH-000005,0.15419828917583472
ACH-000007,0.17910509960992685
ACH-000009,0.11867984517229002
ACH-000011,0.24110698307906364
ACH-000012,0.14426322941347644
ACH-000013,0.14495659921361648
ACH-000014,0.24982708341157275
ACH-000015,0.2821722153074488
ACH-000017,0.2318776991047903
ACH-000018,-0.007756725367253372
ACH-000019,0.17709887080392894
ACH-000021,0.29125473564868953
ACH-000022,0.3356982565759757
ACH-000025,0.1392874195068024
ACH-000028,0.3284400071766875
ACH-000030,0.1882784250953389
ACH-000035,0.08772286269947069
ACH-000036,0.1495910252401163
ACH-000037,0.30495338599973715
ACH-000039,0.16193380333612306
ACH-000040,0.017701891767340383
ACH-000041,0.2203079320566325
ACH-000042,0.2362388488912892
ACH-000045,0.3225998196441036
ACH-000047,0.0760286327541606
ACH-000052,0.058202362356611186
ACH-000053,0.247008968885276
ACH-000054,0.2467968749755379
ACH-000055,0.0966028744455693
ACH-000060,0.0636607880392977
ACH-000067,0.11247484677342484
ACH-000070,0.4084435295960381
ACH-000075,0.12998188269801753
ACH-000078,0.14796368477174274
ACH-000082,0.30568411803340145
ACH-000085,0.005163498533811919
ACH-000086,0.0922636972132795
ACH-000087,0.17627936924796195
ACH-000092,0.12521040816691964
ACH-000095,0.18281789630633974
ACH-000097,0.19044560161878413
ACH-000098,0.2101042768279545
ACH-000099,0.19243239497682216
ACH-000108,0.2716873990323456
ACH-000113,0.2195161874273996
ACH-000116,0.3121364838069525
ACH-000118,0.18375469848412304
ACH-000120,0.24201153940566175
ACH-000123,0.1289892539921176
ACH-000127,0.2756717136537217
ACH-000128,0.15591799665344727
ACH-000132,0.19664856011823584
ACH-000133,0.19280553212034235
ACH-000137,0.1213220836162588
ACH-000138,0.23134428755191105
ACH-000142,0.05618413765186376
ACH-000143,0.02880583644612227
ACH-000146,0.5751955877395949
ACH-000148,0.3542187560451221
ACH-000150,0.02360495184741199
ACH-000152,0.1090642550379139
ACH-000153,0.4494021765584457
ACH-000159,0.2615008635554715
ACH-000160,0.4758086325489174
ACH-000163,0.2819000780328074
ACH-000167,0.9096022922001804
ACH-000168,0.1867862488134056
ACH-000169,0.18217805817091234
ACH-000178,0.1558376994965468
ACH-000183,0.1299958295773643
