,VPS37A (137492)
ACH-000004,-0.453827163498836
ACH-000005,-0.40506738508184736
ACH-000007,-0.3195273833925089
ACH-000009,-0.2676437114785697
ACH-000011,-0.5447254207653786
ACH-000012,-0.6173937122888368
ACH-000013,-0.2741645264195197
ACH-000014,-0.364435674295363
ACH-000015,-0.42202942096198187
ACH-000017,-0.7222494219485227
ACH-000018,-0.42606676938502
ACH-000019,-0.10532557799653124
ACH-000021,-0.17764580017805526
ACH-000022,-0.284463733655724
ACH-000025,-0.5874564290335831
ACH-000028,-0.20743977511729814
ACH-000030,-0.592598051838181
ACH-000035,-0.2636075971307221
ACH-000036,-0.3762796568690473
ACH-000037,-0.12169169171430855
ACH-000039,-0.2494622926734414
ACH-000040,-0.3824197229213657
ACH-000041,-0.08783801586362798
ACH-000042,-0.4136924205054817
ACH-000045,-0.4858594099014742
ACH-000047,-0.4970703655507093
ACH-000052,-0.29353884559733523
ACH-000053,-0.472698012723043
ACH-000054,-0.7282150981207935
ACH-000055,-0.14746483237827396
ACH-000060,-0.06627356079480698
ACH-000067,-0.5258813142481676
ACH-000070,-0.5704947323553295
ACH-000075,-0.361906985244946
ACH-000078,-0.3544691103135216
ACH-000082,-0.18705942984463825
ACH-000085,-0.5266154254187289
ACH-000086,-0.2681637961548313
ACH-000087,-0.29228552599862273
ACH-000092,-0.5242058394688629
ACH-000095,-0.23712255508729616
ACH-000097,-0.2850930781318237
ACH-000098,0.20416620958896187
ACH-000099,-0.13497365483324433
ACH-000108,-0.06605767573207727
ACH-000113,-0.5761564901989731
ACH-000116,-0.9418998873412102
ACH-000118,-0.6903682644014016
ACH-000120,-0.24996852592914576
ACH-000123,-0.5284540086962622
ACH-000127,-0.7957123801889568
ACH-000128,-0.4125098605085857
ACH-000132,-0.3625529622425284
ACH-000133,-0.5084579034401335
ACH-000137,-0.5809111544909004
ACH-000138,-0.5242733590871905
ACH-000142,-0.34475265419285944
ACH-000143,-0.6054417857653511
ACH-000146,-0.3903072270674232
ACH-000148,-0.2985985975058415
ACH-000150,-0.5943348496256136
ACH-000152,-0.4019853706703269
ACH-000153,-0.6426513797859732
ACH-000159,-0.3420775613096674
ACH-000160,-0.6189169412041663
ACH-000163,-0.5253180540590582
ACH-000167,-1.0342451351926691
ACH-000168,-0.30604027985905496
ACH-000169,-0.5898324426916335
ACH-000178,-0.5012935227738348
ACH-000183,-0.3549046332935702
ACH-000188,-0.59998761524378
ACH-000189,-0.3352988553625669
ACH-000190,-0.2798661538913653
ACH-000198,-0.3966390117058807
ACH-000203,-0.5158590806749839
ACH-000204,-0.2076595132934745
ACH-000206,-0.4311049069862098
ACH-000207,-0.7473417130032276
ACH-000208,-0.3341469943716654
ACH-000210,-0.5295759337149607
ACH-000211,-0.8074118206903825
ACH-000215,-0.3528098806329453
ACH-000221,-0.2365278539983292
ACH-000222,-0.4025421776700895
ACH-000223,-0.7045615086503605
ACH-000226,-0.3292161464338687
ACH-000227,-0.4020995605987012
ACH-000228,-0.40713350920295693
ACH-000231,-0.3514200801912507
ACH-000232,-0.32802810935800913
ACH-000233,-0.5575069426630925
ACH-000234,-0.39102865048759583
ACH-000235,-0.14796046539011382
ACH-000237,-0.6244239306764755
ACH-000238,-0.5758098282393135
ACH-000242,-0.4635752734691221
ACH-000243,-0.8185537341181338
ACH-000244,-0.5171659377054991
ACH-000246,-0.2329037305189685
ACH-000248,-0.8433892321173806
ACH-000250,-0.3579338841010207
ACH-000251,-1.1280655033622065
ACH-000252,-0.5893900964734099
ACH-000253,-0.14473982485755
ACH-000255,-0.3801563086918365
ACH-000256,-0.5987892361809557
ACH-000257,-0.35216667482637004
ACH-000258,-0.4727787492173498
ACH-000259,-0.5159580103760018
ACH-000260,-0.2628509568549345
ACH-000261,-0.6719786054113842
ACH-000262,-0.5617802466857075
ACH-000263,-0.18567096262963356
ACH-000264,-0.62980306573736
ACH-000265,-0.2621934004695197
ACH-000266,-0.2645163458011863
ACH-000272,-0.3925665602635005
ACH-000274,-0.16223613874370868
ACH-000277,-0.7690389420114114
ACH-000278,-0.7998232200429629
ACH-000279,-0.2518986798765621
ACH-000280,-0.1521708486190098
ACH-000281,-0.2213777287029524
ACH-000288,-0.317824536000118
ACH-000291,-0.5448242972670044
ACH-000293,-0.6139849134937462
ACH-000294,-0.5636392570598785
ACH-000295,-0.26354196971371585
ACH-000296,-0.545079360368822
ACH-000302,-0.15179091518394006
ACH-000304,-0.36955624015729416
ACH-000307,-0.29316782224876003
ACH-000308,-0.7456398388316378
ACH-000310,-0.26843529113307385
ACH-000311,-0.4407363999413426
ACH-000312,-0.304359531572231
ACH-000315,-0.3427554905212055
ACH-000316,-0.2265321095623448
ACH-000317,-0.7187627506316233
ACH-000318,-0.6713050322114469
ACH-000319,-0.369371105766275
ACH-000320,-0.3839916942711864
ACH-000322,-0.4401416613021316
ACH-000323,-0.5862283575305465
ACH-000324,-0.578150253389378
ACH-000329,-0.20040676074697808
ACH-000330,-0.477368464785311
ACH-000331,-0.32765032452106263
ACH-000332,-0.4424505397424932
ACH-000334,-0.3258788154228625
ACH-000335,-0.5226567979368476
ACH-000336,-0.6106073194067443
ACH-000337,-0.4696423700428385
ACH-000338,-0.3349695624190369
ACH-000339,-0.4906683665745423
ACH-000341,-0.18135078118188974
ACH-000348,-0.39825413345296057
ACH-000350,-0.35576400192859703
ACH-000352,-1.0766964342965093
ACH-000356,-0.8025670269363381
ACH-000361,-0.5936035331210642
ACH-000362,-0.4560514833667269
ACH-000363,-0.4913609394087786
ACH-000364,-0.3814586578645185
ACH-000365,-0.5491865211216318
ACH-000366,-0.23085344720194265
ACH-000368,-0.4463803446846135
ACH-000374,-0.6735133589093008
ACH-000375,-0.5634809687393179
ACH-000376,-0.19619865691741148
ACH-000381,-0.43096036638030105
ACH-000383,-0.15366509712025786
ACH-000387,-0.4889046843005281
ACH-000389,-0.3397400646736352
ACH-000390,-0.405291025753905
ACH-000393,-0.4499109079643529
ACH-000395,-0.6186561857746866
ACH-000396,-0.6103618281895511
ACH-000397,-0.5556303656124167
ACH-000401,-0.4901294738293495
ACH-000402,-0.4752978867186942
ACH-000403,-0.12739319187284004
ACH-000404,-0.5237543093983272
ACH-000406,-0.5427630140387825
ACH-000407,-0.24820107344803502
ACH-000408,-0.6254722190374644
ACH-000410,-0.39760324284432025
ACH-000411,-0.3501932522138769
ACH-000414,-0.5160481382607381
ACH-000415,-0.12769108598159165
ACH-000416,-0.5890658617746231
ACH-000420,-0.3332543967350557
ACH-000421,-0.1819334910743768
