,S100A5 (6276)
ACH-000004,-0.2009304930362391
ACH-000005,-0.17357647106453386
ACH-000007,-0.028609496890046493
ACH-000009,-0.2731144477608887
ACH-000011,-0.13688221906430886
ACH-000012,-0.12907641385797286
ACH-000013,-0.1468662576751703
ACH-000014,-0.1352224292670666
ACH-000015,-0.08817128754452126
ACH-000017,-0.07976635389757278
ACH-000018,-0.11092164626481207
ACH-000019,-0.2685251570838379
ACH-000021,-0.05942967011129518
ACH-000022,-0.05905220587300857
ACH-000025,-0.149709351323016
ACH-000028,-0.11652229395273025
ACH-000030,-0.14218214599363835
ACH-000035,-0.10741078998347696
ACH-000036,0.036099331328680914
ACH-000037,-0.08161987455650263
ACH-000039,-0.03318205940152452
ACH-000040,-0.08360123719272262
ACH-000041,-0.19866237401044928
ACH-000042,-0.025955844693799652
ACH-000045,-0.10894128946094224
ACH-000047,-0.08394152578496736
ACH-000052,-0.18443681038315446
ACH-000053,-0.03713595095844039
ACH-000054,0.05571611506623335
ACH-000055,-0.4976040835703656
ACH-000060,-0.0976479102204242
ACH-000067,-0.07521020743051261
ACH-000070,-0.13934711823968934
ACH-000075,-0.06546461870124319
ACH-000078,-0.13274552753228044
ACH-000082,0.005439489938235102
ACH-000085,-0.3920239165948928
ACH-000086,-0.2693550657528855
ACH-000087,-0.025728478174049788
ACH-000092,-0.16918176216994968
ACH-000095,-0.09581122942963663
ACH-000097,-0.23027074769708786
ACH-000098,-0.19007180262315615
ACH-000099,-0.14790944207290702
ACH-000108,-0.0284663416181996
ACH-000113,-0.17555392281451299
ACH-000116,-0.1812115768051647
ACH-000118,-0.09020515888270113
ACH-000120,-0.08876122439333857
ACH-000123,-0.07340046471772163
ACH-000127,-0.10323235024562433
ACH-000128,0.01402365520647898
ACH-000132,-0.15818906825654588
ACH-000133,-0.2016164462661134
ACH-000137,-0.2483269052131656
ACH-000138,-0.0442080712299022
ACH-000142,-0.1486230012150611
ACH-000143,-0.21642010710110865
ACH-000146,-0.13400990982856326
ACH-000148,-0.1832888701737113
ACH-000150,-0.1836476431438696
ACH-000152,-0.13834897085990674
ACH-000153,-0.15307690727200846
ACH-000159,-0.19639307287601715
ACH-000160,-0.15935970247473266
ACH-000163,-0.30561468747576404
ACH-000167,-0.5219552659421258
ACH-000168,-0.10923282673123476
ACH-000169,-0.035455094027122686
ACH-000178,0.01597300308808251
ACH-000183,-0.2421021142936793
ACH-000188,-0.14990628626838318
ACH-000189,-0.1363171965163632
ACH-000190,0.08349479862156171
ACH-000198,-0.17403247426920931
ACH-000203,-0.04169514829278247
ACH-000204,0.4602187478057604
ACH-000206,-0.15200497178304956
ACH-000207,0.0956357004334931
ACH-000208,0.1157646368606487
ACH-000210,0.1200565966238158
ACH-000211,-0.15347088312855847
ACH-000215,-0.16459154529219214
ACH-000221,-0.15619053296046367
ACH-000222,-0.16878413446106302
ACH-000223,-0.16667457777527214
ACH-000226,-0.2369415600899503
ACH-000227,-0.17141006955808982
ACH-000228,-0.16977974768413445
ACH-000231,-0.1661869094570694
ACH-000232,-0.1133708805290544
ACH-000233,-0.02072864916023592
ACH-000234,-0.18491433618872954
ACH-000235,-0.05841887215709261
ACH-000237,-0.03429920164506554
ACH-000238,-0.06452369141836915
ACH-000242,-0.2577273182967256
ACH-000243,-0.0981041464632322
ACH-000244,0.011810708261737671
ACH-000246,-0.08164094439472573
ACH-000248,-0.1806095510582001
ACH-000250,-0.05582801339503915
