,SEMA4F (10505)
ACH-000004,0.06182745217697819
ACH-000005,-0.07622191924110693
ACH-000007,0.00877265835851713
ACH-000009,0.09671056923591684
ACH-000011,-0.07912453905637401
ACH-000012,-0.05535360830790168
ACH-000013,-0.009119787250320999
ACH-000014,-0.06241673706964105
ACH-000015,-0.021550314960536783
ACH-000017,-0.05195361215838255
ACH-000018,-0.011978772464575226
ACH-000019,-0.0030264150138948733
ACH-000021,-0.13050417611933726
ACH-000022,-0.08448084479501397
ACH-000025,0.02642283411488032
ACH-000028,-0.13356952556537394
ACH-000030,-0.00828539458318036
ACH-000035,-0.1115593311422393
ACH-000036,-0.06038714015748293
ACH-000037,-0.10716409171194867
ACH-000039,-0.08809161522441154
ACH-000040,-0.028727491903438908
ACH-000041,0.039251680188792326
ACH-000042,-0.05730391805402452
ACH-000045,-0.038860046747879295
ACH-000047,-0.0723701764592644
ACH-000052,-0.10274841629154102
ACH-000053,-0.014239625031798809
ACH-000054,-0.14048650507860627
ACH-000055,0.1837966246394635
ACH-000060,-0.05182384931016914
ACH-000067,0.02559428254309556
ACH-000070,-0.0393758639001426
ACH-000075,-0.0764747959052202
ACH-000078,-0.11835056168279895
ACH-000082,-0.017603051990098848
ACH-000085,-0.04881158104041468
ACH-000086,0.01830814978862929
ACH-000087,-0.1886041169825067
ACH-000092,-0.16512804544044102
ACH-000095,0.0020162627861504095
ACH-000097,-0.09153645873359653
ACH-000098,0.07457229379285328
ACH-000099,-0.09205015294357184
ACH-000108,-0.035538976457634416
ACH-000113,0.009863229750966608
ACH-000116,-0.1285701815571069
ACH-000118,-0.07970861236613133
ACH-000120,-0.07808517443299423
ACH-000123,0.0604211455173183
ACH-000127,-0.06215762091289625
ACH-000128,-0.0714845169637748
ACH-000132,0.002611936856570626
ACH-000133,-0.15391083936136282
ACH-000137,-0.09947442101417817
ACH-000138,-0.01297847429015677
ACH-000142,-0.10721110671278512
ACH-000143,-0.18597148024803264
ACH-000146,0.031119655205513956
ACH-000148,-0.07366676977249488
ACH-000150,-0.010725919465090996
ACH-000152,-0.16083891247822776
ACH-000153,-0.07027890900960479
ACH-000159,-0.0691453780990574
ACH-000160,-0.10326173763204904
ACH-000163,-0.03984322542494193
ACH-000167,0.011609346397583958
