,ZYX (7791)
ACH-000004,0.2120476896844616
ACH-000005,0.44383396735755615
ACH-000007,0.06577712113676179
ACH-000009,0.15188544170360913
ACH-000011,0.09272173693291473
ACH-000012,0.013993473911857549
ACH-000013,0.12915805182686876
ACH-000014,-0.040874896826428565
ACH-000015,0.1178631274759916
ACH-000017,0.18648293388509984
ACH-000018,0.08337812901215516
ACH-000019,0.16071916419571494
ACH-000021,-0.16004065186289612
ACH-000022,0.1384302516120864
ACH-000025,0.01864365399514316
ACH-000028,0.07272230588483508
ACH-000030,0.1494003823320814
ACH-000035,0.020475332526020518
ACH-000036,0.048379271462511336
ACH-000037,0.07045933874486454
ACH-000039,0.06374530902941766
ACH-000040,0.11338096969784585
ACH-000041,0.12394585940434795
ACH-000042,0.18445840659434695
ACH-000045,0.15239667772260285
ACH-000047,-0.0323239479544866
ACH-000052,-0.23888847632393256
ACH-000053,0.062184350491386674
ACH-000054,0.14544678825069526
ACH-000055,-0.1364126350905029
ACH-000060,-0.07425970768307177
ACH-000067,-0.024697339579179616
ACH-000070,-0.08143049132282844
ACH-000075,0.22229764084375253
ACH-000078,-0.04562817527660774
ACH-000082,0.06739395526977689
ACH-000085,0.047214532510451816
ACH-000086,0.2683990786232517
ACH-000087,0.11258694234393768
ACH-000092,0.07245479103966755
ACH-000095,0.050078242831169184
ACH-000097,0.05214378461521544
ACH-000098,0.020115215836591455
ACH-000099,0.1457973054471647
ACH-000108,0.08659136029140391
ACH-000113,0.11508759760522265
ACH-000116,0.17447432660501327
ACH-000118,0.14586703960842926
ACH-000120,0.04164426592821086
ACH-000123,0.1782637021582915
ACH-000127,0.10442612553089947
ACH-000128,0.05936211537271328
ACH-000132,0.07643862063513199
ACH-000133,0.198626143889087
ACH-000137,0.14155317681787236
ACH-000138,0.1778991943276972
ACH-000142,-0.026221783623060883
ACH-000143,0.11253135038591487
ACH-000146,0.1750105304011562
ACH-000148,0.03380247797417054
ACH-000150,0.1546617800387402
ACH-000152,0.004901089968362232
ACH-000153,0.30417143755829623
ACH-000159,0.097131983158565
ACH-000160,0.15218386744426807
ACH-000163,0.20666584047222095
ACH-000167,0.13464965268246498
ACH-000168,0.15879801697125132
ACH-000169,0.08757962928483165
ACH-000178,0.10596029612487456
ACH-000183,0.0321541961085067
ACH-000188,0.2114635795214369
ACH-000189,-0.04282932312411572
ACH-000190,0.09012622308347992
ACH-000198,0.10553534424564157
ACH-000203,0.09113497318652382
ACH-000204,0.13005778391669678
ACH-000206,0.2574539079169749
ACH-000207,0.13104294210704856
ACH-000208,-0.14507991961097308
ACH-000210,-0.0038257528652422897
ACH-000211,0.17139575803367166
ACH-000215,0.0712277172601545
ACH-000221,0.1524536289272404
ACH-000222,0.021022879475882814
ACH-000223,0.1867757599208517
ACH-000226,0.06540287574589505
ACH-000227,0.182601872553704
ACH-000228,0.11950723955841876
ACH-000231,0.027636693650186447
ACH-000232,0.1162424659854691
ACH-000233,0.1557153654060219
ACH-000234,0.07992097643004219
ACH-000235,0.08216969246510397
ACH-000237,0.0429812219831929
ACH-000238,0.11644008227909328
ACH-000242,0.18886810371837892
ACH-000243,0.14705147134055593
ACH-000244,0.06236958462254327
ACH-000246,-0.13881535989886692
ACH-000248,0.1144030604510962
ACH-000250,0.06922295280070295
ACH-000251,0.0059928958604229185
ACH-000252,0.059320272686218124
ACH-000253,0.14785654788521604
ACH-000255,0.12943562415925058
ACH-000256,0.15426863045546232
ACH-000257,0.2146140843933727
ACH-000258,0.23363099200576415
ACH-000259,0.14735397065560288
ACH-000260,0.03865878984557855
ACH-000261,0.07137663731199857
ACH-000262,-0.13017022288658164
ACH-000263,0.2153473410898239
ACH-000264,0.06919599542387682
ACH-000265,0.22412974740936945
ACH-000266,0.14903273330660766
ACH-000272,0.05538001576968042
ACH-000274,0.057514580971678476
ACH-000277,0.14328256748339338
ACH-000278,0.14114260669959788
ACH-000279,0.1165799434539258
ACH-000280,0.03418477934507722
ACH-000281,0.07872159328006223
ACH-000288,-0.150746532764666
ACH-000291,-0.048649110208660896
ACH-000293,0.07023321531351502
ACH-000294,0.3281712741600655
ACH-000295,0.00408284422639571
ACH-000296,0.01761250072019549
ACH-000302,0.1221798879587834
ACH-000304,0.09645493157909436
ACH-000307,0.0796869706047663
ACH-000308,0.1536847276211163
ACH-000310,0.08637925647985194
ACH-000311,0.3636807152610441
ACH-000312,0.2693267973835745
ACH-000315,0.2112563806268689
ACH-000316,0.0249479503517139
ACH-000317,0.011872308423910738
ACH-000318,0.2256768892657824
ACH-000319,0.1309187444874015
ACH-000320,0.10620746025613348
ACH-000322,0.03731879341446388
ACH-000323,-0.041055620696992486
ACH-000324,0.13387475231025314
ACH-000329,0.07273936592002582
ACH-000330,-0.017594728732587973
ACH-000331,0.09275582150788418
ACH-000332,0.011315963749076513
ACH-000334,0.13105649454246504
ACH-000335,0.0991197915439797
ACH-000336,0.09457368185147956
ACH-000337,-0.025956539047022074
ACH-000338,0.4564771767895885
ACH-000339,-0.031785356542011964
ACH-000341,0.15519474763268215
ACH-000348,0.035450621782063964
ACH-000350,0.0955361003720142
ACH-000352,0.12643479065124788
ACH-000356,0.132713410645338
ACH-000361,0.034448243864943814
ACH-000362,0.20332696817631668
ACH-000363,0.22855961610987802
ACH-000364,0.20116944207391788
ACH-000365,0.16926962464570144
ACH-000366,0.07711065611188528
ACH-000368,-0.054020610916500664
ACH-000374,0.13947654736166432
ACH-000375,-0.31883696666671824
ACH-000376,0.056991971845006324
ACH-000381,0.023906269388733102
ACH-000383,0.06115809939273782
ACH-000387,0.2256686838410628
ACH-000389,0.02599801100814851
ACH-000390,0.06529502114930186
ACH-000393,0.029254397188784975
ACH-000395,0.12667310259851794
ACH-000396,0.10597468551909067
ACH-000397,0.11849952663622597
ACH-000401,0.23567686459604725
ACH-000402,0.15407255733008215
ACH-000403,0.15100832940815218
ACH-000404,-0.07705487792821161
ACH-000406,0.11580184304547099
ACH-000407,-0.2403924611023807
ACH-000408,0.1517435566095461
ACH-000410,0.11424509065709725
ACH-000411,0.007902336267593003
ACH-000414,0.1145327101109842
ACH-000415,0.12071799081032974
ACH-000416,0.04754814814116184
ACH-000420,0.22901881524322895
ACH-000421,0.16648843858134238
ACH-000424,0.10963733465297897
ACH-000425,0.15183706538166553
ACH-000426,0.3553440887308913
ACH-000427,0.1414367816471809
ACH-000433,0.08959756748424598
ACH-000435,0.1885360262883589
ACH-000436,0.06831403729541045
ACH-000444,0.05579965941567952
ACH-000445,-0.06981712257176373
ACH-000448,0.07286200123954115
ACH-000450,0.017846004519967366
ACH-000452,0.09315871556342804
ACH-000454,0.03586466272180665
ACH-000458,-0.07462487865780865
ACH-000459,0.16870384128036814
ACH-000460,0.12242289759738405
ACH-000461,-0.03528665549159901
ACH-000463,-0.05133245466118523
ACH-000464,0.052347566935732906
ACH-000466,0.013028633248647505
ACH-000467,0.17993750795979413
ACH-000468,-0.04335344777945471
ACH-000469,0.13110732650245752
ACH-000470,0.24416369663027
ACH-000471,0.07577000669202821
ACH-000472,0.18255228554273625
ACH-000473,0.04481189233573713
ACH-000475,0.04518687128191825
ACH-000476,0.1705741641204235
ACH-000477,0.0772634600870547
ACH-000479,0.060608134703288526
ACH-000480,0.16721349076124295
ACH-000481,0.21071038889673102
ACH-000483,-0.0940805345447418
ACH-000484,0.0778455869988345
ACH-000485,0.15942256705023705
ACH-000486,0.11149786019843454
ACH-000487,0.1726181505934984
ACH-000488,0.2132445761390029
ACH-000490,0.13943048428261898
ACH-000491,0.1873605010933508
ACH-000495,0.014966934646115138
ACH-000496,0.11534096811185705
ACH-000499,-0.0328181460832891
ACH-000500,0.15687107059717298
ACH-000502,0.1413825693624083
ACH-000503,-0.0008035654265334046
ACH-000505,-0.08580767852304573
ACH-000507,0.2369209566504508
ACH-000510,0.13401362887018525
ACH-000511,0.035111478814443084
ACH-000512,0.2736592425214493
ACH-000516,-0.034907742276693486
ACH-000517,0.08051807125015009
ACH-000518,0.12640727704660526
ACH-000520,-0.03916582130833842
ACH-000521,-0.08014586814925516
ACH-000522,-0.008888485492315645
ACH-000524,0.08698146779131928
ACH-000527,0.03319053004216629
ACH-000528,0.1380715519100002
ACH-000537,0.05267766899409807
ACH-000541,-0.13522606250938998
ACH-000542,0.032644696250431524
ACH-000544,0.1394789221998265
ACH-000545,-0.04948223922175583
ACH-000547,0.21677979149129475
ACH-000548,0.1403766695975482
ACH-000549,0.2035346015387148
ACH-000550,-0.1165012763739432
ACH-000552,0.11111878925601086
ACH-000556,0.18193038348547272
ACH-000557,0.1325945952754767
ACH-000569,-0.18372243868349086
ACH-000570,0.031106140698514168
ACH-000571,0.12543184385970585
ACH-000573,0.14463060429354396
ACH-000576,-0.03111969369705245
ACH-000579,0.040854289018793226
ACH-000580,0.24689295959930396
