,PHPT1 (29085)
ACH-000004,0.022212288984906268
ACH-000005,-0.2902420423828145
ACH-000007,0.2631873129288395
ACH-000009,-0.0941980811857786
ACH-000011,0.13184198239477973
ACH-000012,-0.08259231904584483
ACH-000013,-0.08365613008113347
ACH-000014,-0.08574227477400957
ACH-000015,-0.029703684954588413
ACH-000017,0.028697404131502718
ACH-000018,0.08825871832720733
ACH-000019,0.10428048383563136
ACH-000021,0.023508460884206304
ACH-000022,-0.02886667824141438
ACH-000025,0.14470717548431494
ACH-000028,0.10429751601257367
ACH-000030,0.050496765408429775
ACH-000035,0.169690317665443
ACH-000036,0.0723847886095329
ACH-000037,0.11297816635559865
ACH-000039,0.07689993386449054
ACH-000040,0.05550911287571015
ACH-000041,0.07743043827028444
ACH-000042,-0.005343865378118774
ACH-000045,0.014670943722630269
ACH-000047,0.001440403909304088
ACH-000052,0.19699688586410075
ACH-000053,0.0721334429622143
ACH-000054,-0.041119549111735605
ACH-000055,-0.009763594838251607
ACH-000060,-0.0922089358426282
ACH-000067,-0.03525910047830465
ACH-000070,-0.04604247878042871
ACH-000075,0.0790091212387011
ACH-000078,0.019965332783280568
ACH-000082,0.023994521874573408
ACH-000085,-0.05627616878740861
ACH-000086,-0.05188354509733963
ACH-000087,0.012653903277829942
ACH-000092,0.043721982973067716
ACH-000095,0.05699336604062572
ACH-000097,0.04250897907320166
ACH-000098,0.05568501865837897
ACH-000099,-0.04401378647367892
ACH-000108,0.006583807282256172
ACH-000113,0.0832448631138135
ACH-000116,0.022398569582348097
ACH-000118,0.08481192281415935
ACH-000120,0.05225635491938036
ACH-000123,0.1810161923972687
ACH-000127,0.09600929207618153
ACH-000128,-0.06077654653123076
ACH-000132,-0.014179568538836725
ACH-000133,0.12223619194530788
ACH-000137,-0.057318851439535676
ACH-000138,0.009261709842233462
ACH-000142,0.1229600765058716
ACH-000143,-0.08272526206892004
ACH-000146,0.005335394516706175
ACH-000148,-0.01037177951149364
ACH-000150,0.146004643896708
ACH-000152,-0.01081184456220505
ACH-000153,0.10011588410819527
ACH-000159,-0.049676227643120914
ACH-000160,-0.04318760947472613
ACH-000163,-0.14145270636068288
ACH-000167,0.011573217038922888
ACH-000168,-0.17851085606048206
ACH-000169,-0.07988681896563707
ACH-000178,-0.02112252326109372
ACH-000183,0.09228711711540924
ACH-000188,0.12680563528273608
ACH-000189,0.06871086346737387
ACH-000190,0.026626936318851085
ACH-000198,0.03066069426807053
ACH-000203,0.09075080584267874
ACH-000204,0.3176462544295865
ACH-000206,0.1181961318448119
ACH-000207,-0.2790229599855592
ACH-000208,0.028158355774638974
ACH-000210,0.031359755317757025
ACH-000211,0.02838047951262598
ACH-000215,-0.04557968569494486
ACH-000221,-0.03286120355443604
ACH-000222,-0.2292139511510975
ACH-000223,0.019229441403122816
ACH-000226,0.149354226390444
ACH-000227,0.13339471707267744
ACH-000228,0.03597415464415895
ACH-000231,-0.025932401665766762
ACH-000232,0.1533414294334439
ACH-000233,-0.03448166564927567
ACH-000234,-0.078221206234091
ACH-000235,0.011383787974644049
ACH-000237,0.04125975313756251
ACH-000238,-0.10932762795999876
ACH-000242,0.07399208658222904
ACH-000243,0.1199418369235967
ACH-000244,0.14687440683041805
ACH-000246,-0.034850438977602524
ACH-000248,0.1467372605034995
ACH-000250,-0.0294715125910105
ACH-000251,0.17955183026763955
ACH-000252,0.045003415176349267
ACH-000253,0.057385962632206425
ACH-000255,-0.033763263245344115
ACH-000256,0.02119289161794127
ACH-000257,0.16532058602622252
ACH-000258,0.2901830868550179
ACH-000259,-0.06340121984874518
ACH-000260,-0.03484957732029845
ACH-000261,0.0833414118476023
ACH-000262,0.06805843790045478
ACH-000263,0.1864187212057188
ACH-000264,0.026680708068246708
ACH-000265,-0.020861688143868826
ACH-000266,-0.06053785042445633
ACH-000272,0.012307110869687108
ACH-000274,-0.006278727970508461
ACH-000277,-0.23092101258553674
ACH-000278,-0.014116845261190954
ACH-000279,0.07484821784103897
ACH-000280,0.03845280106719057
ACH-000281,-0.05194695389442887
ACH-000288,0.10424918010779334
ACH-000291,0.01520195200416451
ACH-000293,0.07722369199328165
ACH-000294,0.040623782764012864
ACH-000295,-0.010981557139230588
ACH-000296,0.1968368478272185
ACH-000302,-0.0036116092629576227
ACH-000304,0.15936345220571546
ACH-000307,-0.019652981376013123
ACH-000308,0.004169564722969981
ACH-000310,-0.02935453021467565
ACH-000311,0.056049760378530336
ACH-000312,-0.04439253619037549
ACH-000315,-0.046203640416996976
ACH-000316,0.017444563067178852
ACH-000317,0.08422540578255877
ACH-000318,-0.06700921089111217
ACH-000319,0.19285129717935587
ACH-000320,-0.025325839310739038
ACH-000322,-0.04545078582677648
ACH-000323,0.05459108480761103
ACH-000324,-0.027119807556821817
ACH-000329,0.01673856184546051
