,ZBTB8A (653121)
ACH-000152,-0.1027932380242012
ACH-000153,-0.16424552290051453
ACH-000159,-0.061542263156645814
ACH-000160,-0.14967256302259646
ACH-000163,-0.11915368429689395
ACH-000167,-0.33320236522885605
ACH-000168,-0.1756215952978695
ACH-000169,-0.18337540077807768
ACH-000178,-0.09069076961427996
ACH-000183,-0.09251672561965177
ACH-000188,-0.12573419717572634
ACH-000189,-0.21027202671844594
ACH-000190,-0.2723686513579588
ACH-000198,-0.12364701754742102
ACH-000203,-0.07380686836475467
ACH-000204,-0.20179288857565164
ACH-000206,-0.18887320642956335
ACH-000207,-0.17066444581752016
ACH-000208,0.0061705988180866846
ACH-000210,-0.23093320797258626
ACH-000211,-0.09160004148175928
ACH-000215,-0.17694513850518098
ACH-000221,-0.14807885489350694
ACH-000222,0.04907922410730879
ACH-000223,-0.0647275177196921
ACH-000226,-0.10704817077010603
ACH-000227,-0.12483075254369635
ACH-000228,-0.1518341284364459
ACH-000231,-0.13586529736986347
ACH-000232,0.03523903608912402
ACH-000233,-0.14704722586852173
ACH-000234,-0.08597157317447528
ACH-000235,-0.1240545846301038
ACH-000237,-0.1217110957184674
ACH-000238,-0.2240887021404676
ACH-000242,-0.1174038735325639
ACH-000243,-0.10436334922457573
ACH-000244,-0.12915059244059796
ACH-000246,-0.08379537972802924
ACH-000248,-0.044559194963301005
ACH-000250,-0.1315574309929424
ACH-000251,-0.3295037805533922
ACH-000252,-0.05536773189346477
ACH-000253,-0.1195804237822322
ACH-000255,-0.0751015094489214
ACH-000256,-0.040890662094429306
ACH-000257,0.021111027566733543
ACH-000258,0.0739229253178206
ACH-000259,-0.10623376166154863
ACH-000260,-0.07322705150605419
ACH-000261,-0.05372258045843724
ACH-000262,-0.21974835492925604
ACH-000263,-0.2281874563385747
ACH-000264,-0.14304127122546956
ACH-000265,-0.11387650624081755
ACH-000266,-0.036907994201915546
ACH-000272,-0.1303482778078437
ACH-000274,-0.15778809090700127
ACH-000277,-0.01506523200103099
ACH-000278,-0.17307504290216452
ACH-000279,-0.16943243296771238
ACH-000280,-0.18099616942989435
ACH-000281,0.004876432985697523
ACH-000288,-0.2213751473082407
ACH-000291,-0.1217735042632188
ACH-000293,-0.04504867027071565
ACH-000294,-0.19683976426798186
ACH-000295,-0.16248999660903676
ACH-000296,-0.08475269444937401
ACH-000302,-0.13884919253248282
ACH-000304,-0.027324714081843136
ACH-000307,-0.1970623321579934
ACH-000308,-0.11893977390900233
ACH-000310,-0.192655401359886
ACH-000311,-0.12627791025096366
ACH-000312,-0.09003903427362392
ACH-000315,-0.05137700714682045
ACH-000316,-0.2467824687641361
ACH-000317,-0.01758272849295717
ACH-000318,-0.10437559043200538
ACH-000319,-0.1450685421515475
ACH-000320,-0.19133593584058065
ACH-000322,-0.16307011154070658
ACH-000323,-0.04347168162466178
ACH-000324,-0.21912827506834184
ACH-000329,-0.15419674561192165
ACH-000330,-0.06948242509227757
ACH-000331,-0.21755625295469846
ACH-000332,-0.12449943088144565
ACH-000334,-0.3091631645576885
ACH-000335,-0.2042460901421405
ACH-000336,-0.09702541885492236
ACH-000337,-0.0914188989716592
ACH-000338,-0.26748434835065565
ACH-000339,-0.11871928309266773
ACH-000341,-0.20538719494028126
ACH-000348,-0.06490250183285567
ACH-000350,-0.10482825796645262
ACH-000352,-0.20204890828733105
ACH-000356,-0.16832650660608653
ACH-000361,-0.08761173494815584
ACH-000362,-0.15584610774581314
ACH-000363,-0.13669737631656576
ACH-000364,-0.23918585741035706
ACH-000365,-0.2355297255130487
ACH-000366,-0.15352618231908505
ACH-000368,-0.17002998580848924
ACH-000374,-0.17106779179480122
ACH-000375,-0.06702052330440211
ACH-000376,-0.17510300638976778
ACH-000381,-0.20387843794106428
ACH-000383,-0.16506100108098784
ACH-000387,-0.09401865796703107
ACH-000389,-0.04157870296640475
ACH-000390,-0.1733743148647374
ACH-000393,-0.15545895112074815
ACH-000395,-0.11844261635997627
ACH-000396,-0.12523211729604306
ACH-000397,-0.052133517017840636
ACH-000401,-0.0036441846308155608
ACH-000402,-0.1600562508566746
ACH-000403,-0.007641230258795618
ACH-000404,-0.10525204720362577
ACH-000406,-0.14088984771370114
ACH-000407,-0.17382000236221126
ACH-000408,-0.05125766899341792
ACH-000410,-0.06736819791912435
ACH-000411,-0.28050014945723284
ACH-000414,-0.10404271201727686
ACH-000415,-0.13401103118069913
ACH-000416,-0.08794440490697157
ACH-000420,-0.16549919046676798
ACH-000421,-0.1335853798716957
ACH-000424,-0.1767414736230958
ACH-000425,-0.17380255592969934
ACH-000426,-0.1318649202641632
ACH-000427,-0.11458515763328855
ACH-000433,-0.13345225470725444
ACH-000435,-0.16244444060340973
ACH-000436,-0.10387571115678422
ACH-000444,-0.0604203644197488
ACH-000445,-0.11389007035373047
ACH-000448,-0.09413234505758104
ACH-000450,-0.03063429014689767
ACH-000452,-0.1047475108856796
ACH-000454,-0.25263346022079114
ACH-000458,-0.1083861037795472
ACH-000459,-0.2255214066364957
ACH-000460,-0.025744451368552745
ACH-000461,-0.2700713412926497
ACH-000463,-0.23405476607339198
ACH-000464,-0.10524025180056178
ACH-000466,-0.07939940342342283
ACH-000467,-0.1243539193209648
ACH-000468,-0.07548492312134246
ACH-000469,-0.12492652868183232
ACH-000470,-0.1058989277494335
ACH-000471,-0.10532584583895066
ACH-000472,-0.08652601249460444
ACH-000473,-0.055955307161905665
ACH-000475,-0.17045132851597855
ACH-000476,-0.11878666741414855
ACH-000477,0.00035227279445668115
ACH-000479,-0.26227011618185664
ACH-000480,-0.21051440578644326
ACH-000481,-0.13910210945552612
ACH-000483,-0.16428345757494325
ACH-000484,-0.16667658013393516
ACH-000485,-0.21202131847370104
ACH-000486,-0.09563838508778147
ACH-000487,-0.120537401359119
ACH-000488,-0.16028362870756815
ACH-000490,-0.1483304137056035
ACH-000491,-0.07512134680368851
ACH-000495,-0.18949552848794754
ACH-000496,-0.17302190750174665
ACH-000499,-0.31208759964770233
ACH-000500,-0.4470214783777149
ACH-000502,-0.003061686743216269
ACH-000503,-0.1442961820843938
ACH-000505,-0.08405249199600638
ACH-000507,-0.1693932371693001
ACH-000510,-0.0536222360399061
ACH-000511,-0.1754346878257209
ACH-000512,-0.13380328474071795
ACH-000516,-0.2762554425961172
ACH-000517,-0.1176717342880697
ACH-000518,-0.2797082230896269
ACH-000520,-0.17854086603457905
ACH-000521,-0.10925492539041963
ACH-000522,-0.17704506748966278
ACH-000524,-0.1611132211279561
ACH-000527,-0.1010227463445078
ACH-000528,-0.13258419441902716
ACH-000537,-0.13102074223863308
ACH-000541,0.2391080088183991
ACH-000542,-0.12842180022705482
ACH-000544,-0.19610141957679533
ACH-000545,-0.13308680212366372
ACH-000547,-0.1475617403460127
ACH-000548,-0.1917873240202489
ACH-000549,-0.13695623308186342
ACH-000550,-0.2996668377100927
ACH-000552,-0.03699063281344089
ACH-000556,-0.08726154294792793
ACH-000557,-0.10127869573509586
ACH-000569,-0.30589922614063025
ACH-000570,-0.04461001556499192
ACH-000571,-0.06584013173886534
ACH-000573,-0.14265344783603506
ACH-000576,-0.19479613682865665
ACH-000579,-0.23353612118588016
ACH-000580,0.043269996611150364
ACH-000584,-0.08192277447898033
ACH-000585,-0.13825042380256536
ACH-000588,-0.11367859366451726
ACH-000589,-0.08742178764799785
ACH-000591,-0.18162570562611174
ACH-000593,-0.14648201462831578
ACH-000600,-0.33266014019789264
ACH-000601,-0.10088486715601172
ACH-000605,-0.2435662390925085
ACH-000606,-0.21303382095586315
ACH-000608,-0.10473667775985808
ACH-000614,-0.0660351647855491
ACH-000616,-0.027808711181732296
ACH-000618,0.000497451108274595
ACH-000619,-0.03127307770656334
ACH-000620,-0.11833975742226152
ACH-000621,-0.17024554400196934
ACH-000622,-0.16154101182812855
ACH-000623,-0.17330986183571384
ACH-000624,-0.12032224218581808
ACH-000627,-0.2555177284946051
ACH-000630,-0.1817575321954825
ACH-000631,-0.21323431634516532
ACH-000632,-0.15249808921876448
ACH-000633,-0.15256510450223826
ACH-000637,-0.12427618556996703
ACH-000638,-0.1335117143574016
ACH-000646,-0.12134498824313797
ACH-000647,-0.11385606192289488
ACH-000648,-0.20848389128484765
ACH-000649,-0.12559212671317707
ACH-000651,-0.15595283075719185
ACH-000652,-0.2136933637880148
ACH-000653,-0.12095883933323863
ACH-000657,-0.17133449267574122
ACH-000658,-0.14741902370945018
ACH-000661,-0.07780999611058254
ACH-000662,0.012283670913505369
ACH-000663,9.750197938401575e-05
ACH-000665,-0.08351757513420076
ACH-000671,-0.17852966740895554
ACH-000672,-0.1816716485588994
ACH-000673,-0.2454600820605238
ACH-000676,-0.10826120022218662
ACH-000677,-0.07151687610009896
ACH-000681,-0.10686630560167726
ACH-000683,-0.1306496249663039
ACH-000684,0.04743710898069268
ACH-000688,-0.1541508398890152
ACH-000693,-0.12557401969681584
ACH-000694,-0.11395556310780094
ACH-000695,-0.3001956155279604
ACH-000696,-0.2284718246233343
ACH-000697,-0.07196448331504872
ACH-000699,-0.1406476062226376
ACH-000701,-0.18810542557384025
ACH-000706,-0.043936671907910896
ACH-000711,-0.1539171160634744
ACH-000713,-0.1034635517404464
ACH-000714,-0.14979688706278627
ACH-000718,-0.07357045610275538
ACH-000720,-0.2605818482477512
ACH-000721,-0.07079998935643557
ACH-000724,-0.1206939208732916
ACH-000725,0.021720285571067637
ACH-000732,-0.20972368109562672
ACH-000734,-0.17914011317260814
ACH-000735,-0.12470243939343124
ACH-000736,-0.05977044960276439
ACH-000738,-0.23013533355078994
ACH-000746,-0.07744886582861703
ACH-000747,-0.10705938532960747
ACH-000748,0.05668187411468596
ACH-000753,-0.018766822052036298
ACH-000756,-0.05701520446657968
ACH-000757,-0.06227816525115973
ACH-000758,-0.058008241246614425
ACH-000760,-0.12086030938555024
ACH-000762,0.03488320290895105
ACH-000763,-0.2296471874609257
ACH-000764,0.05705544113914189
ACH-000765,-0.08995349236350916
ACH-000766,-0.06755095307420562
ACH-000767,-0.15960030664335811
ACH-000768,-0.09998910267358192
ACH-000769,-0.15423966407788758
ACH-000770,-0.1694092578124379
ACH-000771,-0.1445560237225523
ACH-000773,-0.07272834209627334
ACH-000776,-0.2852497009876164
ACH-000777,-0.09783554636491157
ACH-000778,-0.12179738648431067
ACH-000781,-0.13875797456438932
ACH-000782,-0.08570656272011065
ACH-000783,-0.19789392846473355
ACH-000784,-0.14767594996941666
ACH-000785,-0.21195121409883366
ACH-000787,-0.17106183970682814
ACH-000788,-0.05456881128690947
ACH-000791,-0.27216913753954475
ACH-000792,-0.06496494334053704
ACH-000794,-0.12332387146735276
ACH-000796,-0.14203171417635532
ACH-000798,-0.15503180417675647
ACH-000799,-0.15777825272470952
ACH-000800,-0.13275081703914246
ACH-000802,-0.05123162296869089
ACH-000804,-0.1580562671477459
ACH-000805,-0.048170384456300175
ACH-000809,-0.05384674019483834
ACH-000810,-0.2592706983784616
ACH-000811,-0.16238462055003586
ACH-000817,-0.2436478686867779
ACH-000819,-0.09297825887202132
ACH-000820,-0.18775546456463166
ACH-000821,0.015576275863585912
ACH-000822,-0.09961393986168376
ACH-000823,-0.14070732457165444
ACH-000824,-0.12075800595091768
ACH-000827,-0.1008994602809461
ACH-000829,-0.13652611078006288
ACH-000831,-0.31637269013875763
ACH-000832,-0.2339242629587599
ACH-000833,-0.11410161803662128
ACH-000834,-0.04563583068760228
ACH-000835,-0.27801899712945505
ACH-000836,-0.08152079909715583
ACH-000837,-0.10362237031873599
ACH-000838,-0.23481862308372034
ACH-000839,-0.23186723914877935
ACH-000840,-0.0019372415581171004
ACH-000841,-0.07570788285278413
ACH-000843,-0.06007687405517517
ACH-000846,-0.22262444589272665
ACH-000847,-0.11214441233810304
ACH-000848,0.05568031490553508
ACH-000849,-0.1898936487686859
ACH-000851,-0.3235544674665343
ACH-000855,-0.18722668231483144
ACH-000856,-0.033259893825946886
ACH-000858,-0.14322285491480638
ACH-000859,-0.04435375689803473
ACH-000861,-0.2349711803509309
ACH-000862,-0.016391683721827876
ACH-000865,-0.27315103822882664
ACH-000866,-0.09749368078855593
ACH-000867,-0.08787813293213953
ACH-000869,-0.16827771296930624
ACH-000872,-0.280396711882538
ACH-000873,-0.09873329497809548
ACH-000876,-0.07265913736713665
ACH-000878,0.17937709160453946
ACH-000880,0.0036303953710532014
ACH-000881,-0.07564139545870201
ACH-000882,-0.24483163303214264
ACH-000884,-0.1516163421877496
ACH-000885,-0.136044155168484
ACH-000887,-0.19564960973906909
ACH-000889,-0.2081352450623252
ACH-000896,-0.03234230537554444
ACH-000898,-0.1818235464950141
ACH-000900,-0.09081043578966902
ACH-000901,-0.15243846052252147
ACH-000905,-0.1951538541095428
ACH-000906,-0.1123358602726421
ACH-000907,-0.1648163983546256
ACH-000910,-0.11977081356013047
ACH-000911,-0.05175958708699896
ACH-000912,-0.13182318770977414
ACH-000913,-0.1758521083920074
ACH-000915,-0.08522734227433157
ACH-000916,-0.17554619350366785
ACH-000917,-0.13589116924739053
ACH-000920,0.0817501766983077
ACH-000921,-0.2276335407427435
ACH-000924,-0.08684933209371666
ACH-000926,-0.17433149344904822
ACH-000928,-0.30457474905056514
ACH-000929,-0.14971829013876475
ACH-000932,-0.10225353702024437
ACH-000935,-0.08301251497444319
ACH-000936,-0.2826146755752084
ACH-000937,-0.08143821721160625
ACH-000938,-0.12121200968596801
ACH-000939,0.042396781290217886
ACH-000941,0.08082761885343387
ACH-000943,-0.08772727021960368
ACH-000946,-0.1696099313459606
ACH-000947,-0.013960668328519759
ACH-000948,-0.2612359582961421
ACH-000950,-0.30503924255684084
ACH-000953,-0.11680805899595766
ACH-000954,0.03657035360822105
ACH-000957,-0.30506552817346244
ACH-000958,-0.03557539924773834
ACH-000960,-0.025957773406009386
ACH-000963,0.08145505370501778
ACH-000968,-0.2332396798166397
ACH-000969,-0.16358520331331408
ACH-000972,-0.044302492017591885
ACH-000973,-0.10672650287811758
ACH-000974,-0.0956430727976845
ACH-000978,0.051515939284913284
ACH-000984,-0.044819986768870716
ACH-000986,-0.18235422448862745
ACH-000988,-0.1610382397619384
ACH-000993,-0.15466815163875705
ACH-000994,-0.08637878037620911
ACH-000996,-0.2154909602826588
ACH-001001,-0.09499912697391273
ACH-001020,-0.08825068112305197
ACH-001028,-0.09155526588731827
ACH-001031,-0.2384304806773625
ACH-001038,-0.059082403677159875
ACH-001048,-0.1623233661126279
ACH-001050,-0.16596076923406602
ACH-001053,-0.0245921767841358
ACH-001054,-0.12278894915590792
ACH-001061,-0.114831509306556
ACH-001067,-0.21375292445451985
ACH-001075,-0.13873119443074525
ACH-001096,-0.23511195502715146
ACH-001111,0.05894783884817665
ACH-001119,-0.07540326286340986
ACH-001128,-0.06508007746591124
ACH-001134,-0.058518620139727924
ACH-001151,-0.07810884469598826
ACH-001163,-0.08462839724200141
ACH-001164,-0.2919185813938425
ACH-001183,-0.1239764131242503
ACH-001192,-0.068306428149855
ACH-001193,-0.2370239999344465
ACH-001196,-0.22354725961661556
ACH-001197,-0.1538276754633599
ACH-001205,-0.16055377771047016
ACH-001211,-0.1894513878974388
ACH-001212,0.21259735512668906
ACH-001228,-0.08093144322711278
ACH-001232,-0.2521142846313599
ACH-001239,-0.1596180874386468
ACH-001270,-0.08475245044929056
ACH-001274,0.025991055692172783
ACH-001275,0.10949884939733544
ACH-001277,-0.15226482368030614
ACH-001278,-0.12888978949857027
ACH-001280,-0.22214742503238344
ACH-001283,-0.2873707018276038
ACH-001289,-0.2209486269153315
ACH-001300,-0.15031998794684534
ACH-001301,0.03210550833036793
ACH-001302,-0.13467922652288547
ACH-001306,-0.17072580929859227
ACH-001318,-0.053909546819937836
ACH-001322,-0.3575863185618708
ACH-001328,-0.20136932710699415
ACH-001332,-0.1492664951073336
ACH-001336,-0.12459057375277062
ACH-001346,-0.11983831332656512
ACH-001353,-0.08807899026862229
ACH-001354,0.2611916677620532
ACH-001367,-0.171944065032761
ACH-001368,-0.13092763266153046
ACH-001374,-0.30471188559120155
ACH-001377,-0.13105324628755624
ACH-001380,-0.10049011826662584
ACH-001391,-0.20574399763087955
ACH-001408,-0.06449625953736039
ACH-001430,-0.03835092663800446
ACH-001431,-0.08554258001354595
ACH-001450,-0.07940304750567903
ACH-001496,-0.11128591494239308
ACH-001500,-0.2657814064291333
ACH-001523,-0.15940171528494915
ACH-001532,-0.08859524379398605
ACH-001550,-0.14006661040160873
ACH-001552,-0.09715922171372036
ACH-001554,-0.11559917141077025
ACH-001654,-0.15190793514294956
ACH-001735,-0.1605861269058296
ACH-001736,-0.15107478733259386
ACH-001737,-0.06011689773765797
ACH-001740,-0.3061190715713621
ACH-001745,-0.14819795094449575
ACH-001765,-0.07909094696123062
