,PTGFR (5737)
ACH-000004,-0.01880778936631916
ACH-000005,-0.001614763585063109
ACH-000007,-0.04977623088264695
ACH-000009,-0.10871503263824862
ACH-000011,-0.003476368099749572
ACH-000012,-0.021110315871546447
ACH-000013,-0.00013074516584781368
ACH-000014,0.02159356951897361
ACH-000015,0.05880871088790576
ACH-000017,0.018902789873520672
ACH-000018,0.10104672670682334
ACH-000019,0.04141651923523197
ACH-000021,0.016327339717182546
ACH-000022,-0.11510518839426853
ACH-000025,-0.05902600417515951
ACH-000028,-0.10907285452401792
ACH-000030,-0.01062097766674122
ACH-000035,-0.06439552836699378
ACH-000036,-0.08034519374997139
ACH-000037,0.005240889009254839
ACH-000039,-0.04025423188716063
ACH-000040,-0.04245607551755321
ACH-000041,0.018999190519568217
ACH-000042,0.033898352181854725
ACH-000045,-0.02768570890416099
ACH-000047,-0.07600460278900789
ACH-000052,-0.031890647209762
ACH-000053,0.02246854788909533
ACH-000054,0.04443640321643354
ACH-000055,-0.1948642761766824
ACH-000060,-0.009810239160705168
ACH-000067,-0.15576105259579134
ACH-000070,0.16814806106137825
ACH-000075,-0.078974375422763
ACH-000078,-0.03763191449989335
ACH-000082,-0.05485728598623037
ACH-000085,0.1504559685435692
ACH-000086,-0.012110558973868618
ACH-000087,-0.03138561436062564
ACH-000092,0.0921647005909085
ACH-000095,-0.0038175819464838865
ACH-000097,-0.06368734276992087
ACH-000098,0.018449503712730117
ACH-000099,0.061333530028165925
ACH-000108,0.13551251865853964
ACH-000113,0.0034388745972651056
ACH-000116,0.0517702779402597
ACH-000118,-0.06319039011908216
ACH-000120,0.05177091593500299
ACH-000123,0.07284554595518745
ACH-000127,0.021990702701955984
ACH-000128,0.008619903330210225
ACH-000132,-0.05648841381489499
ACH-000133,0.05063807886855423
ACH-000137,-0.009134410674176174
ACH-000138,0.13403890290826315
ACH-000142,-0.03632018280011474
ACH-000143,0.0597708394812858
ACH-000146,0.06370648812600788
ACH-000148,0.059662516023616566
ACH-000150,-0.1359295082427567
ACH-000152,0.08714817180628721
ACH-000153,-0.039279566241072594
ACH-000159,-0.02349218284644309
ACH-000160,0.07139566096801386
ACH-000163,0.07768418461773746
ACH-000167,-0.03622634318035409
ACH-000168,0.07732408789063368
ACH-000169,-0.07794451035309956
ACH-000178,0.025148956678183364
ACH-000183,0.07231964745838404
ACH-000188,0.047193232824328114
ACH-000189,-0.15462882897177913
ACH-000190,-0.052832584268628385
ACH-000198,0.017403799912357076
ACH-000203,0.013862013361154026
ACH-000204,0.14520647024189245
ACH-000206,-0.0485274483949043
ACH-000207,0.1290253417059177
ACH-000208,-0.16502072568529372
ACH-000210,-0.004208720637527364
ACH-000211,-0.02227977635461428
ACH-000215,-0.010074569020262786
ACH-000221,0.008003864524988035
ACH-000222,0.1416815544973418
ACH-000223,-0.04365587140638468
ACH-000226,0.0667196796523698
ACH-000227,-0.03413021615161819
ACH-000228,0.042519161850251216
ACH-000231,-0.02395292136819881
ACH-000232,-0.06530021528491634
ACH-000233,-0.10883301614433624
ACH-000234,0.031727548063977866
ACH-000235,0.07355247066091909
ACH-000237,-0.06315664137474848
ACH-000238,0.007603104538223634
ACH-000242,-0.11709088489221214
ACH-000243,-0.022728301268907916
ACH-000244,-0.09810373477706244
ACH-000246,-0.061930001180681836
ACH-000248,-0.2082153390613036
ACH-000250,-0.0008854476628108395
ACH-000251,-0.07539075411714702
ACH-000252,0.2410168496263373
ACH-000253,-0.017511933872258845
ACH-000255,-0.028076702852660083
ACH-000256,0.006134772596606557
ACH-000257,0.05542292725932391
ACH-000258,0.12603070117692985
ACH-000259,0.0009989441044019817
ACH-000260,-0.0712187673862937
ACH-000261,-0.031779908157383505
ACH-000262,-0.11654416961669975
ACH-000263,-0.25811577378273404
ACH-000264,-0.0407418241994016
ACH-000265,-0.05399066845945237
ACH-000266,0.08085580395921728
ACH-000272,-0.1258085002875957
ACH-000274,0.011606125273143605
ACH-000277,0.06753474362555198
ACH-000278,0.006337778966387207
ACH-000279,-0.05978180783479524
ACH-000280,0.03728536354804074
ACH-000281,0.17984009337177853
ACH-000288,-0.09042232286932683
ACH-000291,0.061952249806789886
ACH-000293,0.06186099878580409
ACH-000294,-0.05343166986338745
ACH-000295,0.1879667550903608
ACH-000296,0.062239001333895386
ACH-000302,-0.028520445335247162
ACH-000304,-0.019936755016581844
ACH-000307,-0.03284798201326155
ACH-000308,0.00040638832966601404
ACH-000310,-0.16198695610632718
ACH-000311,0.024353353514331502
ACH-000312,0.00474817334073066
ACH-000315,0.06823409797008301
ACH-000316,0.20031804433138295
ACH-000317,-0.09734999615468493
ACH-000318,-0.11580916421233588
ACH-000319,0.011053984134752488
ACH-000320,0.008926452390582264
ACH-000322,-0.00799869416774427
ACH-000323,-0.216170123667286
ACH-000324,0.022823495676435983
ACH-000329,-0.019744902453983727
ACH-000330,0.015544702393549213
ACH-000331,0.1249773904382704
ACH-000332,0.005012025841635865
ACH-000334,0.16512213217008606
ACH-000335,-0.13710828750461618
ACH-000336,0.2035170013911977
ACH-000337,-0.17358467517638712
ACH-000338,0.4613284786931246
ACH-000339,0.04852263952449965
ACH-000341,-0.17483854640723198
ACH-000348,0.06066663621411542
ACH-000350,-0.01462529984645101
ACH-000352,-0.0558150844106344
ACH-000356,-0.1915469001368751
ACH-000361,0.0767833989258182
ACH-000362,-0.04675625669675209
ACH-000363,0.09750587736028413
ACH-000364,-0.03862726065227832
ACH-000365,0.06067338364526177
ACH-000366,-0.006420842577676894
ACH-000368,-0.033855773310634274
ACH-000374,-0.029558348860464018
ACH-000375,0.15847523707965805
ACH-000376,-0.02293629299010226
ACH-000381,-0.03426924965691175
ACH-000383,-0.02252413248680243
ACH-000387,0.019668768904621017
ACH-000389,-0.039592363115619054
ACH-000390,-0.1121082448144866
ACH-000393,0.02235883659190829
ACH-000395,0.07882556449698401
ACH-000396,-0.18902885967331334
ACH-000397,-0.004867349635746073
ACH-000401,-0.17725702773558738
ACH-000402,0.0627056960075259
