,B9D1 (27077)
ACH-000820,0.1862693935469522
ACH-000821,-0.2589804172865449
ACH-000822,-0.12560868970573136
ACH-000823,0.05999963625405475
ACH-000824,-0.03388276383919511
ACH-000827,-0.05384663394097505
ACH-000829,0.015215968927226856
ACH-000831,-0.015389338702252824
ACH-000832,-0.060673230957274615
ACH-000833,-0.10703498495639434
ACH-000834,-0.02414808603301922
ACH-000835,0.1554356491546212
ACH-000836,0.010375797133541687
ACH-000837,-0.016242512559355198
ACH-000838,-0.12828051070412355
ACH-000839,-0.21818595459641307
ACH-000840,-0.20946739035324927
ACH-000841,0.04717368061966532
ACH-000843,-0.08719586506668245
ACH-000846,-0.12998189487754128
ACH-000847,-0.0068740246132968025
ACH-000848,-0.22796014625432665
ACH-000849,-0.03230772216609231
ACH-000851,0.13734079553616746
ACH-000855,-0.12709419602289246
ACH-000856,-0.14020221441728425
ACH-000858,0.07803808342265288
ACH-000859,-0.04895229422854863
ACH-000861,-0.0010590931937748806
ACH-000862,-0.00663303268910468
ACH-000865,-0.03078767418039673
ACH-000866,-0.0990962798158938
ACH-000867,-0.05146786135724379
ACH-000869,-0.04264962999471475
ACH-000872,-0.0071607549128569516
ACH-000873,0.04816762735806465
ACH-000876,-0.07535656244034891
ACH-000878,0.23967991894426166
ACH-000880,0.0008587012613014019
ACH-000881,-0.05307607254593074
ACH-000882,-0.009385649447412844
ACH-000884,0.13512277425050018
ACH-000885,-0.0811077807830413
ACH-000887,-0.0732080615150112
ACH-000889,-0.03740507294906268
ACH-000896,0.027313471055414762
ACH-000898,-0.0231114184608614
ACH-000900,0.039210560653258376
ACH-000901,-0.054632813531824184
ACH-000905,-0.12743124964142394
ACH-000906,-0.05708797210697509
ACH-000907,-0.3344551157393909
ACH-000910,0.056945967663085816
ACH-000911,-0.02335125487261258
ACH-000912,-0.09413252722129802
ACH-000913,-0.04650901818167444
ACH-000915,0.04381057810588309
ACH-000916,-0.3488757518591236
ACH-000917,-0.28334595424098985
ACH-000920,-0.2961008707641813
ACH-000921,-0.03802564366323159
ACH-000924,-0.03614847449472156
ACH-000926,-0.10870327264437854
ACH-000928,0.005412516900882511
ACH-000929,-0.3119582592219958
ACH-000932,-0.040032689327902334
ACH-000935,-0.26982061125550383
ACH-000936,-0.05444421777902859
ACH-000937,-0.1647826958060649
ACH-000938,-0.08435995923303402
ACH-000939,-0.1424071323070335
ACH-000941,-0.10234115896130032
ACH-000943,-0.03270578709636973
ACH-000946,-0.11731005679029402
ACH-000947,0.020228931082062102
ACH-000948,0.055176074458927735
ACH-000950,-0.10392177754195787
ACH-000953,-0.09447367080833888
ACH-000954,0.042448493168633465
ACH-000957,-0.1063815608502898
ACH-000958,-0.006891382684374053
ACH-000960,0.01036563821517119
ACH-000963,-0.14648683964751352
ACH-000968,-0.1444151233933769
ACH-000969,-0.1313278832441068
ACH-000972,-0.12225817972138175
ACH-000973,-0.1816130301803997
ACH-000974,-0.2023385160379172
ACH-000978,0.15441021191406498
ACH-000984,0.0002910553990902056
ACH-000986,-0.15268787176457604
ACH-000988,-0.026896033170317805
ACH-000993,0.022622259474445072
ACH-000994,-0.16112095473583848
ACH-000996,0.02073888270519266
ACH-001001,-0.03576498421401859
ACH-001020,-0.2818934425818065
ACH-001028,-0.19409322144252736
ACH-001031,-0.13408837999147194
ACH-001038,-0.08799707805074665
ACH-001048,-0.1554219846106611
ACH-001050,-0.07237722254612361
ACH-001053,-0.011571905722838964
ACH-001054,-0.08916853795761709
ACH-001061,-0.01594375596128731
ACH-001067,-0.3110071586485761
ACH-001075,-0.06846033624101096
ACH-001096,-0.05761674917693404
ACH-001111,0.2434703450123749
ACH-001119,-0.34723611067393856
ACH-001128,-0.3425536412355813
ACH-001134,-0.00032918553692635327
ACH-001151,-0.04837323230624065
ACH-001163,-0.21152566923529567
ACH-001164,0.014126805709317028
ACH-001183,-0.0863442866654695
ACH-001192,-0.036519842466399215
ACH-001193,-0.16126842540946
ACH-001196,-0.14063800959867745
ACH-001197,-0.0021227714171832396
ACH-001205,0.027219235319601163
ACH-001211,-0.16692384597026622
ACH-001212,0.3150477079473217
ACH-001228,0.0061838447297969295
ACH-001232,-0.057198210993284676
ACH-001239,-0.10927944538156194
ACH-001270,-0.2242759488917007
ACH-001274,-0.04107261430049225
ACH-001275,-0.12604312445554658
ACH-001277,-0.1396985939269522
ACH-001278,-0.15058898781809196
ACH-001280,-0.1452373778734671
ACH-001283,0.07049375757926883
ACH-001289,-0.1643791146122374
ACH-001300,-0.1842701472178016
ACH-001301,-0.11507217805653135
ACH-001302,0.1259958581367496
ACH-001306,-0.08515715521393524
ACH-001318,-0.11804421022179905
ACH-001322,-0.06590567775584162
ACH-001328,-0.019447281776283284
ACH-001332,-0.2370709403594684
ACH-001336,-0.07256266899492578
ACH-001346,-0.00658031873641177
ACH-001353,-0.021977372783322173
ACH-001354,-0.0010487099784612169
ACH-001367,-0.01110950226373591
ACH-001368,-0.01799779620899374
ACH-001374,-0.0006301596564411896
ACH-001377,0.007715668747642305
ACH-001380,-0.026530428666062974
ACH-001391,-0.014259217573186362
ACH-001408,-0.0014916581467830634
ACH-001430,0.13736227863714315
ACH-001431,-0.11833157243646812
ACH-001450,0.056990400885099365
ACH-001496,0.027244989336843748
ACH-001500,0.03865805656613598
ACH-001523,0.06452233101295644
ACH-001532,-0.08935272797495415
ACH-001550,-0.005842512957952964
ACH-001552,-0.10451184212085207
ACH-001554,-0.08645027861204177
ACH-001654,0.009286862159079605
ACH-001735,-0.17770003349442925
ACH-001736,0.03822189658417671
ACH-001737,-0.6296853923566272
ACH-001740,-0.11033870227078732
ACH-001745,-0.14415423629023816
ACH-001765,0.006227927580393975
