,LMNTD2 (256329)
ACH-000004,-0.12368747893221052
ACH-000005,-0.19505335601008789
ACH-000007,0.05961679847399747
ACH-000009,-0.04900059099473896
ACH-000011,-0.0065989814758215075
ACH-000012,-0.18672069700419916
ACH-000013,0.004629974240087098
ACH-000014,-0.034268851843382984
ACH-000015,0.06591219874219953
ACH-000017,-0.04555648483062959
ACH-000018,-0.12043366989613125
ACH-000019,-0.16268773893727898
ACH-000021,-0.008802439813994348
ACH-000022,-0.08537367800496025
ACH-000025,-0.24506547376161975
ACH-000028,-0.0898738430015477
ACH-000030,-0.09056744304968788
ACH-000035,-0.04027425814152257
ACH-000036,-0.3076351451828737
ACH-000037,-0.1067577026977891
ACH-000039,0.05543317694572597
ACH-000040,-0.12380967891868434
ACH-000041,-0.27596347522825965
ACH-000042,-0.15145411424365549
ACH-000045,0.07012506072683337
ACH-000047,-0.04282341424096221
ACH-000052,0.08989111297121379
ACH-000053,-0.15094176750414418
ACH-000054,-0.08293191709830024
ACH-000055,-0.04059078243787564
ACH-000060,-0.01820900676865301
ACH-000067,-0.13364998364363775
ACH-000070,0.012665599123641576
ACH-000075,-0.20069355647229506
ACH-000078,-0.145579666447726
ACH-000082,-0.0908193939245162
ACH-000085,0.0653728164178488
ACH-000086,-0.07562136102461198
ACH-000087,-0.14537920343261945
ACH-000092,-0.027623730886077724
ACH-000095,0.010705063869857059
ACH-000097,-0.12432124179369268
ACH-000098,-0.16390156721953494
ACH-000099,-0.042834552957885984
ACH-000108,-0.0719285171392808
ACH-000113,-0.026749790590827282
ACH-000116,-0.15076438251191332
ACH-000118,-0.13157231495070992
ACH-000120,-0.11528396325877145
ACH-000123,0.00882136253268158
ACH-000127,-0.11379428258762335
ACH-000128,-0.06544334366982399
ACH-000132,-0.045913921828841436
ACH-000133,-0.037426411532898336
ACH-000137,0.016096548189337558
ACH-000138,-0.0745976865214718
ACH-000142,0.018874745857505308
ACH-000143,0.07911417339010329
ACH-000146,-0.1269511378320598
ACH-000148,-0.042716605156189774
ACH-000150,-0.15808723366544702
ACH-000152,0.09725344869292248
ACH-000153,0.10414820751341282
ACH-000159,-0.0591351209190364
ACH-000160,0.01696040590410449
ACH-000163,-0.044366475618203616
ACH-000167,0.12869827409090762
ACH-000168,-0.23550018629634706
ACH-000169,-0.0049033676188162964
ACH-000178,-0.03347056974759547
ACH-000183,-0.054087004204240084
ACH-000188,-0.046144183679392964
ACH-000189,-0.4745625487152719
ACH-000190,0.15528372768389875
ACH-000198,-0.10237318479159836
ACH-000203,0.4510887649283558
ACH-000204,-0.14770405154839894
ACH-000206,-0.08306331403137633
ACH-000207,-0.2263163392949897
ACH-000208,-0.4565131471661664
ACH-000210,-0.2727375215222533
ACH-000211,0.010271106993803463
ACH-000215,-0.1025677114443982
ACH-000221,-0.038740147499722696
ACH-000222,-0.2882296542726074
ACH-000223,-0.042829532902045823
ACH-000226,-0.09010851990741003
