,POLE (5426)
ACH-000619,-1.0864433387447567
ACH-000620,-1.1283574100416796
ACH-000621,-1.320194474311558
ACH-000622,-1.0559723878561948
ACH-000623,-1.1815086650422748
ACH-000624,-0.9558497329993028
ACH-000627,-1.0901073096892802
ACH-000630,-1.0177788499282945
ACH-000631,-1.2046753732798627
ACH-000632,-1.1814528261867558
ACH-000633,-1.1045219781933224
ACH-000637,-1.2304000031827043
ACH-000638,-1.1095825932997043
ACH-000646,-0.96953115375341
ACH-000647,-0.945748294335478
ACH-000648,-0.9875792325339954
ACH-000649,-1.08572884239862
ACH-000651,-1.1668839697167928
ACH-000652,-1.2025338559724856
ACH-000653,-1.2757701987689505
ACH-000657,-1.0472172803736095
ACH-000658,-1.102457459765001
ACH-000661,-1.0348219907705376
ACH-000662,-1.3517083917193875
ACH-000663,-1.0525390458578112
ACH-000665,-1.156562258959163
ACH-000671,-1.0500419016042386
ACH-000672,-1.1157364875847051
ACH-000673,-0.8280194487038538
ACH-000676,-1.1969077122109093
ACH-000677,-1.1617637132060474
ACH-000681,-1.0848862886382271
ACH-000683,-1.1789693062320568
ACH-000684,-1.073237242321644
ACH-000688,-1.6619163088002742
ACH-000693,-1.2282644061058008
ACH-000694,-1.2304963445155743
ACH-000695,-1.3593597134780089
ACH-000696,-1.2091833286067257
ACH-000697,-1.2039726910939952
ACH-000699,-1.3269167626008864
ACH-000701,-1.311046091027091
ACH-000706,-1.1406314896375207
ACH-000711,-1.0470691598148745
ACH-000713,-0.9106190997307996
ACH-000714,-1.1633939642208202
ACH-000718,-1.1401362878923786
ACH-000720,-0.9395300347615512
ACH-000721,-1.1385740831715714
ACH-000724,-1.1922311298766248
ACH-000725,-1.2107909468004698
ACH-000732,-1.1820085631771464
ACH-000734,-1.1837304478577924
ACH-000735,-1.0371246978221782
ACH-000736,-1.3141659084179942
ACH-000738,-0.998183339335018
ACH-000746,-0.8421285471464555
ACH-000747,-1.1217946296551593
ACH-000748,-1.2023185613091476
ACH-000753,-1.2232003381018517
ACH-000756,-1.1547831908120731
ACH-000757,-1.1379413881108151
ACH-000758,-1.1647841518319486
ACH-000760,-1.050541836897152
ACH-000762,-1.4107372588373237
ACH-000763,-1.1381942087967216
ACH-000764,-1.1355800711649728
ACH-000765,-0.9921091143510872
ACH-000766,-1.0540478567028246
ACH-000767,-1.1936092253548054
ACH-000768,-1.0328302946648698
ACH-000769,-1.1156980102495302
ACH-000770,-1.251909382438
ACH-000771,-1.0437952281246303
ACH-000773,-1.181005484756295
ACH-000776,-1.0042272079383858
ACH-000777,-1.094440551715606
ACH-000778,-1.1414579299126535
ACH-000781,-1.058142333011063
ACH-000782,-1.172161508890721
ACH-000783,-1.3117141146283595
ACH-000784,-1.04964549491211
ACH-000785,-1.3078033526735988
ACH-000787,-1.215153659143239
ACH-000788,-1.1286381532188905
ACH-000791,-0.9474499996056998
ACH-000792,-0.9302128012003688
ACH-000794,-1.048865185468818
ACH-000796,-1.1026805114397529
ACH-000798,-1.0289724512223528
ACH-000799,-1.2212655070991625
ACH-000800,-1.216510458604218
ACH-000802,-1.0575028516904836
ACH-000804,-0.9520470705940116
ACH-000805,-1.2764119495346484
ACH-000809,-1.0756847649827472
ACH-000810,-1.167964787134128
ACH-000811,-1.2689727789316991
ACH-000817,-1.0955569048209364
ACH-000819,-1.1597408336854045
ACH-000820,-0.8710354372167477
ACH-000821,-0.9232192993986676
ACH-000822,-1.3719863737934734
ACH-000823,-1.0498753784802124
ACH-000824,-1.0255780001122046
ACH-000827,-0.9399516360442546
ACH-000829,-0.9531313267099114
ACH-000831,-1.0393225075126669
ACH-000832,-1.145191012508654
ACH-000833,-1.1242699592990415
ACH-000834,-0.9555004049729195
ACH-000835,-1.1139367841529344
ACH-000836,-1.1651047382667454
ACH-000837,-1.2114147908170083
ACH-000838,-0.9875289980421262
ACH-000839,-1.0664577142867693
ACH-000840,-1.2078977038284011
ACH-000841,-0.9129079233217612
ACH-000843,-1.0284021594649777
ACH-000846,-0.9776605172701984
ACH-000847,-0.9429206879688382
ACH-000848,-1.1781996189981383
ACH-000849,-1.0358695674537863
ACH-000851,-1.0517864562063022
ACH-000855,-1.0870878936564567
ACH-000856,-1.207388299627309
ACH-000858,-0.9657578297561908
ACH-000859,-0.9609094730030748
ACH-000861,-1.2318165654871358
ACH-000862,-1.0182935599647012
ACH-000865,-1.1721720505446294
ACH-000866,-1.1483830496090992
ACH-000867,-1.0788096514436818
ACH-000869,-1.2726308345413992
ACH-000872,-1.2596309226993292
ACH-000873,-0.7981917495294845
ACH-000876,-1.220505783806855
ACH-000878,-1.166897743636301
ACH-000880,-1.1674999953948428
ACH-000881,-0.9554192986351544
ACH-000882,-1.03241459315859
ACH-000884,-1.1463583425071435
ACH-000885,-1.2581397239714045
ACH-000887,-0.9662898527611078
ACH-000889,-1.1792998106189445
ACH-000896,-1.0838950686975228
ACH-000898,-1.3536606104235251
ACH-000900,-1.089593601402377
ACH-000901,-1.1156963206937944
ACH-000905,-1.0772194330417508
ACH-000906,-1.2012005614730603
ACH-000907,-1.081062762084894
ACH-000910,-1.1077546662042417
ACH-000911,-0.8981195369143155
ACH-000912,-1.0685022836335236
ACH-000913,-1.200540823483783
ACH-000915,-1.0651005910662588
ACH-000916,-1.1818115601623531
ACH-000917,-1.2807493090233892
ACH-000920,-1.0250210456702744
ACH-000921,-1.186058827714234
ACH-000924,-1.1103117476824351
ACH-000926,-1.2000181331746511
ACH-000928,-1.2660934624170603
ACH-000929,-1.238664150869042
ACH-000932,-1.0885927188203333
ACH-000935,-1.2577714487863352
ACH-000936,-1.2748049650901594
ACH-000937,-1.1058615992896903
ACH-000938,-1.1791096518054167
ACH-000939,-1.3138727013271383
ACH-000941,-1.1729980562807218
ACH-000943,-1.0814447919660106
ACH-000946,-0.9464280795013204
ACH-000947,-1.1314572519345378
ACH-000948,-1.1010691280503044
ACH-000950,-1.0123463601557945
ACH-000953,-1.1523979934875896
ACH-000954,-1.1441865671576514
ACH-000957,-1.0565631770669337
ACH-000958,-1.1799903726108358
ACH-000960,-1.2763321700702357
ACH-000963,-0.9367904885754256
ACH-000968,-1.0024965804388677
ACH-000969,-1.1836657174207752
ACH-000972,-1.514206607917081
ACH-000973,-1.0263250341548873
ACH-000974,-0.9996107854231224
ACH-000978,-1.2881586519113268
ACH-000984,-1.1283388176121147
ACH-000986,-1.1121196537479183
ACH-000988,-1.116670798887748
ACH-000993,-1.2715933132807762
ACH-000994,-1.1356532013082346
ACH-000996,-1.1132174356404818
ACH-001001,-1.0961397251519482
ACH-001020,-1.4490266023235532
ACH-001028,-1.2083826867172436
ACH-001031,-1.178510867803804
ACH-001038,-1.1336804261628106
ACH-001048,-0.9698160638257546
ACH-001050,-1.1354590855876263
ACH-001053,-1.1397338383843212
ACH-001054,-1.2391418349136365
ACH-001061,-1.1212906015098307
ACH-001067,-1.0502445478974984
ACH-001075,-1.1335026694441463
ACH-001096,-0.98191431568391
ACH-001111,-1.2366348603393498
ACH-001119,-1.3994271082587992
ACH-001128,-1.266945099038573
ACH-001134,-1.3063834206969764
ACH-001151,-0.9947642787118052
ACH-001163,-1.2088820590633371
ACH-001164,-1.2834980325181609
ACH-001183,-1.0380757103275933
ACH-001192,-1.1287898631910331
ACH-001193,-1.1445943467431898
ACH-001196,-1.1977829716418735
ACH-001197,-1.1793475957796726
ACH-001205,-1.054570046919853
ACH-001211,-0.8489904214858687
ACH-001212,-1.305736716873876
ACH-001228,-1.0593910311429475
ACH-001232,-1.1866789106953708
ACH-001239,-1.110026109137479
ACH-001270,-0.9889686694062276
ACH-001274,-1.1295603395607718
ACH-001275,-1.2086602818268184
ACH-001277,-0.935732409855922
ACH-001278,-1.191068113903545
ACH-001280,-1.1357622585875868
ACH-001283,-1.114300017743378
ACH-001289,-0.900724196388835
ACH-001300,-0.9353698260504802
ACH-001301,-1.2114942239787958
ACH-001302,-1.2596543253383328
ACH-001306,-1.0238077767583351
ACH-001318,-1.1568409480133204
ACH-001322,-0.9724270483909409
ACH-001328,-1.017547485992186
ACH-001332,-1.2983256060523294
ACH-001336,-1.1821511160627478
ACH-001346,-0.9087128674210052
ACH-001353,-1.2873668528768027
ACH-001354,-0.9441391723174032
ACH-001367,-1.2922819795466485
ACH-001368,-1.038536189844122
ACH-001374,-1.2801720126719935
ACH-001377,-1.017287800286976
ACH-001380,-1.128792597467137
ACH-001391,-1.3222593234607862
ACH-001408,-1.074303147402501
ACH-001430,-0.9952589737731348
ACH-001431,-1.0428806460696791
ACH-001450,-1.1124661350294462
ACH-001496,-1.1296030131435468
ACH-001500,-1.0660787013895068
ACH-001523,-1.023240677762376
ACH-001532,-1.0873334150070721
ACH-001550,-1.258188207158554
ACH-001552,-0.9340146250318868
ACH-001554,-1.1337875705573035
ACH-001654,-1.2833701422638932
ACH-001735,-1.1384233586159969
ACH-001736,-1.3000412749022898
ACH-001737,-1.2887592180991507
ACH-001740,-1.1269977912805058
ACH-001745,-1.1260905239080925
ACH-001765,-1.0176697515726043
