,FSD1L (83856)
ACH-000004,-0.038211943046687416
ACH-000005,-0.146664475026309
ACH-000007,-0.14004109427781025
ACH-000009,-0.13667406898426165
ACH-000011,0.06165536793574693
ACH-000012,-0.07181834879408372
ACH-000013,0.08235544254635611
ACH-000014,0.022278816284586368
ACH-000015,-0.05437070205740175
ACH-000017,0.04747051490341312
ACH-000018,0.056494227265704126
ACH-000019,0.18925565314789056
ACH-000021,0.013938734980433598
ACH-000022,0.07822943989899163
ACH-000025,0.05931394256822613
ACH-000028,0.14085241549932367
ACH-000030,0.012160114286672723
ACH-000035,-0.0061590323125320715
ACH-000036,-0.08548451537577352
ACH-000037,0.06827234284726676
ACH-000039,0.1758827824252696
ACH-000040,0.08926226816614194
ACH-000041,0.058542727153551175
ACH-000042,0.1004706505651275
ACH-000045,0.023179985600002697
ACH-000047,0.07771715873039912
ACH-000052,0.13553110893904494
ACH-000053,0.01819399631495876
ACH-000054,-0.1377172941736776
ACH-000055,-0.029456496494889663
ACH-000060,0.08731544206579915
ACH-000067,0.13373416457968154
ACH-000070,-0.09649653712139936
ACH-000075,-0.28211700913108223
ACH-000078,0.06327512959980366
ACH-000082,0.1511985996333866
ACH-000085,0.21402992930812886
ACH-000086,0.037018404289964967
ACH-000087,-0.035224261686780355
ACH-000092,-0.06839048667397901
ACH-000095,0.0027755662507066856
ACH-000097,0.11680415551641568
ACH-000098,0.08252725479703113
ACH-000099,-0.12685276030080808
ACH-000108,0.06851645457836968
ACH-000113,-0.036171285818827975
ACH-000116,0.057982495494018474
ACH-000118,-0.04191481047518659
ACH-000120,0.007237164609157376
ACH-000123,0.10429922967824062
ACH-000127,-0.03991292414783209
ACH-000128,0.13074911715635473
ACH-000132,0.023256563767910892
ACH-000133,-0.03302734468383491
ACH-000137,0.07657841147397933
ACH-000138,0.05189491380455112
ACH-000142,0.047898160791139836
ACH-000143,-0.1179960408627033
ACH-000146,0.04860872540011736
ACH-000148,-0.06015325700978585
ACH-000150,0.11164955152712877
ACH-000152,0.0842258947483694
ACH-000153,0.2027684754499128
ACH-000159,-0.025934869038922486
ACH-000160,-0.006910447694566446
