,NPHP4 (261734)
ACH-000004,-0.15969940155474727
ACH-000005,-0.1549299375881703
ACH-000007,0.00804868662934501
ACH-000009,-0.024431507809490518
ACH-000011,0.05677595017167492
ACH-000012,-0.11619478981777465
ACH-000013,0.015469570075268653
ACH-000014,-0.02504827426209613
ACH-000015,-0.020136337261613117
ACH-000017,-0.09098862772055204
ACH-000018,-0.13354036480770415
ACH-000019,-0.13574510970556267
ACH-000021,-0.14709809977690388
ACH-000022,-0.14719640833993552
ACH-000025,-0.03488686490303045
ACH-000028,0.10237691208915893
ACH-000030,0.045286686227848254
ACH-000035,-0.1414394780988653
ACH-000036,-0.1150301185643058
ACH-000037,-0.2141687505944908
ACH-000039,-0.05740120247523919
ACH-000040,0.004136826780471444
ACH-000041,-0.08344961196649933
ACH-000042,-0.01615941539442705
ACH-000045,0.08827952611731006
ACH-000047,-0.14934130618718247
ACH-000052,-0.1930914039173337
ACH-000053,-0.15917135240791885
ACH-000054,-0.14765792127706304
ACH-000055,-0.03346499252772237
ACH-000060,-0.13431006577395596
ACH-000067,-0.04660051604348228
ACH-000070,-0.0032735334432364106
ACH-000075,-0.2526846085506929
ACH-000078,-0.06258307162297465
ACH-000082,-0.01386630350295935
ACH-000085,-0.10993545836038657
ACH-000086,-0.1322398664966107
ACH-000087,-0.13188781167749886
ACH-000092,-0.028359780619548882
ACH-000095,-0.035579252244160316
ACH-000097,-0.05777345486729036
ACH-000098,-0.17822023300789006
ACH-000099,-0.08269421907121965
ACH-000108,-0.250421962959214
ACH-000113,-0.17316539625840194
ACH-000116,-0.038282040596893385
ACH-000118,-0.05869953426847725
ACH-000120,-0.05365953875645955
ACH-000123,-0.01472385622118937
ACH-000127,-0.03199971664014871
ACH-000128,-0.13130212131896166
ACH-000132,0.03334389191572088
ACH-000133,0.01875929544219781
ACH-000137,-0.022870791742147744
ACH-000138,-0.09533438381850158
ACH-000142,-0.1732742578552469
ACH-000143,-0.006524054904600208
ACH-000146,-0.04397371218259229
ACH-000148,-0.13049533519436773
ACH-000150,-0.2985131425535717
ACH-000152,-0.1257618946083891
ACH-000153,0.19735641389537054
ACH-000159,-0.11164510005952176
ACH-000160,-0.06679352310296667
ACH-000163,-0.018420622320830242
ACH-000167,-0.7247388000520171
ACH-000168,-0.06109450173114597
ACH-000169,0.05312276446161196
ACH-000178,-0.05728861641734202
ACH-000183,-0.0355109884712447
ACH-000188,-0.2272257854058541
ACH-000189,0.04097144834648027
ACH-000190,-0.09187572897927054
ACH-000198,-0.042185133262626434
ACH-000203,0.01987674812706644
ACH-000204,0.06856781481010123
ACH-000206,-0.1665688155987814
ACH-000207,-0.3513659364159588
ACH-000208,-0.11348233824619705
ACH-000210,0.12319531998163688
ACH-000211,-0.08321287250078545
ACH-000215,-0.0963330309450347
ACH-000221,0.019292475254779028
ACH-000222,-0.11596265124991018
ACH-000223,-0.12042539009011866
ACH-000226,-0.051230491738426316
ACH-000227,-0.18388774092742646
ACH-000228,-0.18842010875865087
ACH-000231,-0.0639782811126045
ACH-000232,-0.047026171290056235
ACH-000233,-0.13425739945638168
ACH-000234,-0.08357773037841383
ACH-000235,-0.06846139093486597
ACH-000237,-0.12542450355653295
ACH-000238,-0.17627609419357002
ACH-000242,-0.5414073400453487
ACH-000243,-0.014786391863943378
ACH-000244,0.0959769711897142
ACH-000246,-0.13610470768547742
ACH-000248,-0.003201562096858411
ACH-000250,-0.003019493670179635
ACH-000251,-0.07861774067506053
ACH-000252,-0.3187136039482511
ACH-000253,-0.09582438187737187
ACH-000255,-0.07278926047957786
ACH-000256,-0.14103353788949807
ACH-000257,-0.3273206542708704
ACH-000258,-0.12174055926849392
ACH-000259,-0.18182709022318447
ACH-000260,-0.10177218905984887
ACH-000261,-0.0909915653381754
ACH-000262,-0.1515892972584192
ACH-000263,-0.22407862175351012
ACH-000264,-0.09072426186233974
ACH-000265,-0.10176396263981702
ACH-000266,-0.18021451900817145
ACH-000272,-0.09738190435334412
ACH-000274,-0.07616728211382072
ACH-000277,-0.19185764881624426
ACH-000278,-0.11149171154325473
ACH-000279,-0.2511233855875414
ACH-000280,-0.07255088438576769
ACH-000281,-0.15639873100965346
ACH-000288,-0.1891434567015013
ACH-000291,-0.13888513148090234
ACH-000293,-0.17323736024542982
ACH-000294,-0.21961027107046704
ACH-000295,-0.17665923614485765
ACH-000296,-0.15224867726618396
ACH-000302,-0.13448132047332453
ACH-000304,-0.012223012275862527
ACH-000307,-0.1530912260731001
ACH-000308,-0.0401129829773543
ACH-000310,-0.23304981350888704
ACH-000311,0.02513642794301104
ACH-000312,-0.26377939295125835
ACH-000315,0.0677003467912874
ACH-000316,-0.14031208471670334
ACH-000317,-0.15885388355375427
ACH-000318,-0.13775194074986974
ACH-000319,-0.08672862306758819
ACH-000320,0.1183666819784146
ACH-000322,-0.12165630338076655
ACH-000323,-0.2615305871477004
ACH-000324,-0.07807679114277691
ACH-000329,-0.2636789003602048
ACH-000330,-0.056384337732009175
ACH-000331,-0.056374864569210925
ACH-000332,-0.10639942800866917
ACH-000334,0.09608276165292408
ACH-000335,0.02255225747404227
ACH-000336,-0.017999349651109074
ACH-000337,-0.03513536353561985
ACH-000338,0.24268451939636201
ACH-000339,-0.07672684347949929
ACH-000341,-0.26904090402169784
ACH-000348,-0.11174039416593767
ACH-000350,-0.11708676234536165
ACH-000352,0.11896612224402225
ACH-000356,0.0322039682409184
ACH-000361,0.07318153100499594
ACH-000362,-0.15899718415874578
ACH-000363,-0.0309681264390728
ACH-000364,0.02218373895674364
ACH-000365,-0.09123703804315976
ACH-000366,-0.038927334844872506
ACH-000368,-0.2353708632442137
