,PCNXL3 (399909)
ACH-000425,-0.2599893059010536
ACH-000426,-0.07130982463696411
ACH-000427,-0.3877124658440352
ACH-000433,-0.5309177213506449
ACH-000435,-0.522551568281193
ACH-000436,-0.3163368059721274
ACH-000444,-0.337969424520896
ACH-000445,-0.13755329684655265
ACH-000448,-0.2239819490237128
ACH-000450,-0.04887381165762567
ACH-000452,-0.428439923283555
ACH-000454,-0.16192246232028998
ACH-000458,-0.4361280158620071
ACH-000459,-0.11286922397919552
ACH-000460,-0.42441069013151295
ACH-000461,-0.6202295675896383
ACH-000463,-0.2577859255702757
ACH-000464,-0.3867080702563416
ACH-000466,-0.5763523936593684
ACH-000467,-0.26274573336758666
ACH-000468,-0.3699896259593032
ACH-000469,-0.6261749279165529
ACH-000470,-0.4151840784471281
ACH-000471,-0.41761822642263374
ACH-000472,-0.29912796362141475
ACH-000473,-0.3177962949505353
ACH-000475,-0.2997753563315487
ACH-000476,-0.2905439745332464
ACH-000477,-0.2712138706089213
ACH-000479,-0.17930461344282478
ACH-000480,-0.2569483004453159
ACH-000481,-0.5360829335991005
ACH-000483,-0.5421760348274672
ACH-000484,-0.200139585866642
ACH-000485,-0.5542278329437847
ACH-000486,-0.4167111156197728
ACH-000487,-0.4945203695412744
ACH-000488,-0.4091169863081071
ACH-000490,-0.3638534344659375
ACH-000491,-0.21809240722410184
ACH-000495,-0.3574715764618172
ACH-000496,-0.3818391132736893
ACH-000499,-0.404900747304139
ACH-000500,-0.38407641263354747
ACH-000502,-0.29824859952539795
ACH-000503,-0.5635467983832676
ACH-000505,-0.3475868780855095
ACH-000507,-0.4261408971349293
ACH-000510,-0.29500084246355096
ACH-000511,-0.3641914943842036
ACH-000512,-0.03669656236127257
ACH-000516,-0.2835497383574357
ACH-000517,-0.3898610197397179
ACH-000518,-0.2800618429282272
ACH-000520,-0.30501166656902123
ACH-000521,-0.28966845452923806
ACH-000522,-0.3052054340843932
ACH-000524,-0.3808505902998519
ACH-000527,-0.27638516764566035
ACH-000528,-0.4110003696389977
ACH-000537,-0.3729939094573455
ACH-000541,-0.5083695663536429
ACH-000542,-0.4728146253128146
ACH-000544,-0.6110215810026002
ACH-000545,-0.6526390403699582
ACH-000547,-0.4793784066289306
ACH-000548,-0.4441622736828764
ACH-000549,-0.5550131498791293
ACH-000550,-0.260763499720694
ACH-000552,-0.3292686857738092
ACH-000556,-0.2665858275855179
ACH-000557,-0.15625514087673065
ACH-000569,-0.02636629199703311
ACH-000570,-0.4821820835927893
ACH-000571,-0.3601982223203181
ACH-000573,-0.27546080004508944
ACH-000576,-0.2728450093784908
ACH-000579,-0.11829333820354045
ACH-000580,-0.4153950622521817
ACH-000584,-0.3320648228530291
ACH-000585,-0.5391702945429503
ACH-000588,-0.15972931244854968
ACH-000589,-0.5777679640753249
ACH-000591,-0.2784260799389948
ACH-000593,-0.4226623163601394
ACH-000600,-0.534509576479562
ACH-000601,-0.3181172105835631
ACH-000605,-0.3339089630578907
ACH-000606,-0.7336717064314489
ACH-000608,-0.44767245539784695
ACH-000614,-0.3873602359028431
ACH-000616,-0.44580434044124495
ACH-000618,-0.4261083855817279
ACH-000619,-0.5714478360061308
ACH-000620,-0.3626777808708401
ACH-000621,-0.3907302939190646
ACH-000622,-0.3712166934106495
ACH-000623,-0.4596313659459415
ACH-000624,-0.3232290426230251
ACH-000627,-0.3717068255003497
ACH-000630,-0.5004357528543788
ACH-000631,-0.3877383135786638
ACH-000632,-0.2764600850796337
ACH-000633,-0.4977119442471074
ACH-000637,-0.23393553584086044
ACH-000638,-0.5914027038517844
ACH-000646,-0.25664249958425456
ACH-000647,-0.27103350971143403
ACH-000648,-0.6697666303310557
ACH-000649,-0.4131870627153894
ACH-000651,-0.2485821647789682
ACH-000652,-0.5088487562784623
ACH-000653,-0.3858196586270449
ACH-000657,-0.4128782517729296
ACH-000658,-0.2308216180639885
ACH-000661,-0.4730238955032013
ACH-000662,-0.5160566504282467
ACH-000663,-0.4913998201688757
ACH-000665,-0.4079093979865781
ACH-000671,-0.3243685131572465
ACH-000672,-0.4996968853603207
ACH-000673,-0.3259075121332063
ACH-000676,-0.3209746386185103
ACH-000677,-0.21003998217116795
ACH-000681,-0.22767369337520166
ACH-000683,-0.37490389872908864
ACH-000684,-0.24062828467614464
ACH-000688,-0.20092425485010926
ACH-000693,-0.3230473380161735
ACH-000694,-0.460386153398153
ACH-000695,-0.1022430505360032
ACH-000696,-0.2973768032443066
ACH-000697,-0.3576103612181472
ACH-000699,-0.3238281797283041
ACH-000701,-0.2607057771588085
ACH-000706,-0.4864638122645685
ACH-000711,-0.3503847972048916
ACH-000713,-0.30737364028909503
ACH-000714,-0.4879579890856974
ACH-000718,-0.2808533408852042
ACH-000720,-0.4118371891790423
ACH-000721,-0.3584545452831697
ACH-000724,-0.506286159891949
ACH-000725,-0.378352099249721
ACH-000732,-0.2927217649912775
ACH-000734,-0.4982771708913933
ACH-000735,-0.4386632953957671
ACH-000736,-0.4504316544593974
ACH-000738,-0.3612109897391424
ACH-000746,-0.2519170293025733
ACH-000747,-0.3545357145956419
ACH-000748,-0.543444875474695
ACH-000753,-0.3399079209427172
ACH-000756,-0.3752967791845331
ACH-000757,-0.3392129648593805
ACH-000758,-0.5401566798274001
ACH-000760,-0.2795276044813454
ACH-000762,-0.4948615342818539
ACH-000763,-0.37772927954207625
ACH-000764,-0.4839873281205726
ACH-000765,-0.43478711038109147
ACH-000766,-0.3564317772100357
ACH-000767,-0.3566034118182602
ACH-000768,-0.294482231662937
ACH-000769,-0.3593379262245878
ACH-000770,-0.32677255390255217
ACH-000771,-0.6633072217848528
ACH-000773,-0.3053959086756037
ACH-000776,-0.5862036146918691
ACH-000777,-0.4652427039721832
ACH-000778,-0.6092611440514827
ACH-000781,-0.3125536013375645
ACH-000782,-0.3171435467820478
ACH-000783,-0.5284564527095538
ACH-000784,-0.319591513995328
ACH-000785,-0.3755512884441909
ACH-000787,-0.26337836386318875
ACH-000788,-0.28605814510183514
ACH-000791,-0.3912739696893465
ACH-000792,-0.43256518830306107
ACH-000794,-0.5812813292381062
ACH-000796,-0.4509274711829757
ACH-000798,-0.30494503308039866
ACH-000799,-0.06806298683779527
ACH-000800,-0.031805279626577004
ACH-000802,-0.4319287703992592
ACH-000804,-0.40342345195434204
ACH-000805,-0.3748626121355164
ACH-000809,-0.4786760986854827
ACH-000810,-0.18603440011151706
ACH-000811,-0.3245431054738466
ACH-000817,-0.3764634400088567
ACH-000819,-0.27010150235713914
ACH-000820,-0.4749504396160013
ACH-000821,-0.34290224176859113
ACH-000822,-0.1363910727224885
ACH-000823,-0.2666306681392837
ACH-000824,-0.30150896462065224
ACH-000827,-0.38499339769954016
ACH-000829,-0.1889642528107874
ACH-000831,-0.3773662288928615
ACH-000832,-0.2792223338992019
ACH-000833,-0.4194808486835003
ACH-000834,-0.331557651697942
ACH-000835,-0.2500583783351933
ACH-000836,-0.39383796593040205
ACH-000837,-0.3729182127944834
ACH-000838,-0.07627965938356024
ACH-000839,-0.5108851449210604
ACH-000840,-0.5993770088552998
ACH-000841,-0.5393787439809281
ACH-000843,-0.2797377654573964
ACH-000846,-0.4088408860701292
ACH-000847,-0.3107869677973893
ACH-000848,-0.3450523063853824
ACH-000849,-0.3088623383233915
ACH-000851,-0.10281211382390794
ACH-000855,-0.14367969975251302
ACH-000856,-0.3139993983324658
ACH-000858,-0.29600209449087833
ACH-000859,-0.4088224175324
ACH-000861,-0.4262250989219487
ACH-000862,-0.143005059438647
ACH-000865,-0.2911324140872654
ACH-000866,-0.3587972627458335
ACH-000867,-0.3704486804436927
ACH-000869,-0.3321023383353308
ACH-000872,-0.3785296049170385
ACH-000873,-0.3659248306498404
ACH-000876,-0.3425272757511421
ACH-000878,-0.2538152023845981
ACH-000880,-0.2295440129546477
ACH-000881,-0.3377608915127722
ACH-000882,-0.34012773197148954
ACH-000884,-0.20544401939003112
ACH-000885,-0.4135939461479593
ACH-000887,-0.4473880167720713
ACH-000889,-0.2526942298395725
ACH-000896,-0.3321131662535771
ACH-000898,-0.38071989137152107
ACH-000900,-0.5360728223510774
ACH-000901,-0.4911071925853661
ACH-000905,-0.3478827760027555
ACH-000906,-0.4526348120024165
ACH-000907,-0.29663881857667423
ACH-000910,-0.4156095306484887
ACH-000911,-0.33258186450070043
ACH-000912,-0.4464459812463816
ACH-000913,-0.28715593733395284
ACH-000915,-0.10745573034560567
ACH-000916,-0.3115875741259592
ACH-000917,-0.31960108632998496
ACH-000920,-0.5919026326009005
ACH-000921,-0.5283698124158496
ACH-000924,-0.2665252319623751
ACH-000926,-0.4066748291190249
ACH-000928,-0.27140237012574625
ACH-000929,-0.328818760861949
ACH-000932,-0.4682117020403394
ACH-000935,-0.4649441722694325
ACH-000936,-0.328704559802991
ACH-000937,-0.2856955499307982
ACH-000938,-0.10832009015740088
ACH-000939,-0.4212269693624521
ACH-000941,-0.4580368536666668
ACH-000943,-0.3338606868724737
ACH-000946,-0.2378483841383627
ACH-000947,-0.25768518382009564
ACH-000948,-0.28643467910995346
ACH-000950,-0.26402439770550645
ACH-000953,-0.27056230037055273
ACH-000954,-0.08334212891758876
ACH-000957,-0.5462737136867395
ACH-000958,-0.20633738469173185
ACH-000960,-0.1935113330318242
ACH-000963,-0.4408321729451452
ACH-000968,-0.3427654986095181
ACH-000969,-0.194588004342943
ACH-000972,-0.15694855562503046
ACH-000973,-0.484829606379161
ACH-000974,-0.3852303736533986
ACH-000978,-0.4866898899333069
ACH-000984,-0.37811671165748173
ACH-000986,-0.3812176594491104
ACH-000988,-0.29218216706979505
ACH-000993,-0.4138248872423431
ACH-000994,-0.4059193537198616
ACH-000996,-0.5115040697995437
ACH-001001,-0.2796807644891647
ACH-001020,-0.3975810464460425
ACH-001028,-0.3558291285932075
ACH-001031,-0.3748644567493207
ACH-001038,-0.3008119484752278
ACH-001048,-0.4843506648549145
ACH-001050,-0.3969027313534256
ACH-001053,-0.39862546719261205
ACH-001054,-0.2736521489918752
ACH-001061,-0.5542291877515787
ACH-001067,-0.5922987085373755
ACH-001075,-0.41521056160593933
ACH-001096,-0.2488371555079927
ACH-001111,-0.4485461420938889
ACH-001119,-0.4174242233884387
ACH-001128,-0.6212651236027044
ACH-001134,-0.17991786319995914
ACH-001151,-0.4022818410246706
ACH-001163,-0.4611896047919782
ACH-001164,-0.4339142198712929
ACH-001183,-0.39126412366115465
ACH-001192,-0.15777754555356374
ACH-001193,-0.43225335631880535
ACH-001196,-0.286405821640892
ACH-001197,-0.4435972673038651
ACH-001205,-0.2127185763300201
ACH-001211,-0.4924255249749521
ACH-001212,-0.1820104275514852
ACH-001228,-0.26146513296216223
ACH-001232,-0.30725379933422925
ACH-001239,-0.2321275410538105
ACH-001270,-0.372203115522554
ACH-001274,-0.3013344551929241
ACH-001275,-0.3455080841100589
ACH-001277,-0.35116062947708976
ACH-001278,-0.3048637011744497
ACH-001280,-0.4086079353922104
ACH-001283,-0.20653540236048856
ACH-001289,-0.4142148431314078
ACH-001300,-0.401297241300784
ACH-001301,-0.28235812564063545
ACH-001302,-0.4257879647873091
ACH-001306,-0.3607465281646425
ACH-001318,-0.2785724204269794
ACH-001322,-0.41896790722564703
ACH-001328,-0.5218631514628456
ACH-001332,-0.1860727666006559
ACH-001336,-0.40393557622841203
ACH-001346,-0.4611043489815496
ACH-001353,-0.6143333401598445
ACH-001354,-0.4629489962568797
ACH-001367,-0.3123269548432672
ACH-001368,-0.3521250337212618
ACH-001374,-0.3879032078358684
ACH-001377,-0.4250442255895908
ACH-001380,-0.4191700446962153
ACH-001391,-0.22625641779215994
ACH-001408,-0.4074965813350254
ACH-001430,-0.1187279205464938
ACH-001431,-0.3738577362919523
ACH-001450,-0.2998886598130494
ACH-001496,-0.3178591408367962
ACH-001500,-0.3936190728067883
ACH-001523,-0.4475090001869604
ACH-001532,-0.4506428739002342
ACH-001550,-0.41480191655048265
ACH-001552,-0.4479015609871728
ACH-001554,-0.35902005866310616
ACH-001654,-0.35050810660617143
ACH-001735,-0.3052313868393487
ACH-001736,-0.45796995137978397
ACH-001737,-0.4680194199080357
ACH-001740,-0.302995911944978
ACH-001745,-0.31061715496302383
ACH-001765,-0.33439988057780023
