,NIPSNAP3B (55335)
ACH-000188,-0.2992259944000446
ACH-000189,-0.3747426886341647
ACH-000190,-0.6500011581246763
ACH-000198,-0.16065111788301115
ACH-000203,-0.3616394713184908
ACH-000204,-0.5053142530486393
ACH-000206,-0.2302166111366588
ACH-000207,-0.055894785528435166
ACH-000208,-0.6309091315084802
ACH-000210,-0.1700058971498058
ACH-000211,-0.08972455916642641
ACH-000215,-0.1646020611622012
ACH-000221,0.1043536312580751
ACH-000222,0.18871712898027407
ACH-000223,-0.24858922970214464
ACH-000226,-0.2376961348727329
ACH-000227,-0.13059507808046725
ACH-000228,-0.1780447617148712
ACH-000231,-0.21886149621828552
ACH-000232,-0.13703468505365898
ACH-000233,-0.15514713136850092
ACH-000234,-0.2385112688309619
ACH-000235,-0.30879350039367626
ACH-000237,-0.3021198589056688
ACH-000238,0.00010601658053959437
ACH-000242,-0.15092366208668542
ACH-000243,-0.09011048047467447
ACH-000244,-0.058441506200621135
ACH-000246,-0.16578744284592326
ACH-000248,-0.0981786722419085
ACH-000250,-0.2492038632184609
ACH-000251,0.08726506221792284
ACH-000252,-0.17948795534879436
ACH-000253,-0.3335337872111039
ACH-000255,-0.14031478577721426
ACH-000256,-0.1758742925809255
ACH-000257,-0.2725441843898596
ACH-000258,-0.12389502378377752
ACH-000259,-0.09995416722740157
ACH-000260,-0.3214033319574036
ACH-000261,-0.07342748350911829
ACH-000262,-0.2307240168573928
ACH-000263,0.13818099795530606
ACH-000264,-0.13831442041177594
ACH-000265,-0.1163827540987883
ACH-000266,-0.15467871796975216
ACH-000272,-0.2396272500529901
ACH-000274,-0.3214623572545601
ACH-000277,-0.1835485590779872
ACH-000278,-0.25906679581217634
ACH-000279,-0.1220846253926044
ACH-000280,-0.35713547689567965
ACH-000281,-0.09367388868922127
ACH-000288,-0.06520668229339227
ACH-000291,-0.11516826961323195
ACH-000293,-0.2991102284730247
ACH-000294,-0.025633607225485973
ACH-000295,-0.2725826798094084
ACH-000296,-0.21378075936565785
ACH-000302,-0.0913709357438592
ACH-000304,-0.3833871587744063
ACH-000307,-0.07079112809162498
ACH-000308,-0.14878291783722405
ACH-000310,-0.09492034872071976
ACH-000311,-0.08786252776668305
ACH-000312,-0.0931073508558487
ACH-000315,-0.027246843200619347
ACH-000316,-0.20500420769955213
ACH-000317,-0.1098313469087765
ACH-000318,-0.1168391117948291
ACH-000319,-0.19710665893806184
ACH-000320,-0.328745609022547
ACH-000322,-0.08091390808257824
ACH-000323,-0.3625836495044806
ACH-000324,-0.2473653723651201
ACH-000329,-0.26076206278934444
ACH-000330,-0.13156766018562055
ACH-000331,-0.22647574558219816
ACH-000332,-0.17598052863895408
ACH-000334,-0.1653101294841379
ACH-000335,-0.4297271653124291
ACH-000336,0.11835354399917658
ACH-000337,-0.06759074299959257
ACH-000338,0.13600540733184946
ACH-000339,-0.18239910217677285
ACH-000341,-0.035905419978383965
ACH-000348,-0.2497584372284861
ACH-000350,-0.16745536844638828
ACH-000352,-0.1971936419480755
ACH-000356,-0.3175448442126364
ACH-000361,-0.005911123037480811
ACH-000362,-0.1859292271925376
ACH-000363,-0.08722118222144654
ACH-000364,-0.2601528114637936
ACH-000365,-0.1411636825690823
ACH-000366,-0.2963677105684711
ACH-000368,-0.11300350337541465
ACH-000374,-0.11780755030476155
ACH-000375,-0.1568860251530989
ACH-000376,-0.0937422955459497
ACH-000381,-0.2422557036396684
ACH-000383,-0.21459723367726274
ACH-000387,-0.1876969739133951
ACH-000389,-0.2530409796777648
ACH-000390,-0.3175575357983433
ACH-000393,-0.1839219809560672
ACH-000395,-0.344815903862058
ACH-000396,-0.3486930907223121
ACH-000397,-0.18437423110041407
ACH-000401,-0.09883939093349743
ACH-000402,-0.07803942721388346
ACH-000403,-0.12900961114054002
ACH-000404,-0.30756082425738435
ACH-000406,-0.17674754725158545
ACH-000407,-0.16552226961397976
ACH-000408,-0.20547951439711853
ACH-000410,-0.24278041817819535
ACH-000411,-0.09868110520930842
ACH-000414,-0.1777506419726565
ACH-000415,-0.12635887461790754
ACH-000416,-0.1712473904780311
ACH-000420,-0.14143629489982354
ACH-000421,-0.13972283024664656
ACH-000424,-0.17815658930278802
ACH-000425,-0.15703689689311456
ACH-000426,-0.18743067387346252
ACH-000427,-0.1083247027701862
ACH-000433,-0.14772277192331898
ACH-000435,0.059026864147144226
ACH-000436,-0.3273264819544309
ACH-000444,-0.4953767479396614
ACH-000445,-0.4917584148470862
ACH-000448,-0.16693450523644285
ACH-000450,-0.19500928223004527
ACH-000452,0.00694159650274795
ACH-000454,-0.4654352184103326
ACH-000458,-0.1576566702445784
ACH-000459,-0.08766882875438774
ACH-000460,-0.17449108584766596
ACH-000461,-0.2455007102545731
ACH-000463,-0.1450468163371123
ACH-000464,-0.20511561788441204
ACH-000466,-0.07564013006914674
ACH-000467,-0.34717527170773754
ACH-000468,-0.22960947987707
ACH-000469,-0.20070414127166308
ACH-000470,-0.3182959089107018
ACH-000471,-0.11339644789674938
ACH-000472,-0.09403667890828864
ACH-000473,-0.1059059416917616
ACH-000475,-0.08645682806975252
ACH-000476,-0.11401910660108518
ACH-000477,-0.11559608285880728
ACH-000479,-0.3765358494863679
ACH-000480,-0.27909612105760884
ACH-000481,-0.1756798846398552
ACH-000483,-0.2377166187497418
ACH-000484,-0.07422027102083471
ACH-000485,-0.13785014923298433
ACH-000486,-0.1531069258261259
ACH-000487,-0.16035836030899245
ACH-000488,-0.27397369375526265
ACH-000490,-0.15227475242858649
ACH-000491,-0.15864556382505668
ACH-000495,-0.12847982568062485
ACH-000496,-0.08497656856919861
ACH-000499,-0.16653086663637567
ACH-000500,-0.22501916710570607
ACH-000502,-0.2497304265950157
ACH-000503,0.18969080395418636
ACH-000505,-0.12511898626776596
ACH-000507,-0.217658736567104
ACH-000510,-0.11167298959060598
ACH-000511,-0.17687246350819366
ACH-000512,-0.17925531372183745
ACH-000516,-0.32513300782515603
ACH-000517,-0.23280979658299694
ACH-000518,-0.06318920493496072
ACH-000520,-0.3296061910091728
ACH-000521,-0.11888123884134814
ACH-000522,-0.1144011430853609
ACH-000524,-0.13295948583240622
ACH-000527,-0.11211168841072257
ACH-000528,-0.10438694717075593
ACH-000537,-0.3571237521429623
ACH-000541,0.032731558124915475
ACH-000542,-0.19489905049116907
ACH-000544,-0.1913532223297728
ACH-000545,-0.14368362234939666
ACH-000547,-0.23210346188230496
ACH-000548,-0.1490645990060861
ACH-000549,-0.013679465131809454
ACH-000550,-0.11759701891646646
ACH-000552,-0.2692511120111232
ACH-000556,-0.27022984239648884
ACH-000557,-0.3042972233306431
ACH-000569,-0.22360972883852645
ACH-000570,-0.2751978773309834
ACH-000571,-0.044782296639478726
ACH-000573,-0.20369405554903636
ACH-000576,0.055579130160965086
ACH-000579,-0.2284197322859892
ACH-000580,-0.1957264226810929
ACH-000584,-0.1279053517853308
ACH-000585,-0.07895379705422477
ACH-000588,0.003610904681651828
ACH-000589,-0.15478797378933265
ACH-000591,-0.2711415291694378
ACH-000593,-0.24949508987600505
ACH-000600,-0.184119976590663
ACH-000601,-0.1978666608145836
ACH-000605,-0.07863272971431444
ACH-000606,-0.12802005463362515
ACH-000608,-0.11359669708453313
ACH-000614,0.025694619803403644
ACH-000616,-0.16306938081560715
ACH-000618,0.021426335693135245
ACH-000619,-0.22990783662875444
ACH-000620,-0.03407619590802434
ACH-000621,-0.22672209878696306
ACH-000622,-0.3208518233841575
ACH-000623,-0.1143434555742407
ACH-000624,-0.20684449008711026
ACH-000627,-0.19251796996742115
ACH-000630,-0.22642791234374285
ACH-000631,0.12513943096971664
ACH-000632,-0.025132353320077037
ACH-000633,-0.18301672393010485
ACH-000637,-0.1534956468902277
ACH-000638,-0.19573725650071172
ACH-000646,0.12493154191963375
ACH-000647,-0.07913186298671393
ACH-000648,-0.3994355013574578
ACH-000649,-0.206626475373884
ACH-000651,-0.17851746440066646
ACH-000652,-0.23489000517580974
ACH-000653,-0.24275242189129104
ACH-000657,-0.0968054455706527
ACH-000658,-0.1673449329948342
ACH-000661,-0.3566322453648826
ACH-000662,0.023620368452029437
ACH-000663,-0.28222230393132364
ACH-000665,-0.13151349161091416
ACH-000671,-0.2783741444455393
ACH-000672,-0.10278266857334006
ACH-000673,-0.06909074292257482
ACH-000676,-0.18269270345345828
ACH-000677,-0.11227337337706583
ACH-000681,-0.19584913768969794
ACH-000683,-0.26411645010543794
ACH-000684,-0.28441582168142754
ACH-000688,-0.21859716567044246
ACH-000693,-0.17014560907117815
ACH-000694,-0.2159430103155356
ACH-000695,-0.3789277057924129
ACH-000696,-0.12656494798493076
ACH-000697,-0.26947863045741594
ACH-000699,-0.3377942158144014
ACH-000701,-0.02730449816355576
ACH-000706,-0.1802413022518018
ACH-000711,-0.17199510747563754
ACH-000713,0.025298471270160255
ACH-000714,-0.16359247738131788
ACH-000718,-0.31591303604417803
ACH-000720,-0.12696607461567871
ACH-000721,-0.2574428295241949
ACH-000724,-0.310343842121997
ACH-000725,-0.16940372556616987
ACH-000732,-0.09916587288834733
ACH-000734,-0.1900781857438892
ACH-000735,0.03776956033348351
ACH-000736,-0.3120987720570061
ACH-000738,-0.12980532775821882
ACH-000746,-0.13467461548317022
ACH-000747,-0.11067226267763353
ACH-000748,-0.09206235503943253
ACH-000753,-0.20782773933713106
ACH-000756,-0.24470753810550175
ACH-000757,-0.1669660035786096
ACH-000758,-0.06035394749015035
ACH-000760,-0.19801891356319604
ACH-000762,-0.05167047361835647
ACH-000763,-0.15870549742116566
ACH-000764,-0.17417824752378608
ACH-000765,-0.1656541107048679
ACH-000766,-0.0778921548081747
ACH-000767,-0.21550659492213625
ACH-000768,-0.2705278439539475
ACH-000769,-0.17914419524992484
ACH-000770,-0.34980711389161456
ACH-000771,-0.27532027311534
ACH-000773,-0.21740315433179094
ACH-000776,-0.3657843268555136
ACH-000777,-0.2299299487085692
ACH-000778,-0.12080780420433974
ACH-000781,-0.13204214447349527
ACH-000782,-0.1872046148900664
ACH-000783,-0.325307440806396
ACH-000784,-0.2470413790944181
ACH-000785,-0.08533605375300869
ACH-000787,-0.21224211235873908
ACH-000788,-0.1042502925546292
ACH-000791,-0.1422907461881308
ACH-000792,-0.3119931889982066
ACH-000794,-0.21637750772869788
ACH-000796,-0.1675494479440532
ACH-000798,-0.2125960006690828
ACH-000799,-0.17730125671716418
ACH-000800,-0.3789754090849061
ACH-000802,-0.06259356782719272
ACH-000804,-0.4543197243237541
ACH-000805,-0.15422831707634047
ACH-000809,-0.23742899380059004
ACH-000810,-0.037830882624253534
ACH-000811,-0.28507874867086525
ACH-000817,-0.06070077302125916
ACH-000819,-0.3370496863538222
ACH-000820,-0.21266505448817768
ACH-000821,-0.2706422642023273
ACH-000822,-0.15100119617372526
ACH-000823,-0.31960058229988664
ACH-000824,-0.18343615914256695
ACH-000827,-0.12025235582194152
ACH-000829,-0.2471264919542061
ACH-000831,-0.11137981006481504
ACH-000832,-0.321839696344961
ACH-000833,-0.045773766346640085
ACH-000834,-0.32583449646311424
ACH-000835,-0.21747333231462151
ACH-000836,-0.18675377264721796
ACH-000837,-0.23686216014802086
ACH-000838,-0.22300143279139253
ACH-000839,-0.2730099618040947
ACH-000840,-0.23010114139798696
ACH-000841,-0.16927723512534315
ACH-000843,0.028113106687782014
ACH-000846,-0.051763964066443374
ACH-000847,-0.11328506300056344
ACH-000848,-0.1372497974444743
ACH-000849,-0.14927372580852946
ACH-000851,-0.3409926231299747
ACH-000855,-0.3049522038712025
ACH-000856,-0.0750475454623141
ACH-000858,-0.18100352204077214
ACH-000859,-0.18470994248129333
ACH-000861,-0.3155230028673381
ACH-000862,-0.15554465445356594
ACH-000865,-0.14663601013510769
ACH-000866,-0.2610275766573892
ACH-000867,-0.1258838466620852
ACH-000869,0.07967583077403875
ACH-000872,-0.2361936603863452
ACH-000873,-0.02906029672330788
ACH-000876,-0.15586933609768133
ACH-000878,-0.33045745505938845
ACH-000880,-0.17400816791688076
ACH-000881,-0.3579931614372013
ACH-000882,-0.17661762522463104
ACH-000884,-0.15276741664694715
ACH-000885,-0.15128962325599374
ACH-000887,-0.2095554556482518
ACH-000889,-0.1534921526805567
ACH-000896,-0.1766527626134103
ACH-000898,-0.2383574824135471
ACH-000900,-0.17748652844421073
ACH-000901,-0.07545310831993791
ACH-000905,-0.12603248428710154
ACH-000906,-0.09002609775438912
ACH-000907,-0.20166860089813016
ACH-000910,-0.2341235510437437
ACH-000911,-0.22158029870320806
ACH-000912,0.008988760003738537
ACH-000913,-0.2263824142327201
ACH-000915,-0.034422284102989614
ACH-000916,-0.5418703299437319
ACH-000917,0.06367100478144133
ACH-000920,-0.28114536458471856
ACH-000921,-0.18747313916279765
ACH-000924,-0.2275341732126097
ACH-000926,-0.2398697909365374
ACH-000928,-0.2990332335927072
ACH-000929,-0.4545313288424349
ACH-000932,-0.08246128282299206
ACH-000935,-0.20272105322999434
ACH-000936,-0.034342359616669316
ACH-000937,-0.243247493585796
ACH-000938,-0.1899383233510294
ACH-000939,-0.19720297671912895
ACH-000941,-0.3163887053750424
ACH-000943,-0.10538490878863012
ACH-000946,-0.1517255038297197
ACH-000947,-0.12743897911484608
ACH-000948,-0.08765488244684043
ACH-000950,-0.10431334050106933
ACH-000953,-0.2898153921009896
ACH-000954,-0.492168381295399
ACH-000957,-0.11165772236361866
ACH-000958,-0.325889716492775
ACH-000960,-0.22833455725849716
ACH-000963,-0.12759106378904436
ACH-000968,-0.3103863258955841
ACH-000969,-0.3479229921141317
ACH-000972,0.15725022465778452
ACH-000973,-0.2566642170327933
ACH-000974,-0.2830302497444531
ACH-000978,-0.12725862724571604
ACH-000984,-0.1444354167356379
ACH-000986,-0.20029896443100376
ACH-000988,-0.1919364172414272
ACH-000993,-0.3612026592447333
ACH-000994,-0.1111696399506226
ACH-000996,-0.5418651407010199
ACH-001001,-0.14873683411749805
ACH-001020,-0.13913529229151386
ACH-001028,-0.17006479112360334
ACH-001031,-0.2693979297732268
ACH-001038,-0.16890429444606145
ACH-001048,0.0071714527771929845
ACH-001050,0.008347451438881891
ACH-001053,-0.19741238693074875
ACH-001054,-0.027072685618888457
ACH-001061,-0.1014824848391848
ACH-001067,-0.20718959112748905
ACH-001075,-0.382006412676756
ACH-001096,-0.2100520649742904
ACH-001111,-0.3898109847924917
ACH-001119,-0.2991848583599825
ACH-001128,-0.4446687410000448
ACH-001134,-0.21806484715426888
ACH-001151,-0.11754771685800908
ACH-001163,-0.24042820087129374
ACH-001164,-0.06227440111775025
ACH-001183,-0.2916569060041884
ACH-001192,-0.3178372317859014
ACH-001193,0.015470546509862819
ACH-001196,-0.08183880780551185
ACH-001197,-0.07584983875154762
ACH-001205,-0.14118137759600352
ACH-001211,-0.3853239112730554
ACH-001212,0.13515987184052575
ACH-001228,-0.3812524410423058
ACH-001232,-0.09620886778946593
ACH-001239,-0.039274879783394126
ACH-001270,-0.1867370193281553
ACH-001274,-0.4101950786628192
ACH-001275,-0.3684314150224557
ACH-001277,-0.08830372342128781
ACH-001278,-0.21473200198247452
ACH-001280,-0.1974549377597534
ACH-001283,-0.1436736236809654
ACH-001289,-0.09501812776100256
ACH-001300,-0.16580623685249699
ACH-001301,-0.3302879582680465
ACH-001302,-0.3166643774267475
ACH-001306,-0.10820682644817656
ACH-001318,-0.18582195876267865
ACH-001322,0.10289780068132456
ACH-001328,-0.1907877146481295
ACH-001332,-0.33179183805130635
ACH-001336,-0.18147855387814427
ACH-001346,-0.16928269362989778
ACH-001353,-0.1321778584583824
ACH-001354,-0.2554071285469655
ACH-001367,-0.3698511389854871
ACH-001368,-0.16894932742433622
ACH-001374,-0.0542802306324084
ACH-001377,-0.12809930618924378
ACH-001380,-0.2308076474858393
ACH-001391,-0.21337987416982887
ACH-001408,0.013069734599726405
ACH-001430,-0.05375685136509245
ACH-001431,-0.20352954505791787
ACH-001450,0.08798278815627628
ACH-001496,-0.12081583928011545
ACH-001500,0.266468986241702
ACH-001523,-0.2382403164114885
ACH-001532,-0.2797271336178361
ACH-001550,-0.1887697604412716
ACH-001552,0.035797675231180964
ACH-001554,-0.10932827722075396
ACH-001654,-0.1655694502809432
ACH-001735,-0.2604364287541468
ACH-001736,-0.2139142882288491
ACH-001737,0.28946298896429223
ACH-001740,-0.04662094316995719
ACH-001745,-0.108554991367316
ACH-001765,-0.1407209219132486
