,HNRNPCL1 (343069)
ACH-000296,-0.4493940424648965
ACH-000302,-0.3311148074973261
ACH-000304,-0.2960531398116703
ACH-000307,-0.309065473831618
ACH-000308,-0.3548653942056817
ACH-000310,-0.44961590194311213
ACH-000311,-0.21493479610253846
ACH-000312,-0.3632180522310098
ACH-000315,-0.23903389553113774
ACH-000316,-0.5142482696494547
ACH-000317,-0.39176535476343854
ACH-000318,-0.4065802595246937
ACH-000319,-0.3536451528131402
ACH-000320,-0.4835162696711192
ACH-000322,-0.5400064794115262
ACH-000323,-0.4922278580476515
ACH-000324,-0.5392983021052205
ACH-000329,-0.3646947475325269
ACH-000330,-0.3186942651779225
ACH-000331,-0.49443242112170205
ACH-000332,-0.3398076212130701
ACH-000334,-0.37506940674660544
ACH-000335,-0.3033947618511024
ACH-000336,-0.4031914338698899
ACH-000337,-0.4333448299404041
ACH-000338,-0.7061917866939614
ACH-000339,-0.2761829865907763
ACH-000341,-0.2379637664496228
ACH-000348,-0.29547748001941715
ACH-000350,-0.4678102254544833
ACH-000352,-0.3905412014018207
ACH-000356,-0.4260742128042208
ACH-000361,-0.5875496275420492
ACH-000362,-0.28032070557019023
ACH-000363,-0.33961141191914096
ACH-000364,-0.369831703615796
ACH-000365,-0.43962675265766055
ACH-000366,-0.32999323594765245
ACH-000368,-0.24557837855439346
ACH-000374,-0.4798210717779047
ACH-000375,-0.3108856209768691
ACH-000376,-0.4241304409368074
ACH-000381,-0.2822314487619629
ACH-000383,-0.2797197468281993
ACH-000387,-0.3279305935489988
ACH-000389,-0.7271705848850694
ACH-000390,-0.2694053980797136
ACH-000393,-0.3672810732393589
ACH-000395,-0.3552235331912131
ACH-000396,-0.6252080752059261
ACH-000397,-0.3261605185985036
ACH-000401,-0.38196205163894814
ACH-000402,-0.7934233547483818
ACH-000403,-0.3135509832707724
ACH-000404,-0.4818319597316015
ACH-000406,-0.4496388859623452
ACH-000407,-0.3862167676683387
ACH-000408,-0.2622800450395502
ACH-000410,-0.37178617285738863
ACH-000411,-0.4576845267271522
ACH-000414,-0.2818427233089702
ACH-000415,-0.4992870212503544
ACH-000416,-0.4531748884289373
ACH-000420,-0.3444475492285741
ACH-000421,-0.2693086672157649
ACH-000424,-0.3770954319200339
ACH-000425,-0.4194057910133889
ACH-000426,-0.3602811951270405
ACH-000427,-0.3809772539501246
ACH-000433,-0.2189254024074606
ACH-000435,-0.5232919239862981
ACH-000436,-0.229363549578707
ACH-000444,-0.4178458333486441
ACH-000445,-0.5281533112327607
ACH-000448,-0.32231277481095544
ACH-000450,-0.21057437857132213
ACH-000452,-0.3434635198132533
ACH-000454,-0.4019712167400721
ACH-000458,-0.3473182448339145
ACH-000459,-0.4616484800493101
ACH-000460,-0.3358258576275603
ACH-000461,-0.40996633062712057
ACH-000463,-0.43152626261239385
ACH-000464,-0.511789934005742
ACH-000466,-0.4610096098182401
ACH-000467,-0.2713336973214863
ACH-000468,-0.3183307156444439
ACH-000469,-0.3571901380851246
ACH-000470,-0.3994253765806508
ACH-000471,-0.2707779912704292
ACH-000472,-0.3419930599520641
ACH-000473,-0.19230196727696566
ACH-000475,-0.3882291954161381
ACH-000476,-0.2563853264983395
ACH-000477,-0.35744193589567863
ACH-000479,-0.3405759922440817
ACH-000480,-0.2827461754837127
ACH-000481,-0.39523019015245614
ACH-000483,-0.22415847673914166
ACH-000484,-0.42212569281460943
ACH-000485,-0.29841895886125663
ACH-000486,-0.32972625428715674
ACH-000487,-0.09273043903244556
ACH-000488,-0.4602598596980676
ACH-000490,-0.2374775264067195
ACH-000491,-0.2645354475413855
ACH-000495,-0.37197602313174094
ACH-000496,-0.4053958338347965
ACH-000499,-0.23086996016968706
ACH-000500,-0.2892336568971806
ACH-000502,-0.3828015074583538
ACH-000503,-0.20411902719397276
ACH-000505,-0.4606650393209524
ACH-000507,-0.4951401379614805
ACH-000510,-0.3275675394626973
ACH-000511,-0.556386171056348
ACH-000512,-0.6834474625972934
ACH-000516,-0.3101417973065059
ACH-000517,-0.4531712177530002
ACH-000518,-0.4076055674538603
ACH-000520,-0.4004642870886115
ACH-000521,-0.3960034791486105
ACH-000522,-0.4396523486417245
ACH-000524,-0.3299821585068508
ACH-000527,-0.3001909483361572
ACH-000528,-0.3480098830603514
ACH-000537,-0.3649551397720411
ACH-000541,-0.4322149129665222
ACH-000542,-0.3995477818622517
ACH-000544,-0.22956167217747495
ACH-000545,-0.32819367601256777
ACH-000547,-0.372954460197326
ACH-000548,-0.3860553414717279
ACH-000549,-0.5709970137792115
ACH-000550,-0.6584443860175886
ACH-000552,-0.18675770097741
ACH-000556,-0.2797441334726953
ACH-000557,-0.361649313970278
ACH-000569,-0.22260950519175465
ACH-000570,-0.5045105199874188
ACH-000571,-0.35087489126780197
ACH-000573,-0.3703005332248685
ACH-000576,-0.2456457787901437
ACH-000579,-0.2948597668473886
ACH-000580,-0.3875895843681779
ACH-000584,-0.30398228599624155
ACH-000585,-0.5394598458799716
ACH-000588,-0.5425458216134972
ACH-000589,-0.2604871824436724
ACH-000591,-0.5174459919412764
ACH-000593,-0.4567441473574525
ACH-000600,-0.33611276408274865
ACH-000601,-0.2941450326575115
ACH-000605,-0.3965335777029493
ACH-000606,-0.3073738760606297
ACH-000608,-0.3606771634768105
ACH-000614,-0.38642208782935183
ACH-000616,-0.34065206390782665
ACH-000618,-0.23329860527929225
ACH-000619,-0.3020611140394932
ACH-000620,-0.3960626962881104
ACH-000621,-0.5242791893026253
ACH-000622,-0.3015485179844369
ACH-000623,-0.32193137823221474
ACH-000624,-0.2426210470391277
ACH-000627,-0.3967592786565536
ACH-000630,-0.5950395137404787
ACH-000631,-0.360256435641992
ACH-000632,-0.5294720326608796
ACH-000633,-0.6687873434392567
ACH-000637,-0.3194594500899794
ACH-000638,-0.464003902986737
ACH-000646,-0.4874928594035264
ACH-000647,-0.3483621050317733
ACH-000648,-0.1382424301218334
ACH-000649,-0.5093733451734765
ACH-000651,-0.2984796894329381
ACH-000652,-0.4902423773963097
ACH-000653,-0.40939289758379793
ACH-000657,-0.3069628339946852
ACH-000658,-0.4067388069843667
ACH-000661,-0.20047963249315146
ACH-000662,-0.4039900078300002
ACH-000663,-0.5181520929215049
ACH-000665,-0.335470394739601
ACH-000671,-0.4774483753652661
ACH-000672,0.1500607810504328
ACH-000673,-0.30994462078578844
ACH-000676,-0.31398282445175885
ACH-000677,-0.4607997718614416
ACH-000681,-0.44695851987981217
ACH-000683,-0.42702556596474894
ACH-000684,-0.3123132619310658
ACH-000688,-0.503479799378302
ACH-000693,-0.2857772057039137
ACH-000694,-0.3467888586885061
ACH-000695,-0.3117839487843237
ACH-000696,-0.3810320843439132
ACH-000697,-0.44970350458463454
ACH-000699,-0.5319139557026805
ACH-000701,-0.5713741179407729
ACH-000706,-0.4154964269737576
ACH-000711,-0.31000038596724633
ACH-000713,-0.2579495390451901
ACH-000714,-0.2772082445778308
ACH-000718,-0.4877143759277364
ACH-000720,-0.3512342873272801
ACH-000721,-0.325477483039654
ACH-000724,-0.6208165908929935
ACH-000725,-0.3285034299292279
ACH-000732,-0.3238055732326245
ACH-000734,-0.3401627729813956
ACH-000735,-0.5083788591749694
ACH-000736,-0.5007482579798219
ACH-000738,-0.32042269099492016
ACH-000746,-0.15321358044301472
ACH-000747,-0.32439753666184185
ACH-000748,-0.2149623747699188
ACH-000753,-0.34850864514707625
ACH-000756,-0.3740441834413367
ACH-000757,-0.3011150089280477
ACH-000758,-0.1434020426752656
ACH-000760,-0.41160819234304935
ACH-000762,-0.3480938238185411
ACH-000763,-0.3673187881063329
ACH-000764,-0.40915773196594346
ACH-000765,-0.41292573326334797
ACH-000766,-0.3171254502596417
ACH-000767,-0.3099722748917263
ACH-000768,-0.2898356149692288
ACH-000769,-0.4381761140412193
ACH-000770,-0.2929204763252667
ACH-000771,-0.4220639299425333
ACH-000773,-0.23849355600217895
ACH-000776,-0.4047860330834904
ACH-000777,-0.260987403859117
ACH-000778,-0.4465135242159073
ACH-000781,-0.328123068222794
ACH-000782,-0.18662257031861051
ACH-000783,-0.4545804674419079
ACH-000784,-0.3828278082241241
ACH-000785,-0.42881900635999337
ACH-000787,-0.4202806917422521
ACH-000788,-0.3229533555910833
ACH-000791,-0.2853220065248952
ACH-000792,-0.5142598718410046
ACH-000794,-0.4010901806472367
ACH-000796,-0.35906180069665145
ACH-000798,-0.3118870941848162
ACH-000799,-0.36831485418512266
ACH-000800,-0.5005961309626842
ACH-000802,-0.3548313208062143
ACH-000804,-0.25573987288836525
ACH-000805,-0.4056867153681029
ACH-000809,-0.2946316604217118
ACH-000810,-0.4722011719635053
ACH-000811,-0.44091231285689936
ACH-000817,-0.40737287566582026
ACH-000819,-0.123803212305165
ACH-000820,-0.7415165761109754
ACH-000821,-0.33585861382780324
ACH-000822,-0.3376190429387247
ACH-000823,-0.4701400971302825
ACH-000824,-0.3753315666541839
ACH-000827,-0.3222891355892959
ACH-000829,-0.2980561649787077
ACH-000831,-0.3168688010946288
ACH-000832,-0.31354344755947666
ACH-000833,-0.3672257111958331
ACH-000834,-0.4903178468967197
ACH-000835,-0.4587530561420555
ACH-000836,-0.4850859110666336
ACH-000837,-0.2758457849453668
ACH-000838,-0.25919040923366793
ACH-000839,-0.07472818348883152
ACH-000840,-0.22361213918118766
ACH-000841,-0.34408988898303944
ACH-000843,-0.485345208673373
ACH-000846,-0.19892308958497307
ACH-000847,-0.3199154717429469
ACH-000848,-0.4378061172196314
ACH-000849,-0.4117539461792425
ACH-000851,-0.521680595583641
ACH-000855,-0.18424819341598767
ACH-000856,-0.3218308139776744
ACH-000858,-0.2786291899363091
ACH-000859,-0.24966195728919416
ACH-000861,-0.3992119523751568
ACH-000862,-0.2973525673327089
ACH-000865,-0.3132642184666319
ACH-000866,-0.24975943881748425
ACH-000867,-0.2418395710174149
ACH-000869,-0.4639543787346205
ACH-000872,-0.24849757693753105
ACH-000873,-0.35309667022537466
ACH-000876,-0.4093662349187884
ACH-000878,-0.5124814657478464
ACH-000880,-0.2831955544133397
ACH-000881,-0.3696420240497825
ACH-000882,-0.3307900868628651
ACH-000884,-0.44892738626889017
ACH-000885,-0.3543285426242966
ACH-000887,-0.4317821239707365
ACH-000889,-0.4068745444922803
ACH-000896,-0.33568089139758145
ACH-000898,-0.3296712241291201
ACH-000900,-0.19001953127529145
ACH-000901,-0.4290735625337316
ACH-000905,-0.3593952973411689
ACH-000906,-0.3054273044952512
ACH-000907,-0.3021678221866231
ACH-000910,-0.3311819045886169
ACH-000911,-0.2666659143935843
ACH-000912,-0.23640906789067506
ACH-000913,-0.3194173006520516
ACH-000915,-0.3980725030936822
ACH-000916,-0.03878461572225073
ACH-000917,-0.17210499241295235
ACH-000920,-0.1195093375713756
ACH-000921,-0.4709548702083618
ACH-000924,-0.3348460958840068
ACH-000926,-0.4934249525723698
ACH-000928,-0.3613613473638792
ACH-000929,-0.6108551112061688
ACH-000932,-0.30557629289701904
ACH-000935,-0.3877309050057484
ACH-000936,-0.473800199606025
ACH-000937,-0.20955560428486827
ACH-000938,-0.3699061677567004
ACH-000939,-0.4077569882778567
ACH-000941,-0.2216041475301604
ACH-000943,-0.3928058246714473
ACH-000946,-0.13036690650750446
ACH-000947,-0.2468952768712813
ACH-000948,-0.22964212003097895
ACH-000950,-0.2113665527379352
ACH-000953,-0.33407371031209937
ACH-000954,-0.3274311638027094
ACH-000957,-0.4765307345224575
ACH-000958,-0.06801713181706369
ACH-000960,-0.3605421186793279
ACH-000963,-0.1472973052960714
ACH-000968,-0.2720453588373833
ACH-000969,-0.11627172486796156
ACH-000972,-0.10142034819935586
ACH-000973,-0.3720189128753138
ACH-000974,-0.2506289155292554
ACH-000978,-0.5715611792961968
ACH-000984,-0.3577079711729676
ACH-000986,-0.3885089784122584
ACH-000988,-0.2916870406415735
ACH-000993,-0.3572486050526432
ACH-000994,-0.2980510128189364
ACH-000996,-0.3122886419891252
ACH-001001,-0.4459447501284442
ACH-001020,-0.2490558908181498
ACH-001028,-0.5300183438897222
ACH-001031,-0.5853003581189491
ACH-001038,-0.38661176160918015
ACH-001048,-0.3102239139571976
ACH-001050,-0.4197465647234628
ACH-001053,-0.4077309935524154
ACH-001054,-0.32522440834243554
ACH-001061,-0.4258568825275642
ACH-001067,-0.3800213819065078
ACH-001075,-0.3192987709863005
ACH-001096,-0.5761591614889845
ACH-001111,-0.7985493300625671
ACH-001119,-0.2735391124140027
ACH-001128,-0.1505287362252634
ACH-001134,-0.3633839564146008
ACH-001151,-0.3319576508450852
ACH-001163,-0.3455526164924147
ACH-001164,-0.42383502126934747
ACH-001183,-0.3502491918149516
ACH-001192,-0.4426357646424279
ACH-001193,-0.17784438600877642
ACH-001196,-0.5869829982824804
ACH-001197,-0.4029361063501181
ACH-001205,-0.3199913010465398
ACH-001211,-0.4721874476512893
ACH-001212,-0.38730271339104944
ACH-001228,-0.3370392477700545
ACH-001232,-0.43432718808556825
ACH-001239,-0.4586392716892706
ACH-001270,-0.684139878954162
ACH-001274,-0.3113429611992252
ACH-001275,-0.4054519495957243
ACH-001277,-0.11770697122135508
ACH-001278,-0.28480403828131184
ACH-001280,-0.3833549918185876
ACH-001283,-0.3194414005998019
ACH-001289,-0.445480326152878
ACH-001300,-0.4211982395832724
ACH-001301,-0.3058330706331687
ACH-001302,-0.4495056807888109
ACH-001306,-0.4415404753316731
ACH-001318,-0.29840930883245753
ACH-001322,-0.4625078656679217
ACH-001328,-0.3328119698881704
ACH-001332,-0.3978956342267783
ACH-001336,-0.5001686389526121
ACH-001346,-0.2822165598480281
ACH-001353,-0.3709231246771361
ACH-001354,-0.3115819444456887
ACH-001367,-0.4464046058610053
ACH-001368,-0.3954860602588534
ACH-001374,-0.2009005525993252
ACH-001377,-0.31844631466335177
ACH-001380,-0.4766753669037234
ACH-001391,-0.2843244001844788
ACH-001408,-0.4215861410139434
ACH-001430,-0.32218299401640016
ACH-001431,-0.2414147669986317
ACH-001450,-0.29886198512962736
ACH-001496,-0.1911687980985291
ACH-001500,-0.4788722589363268
ACH-001523,-0.4188144229394351
ACH-001532,-0.4259625119202573
ACH-001550,-0.3985958087983652
ACH-001552,-0.2598218426597041
ACH-001554,-0.5215612073530715
ACH-001654,-0.4791690195471142
ACH-001735,-0.4206067000514636
ACH-001736,-0.3090374691311602
ACH-001737,-0.39065904521412254
ACH-001740,-0.4861307086242464
ACH-001745,-0.3855757746843502
ACH-001765,-0.4190750844861811
