,PAX2 (5076)
ACH-000004,0.08289701692704145
ACH-000005,0.2090864024652024
ACH-000007,-0.10569124200224296
ACH-000009,-0.02612102757160348
ACH-000011,0.03792214539312595
ACH-000012,-0.04507753865096749
ACH-000013,-0.061028635674225486
ACH-000014,-0.043672241098511096
ACH-000015,-0.007411220088365327
ACH-000017,0.00717430405803438
ACH-000018,-0.21172310401971808
ACH-000019,0.03008520596404706
ACH-000021,0.09904712737325844
ACH-000022,-0.0991534381640502
ACH-000025,-0.07040368488095501
ACH-000028,-0.0794745247506964
ACH-000030,-0.07407027154670481
ACH-000035,0.10267864541483357
ACH-000036,0.02012813903354933
ACH-000037,-0.09407923707970413
ACH-000039,-0.003029282072079645
ACH-000040,-0.04079767463103842
ACH-000041,-0.05796785260050201
ACH-000042,-0.001965853068185041
ACH-000045,-0.17218482622757042
ACH-000047,-0.12384471934865315
ACH-000052,-0.03681498695775296
ACH-000053,-0.06394962853545956
ACH-000054,-0.11287809252456946
ACH-000055,-0.05136174860750363
ACH-000060,-0.11120843830012518
ACH-000067,-0.08476921971995191
ACH-000070,0.0956573165647337
ACH-000075,-0.04341909307260907
ACH-000078,-0.15092167073335286
ACH-000082,0.01959756183007724
ACH-000085,0.009418871164396223
ACH-000086,-0.104976763769126
ACH-000087,-0.07900449308785794
ACH-000092,0.02163343321538307
ACH-000095,-0.045172697406189635
ACH-000097,-0.0076242575923880715
ACH-000098,-0.014896169671292573
ACH-000099,-0.14102848185847286
ACH-000108,-0.06756859709830919
ACH-000113,-0.029376683558452063
ACH-000116,0.003456106932708145
ACH-000118,-0.05590307068214656
ACH-000120,0.11234197665271843
ACH-000123,-0.00569221407264685
ACH-000127,-0.04373222564341011
ACH-000128,-0.1319612253995344
ACH-000132,-0.02952199678814782
ACH-000133,-0.006604041188979475
ACH-000137,-0.15199246381625925
ACH-000138,0.0401284485188112
ACH-000142,-0.0007982096606992318
ACH-000143,-0.1970128464785347
ACH-000146,-0.007943365460974999
ACH-000148,-0.16288466694668974
ACH-000150,-0.06225938930232022
ACH-000152,-0.08345781898042798
ACH-000153,0.12559588972953833
ACH-000159,-0.20198985811635708
ACH-000160,-0.119190861680411
ACH-000163,-0.02613294547369414
ACH-000167,-0.21954207208960835
ACH-000168,-0.0773824030252383
ACH-000169,-0.28673926395518473
ACH-000178,-0.1147097065027558
ACH-000183,-0.009512976584852636
ACH-000188,-0.053680706991908515
ACH-000189,-0.028376044728909224
ACH-000190,-0.1962511442653996
ACH-000198,-0.0019344090536821887
ACH-000203,-0.11542565513080835
ACH-000204,-0.22776214995377336
ACH-000206,-0.020137798047137195
ACH-000207,-0.20410593255213894
ACH-000208,-0.11916428144137695
ACH-000210,-0.32234149505651377
ACH-000211,-0.0771563324756723
ACH-000215,-0.02401319524887597
ACH-000221,-0.004901832881260778
ACH-000222,-0.1809677222236692
ACH-000223,-0.14222030448910636
ACH-000226,-0.05519834778500216
ACH-000227,-0.03367912424686576
ACH-000228,-0.013708846096576044
ACH-000231,-0.07619946752551121
ACH-000232,-0.05484240373025578
ACH-000233,-0.12875857047354256
ACH-000234,-0.13193313484529764
ACH-000235,-0.0737246615900458
ACH-000237,-0.13032226412188908
ACH-000238,-0.1207255219910976
ACH-000242,-0.2770570616970298
ACH-000243,-0.08057531670303092
ACH-000244,-0.14639141313094575
ACH-000246,-0.24163477758519514
ACH-000248,0.04935370423694811
ACH-000250,-0.011828875887211805
ACH-000251,-0.24358613533286924
ACH-000252,-0.11447164460234545
ACH-000253,-0.06456676429931059
ACH-000255,-0.08076831284417879
ACH-000256,-0.09839703255872337
ACH-000257,-0.039214329507164185
ACH-000258,-0.1065709415973328
ACH-000259,-0.1118041278164228
ACH-000260,-0.09674133997904616
ACH-000261,-0.030563683380098725
ACH-000262,-0.1796586444798411
ACH-000263,0.20075001464533435
ACH-000264,-0.012142245208242905
ACH-000265,-0.07589244345496192
ACH-000266,0.02295434950363361
ACH-000272,-0.0930351870944945
ACH-000274,-0.09054473839505124
ACH-000277,-0.0753933886095818
ACH-000278,-0.1878977710251288
ACH-000279,-0.07673646253831556
ACH-000280,-0.07161712780742427
ACH-000281,-0.0323893443877714
ACH-000288,-0.1052117482104593
ACH-000291,-0.09887025625411412
ACH-000293,-0.027300934703910484
ACH-000294,-0.1954738571696029
ACH-000295,-0.17663815619521314
ACH-000296,-0.2444623626170157
ACH-000302,-0.08425092085350554
ACH-000304,-0.03519177723861972
ACH-000307,-0.014877850096198025
ACH-000308,-0.05027795184056565
ACH-000310,-0.12261343747526245
ACH-000311,-0.0652704189726725
ACH-000312,-0.12805997114539905
ACH-000315,0.16795138363883896
ACH-000316,-0.09656021645978187
ACH-000317,-0.2127865496186478
ACH-000318,-0.05610527310242803
ACH-000319,-0.25046966282688576
ACH-000320,-0.0004197666647596648
ACH-000322,-0.0470226212398228
ACH-000323,-0.0027310281111717107
ACH-000324,-0.1644116953062979
ACH-000329,-0.08681377668805626
ACH-000330,-0.054113300205737264
ACH-000331,-0.13478827886669126
ACH-000332,-0.052224538951537856
ACH-000334,0.020955705488756485
ACH-000335,0.02819281885642279
ACH-000336,0.10481108310819967
ACH-000337,0.12451585224869427
ACH-000338,-0.04522039124193003
ACH-000339,-0.0966013258543861
ACH-000341,-0.19533458536632126
ACH-000348,-0.061392514607622815
ACH-000350,-0.2356327593987547
ACH-000352,-0.03594882159114452
ACH-000356,0.04034618619073354
