,FCRLB (127943)
ACH-000004,-0.06855682996097187
ACH-000005,0.08816974674535234
ACH-000007,-0.0024198552177576464
ACH-000009,-0.11116069500542763
ACH-000011,-0.13756714913045964
ACH-000012,0.04141404398555212
ACH-000013,0.019697126068231555
ACH-000014,0.1525579980122238
ACH-000015,-0.05221867016595626
ACH-000017,-0.12189033316739327
ACH-000018,-0.057748479144562985
ACH-000019,0.0019931383528038115
ACH-000021,0.05167849515393134
ACH-000022,0.03256620421613677
ACH-000025,-0.05682871761804005
ACH-000028,-0.014123418391310398
ACH-000030,-0.04041025926029405
ACH-000035,-0.0912350113957336
ACH-000036,0.0547219636237223
ACH-000037,-0.04214508913572481
ACH-000039,0.03416933081637998
ACH-000040,0.05518073493460452
ACH-000041,0.18177257281087636
ACH-000042,0.09900107789090498
ACH-000045,-0.1959219315502879
ACH-000047,-0.14066382840654207
ACH-000052,-0.1704029125396306
ACH-000053,-0.05737982127796262
ACH-000054,0.15211243341337796
ACH-000055,-0.03270538434118332
ACH-000060,0.011609287475544029
ACH-000067,0.02474173372572747
ACH-000070,-0.055471073848132935
ACH-000075,0.06452215137111855
ACH-000078,-0.005423601979292102
ACH-000082,-0.039883571316136235
ACH-000085,0.1364425642865667
ACH-000086,-0.13060879087633478
ACH-000087,0.021656953634097833
ACH-000092,-0.004480966034245932
ACH-000095,0.007381348126114202
ACH-000097,0.029008665483354526
ACH-000098,0.07302383039938246
ACH-000099,0.060077519259003336
ACH-000108,0.06625369171999547
ACH-000113,-0.10949662403675024
ACH-000116,-0.0038368802744919287
ACH-000118,0.11226894083755301
ACH-000120,-0.05045176842146385
ACH-000123,-0.011562081610652293
ACH-000127,-0.08232542998410049
ACH-000128,-0.1030912258188561
ACH-000132,-0.006311214031177917
ACH-000133,0.013317659007410462
ACH-000137,0.011459752819266023
ACH-000138,-0.05267018738078733
ACH-000142,0.08383015889199191
ACH-000143,0.05616322015056192
ACH-000146,-0.0059376052781523105
ACH-000148,-0.02019416166241747
ACH-000150,0.16569266227631707
ACH-000152,0.04581671956223254
ACH-000153,-0.26537922760627264
ACH-000159,-0.10349337105850401
ACH-000160,0.10505002780229944
ACH-000163,-0.08930132402220645
ACH-000167,-0.16252436455014885
ACH-000168,-0.05054950846162279
ACH-000169,-0.02302012042301533
ACH-000178,0.008716129970421654
ACH-000183,0.009461462192486076
ACH-000188,-0.00402360369971121
ACH-000189,0.10726628842222784
ACH-000190,0.06978963022683092
ACH-000198,-0.0005952265388246633
ACH-000203,0.15808081176205058
ACH-000204,-0.3820943633435581
ACH-000206,-0.32540657898473824
ACH-000207,0.03697582860796212
ACH-000208,-0.07872149567034263
ACH-000210,-0.12678971650610746
ACH-000211,-0.09516105272216066
ACH-000215,-0.08478174856457081
ACH-000221,-0.038066512895966936
ACH-000222,0.0738459811246278
ACH-000223,-0.08439079396220027
ACH-000226,-0.13404513303686755
ACH-000227,-0.06625962776208691
ACH-000228,-0.1536640150014859
ACH-000231,0.0045371308033415395
ACH-000232,-0.028770839729131775
ACH-000233,-0.024555171005636846
ACH-000234,-0.1909712367789312
ACH-000235,-0.0345880884632321
ACH-000237,-0.033854278693153265
ACH-000238,0.07671560561758413
ACH-000242,0.17062772650150393
ACH-000243,0.061892632552576085
ACH-000244,-0.06912621458408026
ACH-000246,-0.09372051051333637
ACH-000248,-0.1695955372937298
ACH-000250,-0.034093717617617585
ACH-000251,-0.298246126943262
ACH-000252,0.16121073328438618
ACH-000253,0.024140711578740183
ACH-000255,-0.042327684368758514
ACH-000256,0.016318254930334602
ACH-000257,0.053579370895840084
ACH-000258,0.04124872009113168
ACH-000259,0.1203628048825926
ACH-000260,-0.032402051957081075
ACH-000261,0.030399276526136238
ACH-000262,-0.05634987036481506
ACH-000263,-0.1421601686201883
ACH-000264,-0.06512306946619795
ACH-000265,0.013464232305863641
ACH-000266,0.02061957293269496
ACH-000272,0.00030106415981196366
ACH-000274,0.0038065587788281476
ACH-000277,0.050873458157853206
ACH-000278,-0.11057483322414012
ACH-000279,-0.0199353515561886
ACH-000280,-0.0062123681844040105
ACH-000281,0.0919798663001464
ACH-000288,-0.01754155662865749
ACH-000291,0.043442973011927816
ACH-000293,0.006524870252781044
ACH-000294,-0.011433479943249487
ACH-000295,-0.0826248184501266
ACH-000296,-0.09267679049501308
ACH-000302,-0.023551285964486083
ACH-000304,-0.22385131944636366
ACH-000307,-0.006130676171351109
ACH-000308,-0.05470980313797125
ACH-000310,-0.09063562876565932
ACH-000311,0.15768962744134635
ACH-000312,0.11937631138930853
ACH-000315,0.2816510103671747
ACH-000316,0.18483616234596745
ACH-000317,-0.059900300036800684
ACH-000318,-0.08395564595071263
ACH-000319,-0.07244121614978004
ACH-000320,0.0986956926106737
ACH-000322,0.13708273558823428
ACH-000323,-0.02135287091886389
ACH-000324,0.02708103970414136
ACH-000329,0.012996241790907215
ACH-000330,0.07689811761611924
ACH-000331,-0.16654861321888528
ACH-000332,-0.0333464730879607
