,SGSM2 (9905)
ACH-000004,0.16403855809574938
ACH-000005,0.07602682170397923
ACH-000007,0.10436087193260336
ACH-000009,0.184278173524088
ACH-000011,0.016654437623582215
ACH-000012,0.19648177273354198
ACH-000013,0.052474698228440635
ACH-000014,0.20638720022697224
ACH-000015,0.18643490363422904
ACH-000017,0.20525496482965744
ACH-000018,0.25914729825064364
ACH-000019,0.19710324350966896
ACH-000021,0.18452017196108436
ACH-000022,0.0908836617644272
ACH-000025,0.0905619733540973
ACH-000028,0.21440443194137696
ACH-000030,0.10701283319971702
ACH-000035,0.10529685136189383
ACH-000036,0.007451537174208306
ACH-000037,0.1213912366849992
ACH-000039,0.07517166916361658
ACH-000040,0.2311409911040497
ACH-000041,0.15862851486270774
ACH-000042,0.11577368648128912
ACH-000045,0.20385186274533992
ACH-000047,0.05068434092792942
ACH-000052,0.03902412298771079
ACH-000053,0.20646453081526966
ACH-000054,0.14797614586487706
ACH-000055,0.1756676240602128
ACH-000060,-0.04387388960864077
ACH-000067,0.02114412133885641
ACH-000070,0.005540708485706065
ACH-000075,0.28099087695527913
ACH-000078,0.06248835263871433
ACH-000082,0.045875337557395486
ACH-000085,0.3333641297958305
ACH-000086,0.10544810316056402
ACH-000087,0.0926964400861318
ACH-000092,0.13022393849779976
ACH-000095,0.08205364647830059
ACH-000097,0.0974400955387536
ACH-000098,0.13534625281680282
ACH-000099,0.05881542748691562
ACH-000108,0.13466511810588136
ACH-000113,0.2053101533370404
ACH-000116,0.08297237713972562
ACH-000118,0.034826385583359695
ACH-000120,0.05775226290379265
ACH-000123,0.05817273491849299
ACH-000127,0.14621428072793993
ACH-000128,0.06544430044734466
ACH-000132,0.04362963047379277
ACH-000133,0.049396909024635054
ACH-000137,0.0018025537844737066
ACH-000138,0.14098452169362846
ACH-000142,-0.03857322688318916
ACH-000143,0.18350790512563836
ACH-000146,0.10699018859076756
ACH-000148,0.11257217252575834
ACH-000150,0.05400595239556096
ACH-000152,0.0780239287584307
ACH-000153,0.03157934525552044
ACH-000159,0.06794318411872767
ACH-000160,0.11461868188909717
ACH-000163,0.1492735496267119
ACH-000167,0.08555773711092393
ACH-000168,0.12583310457892538
ACH-000169,0.2645176126429463
ACH-000178,0.1162642246393116
ACH-000183,0.12128020220704885
ACH-000188,0.07829394138439716
ACH-000189,0.07706857123163237
ACH-000190,0.0957179988388796
ACH-000198,0.28675938945823753
ACH-000203,0.023532213955099125
ACH-000204,0.0886518197153259
ACH-000206,0.2485470383176052
ACH-000207,0.10388953675761232
ACH-000208,0.2574495463666617
ACH-000210,0.259597475434557
ACH-000211,0.09877666344872614
ACH-000215,0.20057629968044666
ACH-000221,0.20889216579023187
ACH-000222,0.11319838898143587
ACH-000223,0.15927511100083888
ACH-000226,0.12232431804274728
ACH-000227,-0.02846751767446984
ACH-000228,-0.06999906006247733
ACH-000231,0.061555707449660886
ACH-000232,0.17414015752100634
ACH-000233,0.1004734129813391
ACH-000234,0.009671970419886676
ACH-000235,0.09788926049988986
ACH-000237,0.10941098210842316
ACH-000238,-0.024350776313094114
ACH-000242,0.36367570729359655
ACH-000243,0.0951827727323833
ACH-000244,-0.17689591049252842
ACH-000246,0.06468463720469474
ACH-000248,-0.021677751125250173
ACH-000250,0.05228722385463324
ACH-000251,0.053875367339766285
ACH-000252,-0.07536904437150002
ACH-000253,0.15051534096065947
ACH-000255,0.19057987817154365
ACH-000256,0.00013136769474856078
ACH-000257,0.1332889415131402
ACH-000258,0.1968884083440832
ACH-000259,0.07761506629948707
ACH-000260,0.03306730488680723
ACH-000261,0.17335174233560613
ACH-000262,0.06894621384421404
ACH-000263,0.21189045028687628
ACH-000264,0.04537271836370591
ACH-000265,0.15110933113110067
ACH-000266,0.04122771995804974
ACH-000272,0.12952916367779127
ACH-000274,0.07281007775742393
ACH-000277,0.12623687416670867
ACH-000278,0.11660888604358945
ACH-000279,0.0729381433266204
ACH-000280,0.07014691189448306
ACH-000281,0.1339428421317476
ACH-000288,-0.003023895644574906
ACH-000291,0.1640403741950336
ACH-000293,-0.11679298002103587
ACH-000294,0.23313787335932276
ACH-000295,0.07880941672510404
ACH-000296,0.25769778513784825
ACH-000302,0.14006138784743072
ACH-000304,0.1863292617207413
ACH-000307,0.11083536196005844
ACH-000308,0.19615270672956625
ACH-000310,0.08143497240356545
ACH-000311,0.12479608486911985
ACH-000312,0.10795594093851864
ACH-000315,0.18865245792688165
ACH-000316,-0.04041993319125267
ACH-000317,0.19631707074545585
ACH-000318,-0.05320978996638924
ACH-000319,0.27003017918075184
ACH-000320,0.06595752844053883
ACH-000322,0.12963128263129026
ACH-000323,0.10910627267505514
ACH-000324,-0.01648050079303062
ACH-000329,0.10390033768102633
ACH-000330,0.07951616462150819
ACH-000331,0.10276459562501823
ACH-000332,0.08301900267171866
ACH-000334,0.08411218643878199
ACH-000335,0.1968569998687684
ACH-000336,-0.1584763817909071
ACH-000337,0.10106306217274524
ACH-000338,-0.03869883221711898
ACH-000339,0.08936735193761265
ACH-000341,0.12395261161859328
ACH-000348,0.17068497261967927
ACH-000350,0.10522789373693356
ACH-000352,0.08633078865897759
ACH-000356,-0.23702882112397514
ACH-000361,0.1699786315800912
ACH-000362,0.043896143182414464
ACH-000363,0.05560330346853143
ACH-000364,0.13837038428200854
ACH-000365,0.10014963743812187
ACH-000366,0.07815360693815457
ACH-000368,0.15244788137385834
ACH-000374,0.03263897257541449
ACH-000375,-0.01357282831808193
ACH-000376,0.2117346229873762
ACH-000381,0.002028875998955745
ACH-000383,0.12797266990405154
ACH-000387,0.15537382544853487
ACH-000389,0.07103351858153835
ACH-000390,0.08487679658837934
ACH-000393,0.1646872553745352
ACH-000395,0.01687596092174079
ACH-000396,0.15907867702043846
ACH-000397,0.02142683857055148
ACH-000401,-0.03555361065779655
ACH-000402,0.2409622481557937
ACH-000403,0.11856636894756585
ACH-000404,0.27226210005721274
ACH-000406,0.11981309057432978
ACH-000407,0.16561991429095996
ACH-000408,-0.01608725447913774
ACH-000410,0.1717989894411385
ACH-000411,0.1405121047975638
ACH-000414,0.05341900483013159
ACH-000415,0.07106831114045714
ACH-000416,0.1505473946803803
ACH-000420,0.2652461956327288
ACH-000421,0.14313522655378005
ACH-000424,0.0005229718100337211
ACH-000425,0.06644407481741578
ACH-000426,0.04086178084968886
ACH-000427,0.05194532543043057
ACH-000433,-0.057705853298012914
ACH-000435,0.17589903884760946
ACH-000436,0.09050825278709343
ACH-000444,-0.03752822575278615
ACH-000445,0.026053827292989298
ACH-000448,0.06060406452924109
ACH-000450,0.02276025406023067
ACH-000452,0.1628083380323
ACH-000454,0.14517266507066146
ACH-000458,-0.17903625616835692
ACH-000459,0.15115037361702738
ACH-000460,0.10469880676413856
ACH-000461,0.16333664817612115
ACH-000463,0.07034292254104522
ACH-000464,0.1269033127123168
ACH-000466,0.14502879670439092
ACH-000467,0.1971196105868223
ACH-000468,0.09609205719446733
ACH-000469,0.10650410303814732
ACH-000470,0.14983827811696085
ACH-000471,0.0198458938687688
ACH-000472,0.11828299423550763
ACH-000473,0.1150957558628715
ACH-000475,0.12669174880992426
ACH-000476,0.2799334559979321
ACH-000477,0.03933511354422011
ACH-000479,-0.02635089488243617
ACH-000480,0.2708392595903087
ACH-000481,0.14951984023096634
ACH-000483,-0.06683140805310199
ACH-000484,0.3644547091884832
ACH-000485,-0.03838407140870193
ACH-000486,0.13630066179299985
ACH-000487,0.044410624107376485
ACH-000488,0.07186323650508232
ACH-000490,0.007539058355996124
ACH-000491,0.024389239382986882
ACH-000495,0.3319072249630753
ACH-000496,0.0024695628753606683
ACH-000499,0.08448541090215915
ACH-000500,0.32615218217662617
ACH-000502,0.057059312419917935
ACH-000503,0.3150250091171916
ACH-000505,0.12578677562995055
ACH-000507,0.10588059787023588
ACH-000510,0.1341680801231183
ACH-000511,0.046142712614124316
ACH-000512,0.11560922073821085
ACH-000516,0.1708615089804695
ACH-000517,0.13888259981581386
ACH-000518,0.204238991320548
ACH-000520,0.17461683055170255
ACH-000521,0.11149431769169657
ACH-000522,0.19798118780896792
ACH-000524,-0.004868890972714104
ACH-000527,0.07669886968060506
ACH-000528,0.09903840769353696
ACH-000537,0.10858477268402272
ACH-000541,0.4132609982350975
ACH-000542,0.1307767018812028
ACH-000544,0.1382301099043372
