,HSF5 (124535)
ACH-000004,-0.04297748360204319
ACH-000005,-0.12858800796461478
ACH-000007,0.004761339580375949
ACH-000009,-0.11858637147435593
ACH-000011,-0.21025421233631775
ACH-000012,-0.19727042507991066
ACH-000013,-0.05674755899286495
ACH-000014,-0.17019498778740175
ACH-000015,-0.03233908831773459
ACH-000017,-0.07543777583944228
ACH-000018,-0.011324313744668078
ACH-000019,-0.22987739188082634
ACH-000021,-0.05814226560230285
ACH-000022,-0.009221837387104964
ACH-000025,-0.060938249216748015
ACH-000028,-0.11838027121929699
ACH-000030,-0.13220050363000205
ACH-000035,-0.13486481515624493
ACH-000036,-0.11960131055722215
ACH-000037,-0.16727856407392108
ACH-000039,-0.27767396523596616
ACH-000040,-0.143098579485186
ACH-000041,-0.078653786684625
ACH-000042,-0.0006234386406906115
ACH-000045,-0.008109778851213827
ACH-000047,-0.1889794311976772
ACH-000052,-0.28264448136584713
ACH-000053,-0.20790170854294227
ACH-000054,-0.19302681995851206
ACH-000055,-0.029910314806525156
ACH-000060,-0.1818618041235427
ACH-000067,-0.06213411716690199
ACH-000070,-0.04607607055073396
ACH-000075,0.14317557897121855
ACH-000078,-0.218505714874158
ACH-000082,-0.05858628151979814
ACH-000085,-0.2743351415577242
ACH-000086,-0.09555504150577386
ACH-000087,-0.06281139208890403
ACH-000092,0.016502465870911396
ACH-000095,-0.1405682881003466
ACH-000097,-0.06656934746109791
ACH-000098,-0.1540699520099103
ACH-000099,-0.18351280874757375
ACH-000108,-0.17574364788982455
ACH-000113,-0.10171022037974743
ACH-000116,-0.19280558105483986
ACH-000118,-0.09380670612349104
ACH-000120,-0.2260187529121569
ACH-000123,-0.02102620113585148
ACH-000127,-0.059661418731149385
ACH-000128,-0.22412453017557607
ACH-000132,-0.10187144734976407
ACH-000133,-0.13994286671507294
ACH-000137,-0.0992826210152881
ACH-000138,-0.19270038152488864
ACH-000142,-0.18478084702916966
ACH-000143,-0.15887596393902625
ACH-000146,-0.06613413579822686
ACH-000148,-0.1517804315448298
ACH-000150,-0.25728144788108537
ACH-000152,-0.11489752264077635
ACH-000153,0.25613576755019
ACH-000159,-0.11016808442133133
ACH-000160,-0.10163406723834953
ACH-000163,-0.0696423537278018
ACH-000167,0.006073193705780592
ACH-000168,0.11274786691363264
ACH-000169,-0.08385309615140095
ACH-000178,-0.21518880786456066
ACH-000183,-0.02641177711137448
ACH-000188,-0.18285927735142365
ACH-000189,0.11189974739487284
ACH-000190,-0.12499209272649485
ACH-000198,-0.07191712512519757
ACH-000203,0.16064328037480208
ACH-000204,-0.16044008352250996
ACH-000206,-0.13980355037630418
ACH-000207,-0.13858541331082905
ACH-000208,-0.04200461097842069
ACH-000210,0.13191054022542928
ACH-000211,-0.08935003861484153
ACH-000215,-0.10332233842082812
ACH-000221,-0.23867130516348325
