,F2R (2149)
ACH-000329,0.09224812870334306
ACH-000330,-0.16487900019997578
ACH-000331,-0.1580093374162849
ACH-000332,-0.014459282748792044
ACH-000334,0.06446300776469527
ACH-000335,-0.033907766505200915
ACH-000336,-0.15572063248847914
ACH-000337,-0.047688417123641566
ACH-000338,0.33658183019356525
ACH-000339,-0.07553054175004903
ACH-000341,-0.13657773548167373
ACH-000348,-0.02944665272177112
ACH-000350,-0.17119388774835353
ACH-000352,-0.1899247580129807
ACH-000356,-0.5174075569164905
ACH-000361,-0.15646548467030982
ACH-000362,0.039559520593433865
ACH-000363,-0.13238223884144618
ACH-000364,-0.21178293112761812
ACH-000365,-0.0518365945875389
ACH-000366,-0.13609529157972286
ACH-000368,-0.0749932963995034
ACH-000374,-0.14857769789610534
ACH-000375,0.08402796513513652
ACH-000376,-0.05360462289048263
ACH-000381,-0.12561485141385687
ACH-000383,-0.05643721694006591
ACH-000387,-0.12697285109300666
ACH-000389,-0.1275481930417056
ACH-000390,-0.00857397560830705
ACH-000393,-0.4384014783504637
ACH-000395,-0.16158976708220918
ACH-000396,-0.12835908621846215
ACH-000397,-0.0017565512297169946
ACH-000401,-0.2965677024279334
ACH-000402,-0.025838840720097348
ACH-000403,-0.04997770445891127
ACH-000404,-0.232658816738972
ACH-000406,-0.15307208493799826
ACH-000407,-0.47574887786546505
ACH-000408,-0.18462633997213884
ACH-000410,0.009659477563926424
ACH-000411,-0.17076391012675493
ACH-000414,-0.16436204031503018
ACH-000415,-0.06828913896983041
ACH-000416,-0.12545720547206884
ACH-000420,-0.3537070617721772
ACH-000421,-0.029520043585796307
ACH-000424,0.15385761885105892
ACH-000425,-0.17163246908783905
ACH-000426,-0.12910830346218866
ACH-000427,-0.20004576430513454
ACH-000433,0.0791943418006036
ACH-000435,-0.00015348531969038723
ACH-000436,-0.003885797500170998
ACH-000444,-0.10703851547079067
ACH-000445,-0.32533142957518685
ACH-000448,-0.04357424525803468
ACH-000450,0.06056237514619683
ACH-000452,-0.04755269068729105
ACH-000454,-0.17553227317361014
ACH-000458,0.1165154991455254
ACH-000459,0.013044068950215006
ACH-000460,0.02449859869835011
ACH-000461,-0.0979898029998276
ACH-000463,-0.13671453856661556
ACH-000464,0.02954308242052873
ACH-000466,0.008127499099391148
ACH-000467,0.00649359319175656
ACH-000468,-0.1653068076862796
ACH-000469,-0.11310560215100525
ACH-000470,-0.04635973334647418
ACH-000471,-0.0680183966878402
ACH-000472,-0.11033632773697022
ACH-000473,-0.12439490354791867
ACH-000475,-0.10507796914792557
ACH-000476,-0.060874125782792936
ACH-000477,-0.035523203226976746
ACH-000479,-0.4021941492463104
ACH-000480,0.0009260414414854387
ACH-000481,-0.2064433912003511
ACH-000483,-0.09555525954199663
ACH-000484,-0.005664337198926421
ACH-000485,-0.10073673137454092
ACH-000486,-0.1910748885140075
ACH-000487,0.12024131807248138
ACH-000488,-0.1403817742579323
ACH-000490,-0.08320354168837972
ACH-000491,-0.10284546312634336
ACH-000495,0.08013592278360876
ACH-000496,-0.032691835881613486
ACH-000499,-0.09923734635130514
ACH-000500,-0.037702260245879686
ACH-000502,-0.029936454464788112
ACH-000503,0.1027951524931841
ACH-000505,-0.1292072457159434
ACH-000507,-0.12413353443667713
ACH-000510,-0.21612662988208567
ACH-000511,-0.2825183419204387
ACH-000512,-0.0963501661100949
ACH-000516,-0.06945108811416617
ACH-000517,-0.2538854700489044
ACH-000518,-0.08095112556426011
ACH-000520,-0.13041808030094926
ACH-000521,-0.02036329096171341
ACH-000522,-0.2588067595466785
ACH-000524,-0.11571093396503382
ACH-000527,-0.0924747804717681
ACH-000528,-0.21677622230072832
ACH-000537,-0.11962731214895353
ACH-000541,-0.06066610502306745
ACH-000542,-0.1536266147660753
ACH-000544,-0.04875277695701151
ACH-000545,-0.18039554200084892
ACH-000547,-0.225183201902988
ACH-000548,-0.06260270959560661
ACH-000549,-0.07545663003357167
ACH-000550,-0.4983921434186333
ACH-000552,-0.2308698893957665
ACH-000556,-0.14557572242197528
ACH-000557,-0.09099236752193007
ACH-000569,-0.11470631083462132
ACH-000570,-0.14582645296637764
ACH-000571,-0.13581259865104187
ACH-000573,-0.07556724260947732
ACH-000576,-0.18627257655785626
ACH-000579,-0.14978258609531106
ACH-000580,-0.0800486477500227
ACH-000584,0.012033324324758744
ACH-000585,-0.06715675396548189
ACH-000588,0.0037518813689452132
ACH-000589,-0.1093374200235804
ACH-000591,-0.1277642489844731
ACH-000593,-0.14370540631001238
ACH-000600,0.028311548163961427
ACH-000601,-0.5559392255436857
ACH-000605,-0.14559703033848462
ACH-000606,-0.13629542047912566
ACH-000608,-0.08425419618682907
ACH-000614,-0.12756171146274325
ACH-000616,-0.10518477078727682
ACH-000618,0.03536510743621627
ACH-000619,-0.1301266107423478
ACH-000620,0.0052040677340901105
ACH-000621,-0.09798965473572624
ACH-000622,-0.3518611909943415
ACH-000623,0.050291136416388
ACH-000624,-0.09685497581745543
ACH-000627,-0.08040037339232688
ACH-000630,-0.5019435225582246
ACH-000631,0.0653459334482944
ACH-000632,-0.26951699309305505
ACH-000633,-0.020816676005622814
ACH-000637,-0.017055095359981943
ACH-000638,-0.1916672244940432
ACH-000646,-0.15255952405709802
ACH-000647,-0.01730915123480408
ACH-000648,-0.27422734149266703
ACH-000649,-0.1037288603499122
ACH-000651,-0.09231179667651028
ACH-000652,-0.013501716686617857
ACH-000653,0.16009865484829522
ACH-000657,-0.06247111224299825
ACH-000658,-0.10600172692415168
ACH-000661,-0.06406711140067957
ACH-000662,-0.050232594387319834
ACH-000663,0.02685579492558915
ACH-000665,-0.1712769643532273
ACH-000671,-0.18801120202456453
ACH-000672,0.2718932604139101
ACH-000673,-0.0267686470811158
ACH-000676,-0.16645693241821513
ACH-000677,-0.3620604998510107
ACH-000681,-0.19391865778296255
ACH-000683,-0.054549372849196975
ACH-000684,-0.26082583459934633
ACH-000688,-0.15013346512766587
ACH-000693,-0.21006459741944786
ACH-000694,-0.13227215240598345
ACH-000695,-0.26232513111920425
ACH-000696,-0.05958385029248225
ACH-000697,-0.03933146950534815
ACH-000699,-0.12028924242055095
ACH-000701,-0.04273687985335254
ACH-000706,-0.0721945795353276
ACH-000711,-0.06363277420193654
ACH-000713,-0.013408430503352695
ACH-000714,-0.11470624883980166
ACH-000718,-0.004056370538534429
ACH-000720,-0.07478513907871116
ACH-000721,-0.08392389523399868
ACH-000724,-0.021551385079160105
ACH-000725,-0.17071490466186529
ACH-000732,0.06971916521786546
ACH-000734,-0.05428389807203174
ACH-000735,-0.1813662481422627
ACH-000736,-0.05364132637493384
ACH-000738,-0.19387880793012724
ACH-000746,-0.15422563635923792
ACH-000747,-0.22419395156976699
ACH-000748,-0.08342479988868542
ACH-000753,-0.05923247537291897
ACH-000756,-0.016527898143838503
ACH-000757,-0.13312154410760554
ACH-000758,-0.3872267503579704
ACH-000760,-0.15701936830764804
ACH-000762,-0.1237462159331498
ACH-000763,-0.026191303736581472
ACH-000764,-0.3590007464753892
ACH-000765,-0.09301635584695199
ACH-000766,-0.194739484274512
ACH-000767,-0.08841571542126747
ACH-000768,-0.15049566720642682
ACH-000769,-0.06990981158638436
ACH-000770,-0.12400877769546165
ACH-000771,-0.020193491839865168
ACH-000773,-0.02868685876671422
ACH-000776,-0.0018945753545296395
ACH-000777,0.05014871195638778
ACH-000778,-0.019338495050043654
ACH-000781,-0.1335452829097267
ACH-000782,-0.13266316261841554
ACH-000783,-0.031449414961322496
ACH-000784,-0.16487912084392886
ACH-000785,-0.1521193438181757
ACH-000787,-0.08027038790214146
ACH-000788,-0.14939809082565508
ACH-000791,-0.1529239335569569
ACH-000792,-0.10952442180085584
ACH-000794,-0.18672278220758606
ACH-000796,-0.13059113404350553
ACH-000798,-0.0511274332668929
ACH-000799,-0.044920881614216576
ACH-000800,-0.4783790518920023
ACH-000802,-0.0399931931052188
ACH-000804,0.06626658363414707
ACH-000805,-0.2551613653111036
ACH-000809,-0.3482760669264925
ACH-000810,0.12457884514000064
ACH-000811,-0.2049631878209076
ACH-000817,-0.2953630211064672
ACH-000819,-0.27910392859166216
ACH-000820,-0.29403529770258496
ACH-000821,-0.11178541908062813
ACH-000822,-0.1213334228370398
ACH-000823,-0.1610404711878491
ACH-000824,-0.07416639620531951
ACH-000827,-0.09244554328679414
ACH-000829,0.003594283021968851
ACH-000831,-0.017387204128969845
ACH-000832,-0.2187062690752489
ACH-000833,-0.01229041835049167
ACH-000834,-0.08100718473366207
ACH-000835,-0.3993034212483905
ACH-000836,0.024900968478949854
ACH-000837,-0.07587595452863836
ACH-000838,0.19857355216856612
ACH-000839,-0.1594697653549859
ACH-000840,-0.19838709662065504
ACH-000841,-0.2071755678533436
ACH-000843,-0.15259292186905205
ACH-000846,0.04891071572581682
ACH-000847,-0.0917081230663755
ACH-000848,-0.05929959702097495
ACH-000849,-0.0919816601901372
ACH-000851,-0.08946995513596526
ACH-000855,-0.3028662886194332
ACH-000856,-0.07907689851392746
ACH-000858,-0.14353411993940834
ACH-000859,-0.06255775396417282
ACH-000861,-0.2971873650717116
ACH-000862,-0.11836549898800655
ACH-000865,-0.201997856624727
ACH-000866,-0.018011389648350376
ACH-000867,-0.09384475976077147
ACH-000869,-0.09811226957132016
ACH-000872,-0.2735097030680919
ACH-000873,0.051342545970158436
ACH-000876,-0.07384158153304253
ACH-000878,-0.21907893767494035
ACH-000880,-0.0968801328165674
ACH-000881,-0.2444411026782612
ACH-000882,-0.13316747969782866
ACH-000884,-0.1878258860137374
ACH-000885,-0.1328039756604697
ACH-000887,-0.11202791342200172
ACH-000889,-0.08206480844768851
ACH-000896,-0.09090100698996907
ACH-000898,-0.17263991348987612
ACH-000900,-0.17145615188926489
ACH-000901,-0.05681762909093763
ACH-000905,-0.03539181809391282
ACH-000906,-0.33137456449528696
ACH-000907,-0.07335663250421079
ACH-000910,-0.03645265171977671
ACH-000911,-0.07225345396936148
ACH-000912,-0.13311528287521598
ACH-000913,-0.17692374801489566
ACH-000915,-0.16641503332459534
ACH-000916,0.12054278859945278
ACH-000917,-0.16954946943274024
ACH-000920,-0.2754167990808298
ACH-000921,0.008136420956897362
ACH-000924,-0.07659451521193279
ACH-000926,-0.05517615775631508
ACH-000928,-0.12958109423185865
ACH-000929,-0.2483028311733621
ACH-000932,-0.15919708629388715
ACH-000935,-0.2388940944594619
ACH-000936,-0.15572442079608936
ACH-000937,-0.12377114646955388
ACH-000938,-0.14059428580968505
ACH-000939,-0.10425324458607824
ACH-000941,-0.12436300910296062
ACH-000943,-0.12305722816129668
ACH-000946,-0.11408377438814238
ACH-000947,-0.07644960176568519
ACH-000948,-0.16537862555730187
ACH-000950,-0.055871629548110806
ACH-000953,-0.07504756745391712
ACH-000954,0.14623360603587005
ACH-000957,-0.11081481271798252
ACH-000958,-0.229829487668552
ACH-000960,-0.08561765081925686
ACH-000963,-0.31292867628939897
ACH-000968,-0.25697046245482674
ACH-000969,-0.2101385757369751
ACH-000972,-0.2722125566602345
ACH-000973,-0.11013876049284337
ACH-000974,-0.14279344379172346
ACH-000978,-0.1907034268512004
ACH-000984,-0.1660298100754662
ACH-000986,-0.1361468811144428
ACH-000988,-0.38176982240982416
ACH-000993,-0.102005094255115
ACH-000994,-0.11742802338300608
ACH-000996,-0.07042644200107821
ACH-001001,-0.07563075794643889
ACH-001020,-0.2606036885996137
ACH-001028,-0.15493732489738388
ACH-001031,-0.17573183749033874
ACH-001038,-0.1096071281049632
ACH-001048,-0.10843361637957956
ACH-001050,-0.13782366470809435
ACH-001053,-0.3215379686745841
ACH-001054,-0.12817561702477365
ACH-001061,-0.14458759911908425
ACH-001067,-0.1375031871594363
ACH-001075,-0.026341003499088
ACH-001096,0.0915122680242842
ACH-001111,-0.1607547909266986
ACH-001119,-0.0548165289725652
ACH-001128,-0.3198464077976729
ACH-001134,-0.20663760409271908
ACH-001151,-0.24927631484829965
ACH-001163,-0.06411047265658773
ACH-001164,-0.2754448578412266
ACH-001183,-0.033395192181104545
ACH-001192,-0.02543097018414021
ACH-001193,-0.03170897853903056
ACH-001196,-0.10066626106081206
ACH-001197,0.06183074588014521
ACH-001205,-0.033767926544362885
ACH-001211,-0.08633011998732443
ACH-001212,-0.13949728203644113
ACH-001228,-0.1366658724679621
ACH-001232,-0.15732584923360612
ACH-001239,-0.0454887755363241
ACH-001270,-0.10802777152101917
ACH-001274,-0.18271705724654166
ACH-001275,-0.2357138212581013
ACH-001277,0.04036869851983887
ACH-001278,-0.04339602485644364
ACH-001280,0.002387606383933179
ACH-001283,-0.19167759963427589
ACH-001289,-0.1095383812652152
ACH-001300,-0.08050360591049119
ACH-001301,-0.15478572008943306
ACH-001302,0.12471113877089135
ACH-001306,-0.1693313085155349
ACH-001318,-0.2472910491852681
ACH-001322,0.06733096916867043
ACH-001328,-0.030845492388085313
ACH-001332,-0.07399861337545002
ACH-001336,-0.19355561097469615
ACH-001346,-0.0791445961102812
ACH-001353,-0.16249623542324476
ACH-001354,0.133770978692707
ACH-001367,0.08770564270294781
ACH-001368,-0.13848189819356765
ACH-001374,-0.13787400122130847
ACH-001377,-0.02262477411896328
ACH-001380,-0.1619110888048999
ACH-001391,-0.03164503786585005
ACH-001408,-0.006979185786882471
ACH-001430,-0.04657004946432824
ACH-001431,-0.12475953770886995
ACH-001450,-0.19854540683540967
ACH-001496,-0.03387198303577524
ACH-001500,-0.420399716787288
ACH-001523,-0.04615825787214398
ACH-001532,0.1065819876457434
ACH-001550,-0.007649045974277356
ACH-001552,0.02993901619256211
ACH-001554,-0.13550592489509572
ACH-001654,-0.014309108386277157
ACH-001735,-0.09587226305409537
ACH-001736,0.03181359758170164
ACH-001737,-0.3924646687085325
ACH-001740,-0.1101813306251696
ACH-001745,-0.0923077671305443
ACH-001765,-0.017814515555150786
