,ALPI (248)
ACH-000004,0.15477226843011654
ACH-000005,-0.0066079687329607005
ACH-000007,-0.18885053154193268
ACH-000009,0.12105706973694452
ACH-000011,0.020632990224373315
ACH-000012,0.12974118310706562
ACH-000013,0.03601145073862621
ACH-000014,-0.04692479751667672
ACH-000015,0.15982838412240774
ACH-000017,0.000416378671736141
ACH-000018,0.030701393185936694
ACH-000019,-0.03493082433155337
ACH-000021,0.06942708932172384
ACH-000022,0.051308187277029405
ACH-000025,0.036487586076449835
ACH-000028,0.16589462293209525
ACH-000030,0.03232247281924856
ACH-000035,0.23333354292706676
ACH-000036,-0.06000312382394926
ACH-000037,0.004148313917581793
ACH-000039,-0.0760377732272146
ACH-000040,0.049014697319192654
ACH-000041,0.022845874024344973
ACH-000042,0.06398702260150896
ACH-000045,0.13812417143589534
ACH-000047,-0.08366071225924318
ACH-000052,0.038412809806821734
ACH-000053,0.05974368352047865
ACH-000054,0.038676118911703854
ACH-000055,-0.13834746038999238
ACH-000060,-0.06682343703245328
ACH-000067,0.021193746899058608
ACH-000070,0.1435566690129771
ACH-000075,-0.0060549376448243855
ACH-000078,0.03767366972644413
ACH-000082,0.1147385152513608
ACH-000085,0.0905016923089934
ACH-000086,0.037517164893337535
ACH-000087,0.07707289345984968
ACH-000092,-0.01462820660963455
ACH-000095,-0.007326344965562597
ACH-000097,0.11566964664773365
ACH-000098,0.004121533595019081
ACH-000099,-0.01341004771340648
ACH-000108,-0.0736375694409799
ACH-000113,0.0733235807949286
ACH-000116,0.10599019694876084
ACH-000118,0.06925828455310537
ACH-000120,-0.12374433259179995
ACH-000123,0.14019736592368878
ACH-000127,0.10044033402525264
ACH-000128,-0.02043108203041596
ACH-000132,0.0961135295311154
ACH-000133,0.1716174334569937
ACH-000137,0.0533559179268002
ACH-000138,-0.05451133715567625
ACH-000142,0.16700690905664375
ACH-000143,0.026811016193332125
ACH-000146,0.12076923631341935
ACH-000148,-0.11101961136102027
ACH-000150,-0.0288187192703099
ACH-000152,0.1106350133257468
ACH-000153,0.028621486387169017
ACH-000159,-0.024702784034777898
ACH-000160,0.08509605113515688
ACH-000163,-0.12417542971547385
ACH-000167,0.3545464746830033
ACH-000168,0.08241507364405969
ACH-000169,-0.0808965445239225
ACH-000178,0.001251842910708433
ACH-000183,0.07064500932843366
ACH-000188,0.09183849156973643
ACH-000189,-0.060709102065217416
ACH-000190,0.08975759673909116
ACH-000198,-0.07965291064079262
ACH-000203,0.08119249322735983
ACH-000204,-0.3476901150969676
ACH-000206,0.08967034800240661
ACH-000207,-0.0065334347893229285
ACH-000208,0.16669356097760502
ACH-000210,0.2707173171462372
ACH-000211,0.02357967780594661
ACH-000215,-0.016777208701082028
ACH-000221,0.010517402866988738
ACH-000222,-0.02011951865837637
ACH-000223,0.003455428922861776
ACH-000226,0.09446431020059406
ACH-000227,0.09807246050826472
ACH-000228,-0.09491993340521886
ACH-000231,0.09016344147078018
ACH-000232,0.0995787105242038
ACH-000233,-0.08323564086771455
ACH-000234,-0.186984156465871
ACH-000235,0.04958609865226584
ACH-000237,-0.1176870800455414
ACH-000238,0.15041354306959415
ACH-000242,-0.047948435223792885
ACH-000243,0.05906154869659536
ACH-000244,-0.11525726989142505
ACH-000246,0.0008120016590095302
ACH-000248,0.1688106437805463
ACH-000250,0.04967918149506954
ACH-000251,0.04351007112049122
ACH-000252,-0.055641577189013885
ACH-000253,0.02566091431352389
ACH-000255,-0.16532282548490113
ACH-000256,0.12595436197407894
ACH-000257,0.06487183439040779
ACH-000258,7.308103938929538e-06
ACH-000259,0.05729471199452476
ACH-000260,-0.08752027776984166
ACH-000261,0.11611095141901236
ACH-000262,0.052826750287731504
ACH-000263,-0.00999054638578685
ACH-000264,0.1254140280874867
ACH-000265,0.1589076243958011
ACH-000266,0.02405387826367035
ACH-000272,0.021545065646837152
ACH-000274,0.02291419322968117
ACH-000277,0.042989326925247616
ACH-000278,-0.02622296513616644
ACH-000279,-0.017126209045319016
ACH-000280,0.031208075115132818
ACH-000281,-0.07209196368558281
ACH-000288,0.05203689660964619
ACH-000291,0.17142314157045194
ACH-000293,0.17610792190962093
ACH-000294,0.0974002013852846
ACH-000295,0.033747781017494184
ACH-000296,0.0584000433799747
ACH-000302,0.08502305067090399
ACH-000304,-0.014608979178085294
ACH-000307,-0.046639234029809434
ACH-000308,0.09396571149158298
ACH-000310,0.006055677493705441
ACH-000311,0.22347136943548074
ACH-000312,-0.051820300368747914
ACH-000315,-0.09094866809890646
ACH-000316,0.0644007218760601
ACH-000317,-0.04366615535560234
ACH-000318,0.1106527988616664
ACH-000319,0.1247938331261706
ACH-000320,-0.005348386529701588
ACH-000322,0.035726915264242994
ACH-000323,-0.05598435663307712
ACH-000324,-0.053699927914147114
ACH-000329,-0.052912245106025484
ACH-000330,-0.01918570938162516
ACH-000331,0.021887491000406645
ACH-000332,-0.034830558714970115
ACH-000334,0.056708156129650925
ACH-000335,0.15693424374851014
ACH-000336,0.09778618577822792
ACH-000337,-0.1064986176393214
ACH-000338,-0.143717283290664
ACH-000339,0.03808909112331052
ACH-000341,0.23413627547935514
ACH-000348,0.05939848188078412
ACH-000350,-0.016562245020543494
ACH-000352,0.00034094981380042164
ACH-000356,0.09319282291562682
ACH-000361,-0.2692424018977867
ACH-000362,-0.0665382047779296
ACH-000363,0.003801466916839549
ACH-000364,0.08941352644296885
ACH-000365,-0.023025221604213143
ACH-000366,0.04572409184023123
ACH-000368,0.06572625846537407
ACH-000374,0.06437979813917186
ACH-000375,0.06411080132810161
ACH-000376,-0.036110272745921636
ACH-000381,0.04840178467435381
ACH-000383,0.031487887119529816
ACH-000387,0.14812595114359128
ACH-000389,-0.10429115787208083
ACH-000390,0.14114622700417856
ACH-000393,-0.1443555822250024
ACH-000395,-0.09979541746392696
ACH-000396,0.4454391517506125
ACH-000397,0.07309217882325936
ACH-000401,-0.05486001149396665
ACH-000402,-0.23719264438523616
ACH-000403,-0.07538763249015658
ACH-000404,0.02593902382370725
ACH-000406,0.09585585546292706
ACH-000407,0.1489350058120827
ACH-000408,0.20840687675249506
ACH-000410,0.05909918086097545
ACH-000411,0.10767156765145043
ACH-000414,-0.009577822443264912
ACH-000415,0.11354409572008264
ACH-000416,0.049975206743185764
ACH-000420,0.060481542771818164
ACH-000421,0.08876051165156068
ACH-000424,0.07607331091509452
ACH-000425,0.11930317795110748
ACH-000426,0.185454947606682
ACH-000427,0.03681369272421417
ACH-000433,0.2298805404523093
ACH-000435,-0.04236703399108463
ACH-000436,0.03892033607858636
ACH-000444,0.037981865332530916
ACH-000445,0.026162150045403558
ACH-000448,0.08362925256183855
ACH-000450,-0.14421309589837109
ACH-000452,0.03761916429045607
ACH-000454,0.1272486945702965
ACH-000458,-0.16722298091189414
ACH-000459,-0.02027129541124098
ACH-000460,0.1480359043886427
ACH-000461,0.22161928530547104
ACH-000463,0.06955644540391841
ACH-000464,-0.029769289391522763
ACH-000466,-0.04941921440676486
ACH-000467,-0.010829029357563814
ACH-000468,-0.0009787688926750822
ACH-000469,-0.14414274576847946
ACH-000470,-0.11105439669666207
ACH-000471,-0.06117184509644196
ACH-000472,0.06520636641222471
ACH-000473,-0.04231482157919655
ACH-000475,0.07441729916835102
ACH-000476,0.07553139415134658
ACH-000477,0.05125790115633446
ACH-000479,0.14300320791199314
ACH-000480,0.0552758198322651
ACH-000481,0.02676370743987395
ACH-000483,0.00016117923364916508
ACH-000484,-0.06788423548374213
ACH-000485,0.06904897216039245
ACH-000486,0.13385803606307714
ACH-000487,0.050720336711143316
ACH-000488,0.006155143147912818
ACH-000490,0.14901315924555752
ACH-000491,-0.08826215214910177
ACH-000495,-0.07481397924189771
ACH-000496,-0.14776668153094666
ACH-000499,-0.06434142835952382
ACH-000500,0.001906084233259716
ACH-000502,-0.04057581618169905
ACH-000503,0.10340766888866904
ACH-000505,0.05926058945488118
ACH-000507,0.03380160629943915
ACH-000510,0.031048535362787136
ACH-000511,0.00908663657986404
ACH-000512,-0.1269830910903271
ACH-000516,0.002212904776850012
ACH-000517,0.012110062885092374
ACH-000518,-0.03333657273284985
ACH-000520,-0.10529372273125427
ACH-000521,-0.06534556517769476
ACH-000522,0.08094367231260848
ACH-000524,0.024322292934369997
ACH-000527,0.12929784594068178
ACH-000528,-0.006213651903386442
ACH-000537,-0.05030744650897243
ACH-000541,0.09429241160186448
ACH-000542,0.11193608060631062
ACH-000544,0.05885049429851157
ACH-000545,0.0028034862392440317
ACH-000547,0.03367779798774078
ACH-000548,0.03948885224871434
ACH-000549,0.05081075993421247
ACH-000550,-0.03888427145064065
ACH-000552,-0.059164328422553376
ACH-000556,0.04010366801469039
ACH-000557,-0.02208490513903316
ACH-000569,-0.17687612980238265
ACH-000570,0.006243931792051155
ACH-000571,0.02406642862911421
ACH-000573,-0.01895257880256683
ACH-000576,0.17704960487288848
ACH-000579,0.052615031163488056
ACH-000580,-0.009776810493667543
ACH-000584,0.04410239321769368
ACH-000585,0.058054762870831125
ACH-000588,0.15083970956965204
ACH-000589,0.05095167216083247
ACH-000591,-0.07110339013888957
ACH-000593,0.02432732064374181
ACH-000600,-0.061532989242541185
ACH-000601,-0.03696919088254546
ACH-000605,0.022050832015327367
ACH-000606,-0.017491299231301563
ACH-000608,0.05144158628768635
ACH-000614,0.05301280806967138
ACH-000616,0.048043246103426786
ACH-000618,0.02618682429447776
ACH-000619,-0.0017657638088243094
ACH-000620,0.17262118947716554
ACH-000621,-0.062482611657736435
ACH-000622,0.053794917461314457
ACH-000623,-0.07467369120886172
ACH-000624,0.06820489870368816
ACH-000627,0.14645926664267672
ACH-000630,0.13074117489050022
ACH-000631,-0.051119644958686594
ACH-000632,-0.006184567694680856
ACH-000633,0.05027673888253549
ACH-000637,-0.01212826723682208
ACH-000638,0.08088646454048377
ACH-000646,0.06522187071502551
ACH-000647,0.11385465322596795
ACH-000648,-0.0227885801750923
ACH-000649,0.005199559472718324
ACH-000651,0.08131681568570608
ACH-000652,-0.009626608547160544
ACH-000653,-0.03184578508622187
ACH-000657,0.07887370671069896
ACH-000658,-0.08168522791929894
ACH-000661,0.09318909321545472
ACH-000662,0.09920093550058676
ACH-000663,0.024964441157750192
ACH-000665,0.04086578847489564
ACH-000671,0.03738996522752008
ACH-000672,0.1270259375388828
ACH-000673,0.16573952849415932
ACH-000676,0.032526178632037814
ACH-000677,0.20925714717452626
ACH-000681,-0.0968216899433741
ACH-000683,-0.035602483207113865
ACH-000684,0.14192688971771658
ACH-000688,0.02388771342336036
ACH-000693,0.06200377394487325
ACH-000694,-0.058113674952531724
ACH-000695,0.0838076877749752
ACH-000696,0.04057413538035677
ACH-000697,0.179294260855331
ACH-000699,0.08373695740532472
ACH-000701,-0.05292839605294089
ACH-000706,-0.035718053056998086
ACH-000711,0.09909826118648786
ACH-000713,0.09821922655096743
ACH-000714,-0.07330861489023244
ACH-000718,-0.10186087218208473
ACH-000720,-0.0981641956031852
ACH-000721,0.04767577055308905
ACH-000724,-0.01898094892823802
ACH-000725,-0.007079411286830042
ACH-000732,0.018833236016619858
ACH-000734,0.08771025553492401
ACH-000735,0.07867760278331151
ACH-000736,-0.06703219156811538
ACH-000738,-0.009235920796840536
ACH-000746,-0.0770779317790051
ACH-000747,0.14306821998697156
ACH-000748,-0.10398357503260654
ACH-000753,0.045987044307047864
ACH-000756,0.009567500311157866
ACH-000757,0.06224391284179141
ACH-000758,0.1377837521868324
ACH-000760,0.015260246598826563
ACH-000762,-0.09261623861856713
ACH-000763,0.04693363895588202
ACH-000764,-0.050897698510706316
ACH-000765,0.1125920787883097
ACH-000766,0.006572124905028365
ACH-000767,0.08426770996883527
ACH-000768,0.01600666841400767
ACH-000769,-0.11884473602522305
ACH-000770,0.07010285544949743
ACH-000771,0.04101402216195915
