,MYLK3 (91807)
ACH-000004,-0.05673979820194321
ACH-000005,0.026471284842659037
ACH-000007,-0.2511263502364818
ACH-000009,0.07318848886276164
ACH-000011,0.062233910754457764
ACH-000012,0.034037163298747806
ACH-000013,0.08600974606328471
ACH-000014,0.12981994063675018
ACH-000015,0.10998567746275313
ACH-000017,0.12788888535907947
ACH-000018,0.05466200148441205
ACH-000019,0.12078560973143375
ACH-000021,-0.020429416994000103
ACH-000022,0.006652158805422902
ACH-000025,0.035316884534069684
ACH-000028,0.06431837087641049
ACH-000030,0.07493432853047421
ACH-000035,0.04447761064602351
ACH-000036,0.12139537123030787
ACH-000037,0.018356592238977436
ACH-000039,-0.016644694003133623
ACH-000040,-0.005559357405719202
ACH-000041,0.13974239292885707
ACH-000042,0.1911230425100216
ACH-000045,0.14157993624399956
ACH-000047,0.06534376685818981
ACH-000052,0.09477272212469703
ACH-000053,-0.05794650066456964
ACH-000054,-0.1039810685747416
ACH-000055,-0.12193351357100607
ACH-000060,0.11247902578658374
ACH-000067,0.03486770013467319
ACH-000070,0.10201216291389784
ACH-000075,0.006754713178719944
ACH-000078,0.0872918104014696
ACH-000082,-0.07963062038186547
ACH-000085,0.1119032075375336
ACH-000086,-0.0018321034579212871
ACH-000087,-0.04911174093462582
ACH-000092,0.01597707953370122
ACH-000095,-0.009812262814073162
ACH-000097,-0.030969266491741573
ACH-000098,-0.02671939068325366
ACH-000099,0.06742984524761922
ACH-000108,0.11138308002259148
ACH-000113,0.11116846158958182
ACH-000116,0.07114920828184586
ACH-000118,0.08035842407351873
ACH-000120,0.1392131504456743
ACH-000123,0.11486399097878534
ACH-000127,-0.06307493456563477
ACH-000128,-0.07698034781976333
ACH-000132,-0.044943093297679135
ACH-000133,0.06792682072204607
ACH-000137,-0.022639832008520048
ACH-000138,0.07883287017267993
ACH-000142,0.19904745727247694
ACH-000143,0.018739776733100875
ACH-000146,-0.04224645044678608
ACH-000148,0.039930026105697285
ACH-000150,0.03636142018469511
ACH-000152,0.08596844331463058
ACH-000153,-0.0563914355786761
ACH-000159,0.07196923282423605
ACH-000160,0.11609245072586598
ACH-000163,-0.06837537325985618
ACH-000167,-0.07754072703856009
ACH-000168,0.16019988316338193
ACH-000169,0.12930433509687633
ACH-000178,-0.06502163752458236
ACH-000183,0.13796038569035704
ACH-000188,0.1365669713934081
ACH-000189,-0.14963559936116333
ACH-000190,0.03897523200654157
ACH-000198,0.01729601602142522
ACH-000203,-0.09425591771476673
ACH-000204,-0.032398858410496424
ACH-000206,-0.017679071549988868
ACH-000207,0.15008775818414047
ACH-000208,0.04247326895743758
ACH-000210,-0.05008663764180278
ACH-000211,0.07100633217666835
ACH-000215,-0.05427071447354316
ACH-000221,0.06432194440672995
ACH-000222,-0.01859824115406329
ACH-000223,0.03459006808839934
ACH-000226,0.02176999997241804
ACH-000227,0.08056388050893334
ACH-000228,0.08347556601344723
ACH-000231,0.12003748310822022
ACH-000232,0.1664395655131958
ACH-000233,0.03551213998792508
ACH-000234,0.08303631581688405
ACH-000235,-0.06658127359986703
ACH-000237,0.06449792913550167
ACH-000238,-0.006472644118495895
ACH-000242,0.32244238789624896
ACH-000243,0.006076972909276215
ACH-000244,0.14839764258627394
ACH-000246,0.10467616643392473
ACH-000248,0.0920068239517546
ACH-000250,0.022797621991682743
ACH-000251,0.11487446224989345
ACH-000252,0.05506415103817281
ACH-000253,0.14352339589289134
ACH-000255,-0.023327393036832598
ACH-000256,0.07996361979121511
ACH-000257,0.03557883373022006
ACH-000258,0.046174887322642334
ACH-000259,0.061976545964420274
ACH-000260,0.053484935462175885
ACH-000261,0.06772835053132098
ACH-000262,-0.019192271842511183
ACH-000263,-0.1005423686566918
ACH-000264,0.033882037283820936
ACH-000265,0.1604053765772465
ACH-000266,0.0875061151022389
ACH-000272,0.11328220136662102
ACH-000274,0.15582349587486458
ACH-000277,0.005541522925843996
ACH-000278,0.01682615080127579
ACH-000279,0.05687183367771459
ACH-000280,0.1300632285579113
ACH-000281,0.02538763541244772
ACH-000288,0.03219666519173109
ACH-000291,0.06584871148448447
ACH-000293,0.21643016201360687
ACH-000294,-0.053311335181121376
ACH-000295,0.033583072616743294
ACH-000296,0.19399609913353547
ACH-000302,0.06443824879189261
ACH-000304,0.1652236434241516
ACH-000307,0.08451414178519127
ACH-000308,0.05800916482637011
ACH-000310,0.23484626382650564
ACH-000311,0.04408318143134746
ACH-000312,-0.024557525542238653
ACH-000315,0.10431177501441696
ACH-000316,0.05180476249854258
ACH-000317,0.034064967654456414
ACH-000318,0.03934767027840973
ACH-000319,0.12499040290103294
ACH-000320,-0.10976428013382557
ACH-000322,0.1222756141493772
ACH-000323,0.2802916057918356
ACH-000324,0.10187844870535556
ACH-000329,0.07655989510836038
ACH-000330,0.07134904196966557
ACH-000331,0.020919136575493172
ACH-000332,0.05058565559981162
ACH-000334,-0.1627133471345122
ACH-000335,0.08184621323353672
ACH-000336,-0.1712676627036167
ACH-000337,0.05426588689016349
ACH-000338,-0.3816405331670401
ACH-000339,0.07459736783342534
ACH-000341,-0.014122804549561031
ACH-000348,0.08027264273357869
ACH-000350,0.12162135603652435
ACH-000352,0.17389170789480488
ACH-000356,-0.09605186457077436
ACH-000361,-0.07258941948063066
ACH-000362,0.07310854269960218
ACH-000363,0.09844436641963804
ACH-000364,0.04396435728983157
ACH-000365,-0.009262228981222484
ACH-000366,0.056528279591192825
ACH-000368,0.14079365169919214
ACH-000374,0.10704150604007254
ACH-000375,0.09083700407546444
ACH-000376,0.14051218782979372
ACH-000381,-0.0984135658014906
ACH-000383,-0.055592281330542316
ACH-000387,-0.05092633101905513
ACH-000389,0.2350365796923115
ACH-000390,-0.0010397942769789343
ACH-000393,0.017583890455753228
ACH-000395,0.12692591192502348
ACH-000396,-0.08745164942513428
ACH-000397,-0.0014135761581494208
ACH-000401,-0.05636746554776675
ACH-000402,-0.18105457573625372
ACH-000403,0.029524644253061845
ACH-000404,0.3580150360385041
ACH-000406,0.06672481686788245
ACH-000407,0.045314222047964425
ACH-000408,-0.11758121087393525
ACH-000410,0.1615866160552935
ACH-000411,0.011722869028293316
ACH-000414,0.02494322113363724
ACH-000415,0.10838215329528143
ACH-000416,0.030192347135038024
