,ALDH18A1 (5832)
ACH-000004,-0.4596696928845141
ACH-000005,-0.3746351154406965
ACH-000007,-0.1424669557877681
ACH-000009,-0.2046560023107792
ACH-000011,-0.4974527942060849
ACH-000012,-0.20651769636705689
ACH-000013,-0.18338503956356514
ACH-000014,-0.4995238283112877
ACH-000015,-0.2358024400042774
ACH-000017,-0.1923666235430166
ACH-000018,-0.22486172876231494
ACH-000019,-0.15839552140075186
ACH-000021,-0.1304083810321352
ACH-000022,-0.1300816958960534
ACH-000025,-0.630176426132153
ACH-000028,-0.8815250928135393
ACH-000030,-0.31768958602381
ACH-000035,-0.3186143858243058
ACH-000036,-0.29472363547628244
ACH-000037,-0.32199374945698034
ACH-000039,-0.2297848292004709
ACH-000040,-0.33107587925106724
ACH-000041,-0.34859877436736875
ACH-000042,-0.32836791276710364
ACH-000045,-0.6041360863702155
ACH-000047,-0.17432623516351695
ACH-000052,-0.2163505409874561
ACH-000053,-0.8492591760046551
ACH-000054,-0.20080541500807791
ACH-000055,-0.4525515862700253
ACH-000060,-0.14893961608098635
ACH-000067,-0.2973627925230969
ACH-000070,-0.3089050561876424
ACH-000075,-0.21364041120348706
ACH-000078,-0.16966962514450148
ACH-000082,-0.1978686940248649
ACH-000085,-0.4183843378522085
ACH-000086,-0.2980306665660673
ACH-000087,-0.22452512099800026
ACH-000092,-0.133469817127994
ACH-000095,-0.2160561161153816
ACH-000097,-0.11690027348082856
ACH-000098,-0.4172970120028688
ACH-000099,-0.17281156626257405
ACH-000108,-0.2428769985211311
ACH-000113,-0.16195942230008345
ACH-000116,-0.25911899996060617
ACH-000118,-0.3069208927334
ACH-000120,-0.20594125156988927
ACH-000123,-0.32768190436480915
ACH-000127,-0.2344659868127842
ACH-000128,-0.31758109940713325
ACH-000132,-0.1989052109381688
ACH-000133,-0.2975407044752644
ACH-000137,-0.2292236255109369
ACH-000138,-0.5615985640471969
ACH-000142,-0.4409638532159869
ACH-000143,-0.2321393091436263
ACH-000146,-0.26054163090831983
ACH-000148,-0.13236171732258925
ACH-000150,-0.19339766265218195
ACH-000152,-0.11777559653856427
ACH-000153,-0.0900748574889931
ACH-000159,-0.3652714545538467
ACH-000160,-0.3165918357108745
ACH-000163,-0.3620703513824904
ACH-000167,-0.16231379354514658
ACH-000168,-0.3994228294286856
ACH-000169,-0.2829873068559763
ACH-000178,-0.6863509882168792
ACH-000183,-0.2035622691240787
ACH-000188,-0.2384234856795027
ACH-000189,-0.6623177570562261
ACH-000190,-0.3726389734811616
ACH-000198,-0.27230956530464523
ACH-000203,-0.2485356781727873
ACH-000204,-0.6475667748804078
ACH-000206,-1.3970561953015288
ACH-000207,-0.4446206424129137
ACH-000208,-0.2571073719871236
ACH-000210,-0.2609598976664879
ACH-000211,-0.33561024375355025
ACH-000215,-0.1713132348123489
ACH-000221,-0.2094337117853908
ACH-000222,-0.21419756957697966
ACH-000223,-0.3566869741423188
ACH-000226,-0.4006333416204738
ACH-000227,-0.027738416326120525
ACH-000228,-0.40608151693916894
ACH-000231,-0.22087542179025926
ACH-000232,-0.2692978955746877
ACH-000233,-0.4529488274402952
ACH-000234,-0.2817066335889757
ACH-000235,-0.5408271973626141
ACH-000237,-0.2095079147729485
ACH-000238,-0.20932945770777966
ACH-000242,-0.6748638775653342
ACH-000243,-0.2589626277655788
ACH-000244,-0.01967849812595847
ACH-000246,-0.10869919287047987
ACH-000248,-1.1374500571914856
ACH-000250,-0.4217330105685599
ACH-000251,-0.06677492640057155
ACH-000252,-0.17515434520135745
ACH-000253,-0.18430389932855767
ACH-000255,-0.3160967776841456
ACH-000256,-0.4125825458885676
ACH-000257,-0.2075916052217513
ACH-000258,-0.14875345671748316
ACH-000259,-0.2310728608681337
ACH-000260,-0.2723045641728484
ACH-000261,-0.24737087913051226
ACH-000262,-0.3497990231453032
ACH-000263,-0.3177221863251885
ACH-000264,-0.2629607839722208
ACH-000265,-0.2067632384291156
ACH-000266,-0.4990865354847984
ACH-000272,-0.4090207472300375
ACH-000274,-0.2763749809963894
ACH-000277,-0.2644365464619575
ACH-000278,-0.4894959629411176
ACH-000279,-0.2833433877614965
ACH-000280,-0.14994544659760914
ACH-000281,-0.7109449815287523
ACH-000288,-0.2799784373735299
ACH-000291,-0.298489432928998
ACH-000293,-0.043468266880758166
ACH-000294,-0.3143875030374098
ACH-000295,-0.4848769317063999
ACH-000296,-0.2497930792756703
ACH-000302,-0.2742695639826569
ACH-000304,-0.4815648133084268
ACH-000307,-0.21910022273580998
ACH-000308,-0.2203576346810417
ACH-000310,-0.18159994336366525
ACH-000311,-0.26386454399060044
ACH-000312,-0.1817407865620313
ACH-000315,-0.8271802103328225
ACH-000316,-0.31754894733890576
ACH-000317,-0.4889429483605874
ACH-000318,-0.31808611854559005
ACH-000319,-0.18429152085153547
ACH-000320,-0.4359406446048401
ACH-000322,-0.31127791905888397
ACH-000323,-0.3770004354548652
ACH-000324,-0.26186709521291074
ACH-000329,-0.34716741966952186
ACH-000330,-0.3713194856979081
ACH-000331,-0.17843525787514727
ACH-000332,-0.2329187912742677
ACH-000334,-0.3334106729567869
ACH-000335,-0.17760565046802074
ACH-000336,-0.20862483005174384
ACH-000337,-0.38157400118280976
ACH-000338,0.4639978151362363
ACH-000339,-0.1828553035213068
ACH-000341,-0.1349857707702106
ACH-000348,-0.24995182093447646
ACH-000350,-0.2218270206991234
ACH-000352,-0.25320363237904586
ACH-000356,-0.20838955111069726
ACH-000361,-0.11947391702459892
ACH-000362,-0.3635860496683853
ACH-000363,-0.1442242534075729
ACH-000364,-0.1962407893105423
ACH-000365,-0.5198422040973423
ACH-000366,-0.244795750136716
ACH-000368,-0.301493130451394
ACH-000374,-0.15216125860348148
ACH-000375,0.017024068083236366
ACH-000376,-0.19569212278456746
ACH-000381,-0.35936576334002857
ACH-000383,-0.2152999232009222
ACH-000387,-0.26041772550714504
ACH-000389,-0.20960387882981013
ACH-000390,-0.2795561907621794
ACH-000393,-0.2696715345112732
ACH-000395,-0.2432519292766922
ACH-000396,-0.4237623611264109
ACH-000397,-0.26082939896811164
ACH-000401,-0.18020147905545336
ACH-000402,-0.2638256748415299
ACH-000403,-0.20409492586349776
ACH-000404,-0.11297657847192655
ACH-000406,-0.490158564845417
ACH-000407,-0.2039512827463842
ACH-000408,-0.1165692357372254
ACH-000410,-0.22165949983578015
ACH-000411,-0.21682426426490595
ACH-000414,-0.21202794306653708
ACH-000415,-0.4326698805567672
ACH-000416,-0.319141236674153
ACH-000420,-0.3242875912238544
ACH-000421,-0.08500487564615272
ACH-000424,-0.18333608089628228
ACH-000425,-0.22254595040946268
ACH-000426,-0.4290178010515529
ACH-000427,-0.3254439626421604
ACH-000433,-0.2907872549152816
ACH-000435,-0.3881501304038119
ACH-000436,-0.292411536101706
ACH-000444,-0.2470194847725629
ACH-000445,-0.4159138153298249
ACH-000448,-0.12333473254520433
ACH-000450,-0.3277899728616138
ACH-000452,-0.4045959480375352
ACH-000454,-0.2922357420396563
ACH-000458,-0.1984216796481933
ACH-000459,-0.3077629635381403
ACH-000460,-0.29969591222093184
ACH-000461,-0.2445834942154185
ACH-000463,-0.26808848129074353
ACH-000464,-0.28027727181577244
ACH-000466,-0.21668520221814894
ACH-000467,-0.29560777774936703
ACH-000468,-0.23720863259480154
ACH-000469,-0.16752337666311534
ACH-000470,-0.3580036249930776
ACH-000471,-0.3863234799786162
ACH-000472,-0.2236184224217127
ACH-000473,-0.08023533919662201
ACH-000475,-0.6399887233661177
ACH-000476,-0.2306385188044692
ACH-000477,-0.3617711758312279
ACH-000479,-0.3074937558445238
ACH-000480,-0.25813734643079983
ACH-000481,-0.21613838196495286
ACH-000483,-0.13463619384954215
ACH-000484,-0.2556923944770357
ACH-000485,-0.2691603985128243
ACH-000486,-0.08075172884186915
ACH-000487,-0.34210140636177994
ACH-000488,-0.2130008268055324
ACH-000490,-0.29020045241873743
ACH-000491,-0.14192713488029904
ACH-000495,-0.4384357818904304
ACH-000496,-0.35753585237442753
ACH-000499,-0.3328716338844641
ACH-000500,-0.5796073995916555
ACH-000502,-0.6544289230905488
ACH-000503,-0.27046279752887364
ACH-000505,-0.23202040455181314
ACH-000507,-0.3048008468954722
ACH-000510,-0.21520690410202026
ACH-000511,-0.27908831317886457
ACH-000512,-0.32636544660130185
ACH-000516,-0.22150606511137733
ACH-000517,-0.24839425090599504
ACH-000518,-0.284203864118781
ACH-000520,-0.8313114642394549
ACH-000521,-0.19770050103824408
ACH-000522,-0.18720908458342853
ACH-000524,-0.26023310827414103
ACH-000527,-0.1794801182829704
ACH-000528,-0.1971340301877749
ACH-000537,-0.3153790165756121
ACH-000541,-0.4307124111322776
ACH-000542,-0.1108236813956831
ACH-000544,-0.3429821466804878
ACH-000545,-0.40473598992012616
ACH-000547,-0.11851560102028942
ACH-000548,-0.4100081123181944
ACH-000549,-0.2080731353833731
ACH-000550,-0.18411948246464824
ACH-000552,-0.23643413094329466
ACH-000556,-0.25317569962661146
ACH-000557,-0.47386046965734296
ACH-000569,-0.2553764538015228
ACH-000570,-0.3523204873331733
ACH-000571,-0.2760579573720091
ACH-000573,-0.29352426533250103
ACH-000576,-0.17297726936990085
ACH-000579,-0.125940602183223
ACH-000580,-0.13996549656001106
ACH-000584,-0.21394864492831472
ACH-000585,-0.1429539610884609
ACH-000588,-0.20088510365343215
ACH-000589,-0.3083938270258997
ACH-000591,-0.3933176242492692
ACH-000593,-0.3281002932838862
ACH-000600,-0.17546558555133598
ACH-000601,-0.7694333342686235
ACH-000605,-0.2712374414612139
ACH-000606,-0.2655941014002968
ACH-000608,-0.8964721711486188
ACH-000614,-0.18273418225331545
ACH-000616,-0.3034691527475156
ACH-000618,-0.21979039548528045
ACH-000619,-0.38992877001298215
ACH-000620,-0.11665419055131288
ACH-000621,-0.1954383712701891
ACH-000622,-0.33025156410495626
ACH-000623,-0.2260116820474172
ACH-000624,-0.27348365335541663
ACH-000627,-0.25678018972238303
ACH-000630,-0.23555845527850305
ACH-000631,-0.4017045067737072
ACH-000632,-0.22000457066731705
ACH-000633,-0.1891141034697112
ACH-000637,-0.14450402727567746
ACH-000638,-0.4525399714923534
ACH-000646,-0.23860940087138
ACH-000647,-0.2548022985692929
ACH-000648,-0.439387240847617
ACH-000649,-0.2554804139938786
ACH-000651,-0.9083424703630314
ACH-000652,-0.12498903080996565
ACH-000653,-0.666077711572175
ACH-000657,-0.14460780985799862
ACH-000658,-0.2541913895952219
ACH-000661,-0.24499134102596265
ACH-000662,-0.2684749219061964
ACH-000663,-0.2891315937205033
ACH-000665,-0.5797692791143629
ACH-000671,-0.38691979633288576
ACH-000672,-0.4939313409910482
ACH-000673,-0.3897228158192352
ACH-000676,-0.7768331887129848
ACH-000677,-0.4348421581498403
ACH-000681,-0.3679265846620617
ACH-000683,-0.15939218245346806
ACH-000684,-0.2721881558436631
ACH-000688,-0.20358233060065395
ACH-000693,-0.15544543993030924
ACH-000694,-0.2790352229379582
ACH-000695,-0.4238442569227058
ACH-000696,-0.12141435100158668
ACH-000697,-0.40196522609331015
ACH-000699,-0.21890505406569952
ACH-000701,-0.15138131023957668
ACH-000706,-0.2489590091723284
ACH-000711,-0.6339253335915086
ACH-000713,-0.448569346219991
ACH-000714,-0.5308935834226696
ACH-000718,-0.22650576340878475
ACH-000720,-0.2186379447196559
ACH-000721,-0.12307004689643244
ACH-000724,-0.3947401086817097
ACH-000725,-0.1992695093030423
ACH-000732,-0.3878723632542998
ACH-000734,-0.2110495454511228
ACH-000735,-0.19875549013036534
ACH-000736,-0.1126304414365788
ACH-000738,-0.5124942102543528
ACH-000746,-0.15765851199923636
ACH-000747,-0.3670753468621976
ACH-000748,-0.11568193320202334
ACH-000753,-0.188329695695168
ACH-000756,-0.09936778949187806
ACH-000757,-0.2827664988524051
ACH-000758,-0.19798676007768826
ACH-000760,-0.3483020832195152
ACH-000762,-0.14032446178223654
ACH-000763,-0.3015943315974043
ACH-000764,-0.2424125783340368
ACH-000765,-0.2457235945081337
ACH-000766,-0.2562429401183991
ACH-000767,-0.26863397212361595
ACH-000768,-0.09553892437439583
ACH-000769,-0.3484965335542347
ACH-000770,-0.19732565726451645
ACH-000771,-0.2661056472684631
ACH-000773,-0.22812268770898056
ACH-000776,-0.11557576077938117
ACH-000777,-0.3203755708282658
ACH-000778,-0.3021803989834306
ACH-000781,-0.3082282004209165
ACH-000782,-0.2414831037507481
ACH-000783,-0.26834887168260674
