,POLR3C (10623)
ACH-000375,-0.6195607343868303
ACH-000376,-0.6986155238259322
ACH-000381,-0.7696231835440805
ACH-000383,-0.6365406780759981
ACH-000387,-0.7026161449637851
ACH-000389,-0.6496985953558037
ACH-000390,-0.5517861696211914
ACH-000393,-0.8056864469391118
ACH-000395,-0.6301082506909857
ACH-000396,-0.6102163887450507
ACH-000397,-0.6515300212251494
ACH-000401,-0.5542167246510109
ACH-000402,-0.5509220429397186
ACH-000403,-0.6898529378692777
ACH-000404,-0.7078200508341527
ACH-000406,-0.6264515038991092
ACH-000407,-0.6526018390479764
ACH-000408,-0.6741040318823758
ACH-000410,-0.6053344126897791
ACH-000411,-0.7611094380005833
ACH-000414,-0.4930157023717525
ACH-000415,-0.8083007240013929
ACH-000416,-0.8121372489807126
ACH-000420,-0.7799259775807209
ACH-000421,-0.8371029713384619
ACH-000424,-0.7914151275752109
ACH-000425,-0.7998280993249327
ACH-000426,-0.4845832850516175
ACH-000427,-0.8213879131394631
ACH-000433,-0.5712350130680404
ACH-000435,-0.4313443828431161
ACH-000436,-0.5694950976913945
ACH-000444,-0.7566941379276243
ACH-000445,-0.8221582679623408
ACH-000448,-0.4903244904863698
ACH-000450,-0.6467266116169668
ACH-000452,-0.7704440713610465
ACH-000454,-0.5440212221513504
ACH-000458,-0.8698094193244492
ACH-000459,-0.5958167010972009
ACH-000460,-0.5218447111233844
ACH-000461,-0.7022364449730836
ACH-000463,-0.7195992029479968
ACH-000464,-0.6857276047002213
ACH-000466,-0.6971808633669732
ACH-000467,-0.6476371624493497
ACH-000468,-0.7600155771632646
ACH-000469,-0.7794706854510044
ACH-000470,-0.8531958321571773
ACH-000471,-0.7866808166543797
ACH-000472,-0.7121074701637974
ACH-000473,-0.7440097214266127
ACH-000475,-0.43327207637562
ACH-000476,-0.6603760234063684
ACH-000477,-0.4074628195934665
ACH-000479,-0.7165925601821566
ACH-000480,-0.7164929499184672
ACH-000481,-0.7114713334632122
ACH-000483,-0.5816576043357305
ACH-000484,-0.8816513678966837
ACH-000485,-0.7711345410888071
ACH-000486,-0.6049103173492889
ACH-000487,-0.6175084137863895
ACH-000488,-0.627098889354822
ACH-000490,-0.7304113221350814
ACH-000491,-0.5846082513095048
ACH-000495,-0.6441856148538797
ACH-000496,-0.5923498941312434
ACH-000499,-0.9172295209088018
ACH-000500,-0.8990569621665827
ACH-000502,-0.6685950864068871
ACH-000503,-0.6934865593549672
ACH-000505,-0.7733835007605188
ACH-000507,-0.6997979084623825
ACH-000510,-0.7801991940872326
ACH-000511,-0.6659572835137348
ACH-000512,-0.7886790820616827
ACH-000516,-0.6893800421697314
ACH-000517,-0.6648550006210125
ACH-000518,-0.6380254770254444
ACH-000520,-0.7714788805478405
ACH-000521,-0.6288506464194434
ACH-000522,-0.7884079848449554
ACH-000524,-0.5334492738613913
ACH-000527,-0.6845646185206591
ACH-000528,-0.7805585182851583
ACH-000537,-0.7226583973240027
ACH-000541,-0.5216808503170931
ACH-000542,-0.7709414492562263
ACH-000544,-0.7972313697284568
ACH-000545,-0.6496505578375686
ACH-000547,-0.5848371281312015
ACH-000548,-0.7482608773181509
ACH-000549,-0.6906077428813423
ACH-000550,-0.7327204305870828
ACH-000552,-0.6604123982421256
ACH-000556,-0.7676066599320638
ACH-000557,-0.4946708285307455
ACH-000569,-0.4602285244067333
ACH-000570,-0.6876341207335749
ACH-000571,-0.6261563915406292
ACH-000573,-0.7497091766737793
ACH-000576,-0.8207898147845205
ACH-000579,-0.6503057442909153
ACH-000580,-0.6732441684879361
ACH-000584,-0.8393237551848748
ACH-000585,-0.7834916470818568
ACH-000588,-0.6294918821764666
ACH-000589,-0.6386465003574414
ACH-000591,-0.5251364000792129
ACH-000593,-0.6643601203831216
ACH-000600,-0.6659421498879514
ACH-000601,-0.6375212891907959
ACH-000605,-0.896754784508021
ACH-000606,-0.8879771240959115
ACH-000608,-0.4692422736904349
ACH-000614,-0.6603135091914957
ACH-000616,-0.6770135794446334
ACH-000618,-0.703873023276634
ACH-000619,-0.6325864544271842
ACH-000620,-0.5916497390334897
ACH-000621,-0.6906015108422635
ACH-000622,-0.7521420962060398
ACH-000623,-0.7391453482714014
ACH-000624,-0.7175150169858783
ACH-000627,-0.6506397428069564
ACH-000630,-0.8120291291508501
ACH-000631,-0.7621833604682525
ACH-000632,-0.6818084904855949
ACH-000633,-0.5256837506321271
ACH-000637,-0.6042773338203844
ACH-000638,-0.6939749292786266
ACH-000646,-0.5433932930878776
ACH-000647,-0.6678141221569008
ACH-000648,-0.659489577341304
ACH-000649,-0.745128807638402
ACH-000651,-0.8609876407759262
ACH-000652,-0.6618724348921312
ACH-000653,-0.5496771742148239
ACH-000657,-0.7792388980742316
ACH-000658,-0.7752023487423289
ACH-000661,-0.4582366672431741
ACH-000662,-0.4297499006002264
ACH-000663,-0.7368476966312686
ACH-000665,-0.7917837352478623
ACH-000671,-0.5338483404075038
ACH-000672,-0.9780285950787644
ACH-000673,-0.8007265125780281
ACH-000676,-0.8510258754351582
ACH-000677,-0.3130486481377796
ACH-000681,-0.7262864007141502
ACH-000683,-0.7748354602900007
ACH-000684,-0.6219995060935446
ACH-000688,-0.6786618261085806
ACH-000693,-0.7639487863266441
ACH-000694,-0.7281292250985987
ACH-000695,-0.7509434327631371
ACH-000696,-0.7832900802254056
ACH-000697,-0.5691735706282699
ACH-000699,-0.7254318112675193
ACH-000701,-0.7038206564696867
ACH-000706,-0.5861853751589803
ACH-000711,-0.8156752950476981
ACH-000713,-0.8256593584687557
ACH-000714,-0.6156286069736013
ACH-000718,-0.7228373696810346
ACH-000720,-0.8152581036000438
ACH-000721,-0.8698576446785253
ACH-000724,-0.6806469120248454
ACH-000725,-0.6296175340155634
ACH-000732,-0.6613199423553038
ACH-000734,-0.6423136379519432
ACH-000735,-0.6164280271718511
ACH-000736,-0.7177658066876685
ACH-000738,-0.6380691129318725
ACH-000746,-0.6922651737222568
ACH-000747,-0.7031695024747835
ACH-000748,-0.8300987680018469
ACH-000753,-0.6570939945653621
ACH-000756,-0.6342179473610137
ACH-000757,-0.7339058507734155
ACH-000758,-0.7153338901072597
ACH-000760,-0.7195373468341031
ACH-000762,-0.5410219013432004
ACH-000763,-0.71534363254675
ACH-000764,-0.8764512854316503
ACH-000765,-0.9143834330271764
ACH-000766,-0.7779561592653684
ACH-000767,-0.3647435579146891
ACH-000768,-0.6988624021079426
ACH-000769,-0.4694855062556422
ACH-000770,-0.6655553583429691
ACH-000771,-0.6432110904171314
ACH-000773,-0.5499292992277929
ACH-000776,-0.4131624029157599
ACH-000777,-0.7419569966206917
ACH-000778,-0.8183231719530291
ACH-000781,-0.7047777738522951
ACH-000782,-0.6733118042566961
ACH-000783,-0.6473486690378636
ACH-000784,-0.6959654407076353
ACH-000785,-0.6444583335125095
ACH-000787,-0.6934144566799408
ACH-000788,-0.8047523015127528
ACH-000791,-0.7542921299968126
ACH-000792,-0.7416624414896257
ACH-000794,-0.6311118916696047
ACH-000796,-0.6491419173819235
ACH-000798,-0.7678321108499946
ACH-000799,-0.715008525336516
ACH-000800,-0.5797971924178758
ACH-000802,-0.8382734605651195
ACH-000804,-0.6177229352643487
ACH-000805,-0.6742207620280325
ACH-000809,-0.5534754377654368
ACH-000810,-0.28137758831034165
ACH-000811,-0.7971836055721968
ACH-000817,-0.6671686902222147
ACH-000819,-0.8218418958733504
ACH-000820,-0.6677583529588366
ACH-000821,-0.5947729784109732
ACH-000822,-0.7165339173489822
ACH-000823,-0.8034667778233378
ACH-000824,-0.7551250880298662
ACH-000827,-0.6742436214548603
ACH-000829,-0.6163871449010965
ACH-000831,-0.5914849737707425
ACH-000832,-0.6286009674615046
ACH-000833,-0.612285213759806
ACH-000834,-0.6463819338409017
ACH-000835,-0.7503526758066509
ACH-000836,-0.4490862918581097
ACH-000837,-0.8578295500301469
ACH-000838,-0.4408569043618493
ACH-000839,-0.5587879006103029
ACH-000840,-0.8521145897986702
ACH-000841,-0.698996946683233
ACH-000843,-0.8616784693879759
ACH-000846,-0.7823644893827688
ACH-000847,-0.6161235974931832
ACH-000848,-0.8531235607012141
ACH-000849,-0.6996623675415853
ACH-000851,-0.6804307679031416
ACH-000855,-0.7564054920183895
ACH-000856,-0.7113618654463351
ACH-000858,-0.7465898332434048
ACH-000859,-0.698603132551187
ACH-000861,-0.6125061092286609
ACH-000862,-0.8089981310138864
ACH-000865,-0.7522887160204769
ACH-000866,-0.7915354489832331
ACH-000867,-0.6702234657399176
ACH-000869,-0.5034809782760473
ACH-000872,-0.6846923887356727
ACH-000873,-0.8068746401752658
ACH-000876,-0.589143607081762
ACH-000878,-0.7628269424133397
ACH-000880,-0.3616824425698163
ACH-000881,-0.7133492547214851
ACH-000882,-0.4828955701461466
ACH-000884,-0.7857825514716975
ACH-000885,-0.805510158819804
ACH-000887,-0.6450766242787325
ACH-000889,-0.5144630441569586
ACH-000896,-0.7952847314914141
ACH-000898,-0.5971323518250196
ACH-000900,-0.7488089857908218
ACH-000901,-0.7970122485763956
ACH-000905,-0.7231780729308562
ACH-000906,-0.6027282325737837
ACH-000907,-0.8522520681906072
ACH-000910,-0.7849864333558397
ACH-000911,-0.6746527712965945
ACH-000912,-0.6937708055038598
ACH-000913,-0.7051729594663378
ACH-000915,-0.8073302380326078
ACH-000916,-1.017626217754137
ACH-000917,-0.6156522487553058
ACH-000920,-0.7308928333951517
ACH-000921,-0.6615106005788818
ACH-000924,-0.7374073370915701
ACH-000926,-0.7113144147275783
ACH-000928,-0.6233793401470447
ACH-000929,-0.691114410268681
ACH-000932,-0.6596904621343989
ACH-000935,-0.6860166373767106
ACH-000936,-0.8230944503312149
ACH-000937,-0.6875776213769392
ACH-000938,-0.6697638790465212
ACH-000939,-0.5955512017506102
ACH-000941,-0.7578916083351683
ACH-000943,-0.7039105161105847
ACH-000946,-0.8389372930486021
ACH-000947,-0.7455569462784993
ACH-000948,-0.6401670751930244
ACH-000950,-0.6500508462849016
ACH-000953,-0.6689300005016738
ACH-000954,-0.7943666646695092
ACH-000957,-0.7891987463517418
ACH-000958,-0.7511310019720389
ACH-000960,-0.8505438006049564
ACH-000963,-0.6875765138034222
ACH-000968,-0.6999079109379647
ACH-000969,-0.8019616823718186
ACH-000972,-0.7406958586355974
ACH-000973,-0.7532950792299845
ACH-000974,-0.9447430340260888
ACH-000978,-0.5791054964839772
ACH-000984,-0.938596065412782
ACH-000986,-0.7749333146951433
ACH-000988,-0.8622305992366588
ACH-000993,-0.7399673360853684
ACH-000994,-0.6590836755676674
ACH-000996,-0.8198499328237213
ACH-001001,-0.6613200560544149
ACH-001020,-0.8168113415512507
ACH-001028,-0.6574381091392398
ACH-001031,-0.7486525823281854
ACH-001038,-0.7768599836525115
ACH-001048,-0.6924436842530629
ACH-001050,-0.7457732242122836
ACH-001053,-0.7790183253780057
ACH-001054,-0.82367554901049
ACH-001061,-0.7782591535956055
ACH-001067,-0.8129246078373942
ACH-001075,-0.7131640883048067
ACH-001096,-0.8244872760072801
ACH-001111,-0.5468917195626006
ACH-001119,-0.6339829667027437
ACH-001128,0.0019108595780008468
ACH-001134,-0.6208638612119983
ACH-001151,-0.8126728819371248
ACH-001163,-0.9068563160423366
ACH-001164,-0.7174531427112434
ACH-001183,-0.6703579724106243
ACH-001192,-0.7757177177468835
ACH-001193,-0.515237806445519
ACH-001196,-0.6022289422887669
ACH-001197,-0.4957273700056904
ACH-001205,-0.7672530337742994
ACH-001211,-0.6517345927797609
ACH-001212,-0.6455784968085339
ACH-001228,-0.7393985967926997
ACH-001232,-0.8079914841313843
ACH-001239,-0.6598180444406899
ACH-001270,-0.7445100302065161
ACH-001274,-0.7136858663465334
ACH-001275,-0.7437282835601148
ACH-001277,-1.0969790925795275
ACH-001278,-0.5464524855283007
ACH-001280,-0.8941404387103831
ACH-001283,-0.7667651447143975
ACH-001289,-0.8239589740665147
ACH-001300,-0.7338175720728993
ACH-001301,-0.6601691430854129
ACH-001302,-0.8309121251651991
ACH-001306,-0.8935383013515185
ACH-001318,-0.8075502694495656
ACH-001322,-0.4310350520602068
ACH-001328,-0.7710184457186305
ACH-001332,-0.6202248417905325
ACH-001336,-0.7468184423093838
ACH-001346,-0.8261029651013589
ACH-001353,-0.8116075977911129
ACH-001354,-0.4140011703100685
ACH-001367,-0.8499988659852947
ACH-001368,-0.8403492183400065
ACH-001374,-0.5459899070378712
ACH-001377,-0.6510055070811166
ACH-001380,-0.6138922927647962
ACH-001391,-0.6472688321815073
ACH-001408,-0.543944947482833
ACH-001430,-0.7518207283595058
ACH-001431,-0.7784247314859039
ACH-001450,-0.5706647585638673
ACH-001496,-0.4320327846441762
ACH-001500,-0.677874435599501
ACH-001523,-0.6161095922294942
ACH-001532,-0.6886296452132569
ACH-001550,-0.6198663657427966
ACH-001552,-0.6537434960592239
ACH-001554,-0.6364562766748421
ACH-001654,-0.7135748280742906
ACH-001735,-0.7348320349475346
ACH-001736,-0.6706369984456488
ACH-001737,-1.075512952162772
ACH-001740,-0.8050407640117858
ACH-001745,-0.6314567860532475
ACH-001765,-0.6207061043763583
