,MMD2 (221938)
ACH-000004,0.20672936599583486
ACH-000005,-0.006217487003099053
ACH-000007,0.02179778389063026
ACH-000009,-0.007806966688375003
ACH-000011,-0.08597514214488075
ACH-000012,-0.016530021998871432
ACH-000013,0.011517851255755069
ACH-000014,-0.04263328132226577
ACH-000015,-0.036955540469683634
ACH-000017,-0.09503756147658383
ACH-000018,-0.03234687465846292
ACH-000019,0.10573020774383464
ACH-000021,0.03597173757606874
ACH-000022,-0.013238911758228436
ACH-000025,0.06519896896761355
ACH-000028,0.16617730857930402
ACH-000030,0.018063499521387052
ACH-000035,-0.02004482394522217
ACH-000036,0.09511683877503796
ACH-000037,-0.03164711585165239
ACH-000039,0.007419978779484752
ACH-000040,-0.17620510589185878
ACH-000041,0.08863506065661772
ACH-000042,-0.007745028917147006
ACH-000045,0.1077392544594032
ACH-000047,-0.004473415614351838
ACH-000052,-0.052574632162948234
ACH-000053,-0.009724313056995393
ACH-000054,-0.08668740310776865
ACH-000055,0.20112292897289646
ACH-000060,-0.09477792528041673
ACH-000067,-0.025916863267712774
ACH-000070,0.1474526081442631
ACH-000075,-0.06619926782208534
ACH-000078,-0.016781002526148017
ACH-000082,0.03452457486474026
ACH-000085,0.06412413183320102
ACH-000086,0.0276989932469592
ACH-000087,0.0551106124085214
ACH-000092,0.004358127776939985
ACH-000095,-0.05192571931287696
ACH-000097,0.03448235445667454
ACH-000098,0.028179820757300755
ACH-000099,0.013068925727442218
ACH-000108,-0.21386360879370864
ACH-000113,0.1236359078081094
ACH-000116,-0.011094450498805456
ACH-000118,-0.00375382485219494
ACH-000120,-0.000758477281263571
ACH-000123,-0.014609833361943774
ACH-000127,-0.06153941604714885
ACH-000128,-0.08573761827026992
ACH-000132,-0.03480493643796418
ACH-000133,0.03666632243625185
ACH-000137,-0.021637840457376184
ACH-000138,0.014286386345011075
ACH-000142,-0.09879289034828644
ACH-000143,-0.057686130044925815
ACH-000146,-0.05700888252332174
ACH-000148,-0.09755397731866423
ACH-000150,-0.009856170941761102
ACH-000152,0.04379609774966674
ACH-000153,0.09444652877995292
ACH-000159,0.05050303135846722
ACH-000160,-0.01659294939339627
ACH-000163,-0.017105868629866156
ACH-000167,-0.08416114096522143
ACH-000168,0.054210943449919606
ACH-000169,-0.1309039882326925
ACH-000178,-0.06722222501290245
ACH-000183,0.2062279291971193
ACH-000188,0.040883541557786084
ACH-000189,0.11018789267700313
ACH-000190,0.034581748754104934
ACH-000198,-0.09844407580806774
ACH-000203,-0.2567248456974756
ACH-000204,0.19770288724375165
ACH-000206,-0.007557920816466191
ACH-000207,-0.013596950556248828
ACH-000208,-0.2789576065841725
ACH-000210,0.1987712781364848
ACH-000211,-0.00406652483345326
ACH-000215,-0.0058576781032537925
ACH-000221,-0.008627022475814974
ACH-000222,-0.02070726691058035
ACH-000223,0.024668903159035003
ACH-000226,0.10023800309683673
ACH-000227,-0.03458366668241758
ACH-000228,-0.15323435769694546
ACH-000231,0.03537526044407428
ACH-000232,-0.0017180801547359225
ACH-000233,0.06089010295346034
ACH-000234,0.06159596450885652
ACH-000235,0.03427321951704546
ACH-000237,-0.1162969532687514
ACH-000238,-0.031833403906295674
ACH-000242,-7.905710221813459e-05
ACH-000243,0.09913489157525587
ACH-000244,0.045547565522799635
ACH-000246,-0.0009082302528838988
ACH-000248,0.042469213328208834
ACH-000250,0.020133984457785255
ACH-000251,-0.18278410644047044
ACH-000252,-0.06502350506437894
ACH-000253,0.0
ACH-000255,0.1163090567845666
ACH-000256,-0.0776873239623305
ACH-000257,-0.15013815231117242
ACH-000258,0.0734250904430812
ACH-000259,-0.10207178496968196
ACH-000260,-0.03634432347162304
ACH-000261,0.04140865130570712
ACH-000262,0.10642835459386144
ACH-000263,0.08873882908626281
ACH-000264,-0.018880527008761
ACH-000265,0.10432747981820904
ACH-000266,-0.07660159571120725
ACH-000272,0.024279970756332137
ACH-000274,-0.23648610467676626
ACH-000277,0.04255840318114718
ACH-000278,0.01882512224910636
ACH-000279,0.028277987189198737
ACH-000280,0.011617103400945069
ACH-000281,-0.16517662636794786
ACH-000288,-0.045586905588636914
ACH-000291,-0.07907646089672822
ACH-000293,0.15423331970409454
ACH-000294,0.08395055484358051
ACH-000295,0.04141959420610285
ACH-000296,0.2002231334480628
ACH-000302,-0.00808845760299222
ACH-000304,0.00837764272841455
ACH-000307,0.002490622742762239
ACH-000308,-0.03383577386539033
ACH-000310,-0.0015908023215099355
ACH-000311,-0.1212641240409659
ACH-000312,-0.1632613451079058
ACH-000315,-0.07992859041199206
ACH-000316,-0.1670548228340364
ACH-000317,0.012647429119905313
ACH-000318,-0.08352191892872811
ACH-000319,0.12041896511085118
ACH-000320,-0.043711093033865375
ACH-000322,0.0452744872933977
ACH-000323,-0.030864595103778408
ACH-000324,0.0012380142693563774
ACH-000329,-0.011382484438147229
ACH-000330,0.19590300732462507
ACH-000331,-0.09228064681984813
ACH-000332,-0.008475764423574695
ACH-000334,-0.028209708235702163
ACH-000335,0.2160500853521772
ACH-000336,0.2677777554745217
ACH-000337,-0.016774105694656826
ACH-000338,0.09332237104721172
ACH-000339,-0.0520975714274023
ACH-000341,0.04144873704098151
ACH-000348,-0.03581813102376709
ACH-000350,-0.040242814348359086
ACH-000352,-0.04105496947289417
ACH-000356,-0.02719185738804999
ACH-000361,0.12838244431964307
ACH-000362,0.015624873551796575
