,EME2 (197342)
ACH-000414,-0.07458791618339837
ACH-000415,-0.12725828485988974
ACH-000416,-0.060218519433748625
ACH-000420,-0.09974256126994033
ACH-000421,-0.09135124369263832
ACH-000424,-0.004800990687942664
ACH-000425,-0.08885819847062168
ACH-000426,-0.07148831402630368
ACH-000427,-0.042737790740378465
ACH-000433,-0.15769500483715032
ACH-000435,-0.2940332946970829
ACH-000436,-0.01027578437641941
ACH-000444,0.06727769040478611
ACH-000445,-0.09923236713317407
ACH-000448,-0.15630484860389515
ACH-000450,-0.21871791778700014
ACH-000452,-0.1076327519097352
ACH-000454,-0.20495635824143274
ACH-000458,-0.02290500064883527
ACH-000459,-0.09514153239451922
ACH-000460,0.017916010407433774
ACH-000461,-0.08210749306329944
ACH-000463,-0.04738213020142186
ACH-000464,-0.14760041298200774
ACH-000466,-0.1880690003799325
ACH-000467,-0.05522332675475206
ACH-000468,-0.13804206356962334
ACH-000469,-0.054898556311369376
ACH-000470,-0.06316404774054361
ACH-000471,-0.16676371795815526
ACH-000472,-0.012668140897198277
ACH-000473,-0.09285966121751334
ACH-000475,-0.11636545811590945
ACH-000476,-0.030995505886007132
ACH-000477,-0.14813964378516664
ACH-000479,-0.3657025121805829
ACH-000480,-0.02690908531894087
ACH-000481,-0.08468100787122103
ACH-000483,-0.12242447032335718
ACH-000484,-0.20820389097487504
ACH-000485,-0.14170567105103285
ACH-000486,-0.12121386039338974
ACH-000487,0.01157750751458995
ACH-000488,-0.10626471025775568
ACH-000490,-0.16040463204046887
ACH-000491,-0.03921755163199202
ACH-000495,-0.2456141064377097
ACH-000496,0.00822899254283122
ACH-000499,-0.058999712897322525
ACH-000500,0.018957507794694538
ACH-000502,-0.2319085287819929
ACH-000503,-0.01725517619303906
ACH-000505,-0.1191293261321767
ACH-000507,0.01651832672163259
ACH-000510,-0.12856784067790356
ACH-000511,-0.11666920920856093
ACH-000512,-0.0433437349013824
ACH-000516,-0.07275518655771328
ACH-000517,-0.07537935005525545
ACH-000518,-0.08804914270811498
ACH-000520,0.0824101928282361
ACH-000521,-0.08774741308748166
ACH-000522,-0.14057562677015129
ACH-000524,-0.18650645729411894
ACH-000527,-0.08832869869637593
ACH-000528,-0.1446993290495329
ACH-000537,-0.21368186409097747
ACH-000541,0.23763771769745295
ACH-000542,-0.07117892484939146
ACH-000544,0.001826609675557284
ACH-000545,-0.12120957540773525
ACH-000547,-0.11359525717288504
ACH-000548,-0.15102107279218774
ACH-000549,-0.0911408010878808
ACH-000550,-0.13589364142167476
ACH-000552,-0.06493798913817643
ACH-000556,-0.25878390609844404
ACH-000557,-0.040120583993407975
ACH-000569,-0.4867379469257634
ACH-000570,-0.0765991981050059
ACH-000571,0.06095164601999711
ACH-000573,0.006371616434480143
ACH-000576,0.028802917004727844
ACH-000579,0.026282678749023212
ACH-000580,-0.11337865640780576
ACH-000584,-0.07074642845768765
ACH-000585,-0.10900698276733843
ACH-000588,0.07173965016939067
ACH-000589,-0.050164013258721316
ACH-000591,-0.00635663890479913
ACH-000593,-0.0905893912184542
ACH-000600,-0.13964397191532654
ACH-000601,-0.045062028244288205
ACH-000605,-0.16899112220576176
ACH-000606,-0.09259796287459036
ACH-000608,-0.21069435265109895
ACH-000614,-0.0064267940395352
ACH-000616,-0.2001943815855068
ACH-000618,0.052275933817497566
ACH-000619,-0.0785211324683204
ACH-000620,-0.1040473215747808
ACH-000621,-0.036028492119895464
ACH-000622,-0.13045818313302082
ACH-000623,-0.0024349219960178177
ACH-000624,-0.1368283138325021
ACH-000627,-0.12329041763724582
ACH-000630,-0.11953083026074235
ACH-000631,0.11755176349199935
ACH-000632,-0.02004783550198817
ACH-000633,-0.2062735852791618
ACH-000637,-0.0700605429012113
ACH-000638,-0.05653027612543135
ACH-000646,0.04753643707532
ACH-000647,-0.08211731555797326
ACH-000648,-0.038686054626700495
ACH-000649,-0.06352846032427087
ACH-000651,0.03478800474422188
ACH-000652,-0.04015274424876365
ACH-000653,-0.08105732390226443
ACH-000657,-0.1115569217487618
ACH-000658,-0.13343938865879207
ACH-000661,0.0602712669476142
ACH-000662,-0.15907479418665252
ACH-000663,0.040083835278943665
ACH-000665,-0.12651376929016586
ACH-000671,-0.0041823197200747154
ACH-000672,-0.19848361573475246
ACH-000673,-0.1169463186943118
ACH-000676,-0.11071723756510103
ACH-000677,0.0013510058872652027
ACH-000681,-0.09435153160734464
ACH-000683,-0.11713018863741535
ACH-000684,-0.02922022497270616
ACH-000688,-0.1827993790641722
ACH-000693,-0.010982176118053712
ACH-000694,0.020347401122710763
ACH-000695,-0.36809328517730333
ACH-000696,-0.05564235931362251
ACH-000697,0.013204865111846108
ACH-000699,-0.08604297840181753
ACH-000701,0.25316309363815065
ACH-000706,-0.06339895383771996
ACH-000711,-0.06233383678433368
ACH-000713,-0.11397148334883216
ACH-000714,-0.15260663709908856
ACH-000718,-0.048842259499870165
ACH-000720,0.05032578685242526
ACH-000721,-0.2008871762345056
ACH-000724,-0.14473341040864204
ACH-000725,-0.15632790541491154
ACH-000732,-0.22335937563013988
ACH-000734,-0.10889920065928807
ACH-000735,-0.11391260843948638
ACH-000736,-0.14063715399709242
ACH-000738,-0.006795755653154424
ACH-000746,-0.1298952288772019
ACH-000747,-0.1981527360841394
ACH-000748,-0.1134823970165024
ACH-000753,-0.05419254068006636
ACH-000756,0.003058207996181787
ACH-000757,-0.17886264805098515
ACH-000758,-0.22284873419240425
ACH-000760,-0.07934956996676128
ACH-000762,-0.021357661180832342
ACH-000763,-0.053531705037252166
ACH-000764,0.13463170925555953
ACH-000765,0.12037256381897635
ACH-000766,-0.055094208524247984
ACH-000767,-0.09046677997865342
ACH-000768,-0.14325233929964973
ACH-000769,-0.03902623869984854
ACH-000770,-0.11042952273626752
ACH-000771,-0.15082225609334052
ACH-000773,-0.10047678804314876
ACH-000776,0.02446144528455436
ACH-000777,-0.048841151492379546
ACH-000778,0.01862230637712312
ACH-000781,0.02221344803028447
ACH-000782,0.028567661749234464
ACH-000783,-0.19491463993678385
ACH-000784,-0.03917753435904728
ACH-000785,-0.01636155184732546
ACH-000787,-0.06868812530882308
ACH-000788,-0.1124873327203048
ACH-000791,-0.11074959820981656
ACH-000792,-0.036601225679672604
ACH-000794,-0.06122611692897885
ACH-000796,-0.09018745581410274
ACH-000798,-0.20443847406536067
ACH-000799,-0.07527112066252369
ACH-000800,-0.3875100675169665
ACH-000802,0.0578044503929339
ACH-000804,-0.14392795788942822
ACH-000805,-0.05195627979058478
ACH-000809,-0.02352669624739287
ACH-000810,0.12695729901430575
ACH-000811,-0.10426761096583252
ACH-000817,0.008749030881401077
ACH-000819,-0.1092409370896475
ACH-000820,-0.3407062507875261
ACH-000821,0.29941088908910435
ACH-000822,-0.1152796855100294
ACH-000823,0.011197882293618507
ACH-000824,-0.11832117955639458
ACH-000827,0.02246005910053829
ACH-000829,-0.1435334618724687
ACH-000831,-0.09239716993414857
ACH-000832,0.03994659488055248
ACH-000833,-0.005452366425831197
ACH-000834,0.08106053782792155
ACH-000835,-0.05761145095971909
ACH-000836,-0.07549018489336999
ACH-000837,0.06364683845543492
ACH-000838,-0.1664416964324261
ACH-000839,0.07733698089361171
ACH-000840,-0.22154316647098088
ACH-000841,0.01638010693983421
ACH-000843,0.16462405486253842
ACH-000846,-0.2396437652265529
ACH-000847,0.0663575920311958
ACH-000848,-0.14689399732799785
ACH-000849,0.016406333710393656
ACH-000851,-0.1266465151316433
ACH-000855,0.12729819805051332
ACH-000856,0.05526249796287856
ACH-000858,-0.09625011564517373
ACH-000859,-0.11687177024461595
ACH-000861,-0.08076235297942058
ACH-000862,-0.09066420850428293
ACH-000865,-0.03275768382941598
ACH-000866,-0.08148158558398197
ACH-000867,-0.1039382591292035
ACH-000869,-0.10338645188821356
ACH-000872,-0.011815867026606482
ACH-000873,-0.07552376003855249
ACH-000876,-0.09615750392244746
ACH-000878,0.20193580285909746
ACH-000880,-0.10550843598003884
ACH-000881,0.04937389131301554
ACH-000882,-0.0911431880633194
ACH-000884,0.08358306467771995
ACH-000885,0.07577155654998009
ACH-000887,-0.013451537084474371
ACH-000889,-0.005544388819883585
ACH-000896,-0.1667990231892888
ACH-000898,-0.08528631319525302
ACH-000900,-0.08685110277801282
ACH-000901,-0.0690484161434959
ACH-000905,-0.06814830780089556
ACH-000906,-0.0998864614764423
ACH-000907,-0.157177901888624
ACH-000910,-0.16899376480975656
ACH-000911,-0.16522930302819214
ACH-000912,0.053955370012896665
ACH-000913,-0.05649002450909996
ACH-000915,-0.09267124799810496
ACH-000916,-0.26192274244423003
ACH-000917,-0.20073213157269426
ACH-000920,0.20740287349120834
ACH-000921,-0.10248714887327964
ACH-000924,0.0870318689041775
ACH-000926,-0.12428718610904806
ACH-000928,-0.11910652560898136
ACH-000929,-0.1767859508298577
ACH-000932,-0.13297724388681206
ACH-000935,-0.2797577958476162
ACH-000936,-0.07184010879966621
ACH-000937,-0.11516985078181145
ACH-000938,0.03363211663676239
ACH-000939,-0.057976456165829124
ACH-000941,-0.2001735697718418
ACH-000943,0.038382434068567166
ACH-000946,0.06938638663604273
ACH-000947,-0.0927461498883388
ACH-000948,-0.2102311033690668
ACH-000950,0.0067189871187467425
ACH-000953,-0.14713196945907242
ACH-000954,-0.060859884780748275
ACH-000957,-0.009688129221144577
ACH-000958,0.04432581190807562
ACH-000960,-0.09103034309847452
ACH-000963,-0.13031511094825846
ACH-000968,0.010886390020081214
ACH-000969,-0.053568104319097136
ACH-000972,-0.17184981530930765
ACH-000973,-0.018496205919276386
ACH-000974,-0.14357857720323264
ACH-000978,-0.02503365309174535
ACH-000984,-0.2059015489131769
ACH-000986,-0.21429345816567305
ACH-000988,-0.12836784724043748
ACH-000993,-0.43930563658861743
ACH-000994,-0.14443295196534742
ACH-000996,-0.08866065090996303
ACH-001001,0.031362904532066034
ACH-001020,-0.18488686856021708
ACH-001028,-0.007304374421518895
ACH-001031,0.037212473643927914
ACH-001038,-0.07219563843423728
ACH-001048,-0.05697844662246865
ACH-001050,-0.02748644594442255
ACH-001053,-0.08085997884521752
ACH-001054,-0.13086490570875686
ACH-001061,-0.12279761185980992
ACH-001067,-0.21686050563630474
ACH-001075,0.10453245295048114
ACH-001096,0.10452837677556333
ACH-001111,-0.3465783849983136
ACH-001119,-0.20727762012313106
ACH-001128,-0.06631339209093283
ACH-001134,-0.132065061634849
ACH-001151,-0.13836645712942902
ACH-001163,-0.06141174131713955
ACH-001164,-0.2324787011728057
ACH-001183,-0.1904702752525712
ACH-001192,-0.012495385811450757
ACH-001193,-0.3342478631306092
ACH-001196,-0.10209368066332418
ACH-001197,-0.30805898521215824
ACH-001205,-0.05526783783026662
ACH-001211,-0.24295346862499265
ACH-001212,-0.0579977406265371
ACH-001228,-0.20559260210801367
ACH-001232,-0.16570978585717108
ACH-001239,-0.123587489780726
ACH-001270,-0.2346100784792047
ACH-001274,-0.07429478456275687
ACH-001275,-0.0720914858697695
ACH-001277,-0.2482381396367962
ACH-001278,-0.05099318676659512
ACH-001280,-0.22070746524284865
ACH-001283,-0.14597701719657055
ACH-001289,-0.2885608594977239
ACH-001300,-0.03869632666476396
ACH-001301,-0.15857936134894146
ACH-001302,-0.033077098008132785
ACH-001306,-0.07295927418731457
ACH-001318,-0.11164395744385336
ACH-001322,-0.20374035672460653
ACH-001328,-0.07316789509751785
ACH-001332,-0.017001374325131904
ACH-001336,-0.15509096547661747
ACH-001346,-0.07625646310210821
ACH-001353,-0.090351779695766
ACH-001354,-0.1277407207449708
ACH-001367,0.17966070089381705
ACH-001368,-0.09995487620280603
ACH-001374,-0.04634272010633458
ACH-001377,-0.1290815238096069
ACH-001380,-0.13881034492143268
ACH-001391,-0.11372596295161105
ACH-001408,-0.1401606368517662
ACH-001430,-0.102072323845883
ACH-001431,0.04670641507995466
ACH-001450,-0.0021950721581806133
ACH-001496,-0.18789429248955325
ACH-001500,-0.07298714541432197
ACH-001523,-0.1323563103089015
ACH-001532,-0.10029669473411608
ACH-001550,-0.04568211656440541
ACH-001552,-0.05034687133531538
ACH-001554,-0.10896003148648424
ACH-001654,-0.1755455921375132
ACH-001735,-0.05708267411715856
ACH-001736,-0.16929456525909695
ACH-001737,-0.2679375970398534
ACH-001740,-0.18510108145975432
ACH-001745,-0.09007768304080703
ACH-001765,-0.16272073204950147
