,FARS2 (10667)
ACH-000160,-0.6434676202815148
ACH-000163,-0.4582645838806391
ACH-000167,-0.5485299883891938
ACH-000168,-0.4865263283533909
ACH-000169,-0.6112107100948307
ACH-000178,-0.4462387250352251
ACH-000183,-0.7279641701793086
ACH-000188,-0.3806207913033406
ACH-000189,-0.5212885817915721
ACH-000190,-0.7339038787776309
ACH-000198,-0.4369102789456629
ACH-000203,-0.4522947921988906
ACH-000204,-0.43843242480494415
ACH-000206,-0.32354101461031337
ACH-000207,-0.6830981010415019
ACH-000208,-0.4498604393006854
ACH-000210,-0.9205015719897454
ACH-000211,-0.40676149160014896
ACH-000215,-0.5879120699364684
ACH-000221,-1.074280667083793
ACH-000222,-0.4822394449858486
ACH-000223,-0.4757118750044121
ACH-000226,-0.4416786947220297
ACH-000227,-0.4912165855559197
ACH-000228,-0.6279024946283406
ACH-000231,-0.6700736283399213
ACH-000232,-0.4890770416052791
ACH-000233,-0.6483864011116249
ACH-000234,-0.4668633639145475
ACH-000235,-0.5201366960631916
ACH-000237,-0.3541017955573504
ACH-000238,-0.6262100863584487
ACH-000242,-0.4769815778793927
ACH-000243,-0.3426673005553044
ACH-000244,-0.4501222947054952
ACH-000246,-0.7726533567991516
ACH-000248,-0.8752551162515781
ACH-000250,-0.2244988527991214
ACH-000251,-0.37969056478097024
ACH-000252,-0.7265111845756288
ACH-000253,-0.41772610083717815
ACH-000255,-0.4250010849728905
ACH-000256,-0.35186818421297206
ACH-000257,-0.5959361228909703
ACH-000258,-0.6647132249113683
ACH-000259,-0.6861864379492968
ACH-000260,-0.4152417835187524
ACH-000261,-0.3750089001511018
ACH-000262,-0.583242202432024
ACH-000263,-0.6654748183650372
ACH-000264,-0.3983438679077199
ACH-000265,-0.7454626604091611
ACH-000266,-0.3250646782039949
ACH-000272,-0.3796091392301881
ACH-000274,-0.3822821434150542
ACH-000277,-0.731212602282382
ACH-000278,-0.2879242408301673
ACH-000279,-0.9916705323506012
ACH-000280,-0.5709197505528063
ACH-000281,-0.8630886419385998
ACH-000288,-0.7515961051016665
ACH-000291,-0.4590126331643329
ACH-000293,-0.5446203666411599
ACH-000294,-0.7573611982257895
ACH-000295,-0.6750400983057762
ACH-000296,-0.6400818418937935
ACH-000302,-0.5749230286704367
ACH-000304,-0.720375740499385
ACH-000307,-0.6250556624438468
ACH-000308,-0.5925080071757042
ACH-000310,-0.4468696630310919
ACH-000311,-0.3644883743769448
ACH-000312,-0.796872647388836
ACH-000315,-0.8639484241296556
ACH-000316,-0.5737617501727897
ACH-000317,-1.2484446902199977
ACH-000318,-0.5578745991086713
ACH-000319,-0.34490673051313103
ACH-000320,-0.6458693642425105
ACH-000322,-0.5103736409750416
ACH-000323,-0.6662368629753392
ACH-000324,-0.5975165870784478
ACH-000329,-0.5472985104714925
ACH-000330,-0.6876185624053827
ACH-000331,-0.6603456425228049
ACH-000332,-0.2083789287904642
ACH-000334,-0.6303864231382299
ACH-000335,-0.6281846923400721
ACH-000336,-0.7644170443989838
ACH-000337,-0.5685794408194041
ACH-000338,-0.36183647434051824
ACH-000339,-0.5555837295050584
ACH-000341,-0.4973886575006916
ACH-000348,-0.4856051557416235
ACH-000350,-0.4545857218828482
ACH-000352,-0.5447371097393373
ACH-000356,-0.6442518742283637
ACH-000361,-0.6744197749978329
ACH-000362,-0.4442044410330971
ACH-000363,-0.4842804289486233
ACH-000364,-0.7181244933868798
ACH-000365,-0.7550279415167486
ACH-000366,-0.5618204404187734
ACH-000368,-0.5432632310188609
ACH-000374,-1.089130082023351
ACH-000375,-0.5687118395995843
ACH-000376,-0.918403735726832
ACH-000381,-0.7868372855409462
ACH-000383,-0.605584293833978
ACH-000387,-0.7974006717597358
ACH-000389,-0.2239856239540952
ACH-000390,-0.6189119248544108
ACH-000393,-0.37377236625934857
ACH-000395,-0.2815737629546291
ACH-000396,-0.7640741223766756
ACH-000397,-0.2614344027637956
ACH-000401,-0.7063253225519602
ACH-000402,-0.8166919535171501
ACH-000403,-0.4251409741700179
ACH-000404,-0.695585487288672
ACH-000406,-0.8347287618993026
ACH-000407,-0.4970937672019578
ACH-000408,-0.7076627087887908
ACH-000410,-0.7216398434630621
ACH-000411,-0.29455299977500576
ACH-000414,-0.5203388340447854
ACH-000415,-0.5135904925223207
ACH-000416,-0.4654778516433416
ACH-000420,-0.3446981805204041
ACH-000421,-0.4311963955325213
ACH-000424,-0.7504692556717212
ACH-000425,-0.5539242406449081
ACH-000426,-0.285065758842784
ACH-000427,-0.6916529354230053
ACH-000433,-0.4505524977675921
ACH-000435,-1.2087813460323786
ACH-000436,-0.3338328153525599
ACH-000444,-0.6319593215114113
ACH-000445,-0.5375822768850024
ACH-000448,-0.3083301148990687
ACH-000450,-0.4685222371921301
ACH-000452,-0.5280501175698097
ACH-000454,-1.1790826212812642
ACH-000458,-0.7897553336106969
ACH-000459,-1.0687318284257166
ACH-000460,-0.6814100960979119
ACH-000461,-0.6784656247723001
ACH-000463,-0.3895131138286424
ACH-000464,-0.3326358749729135
ACH-000466,-0.5785263908008447
ACH-000467,-0.8125837914371324
ACH-000468,-0.5436761872675582
ACH-000469,-0.5592949646088045
ACH-000470,-0.6356815422183638
ACH-000471,-0.3531880707529434
ACH-000472,-0.34274443550207784
ACH-000473,-0.49759694234527296
ACH-000475,-0.5872509280741289
ACH-000476,-0.7772568239100694
ACH-000477,-0.6312858842132143
ACH-000479,-0.5302508975028462
ACH-000480,-0.7273262911430725
ACH-000481,-0.5208236901436429
ACH-000483,-0.6102280469199485
ACH-000484,-0.4510010029821937
ACH-000485,-0.4658384817520396
ACH-000486,-0.5440743229269873
ACH-000487,-0.8670676498685782
ACH-000488,-0.7653532676886803
ACH-000490,-0.5756751314774682
ACH-000491,-0.7402687715995103
ACH-000495,-0.2171809772987635
ACH-000496,-0.4024546580703257
ACH-000499,-0.5772584087590921
ACH-000500,-0.6366629607705606
ACH-000502,-0.31302196457505954
ACH-000503,-0.7565843040601569
ACH-000505,-0.32674184947341656
ACH-000507,-0.863460876897866
ACH-000510,-0.6523494537197096
ACH-000511,-0.6863787951115065
ACH-000512,-0.8007285429257536
ACH-000516,-0.3828145095197815
ACH-000517,-0.3960305963128706
ACH-000518,-0.6569481913608203
ACH-000520,-0.07113043983272696
ACH-000521,-0.4600571464733632
ACH-000522,-0.4455937073346864
ACH-000524,-0.4369640025699482
ACH-000527,-0.5705452848564404
ACH-000528,-0.8080967822166403
ACH-000537,-0.43623295240768606
ACH-000541,-0.3960938800551636
ACH-000542,-0.41560245980278904
ACH-000544,-0.9109266463480624
ACH-000545,-0.7806095519513586
ACH-000547,-0.4548991071783408
ACH-000548,-0.5292770998472502
ACH-000549,-0.8536236416384253
ACH-000550,-0.4819511961483364
ACH-000552,-0.7269624107249577
ACH-000556,-0.3847158943614541
ACH-000557,-0.2235176581297792
ACH-000569,-0.4144450169711
ACH-000570,-0.5329082245864761
ACH-000571,-0.5132078896265664
ACH-000573,-0.646161705330352
ACH-000576,-0.35127686541005354
ACH-000579,-0.7601226552694731
ACH-000580,-0.5546336311657388
ACH-000584,-0.35583828626600417
ACH-000585,-0.4466342881389387
ACH-000588,-0.6700780817531873
ACH-000589,-0.7611108780198778
ACH-000591,-0.7244828597006229
ACH-000593,-0.6535566577824434
ACH-000600,-0.5135360812578126
ACH-000601,-0.5509628865404212
ACH-000605,-0.6575326303452287
ACH-000606,-0.8409438378455876
ACH-000608,-0.4242902301791678
ACH-000614,-0.7428889020236837
ACH-000616,-0.6761633646276956
ACH-000618,-0.7985372327965677
ACH-000619,-0.6938577226502848
ACH-000620,-0.7178588291973074
ACH-000621,-0.3937224597757614
ACH-000622,-0.5986350673596051
ACH-000623,-0.4744001175277968
ACH-000624,-0.3145104271876892
ACH-000627,-0.6368641256571335
ACH-000630,-0.8534041652963738
ACH-000631,-0.5918608757636702
ACH-000632,-0.3434099559201251
ACH-000633,-0.9161525266873456
ACH-000637,-0.7669458675128956
ACH-000638,-0.4857664416701542
ACH-000646,-0.6751356098296442
ACH-000647,-0.6390348929459204
ACH-000648,-0.6927920468595009
ACH-000649,-0.8382744518002124
ACH-000651,-0.9294290652881936
ACH-000652,-0.9385237632741796
ACH-000653,-0.7666095775914463
ACH-000657,-0.5689014906135809
ACH-000658,-0.448873144545341
ACH-000661,-0.49393877314968
ACH-000662,-0.5093719806097117
ACH-000663,-0.7359073167130039
ACH-000665,-0.3788376998344856
ACH-000671,-0.8134984871388058
ACH-000672,-0.7420621618918793
ACH-000673,-0.20436479729745624
ACH-000676,-0.8219182455963326
ACH-000677,-1.2452609400745684
ACH-000681,-0.6652901123559875
ACH-000683,-0.639073697303153
ACH-000684,-0.6212837473532815
ACH-000688,-0.5740028464997744
ACH-000693,-0.8063959639058035
ACH-000694,-0.7397527601685064
ACH-000695,-0.4381658471477576
ACH-000696,-0.5341090453429891
ACH-000697,-0.8254992193403969
ACH-000699,-0.3900279096874997
ACH-000701,-0.7376836117907883
ACH-000706,-0.8862525727654126
ACH-000711,-0.5879696892854007
ACH-000713,-0.6612925530759474
ACH-000714,-0.08855146988074585
ACH-000718,-0.38991126970658735
ACH-000720,-0.7463303964982911
ACH-000721,-0.8775252909602977
ACH-000724,-0.6997325541442567
ACH-000725,-0.597322184908654
ACH-000732,-0.8880928654151039
ACH-000734,-0.8149529018752419
ACH-000735,-0.6404644007950279
ACH-000736,-0.5781642388180231
ACH-000738,-0.6919603453697246
ACH-000746,-1.1275601171153922
ACH-000747,-0.8922278693124226
ACH-000748,-0.2647338652183023
ACH-000753,-0.7985001776783898
ACH-000756,-0.20756605988787566
ACH-000757,-0.7631541219873182
ACH-000758,-0.9770300240270066
ACH-000760,-0.6409553331182258
ACH-000762,-0.478038227971069
ACH-000763,-0.5964223980407938
ACH-000764,-0.7995660369625459
ACH-000765,-0.6893487335065654
ACH-000766,-0.3951017125808006
ACH-000767,-0.6977378666267222
ACH-000768,-0.6591835291228364
ACH-000769,-0.8792080745608276
ACH-000770,-0.6288793272715516
ACH-000771,-0.6945592754105859
ACH-000773,-0.27580298632303263
ACH-000776,-0.4744505044625001
ACH-000777,-0.6948271065263588
ACH-000778,-0.5270953204225266
ACH-000781,-0.5581868767358684
ACH-000782,-0.6502472311222679
ACH-000783,-0.32549235131292786
ACH-000784,-0.8455455270930959
ACH-000785,-0.5254888348711978
ACH-000787,-0.7607994647922013
ACH-000788,-0.28740406667431684
ACH-000791,-0.3556923507053349
ACH-000792,-0.4816432221123794
ACH-000794,-0.5708537302750154
ACH-000796,-0.6401223975566385
ACH-000798,-0.7780159537729202
ACH-000799,-0.3706894271710495
ACH-000800,-0.8246494290645544
ACH-000802,-0.6500983575429011
ACH-000804,-0.5534398971545209
ACH-000805,-0.6223612627509942
ACH-000809,-0.834071745218479
ACH-000810,-0.3350130100226116
ACH-000811,-0.44612575724680015
ACH-000817,-0.3419816909389399
ACH-000819,-0.6490435882019249
ACH-000820,-0.8930955335008878
ACH-000821,-0.6196304022092389
ACH-000822,-0.48931393397296896
ACH-000823,-0.6530307667261293
ACH-000824,-0.4026236807926042
ACH-000827,-0.2859831269286688
ACH-000829,-0.5464893262660327
ACH-000831,-0.9084970195856236
ACH-000832,-0.7692979328089148
ACH-000833,-1.1646718214749308
ACH-000834,-0.7331683555150634
ACH-000835,-0.6324931731262159
ACH-000836,-0.5804659277139476
ACH-000837,-0.8303471638128784
ACH-000838,-0.7479415579816134
ACH-000839,-0.5897500058317763
ACH-000840,-0.4337656794812381
ACH-000841,-0.5184321838121423
ACH-000843,-0.7239872065358235
ACH-000846,-0.4682532095596862
ACH-000847,-0.6238063651939062
ACH-000848,-0.9233371489867326
ACH-000849,-0.7185377395464644
ACH-000851,-0.9364913421916669
ACH-000855,-0.8843954305597449
ACH-000856,-0.5958984895748062
ACH-000858,-1.054650131483537
ACH-000859,-0.5618998624342554
ACH-000861,-0.5152235175887517
ACH-000862,-0.7146432624895837
ACH-000865,-0.7392009269110399
ACH-000866,-0.7104701460171742
ACH-000867,-0.2805249686641776
ACH-000869,-0.5763643057002803
ACH-000872,-0.4645027240625585
ACH-000873,-0.8264848204846351
ACH-000876,-0.9015779902808364
ACH-000878,-0.7231341815552859
ACH-000880,-0.4717943517164934
ACH-000881,-0.4490396648624048
ACH-000882,-0.6904782375722589
ACH-000884,-0.7790237432029637
ACH-000885,-0.814521216876876
ACH-000887,-0.4903206648568461
ACH-000889,-0.7084018364626785
ACH-000896,-0.4453543279888456
ACH-000898,-0.7956620418130546
ACH-000900,-0.3692697733386576
ACH-000901,-0.4475047924779094
ACH-000905,-0.6569977890082418
ACH-000906,-0.707650537499925
ACH-000907,-0.5272495800769936
ACH-000910,-0.9452685501701796
ACH-000911,-0.6419570429242127
ACH-000912,-0.573452952654894
ACH-000913,-0.7021010675895876
ACH-000915,-1.054120911114795
ACH-000916,-0.06039612282721744
ACH-000917,-0.6172617668034179
ACH-000920,-0.66700804394863
ACH-000921,-0.6619549388245137
ACH-000924,-0.9524210887265346
ACH-000926,-0.6882709080019707
ACH-000928,-0.5005914391979813
ACH-000929,-0.5793771334627839
ACH-000932,-0.8456904856777756
ACH-000935,-0.6683581802595943
ACH-000936,-0.7743920574238026
ACH-000937,-0.620140885924045
ACH-000938,-0.6609276912481317
ACH-000939,-0.7708714216295572
ACH-000941,-0.5597622086781551
ACH-000943,-0.6338962072088236
ACH-000946,-0.5737527211913045
ACH-000947,-0.7832595801443147
ACH-000948,-0.7565123031682216
ACH-000950,-0.6468156011351702
ACH-000953,-0.4808348614248244
ACH-000954,-0.7600205444116128
ACH-000957,-0.4644419604265996
ACH-000958,-0.5044359312310608
ACH-000960,-0.5056284584607464
ACH-000963,-0.621896632855884
ACH-000968,-0.8327914551554533
ACH-000969,-1.2509534490490672
ACH-000972,-0.2551254303860233
ACH-000973,-0.7155704441558985
ACH-000974,-0.522174796819229
ACH-000978,-0.3892482906426677
ACH-000984,-0.4830775471403721
ACH-000986,-0.445229299583302
ACH-000988,-0.300125019356183
ACH-000993,-0.4517006915091255
ACH-000994,-0.9379753908902226
ACH-000996,-0.19806654524980571
ACH-001001,-0.7752633521279559
ACH-001020,-0.3462675297603167
ACH-001028,-0.6900308823493049
ACH-001031,-0.4020561752416679
ACH-001038,-0.8262553127755782
ACH-001048,-0.44759741789387897
ACH-001050,-0.27066130861758003
ACH-001053,-0.4640621942113719
ACH-001054,-0.7342300531798869
ACH-001061,-0.9663675920961956
ACH-001067,-0.4633464909145192
ACH-001075,-0.339758700801274
ACH-001096,-0.8163732553229379
ACH-001111,-0.3793151878287194
ACH-001119,-0.5072983980154399
ACH-001128,-0.3931763677928924
ACH-001134,-0.3013079242408752
ACH-001151,-0.3845668339434428
ACH-001163,-0.7646894222787002
ACH-001164,-0.4653554814928712
ACH-001183,-0.5110156931396983
ACH-001192,-0.584632529783792
ACH-001193,-0.7768474845375849
ACH-001196,-0.4698314836626032
ACH-001197,-0.33422985141279626
ACH-001205,-0.6175185682373112
ACH-001211,-0.3571453865086566
ACH-001212,-0.4677045374407503
ACH-001228,-0.5807582355539075
ACH-001232,-0.6715577141492945
ACH-001239,-0.7238467070676144
ACH-001270,-0.5951775752769797
ACH-001274,-0.4725339219098698
ACH-001275,-0.7371250508116607
ACH-001277,-0.6450962741427939
ACH-001278,-0.6463393628572848
ACH-001280,-0.4454636281452253
ACH-001283,-0.6949399831613279
ACH-001289,-0.4879870595993851
ACH-001300,-0.7378927900857022
ACH-001301,-0.3580143653266194
ACH-001302,-0.5187120340609204
ACH-001306,-0.527551497927049
ACH-001318,-0.7773148372186458
ACH-001322,-0.6445859220511253
ACH-001328,-0.6226582528682789
ACH-001332,-0.6776028632058662
ACH-001336,-0.7459937752831208
ACH-001346,-0.6257033541347616
ACH-001353,-0.4009869779541269
ACH-001354,-0.8968433206743374
ACH-001367,-0.828822698987328
ACH-001368,-0.8361285156981766
ACH-001374,-0.3135860110415808
ACH-001377,-0.6079407469408507
ACH-001380,-0.6066195666433319
ACH-001391,-0.411146071996068
ACH-001408,-0.4777078512360571
ACH-001430,-0.4394006771302317
ACH-001431,-0.4218750315892037
ACH-001450,-0.5060999308402413
ACH-001496,-0.9262705813741704
ACH-001500,-0.8357780442182006
ACH-001523,-0.9247307914687736
ACH-001532,-0.4468352214573215
ACH-001550,-0.6494334625516326
ACH-001552,-0.4800472944110165
ACH-001554,-0.6299173035869838
ACH-001654,-0.3587290851874662
ACH-001735,-0.5401954866103618
ACH-001736,-0.7323498036635866
ACH-001737,0.13954739899806495
ACH-001740,-0.580196894217886
ACH-001745,-0.4184476628441029
ACH-001765,-0.7714215654634167
