,ELMSAN1 (91748)
ACH-000004,-0.09527105475278587
ACH-000005,0.041663982429544485
ACH-000007,-0.21134244593396376
ACH-000009,-0.1623783836067829
ACH-000011,-0.0933802394783886
ACH-000012,-0.1746477433180122
ACH-000013,-0.15696377500805578
ACH-000014,-0.027241118487443868
ACH-000015,-0.09806043603327838
ACH-000017,-0.2250825266707128
ACH-000018,-0.30568782126696353
ACH-000019,0.13497913416487226
ACH-000021,-0.02630547702169132
ACH-000022,-0.0328476320109277
ACH-000025,-0.16088701494633284
ACH-000028,-0.07622446995570976
ACH-000030,-0.2434945618225841
ACH-000035,-0.030707457140709882
ACH-000036,0.11284921657913895
ACH-000037,-0.10675435015781386
ACH-000039,-0.030499702956210326
ACH-000040,-0.2571092197766432
ACH-000041,-0.2259851224779077
ACH-000042,-0.1487240842855801
ACH-000045,0.04036104996743668
ACH-000047,-0.21810555052192587
ACH-000052,0.006249969258142115
ACH-000053,-0.04901933069654827
ACH-000054,-0.24238315335825705
ACH-000055,-0.04921947689837077
ACH-000060,-0.2613552120419496
ACH-000067,-0.09968394414796768
ACH-000070,0.054463010112523004
ACH-000075,-0.2761650757413613
ACH-000078,-0.14650630748997895
ACH-000082,-0.027950216251519958
ACH-000085,-0.4336475906605495
ACH-000086,0.029118870612044562
ACH-000087,0.16002592309937774
ACH-000092,-0.3714977734538821
ACH-000095,-0.033003699295424266
ACH-000097,-0.15627285416457265
ACH-000098,-0.028428785677395662
ACH-000099,-0.13555807771874184
ACH-000108,-0.2113357607903115
ACH-000113,-0.04506405643983714
ACH-000116,-0.1592212332879114
ACH-000118,0.06346107066742715
ACH-000120,0.2922117518136816
ACH-000123,0.03592395741431815
ACH-000127,0.048509152962555535
ACH-000128,-0.2657613024551619
ACH-000132,-0.22667267291536994
ACH-000133,-0.12772151618993938
ACH-000137,-0.20720543076653825
ACH-000138,-0.09147890193719524
ACH-000142,-0.22108940712976768
ACH-000143,-0.29637703795289344
ACH-000146,-0.11172080284246634
ACH-000148,0.09344661673713313
ACH-000150,0.09166175463901297
ACH-000152,-0.13639493375939085
ACH-000153,-0.21184571444670106
ACH-000159,-0.02221888890785004
ACH-000160,-0.050168719385366684
ACH-000163,0.03940646881952678
ACH-000167,0.06016476646040901
ACH-000168,0.026739041075699924
ACH-000169,0.08687378720633754
ACH-000178,-0.12452466205283608
ACH-000183,0.15523024841971655
ACH-000188,-0.0839653279800677
ACH-000189,0.003047640493150781
ACH-000190,-0.1022589370834254
ACH-000198,-0.25356539273905604
ACH-000203,0.1296832671019417
ACH-000204,-0.18028277484840546
ACH-000206,-0.04910910494222505
ACH-000207,-0.08507848991142886
ACH-000208,0.23403329436248976
ACH-000210,0.11253257173105212
ACH-000211,-0.20716677417763385
ACH-000215,-0.03936952803355602
ACH-000221,-0.12046500206384825
ACH-000222,-0.14470731549584445
ACH-000223,-0.14599152936788262
ACH-000226,-0.07781177046267675
ACH-000227,-0.09878381492285936
ACH-000228,0.022643829062563472
ACH-000231,-0.16421122864633514
ACH-000232,-0.18030225536435365
ACH-000233,0.2595117718072939
ACH-000234,0.10990626900042214
ACH-000235,-0.031012056206186488
ACH-000237,0.11003583513443248
ACH-000238,-0.10611079716643666
ACH-000242,-0.2575308147164403
ACH-000243,-0.27383399174252016
ACH-000244,-0.3828218632776682
ACH-000246,-0.28211455600643365
ACH-000248,-0.07380561835517535
ACH-000250,-0.1706920186227173
ACH-000251,-0.4690191051751075
ACH-000252,-0.3466895255698785
ACH-000253,-0.07638043186953494
ACH-000255,-0.12897879329566195
ACH-000256,-0.13854361329587264
ACH-000257,-0.06680306656558561
ACH-000258,-0.2705386278842324
ACH-000259,0.04186852552639592
ACH-000260,0.15057385982373614
ACH-000261,-0.1758582328524663
ACH-000262,-0.0720342942246302
ACH-000263,-0.2781294367774056
ACH-000264,-0.06853586508607144
ACH-000265,-0.022427180254231825
ACH-000266,-0.2356858149072466
ACH-000272,-0.1254552713860836
ACH-000274,-0.08112679072604936
ACH-000277,0.1986990935749245
ACH-000278,-0.33298834465928
ACH-000279,-0.06974564060730178
ACH-000280,-0.016856743948792375
ACH-000281,-0.2819988973095421
ACH-000288,-0.3605072489276172
ACH-000291,-0.061835786349280185
ACH-000293,0.12520479690961325
ACH-000294,0.05891771732028645
ACH-000295,-0.30361318629411943
ACH-000296,-0.15578055656490605
ACH-000302,-0.058104099047399875
ACH-000304,-0.21237146556577205
ACH-000307,-0.030345091403291263
ACH-000308,-0.2761427579205167
ACH-000310,-0.10357625401947816
ACH-000311,0.11561549079577126
ACH-000312,0.02880763246103338
ACH-000315,0.015288615477575138
ACH-000316,-0.24742033357745
ACH-000317,-0.2809197198374467
ACH-000318,0.2280939338684252
ACH-000319,-0.09556379808482073
ACH-000320,-0.11667627994093853
ACH-000322,0.11608951806278472
ACH-000323,0.01258148986791535
ACH-000324,-0.18781687051188944
ACH-000329,-0.02860018347780714
ACH-000330,-0.3700489378838602
ACH-000331,-0.05030114510671499
ACH-000332,-0.1915754549884132
ACH-000334,0.02714355849577449
ACH-000335,-0.04086119116240704
ACH-000336,-0.1019478990205181
ACH-000337,-0.043541198600147095
ACH-000338,-0.5102175963449453
ACH-000339,-0.017161898045219812
ACH-000341,-0.07318241854226393
ACH-000348,0.13902993391421806
ACH-000350,-0.17530536784660036
ACH-000352,0.06772061370277334
ACH-000356,-0.11956807120935453
ACH-000361,0.021978128120090076
ACH-000362,-0.24157902095537964
ACH-000363,-0.13377930964381388
ACH-000364,-0.25752491006114003
ACH-000365,-0.19649108294104586
ACH-000366,-0.04711381941615375
ACH-000368,-0.13241306652316065
ACH-000374,-0.044423988872632325
ACH-000375,-0.4030750624699321
ACH-000376,0.08832611415881136
ACH-000381,0.008582870641658358
ACH-000383,-0.042438787885731626
ACH-000387,-0.2940213497219251
ACH-000389,-0.474503772676892
ACH-000390,0.0404460389760937
ACH-000393,-0.22125066732471727
ACH-000395,-0.13988885950794058
ACH-000396,-0.2366578351874707
ACH-000397,-0.004028003983362643
ACH-000401,-0.3932155806273565
ACH-000402,-0.1702111922591023
ACH-000403,-0.10488076488246148
ACH-000404,0.003947338065610599
ACH-000406,-0.1134489275389759
ACH-000407,0.1724093887414771
ACH-000408,0.06702920291646712
ACH-000410,-0.07422480307692651
ACH-000411,-0.25948910507308226
ACH-000414,-0.2939383377935964
ACH-000415,-0.13076947638762934
ACH-000416,-0.05780131893450944
ACH-000420,-0.10967136865735974
ACH-000421,-0.2772638162989937
ACH-000424,-0.04112887298982256
ACH-000425,-0.2280482740634881
ACH-000426,-0.34877181850997524
ACH-000427,-0.2027460877372847
ACH-000433,0.15178682897109005
ACH-000435,-0.0009768655714651187
ACH-000436,0.09749486882152457
ACH-000444,-0.15252498237446602
ACH-000445,-0.261380584427978
ACH-000448,-0.2399126246744507
ACH-000450,-0.15803330034528798
ACH-000452,-0.3004091274295248
ACH-000454,-0.011150975170888984
ACH-000458,-0.05190833259817113
ACH-000459,-0.07271385849450643
ACH-000460,-0.17077692174039746
ACH-000461,-0.0857222447336842
ACH-000463,0.039553819652925766
ACH-000464,0.0271299836238929
ACH-000466,-0.09087397398099988
ACH-000467,0.03722647701234883
ACH-000468,0.002605484840656808
ACH-000469,-0.13136536457673625
ACH-000470,-0.14024347647281574
ACH-000471,-0.0953746058452039
ACH-000472,-0.006316791952155745
ACH-000473,-0.045503523412344565
ACH-000475,-0.03795459319522276
ACH-000476,0.018911157343165005
ACH-000477,-0.10566604479657783
ACH-000479,0.10142229862277638
ACH-000480,-0.0943746899087138
ACH-000481,-0.11935937629525233
ACH-000483,-0.18961137216574714
ACH-000484,-0.14609796785937426
ACH-000485,-0.06927829546462952
ACH-000486,-0.0404754055677213
ACH-000487,0.159001062400447
ACH-000488,-0.008800110027505009
ACH-000490,-0.007925324817607292
ACH-000491,-0.01917937119076732
ACH-000495,-0.22406787045909152
ACH-000496,-0.20986671747177976
ACH-000499,0.1008650996799567
ACH-000500,-0.12161459966091165
ACH-000502,-0.26715729168704144
ACH-000503,0.2857962903411365
ACH-000505,-0.07896798088112128
ACH-000507,0.03357729596808245
ACH-000510,-0.02875343087318777
ACH-000511,-0.17704044650164227
ACH-000512,-0.5873168412167741
ACH-000516,0.062418174161064335
ACH-000517,-0.045883050834907416
ACH-000518,-0.09412004323698173
ACH-000520,-0.10649879812568948
ACH-000521,-0.061544415515962486
ACH-000522,-0.2853458189313909
ACH-000524,-0.019486652955399256
ACH-000527,-0.2638036114381237
ACH-000528,0.06368782069184699
ACH-000537,-0.12499325887168625
ACH-000541,-0.2750612671167897
ACH-000542,-0.2136213208385208
ACH-000544,0.30271554888404323
ACH-000545,0.03692328771808921
ACH-000547,-0.5082544379855588
ACH-000548,-0.07558504527402564
ACH-000549,-0.04902648473447729
ACH-000550,-0.00339874054639309
ACH-000552,-0.2960352839323441
ACH-000556,0.08319099453372518
ACH-000557,-0.027282992666666474
ACH-000569,-0.4661487157579795
ACH-000570,-0.2442915381978611
ACH-000571,-0.08262032162754948
ACH-000573,-0.10440685275009493
ACH-000576,0.08844725745147665
ACH-000579,-0.08041918728660481
ACH-000580,-0.3428981142121627
ACH-000584,-0.09284152005354956
ACH-000585,-0.0669985286353863
ACH-000588,0.1850053190578536
ACH-000589,-0.012601665093487344
ACH-000591,-0.17615411776157502
ACH-000593,0.0034471123517896807
ACH-000600,-0.14903748751243673
ACH-000601,-0.2861909610546872
ACH-000605,-0.2400032107255625
ACH-000606,-0.17805242716535954
ACH-000608,0.021418919420019025
ACH-000614,0.0005654931457167767
ACH-000616,0.06901511132310692
ACH-000618,-0.15397502169825394
ACH-000619,0.020915052513532567
ACH-000620,-0.6076353080418007
ACH-000621,-0.026591204430563446
ACH-000622,-0.05821759608939995
ACH-000623,-0.1981651674952018
ACH-000624,-0.010033144293711748
ACH-000627,-0.2110991484543256
ACH-000630,-0.2836916717845182
ACH-000631,-0.24025759315844306
ACH-000632,-0.2311105714951047
ACH-000633,-0.017451343035490324
ACH-000637,-0.035225737987822324
ACH-000638,-0.10537680340289066
ACH-000646,-0.31583223927883763
ACH-000647,-0.15254676544476964
ACH-000648,-0.23860673581520414
ACH-000649,-0.12468404316754934
ACH-000651,-0.11419256788707614
ACH-000652,-0.12073228024031908
ACH-000653,-0.1269236529700208
ACH-000657,0.004655789512645584
ACH-000658,0.08426976491163868
ACH-000661,-0.09822019248371787
ACH-000662,-0.1585509394528942
ACH-000663,-0.2396821061841158
ACH-000665,-0.1533404616949699
ACH-000671,0.04451691864659573
ACH-000672,-0.023505852705715858
ACH-000673,0.04981597024734261
ACH-000676,-0.026886370539044243
ACH-000677,-0.0966728679182728
ACH-000681,-0.07420628443259107
ACH-000683,-0.005268332607810689
ACH-000684,-0.372675745395168
ACH-000688,-0.0417053151712986
ACH-000693,-0.0417564548588014
ACH-000694,-0.005992883628168912
ACH-000695,0.0739375179061851
ACH-000696,-0.2323258600787457
ACH-000697,-0.3231376228198564
ACH-000699,-0.02501902837726542
ACH-000701,0.028069841633811463
ACH-000706,-0.020858257392220608
ACH-000711,-0.046721355861581486
ACH-000713,0.1566375020207803
ACH-000714,-0.06670640556080798
ACH-000718,-0.1917761123774351
ACH-000720,-0.07212787036924076
ACH-000721,-0.15111139051992964
ACH-000724,0.024353253178911884
ACH-000725,-0.0017220612960359455
ACH-000732,-0.21114640609272514
ACH-000734,0.042321335338100965
ACH-000735,0.016973808234136918
ACH-000736,-0.24426196856317625
ACH-000738,-0.04236414500473242
ACH-000746,-0.07453304714450401
ACH-000747,-0.20261616640551536
ACH-000748,-0.1636737171984333
ACH-000753,-0.21831460239510234
ACH-000756,-0.0812704178187495
ACH-000757,0.10604577498860362
ACH-000758,-0.06274525154792325
ACH-000760,-0.1338652032642775
ACH-000762,-0.16426470877741073
ACH-000763,0.07533495114934834
ACH-000764,-0.11601424540972526
ACH-000765,-0.206952975155153
ACH-000766,0.0011611609647685741
ACH-000767,-0.1266226005845215
ACH-000768,-0.03652978211087934
ACH-000769,-0.1871582565502693
ACH-000770,-0.15857203340063933
ACH-000771,-0.21163179677410107
ACH-000773,0.2314416846955105
ACH-000776,-0.0761829538992025
ACH-000777,-0.08970316617743165
ACH-000778,0.14075949040891966
ACH-000781,-0.0703352224644598
ACH-000782,0.1307374201018126
ACH-000783,0.07620849339393614
ACH-000784,-0.14522156495201816
ACH-000785,-0.11588667198214035
ACH-000787,-0.22358584883995603
ACH-000788,-0.04828234810130242
ACH-000791,-0.1749287263895041
ACH-000792,-0.2124836453791622
ACH-000794,-0.14137123781183447
ACH-000796,-0.2621972707924438
ACH-000798,0.09413136046691564
ACH-000799,-0.06891494812769977
ACH-000800,-0.09598490389094587
ACH-000802,-0.2140208705402224
ACH-000804,-0.029601166119443745
ACH-000805,-0.4715403882684224
ACH-000809,0.06242940145645901
ACH-000810,-0.023845437226163668
ACH-000811,-0.2142476939816436
ACH-000817,0.21215624417572596
ACH-000819,-0.11896496303211908
ACH-000820,0.08012226056124443
ACH-000821,-0.01329640379979997
ACH-000822,-0.01552047859305128
ACH-000823,-0.10551459662242743
ACH-000824,-0.2729943431708968
ACH-000827,-0.22342104623518927
ACH-000829,-0.0962047740189632
