,COX19 (90639)
ACH-000004,-0.15524969434747862
ACH-000005,-0.26181302279819896
ACH-000007,-0.4216021952865985
ACH-000009,-0.2931305084465569
ACH-000011,-0.2823169559980439
ACH-000012,-0.39627112113935603
ACH-000013,-0.3245192684671233
ACH-000014,-0.2800525685240705
ACH-000015,-0.3454097657716268
ACH-000017,-0.21890405769314866
ACH-000018,-0.13296305062817482
ACH-000019,-0.28148199951900393
ACH-000021,-0.24890851093642974
ACH-000022,-0.2243272349473481
ACH-000025,-0.32969940526876884
ACH-000028,-0.4295901078150589
ACH-000030,-0.4065582702821139
ACH-000035,-0.3999305675251193
ACH-000036,-0.1412156518029354
ACH-000037,-0.28740132973584404
ACH-000039,-0.2503694837719601
ACH-000040,-0.44365211293280493
ACH-000041,-0.36630481772263707
ACH-000042,-0.38605895047765737
ACH-000045,-0.6010832311912515
ACH-000047,-0.537661643512752
ACH-000052,-0.4334927213981326
ACH-000053,-0.25239556653538225
ACH-000054,-0.21730046092909672
ACH-000055,-0.2710407377764394
ACH-000060,-0.3628873725854667
ACH-000067,-0.18706891768070066
ACH-000070,-0.3694645316255985
ACH-000075,-0.2884578202489771
ACH-000078,-0.3053697455530369
ACH-000082,-0.3862599544860107
ACH-000085,-0.18711926363100426
ACH-000086,-0.21221990081867
ACH-000087,-0.3646764172371771
ACH-000092,-0.2683757187227748
ACH-000095,-0.21098820319349088
ACH-000097,-0.3276698756716657
ACH-000098,-0.31817584373154445
ACH-000099,-0.5347971852443242
ACH-000108,-0.5274039181787317
ACH-000113,-0.4302271537299448
ACH-000116,-0.4015805822596224
ACH-000118,-0.5510363367752962
ACH-000120,-0.3577845139785718
ACH-000123,-0.3675421555412571
ACH-000127,-0.5197055820331407
ACH-000128,-0.5603881261726159
ACH-000132,-0.2986632722265582
ACH-000133,-0.1356157861729908
ACH-000137,-0.4134748412427887
ACH-000138,-0.6557137967939699
ACH-000142,-0.2634098711650254
ACH-000143,-0.3638187934975155
ACH-000146,-0.6446509511620544
ACH-000148,-0.3815577022152331
ACH-000150,-0.3625319863027662
ACH-000152,-0.2768032826302284
ACH-000153,-0.4400546458371398
ACH-000159,-0.21809935260946964
ACH-000160,-0.6083076617854872
ACH-000163,-0.5202141762069724
ACH-000167,-0.3877674370718107
ACH-000168,-0.167451453979706
ACH-000169,-0.3188104109553083
ACH-000178,-0.24828329652882866
ACH-000183,-0.3719172577442907
ACH-000188,-0.25223608309845785
ACH-000189,-0.34965624819996105
ACH-000190,-0.2749100149147195
ACH-000198,-0.4694848891460664
ACH-000203,-0.5474226195157057
ACH-000204,-0.3194752712387048
ACH-000206,-0.4526833189055304
ACH-000207,-0.3698220592705207
ACH-000208,-0.3134862529519122
ACH-000210,-0.31339620512823346
ACH-000211,-0.251565857179583
ACH-000215,-0.2636768766138745
ACH-000221,-0.501555276188617
ACH-000222,-0.1771349576141828
ACH-000223,-0.2928467040226083
ACH-000226,-0.36992932405326895
ACH-000227,-0.32903474160770113
ACH-000228,-0.27808320047702745
ACH-000231,-0.2407530927818517
ACH-000232,-0.3653378225223006
ACH-000233,-0.28154575342745564
ACH-000234,-0.4507407559301362
ACH-000235,-0.2774614094953365
ACH-000237,-0.2562451192198593
ACH-000238,-0.5094509999885761
ACH-000242,-0.7605506425696009
ACH-000243,-0.23175433988229466
ACH-000244,-0.42315322601407135
ACH-000246,-0.4177225302917749
ACH-000248,-0.2964245771754737
ACH-000250,-0.13521443072897135
ACH-000251,-0.419983037624685
ACH-000252,-0.3364269571683617
ACH-000253,-0.3153879344223178
ACH-000255,-0.16423191183935687
ACH-000256,-0.3124453784600215
ACH-000257,-0.2807210044840853
ACH-000258,-0.4029138403376004
ACH-000259,-0.3346127671266095
ACH-000260,-0.20318052785419488
ACH-000261,-0.283179982857781
ACH-000262,-0.28791347494088104
ACH-000263,-0.4903467654338086
ACH-000264,-0.4025113689104495
ACH-000265,-0.4768960249988359
ACH-000266,-0.37042076136202784
ACH-000272,-0.21823602746362647
ACH-000274,-0.3699480304262691
ACH-000277,-0.4731581971385839
ACH-000278,-0.292671588444393
ACH-000279,-0.27003265240782265
ACH-000280,-0.2778431390997121
ACH-000281,-0.578449406950569
ACH-000288,-0.3913347508652453
ACH-000291,-0.3489598950703504
ACH-000293,-0.4156915948231182
ACH-000294,-0.3339061167391935
ACH-000295,-0.3560757739087101
ACH-000296,-0.06682678621775827
ACH-000302,-0.17009875154866222
ACH-000304,-0.08840084749910579
ACH-000307,-0.3212061893421904
ACH-000308,-0.2519846213598204
ACH-000310,-0.3519704389677426
ACH-000311,-0.4105405326452146
ACH-000312,-0.6188975091379356
ACH-000315,-0.06840773416033502
ACH-000316,-0.5828095938292663
ACH-000317,-0.3908771300660911
ACH-000318,-0.2714980615910753
ACH-000319,-0.17137770443615907
ACH-000320,-0.2906031047940033
ACH-000322,-0.4252625334410077
ACH-000323,-0.34204005566478635
ACH-000324,-0.20587500365115327
ACH-000329,-0.7204909355340445
ACH-000330,-0.24927666740097515
ACH-000331,-0.20556693773404874
ACH-000332,-0.22704821538173334
ACH-000334,-0.2555926421648975
ACH-000335,-0.2798056901111887
ACH-000336,-0.3070851382667885
ACH-000337,-0.5369240854771541
ACH-000338,-0.6261356600055091
ACH-000339,-0.4112621962857741
ACH-000341,-0.3806517703685641
ACH-000348,-0.3538330039134442
ACH-000350,-0.4491248870616212
ACH-000352,-0.4497634752031136
ACH-000356,-0.19783479682979693
ACH-000361,-0.10394031794075473
ACH-000362,-0.35843467531481843
ACH-000363,-0.5483642216059501
ACH-000364,-0.3755181382472693
ACH-000365,-0.3219772247684602
ACH-000366,-0.33210416757069
ACH-000368,-0.218178816632545
ACH-000374,-0.10281495152932092
ACH-000375,-0.4173797313937664
ACH-000376,-0.523501200244205
ACH-000381,-0.5578945653444368
ACH-000383,-0.5007686863160351
ACH-000387,-0.453278137354912
ACH-000389,-0.5867216228609581
ACH-000390,-0.3171303091203877
ACH-000393,-0.2957513893442344
ACH-000395,-0.3862844226749695
ACH-000396,-0.4295334746022708
ACH-000397,-0.2347466640973383
ACH-000401,-0.32901450618089656
ACH-000402,-0.05888958845333709
ACH-000403,-0.42792550056659695
ACH-000404,-0.4100630930406432
ACH-000406,-0.2714898449395852
ACH-000407,-0.21361774724984933
ACH-000408,-0.4765406857239769
ACH-000410,-0.20023226710311487
ACH-000411,-0.1511437479265129
ACH-000414,-0.32788138846042736
ACH-000415,-0.19319001890042573
ACH-000416,-0.3876497387755183
ACH-000420,-0.2297394480587877
ACH-000421,-0.18200865089907894
ACH-000424,-0.4933804158673519
ACH-000425,-0.3082903815567221
ACH-000426,-0.3354750353964491
ACH-000427,-0.6047127702039701
ACH-000433,-0.28266751793056144
ACH-000435,-0.09673432230912747
ACH-000436,-0.3102804018050845
ACH-000444,-0.4253915876166736
ACH-000445,-0.19669547666722528
ACH-000448,-0.1881761683335919
ACH-000450,-0.5337229393606424
ACH-000452,-0.303812546775023
ACH-000454,-0.6085740221951162
ACH-000458,-0.4554675082528602
ACH-000459,-0.706532156971218
ACH-000460,-0.5164786503363007
ACH-000461,-0.5905958284578637
ACH-000463,-0.408942742972002
ACH-000464,-0.43551615268574667
ACH-000466,-0.15711972013289646
ACH-000467,-0.5378546708874271
ACH-000468,-0.4807851395453254
ACH-000469,-0.43345176532821866
ACH-000470,-0.16798708073262306
ACH-000471,-0.3110149993340712
ACH-000472,-0.2844304726196582
ACH-000473,-0.5858521706022567
ACH-000475,-0.4066946179060348
ACH-000476,-0.4134806164050357
ACH-000477,-0.4084774919650093
ACH-000479,-0.43896820420346616
ACH-000480,-0.352234034559181
ACH-000481,-0.2802109740015008
ACH-000483,-0.3532197026697386
ACH-000484,-0.4158052042975711
ACH-000485,-0.35923936928064004
ACH-000486,-0.312406913987734
ACH-000487,-0.5899259658742894
ACH-000488,-0.6824371977678126
ACH-000490,-0.2512923585188625
ACH-000491,-0.28897827807791865
ACH-000495,-0.27108657838293426
ACH-000496,-0.4545158695111245
ACH-000499,-0.4670611920731117
ACH-000500,-0.5637274352375525
ACH-000502,-0.2361595132533557
ACH-000503,-0.19501513764207387
ACH-000505,-0.2483735240430025
ACH-000507,-0.3659713713080147
ACH-000510,-0.21835051836082453
ACH-000511,-0.17266781962980626
ACH-000512,-0.4147594046696299
ACH-000516,-0.1866667204507206
ACH-000517,-0.2626718873106809
ACH-000518,-0.5282520154790155
ACH-000520,-0.3374379839140968
ACH-000521,-0.4917273241809898
ACH-000522,-0.4675160190293491
ACH-000524,-0.30561420172044
ACH-000527,-0.21246339950091184
ACH-000528,-0.3793260317761643
ACH-000537,-0.44366487078268185
ACH-000541,-0.16759687602617349
ACH-000542,-0.20803476662782006
ACH-000544,-0.5067632998702923
ACH-000545,-0.3725311029927187
ACH-000547,-0.4587650880512169
ACH-000548,-0.2794015485352271
ACH-000549,-0.3420723127181267
ACH-000550,-0.4906898810321778
ACH-000552,-0.3433605833232382
ACH-000556,-0.34154287685913426
ACH-000557,-0.3146393531347182
ACH-000569,-0.5983077084349953
ACH-000570,-0.16993513580229225
ACH-000571,-0.4535471825270605
ACH-000573,-0.16256240162376634
ACH-000576,-0.20940161211216926
ACH-000579,-0.32235986325892096
ACH-000580,-0.2184013067884639
ACH-000584,-0.29646031254935745
ACH-000585,-0.4244483738403549
ACH-000588,-0.5000453354210653
ACH-000589,-0.6442414358616892
ACH-000591,-0.5154367004797884
ACH-000593,-0.5313676945702009
ACH-000600,-0.4621330188304634
ACH-000601,-0.3452743045402319
ACH-000605,-0.5244587525685231
ACH-000606,-0.454565461712578
ACH-000608,-0.4997311287970871
ACH-000614,-0.4959501914431076
ACH-000616,-0.30985271316387136
ACH-000618,-0.6954890740728644
ACH-000619,-0.3503708859516781
ACH-000620,-0.6103184953552766
ACH-000621,-0.3626236879353976
ACH-000622,-0.5730437607349891
ACH-000623,-0.3402516007088233
ACH-000624,-0.2098290275024092
ACH-000627,-0.2876407847901011
ACH-000630,-0.2091164007367649
ACH-000631,-0.29625012014544383
ACH-000632,-0.3396908733038709
ACH-000633,-0.45613609510790204
ACH-000637,-0.4645890849588645
ACH-000638,-0.40135942190095536
ACH-000646,-0.44247417529338
ACH-000647,-0.22431452668555207
ACH-000648,-0.20373982678685348
ACH-000649,-0.19654482433226134
ACH-000651,-0.6937219155832971
ACH-000652,-0.5179466446607914
ACH-000653,-0.22899665979048256
ACH-000657,-0.3812714431849097
ACH-000658,-0.22039238007104808
ACH-000661,-0.4711234205798917
ACH-000662,-0.1964427045663356
ACH-000663,-0.3677720255197657
ACH-000665,-0.2251859271276559
ACH-000671,-0.4758745127505798
ACH-000672,-0.2696519269573289
ACH-000673,-0.2453701082209338
ACH-000676,-0.6343227700028391
ACH-000677,-0.4505539545465202
ACH-000681,-0.4032489344624172
ACH-000683,-0.4678195926139716
ACH-000684,-0.3542393531426991
ACH-000688,-0.381478789196392
ACH-000693,-0.5563622743496797
ACH-000694,-0.4816564336986108
ACH-000695,-0.4516136805726762
ACH-000696,-0.2234111813749865
ACH-000697,-0.6702245631721631
ACH-000699,-0.4415407565781223
ACH-000701,-0.5926823578301065
ACH-000706,-0.5612325261718484
ACH-000711,-0.09882993732842203
ACH-000713,-0.3961183103811936
ACH-000714,-0.002819592692734645
ACH-000718,-0.2928189196936191
ACH-000720,-0.255299010764941
ACH-000721,-0.3547862014651765
ACH-000724,-0.5712095743065017
ACH-000725,-0.4170668307519822
ACH-000732,-0.3859594750098638
