,IQCF2 (389123)
ACH-000004,-0.20039277209019105
ACH-000005,0.09965795126819776
ACH-000007,-0.05050121116568383
ACH-000009,-0.1383572871604865
ACH-000011,-0.10019654677683723
ACH-000012,-0.1978796494842176
ACH-000013,-0.009592725653960105
ACH-000014,-0.19871783884934466
ACH-000015,-0.19386011955331314
ACH-000017,0.03507071438956706
ACH-000018,-0.1455844710447583
ACH-000019,0.0377527628791508
ACH-000021,-0.20268603093893486
ACH-000022,-0.0851113932412404
ACH-000025,-0.21267714112647426
ACH-000028,-0.08988446125854843
ACH-000030,-0.11969099825256807
ACH-000035,-0.02306960986333817
ACH-000036,-0.08347524103274087
ACH-000037,-0.13753243041695784
ACH-000039,-0.168554036044979
ACH-000040,-0.1638684386246225
ACH-000041,0.0962187277874728
ACH-000042,-0.2568609185964879
ACH-000045,-0.18447562611962665
ACH-000047,-0.10175202900917377
ACH-000052,-0.10205577241801723
ACH-000053,-0.18113953722431275
ACH-000054,-0.18302775526950235
ACH-000055,-0.1641594643912019
ACH-000060,-0.2539631182441408
ACH-000067,-0.16780379748101446
ACH-000070,-0.04568480536934776
ACH-000075,-0.1043817219164072
ACH-000078,-0.039467725654527004
ACH-000082,-0.07211985933255241
ACH-000085,-0.05344732986661895
ACH-000086,-0.08625903678237531
ACH-000087,0.04267873863810761
ACH-000092,-0.08431042810713474
ACH-000095,-0.09956481051405912
ACH-000097,-0.06004890796890075
ACH-000098,-0.09953901637840684
ACH-000099,-0.06789249143562404
ACH-000108,-0.17292632824133716
ACH-000113,-0.18706768003958127
ACH-000116,-0.10741652589088137
ACH-000118,-0.1581798844407121
ACH-000120,0.12914914741131714
ACH-000123,-0.12227624570266375
ACH-000127,-0.11780497847618535
ACH-000128,-0.17408550893299032
ACH-000132,-0.06193814337785013
ACH-000133,-0.12986506133154962
ACH-000137,-0.20936865766317408
ACH-000138,-0.19931277896083632
ACH-000142,-0.15929738062925042
ACH-000143,-0.15599985089691806
ACH-000146,-0.14966421025333726
ACH-000148,-0.08533543697426026
ACH-000150,-0.32018605153247
ACH-000152,-0.2072889054622406
ACH-000153,-0.07366845065931046
ACH-000159,-0.10291985709003484
ACH-000160,-0.13652683924556275
ACH-000163,-0.04006543547854177
ACH-000167,0.049885014981168666
ACH-000168,-0.1476213498193172
ACH-000169,-0.2627901829358153
ACH-000178,-0.13033129839949786
ACH-000183,-0.10646347575198872
ACH-000188,-0.1922712369849164
ACH-000189,-0.07939240278393303
ACH-000190,-0.06453300982275878
ACH-000198,-0.09236740549050916
ACH-000203,-0.3840306937925477
ACH-000204,-0.0886100584674263
ACH-000206,-0.2967967768080846
ACH-000207,-0.04886406487244902
ACH-000208,-0.11107538219282867
ACH-000210,-0.14771575528037548
ACH-000211,-0.11920924907339132
ACH-000215,-0.05359437186424173
ACH-000221,-0.23050025833082535
ACH-000222,-0.016386740872378496
ACH-000223,-0.15249104442010245
ACH-000226,0.0516071410675318
ACH-000227,-0.14128803196138162
ACH-000228,-0.18928693307182268
ACH-000231,-0.18641875654868806
ACH-000232,-0.1161044465303164
ACH-000233,-0.13413807752422965
ACH-000234,-0.0367327815537058
ACH-000235,-0.1262507877611906
ACH-000237,-0.10563821636680562
ACH-000238,-0.08821223560373173
ACH-000242,0.014678594379322169
ACH-000243,-0.12827188599191527
ACH-000244,-0.02467875708188024
ACH-000246,-0.06008081288756351
ACH-000248,-0.03628293513202304
