,SEPW1 (6415)
ACH-000163,-0.12787431692410908
ACH-000167,-0.2330164866552429
ACH-000168,-0.3704668768206895
ACH-000169,-0.2922590750542792
ACH-000178,-0.2628802347549127
ACH-000183,-0.056908310812565074
ACH-000188,-0.11610324896830553
ACH-000189,-0.288327458817362
ACH-000190,-0.16956175934744647
ACH-000198,-0.27545145656266073
ACH-000203,-0.13347106166482486
ACH-000204,-0.5573784449973146
ACH-000206,-0.4924404423655505
ACH-000207,-0.28320716056765194
ACH-000208,-0.5818716298431409
ACH-000210,-0.015581737329927629
ACH-000211,-0.25012771582781995
ACH-000215,-0.2296619959978179
ACH-000221,-0.1826036498471031
ACH-000222,-0.19651080424741293
ACH-000223,-0.2549097047935974
ACH-000226,-0.2863885247319056
ACH-000227,-0.3419562391608984
ACH-000228,-0.10894405487538936
ACH-000231,-0.10668078036363758
ACH-000232,-0.4387610485176179
ACH-000233,-0.1819854002712927
ACH-000234,-0.2586222596738522
ACH-000235,-0.2724363338833695
ACH-000237,-0.2919872960795279
ACH-000238,-0.14466008923365847
ACH-000242,-0.5504298672350942
ACH-000243,-0.17620639626159165
ACH-000244,-0.21112378569006368
ACH-000246,-0.2772017293383699
ACH-000248,-0.3591987869960235
ACH-000250,-0.3154006409858862
ACH-000251,-0.2211690211707544
ACH-000252,-0.21720223351070975
ACH-000253,-0.2392756658984452
ACH-000255,-0.3798664938943127
ACH-000256,-0.12742642693726638
ACH-000257,-0.3479462874783123
ACH-000258,-0.2548307513849336
ACH-000259,-0.23129983522715236
ACH-000260,-0.1884412862923546
ACH-000261,-0.1945031908739653
ACH-000262,-0.281298996573039
ACH-000263,-0.10568849171224452
ACH-000264,-0.1984715647676563
ACH-000265,-0.16494015581194785
ACH-000266,-0.2940809587611893
ACH-000272,-0.15356229703483762
ACH-000274,-0.17611236063182273
ACH-000277,-0.2945454900344068
ACH-000278,-0.18845508495788574
ACH-000279,-0.1938595998905783
ACH-000280,-0.3700735735426681
ACH-000281,-0.1657081957034135
ACH-000288,-0.13159962847750445
ACH-000291,-0.32849081191865964
ACH-000293,-0.3791953946486775
ACH-000294,-0.6821815197940098
ACH-000295,-0.4273203383193697
ACH-000296,-0.27579129774114564
ACH-000302,-0.18565124689568768
ACH-000304,-0.3611857761198974
ACH-000307,-0.3190678925695042
ACH-000308,-0.18932200593433465
ACH-000310,-0.2500716527572509
ACH-000311,-0.13696190224430582
ACH-000312,-0.23996327287218824
ACH-000315,-0.1160198062673868
ACH-000316,-0.1001982236384433
ACH-000317,-0.2318973534145748
ACH-000318,-0.3209903220802173
ACH-000319,-0.32015029320859495
ACH-000320,-0.0914213401333212
ACH-000322,-0.06409139297428848
ACH-000323,-0.3501387000945038
ACH-000324,-0.23906280536414345
ACH-000329,-0.281076262528893
ACH-000330,-0.19146814445391835
ACH-000331,-0.15631561339786704
ACH-000332,-0.23463768561292603
ACH-000334,-0.1150259540733114
ACH-000335,-0.12259920400722403
ACH-000336,-0.2581611861340597
ACH-000337,0.15720838685869226
ACH-000338,0.1325514075839664
ACH-000339,-0.3784727546792066
ACH-000341,-0.28232510994659266
ACH-000348,-0.18523650090727806
ACH-000350,-0.1892126774354109
ACH-000352,-0.363599562033166
ACH-000356,-0.4795824394456039
ACH-000361,-0.4127330557332919
ACH-000362,-0.1705090231824317
ACH-000363,-0.2829606693784191
ACH-000364,-0.3126206231154597
ACH-000365,-0.21646061452799584
ACH-000366,-0.29595901342307074
ACH-000368,-0.18982458643764316
ACH-000374,-0.1418410859949654
ACH-000375,-0.3038925941286881
ACH-000376,-0.1901183014068888
ACH-000381,-0.3138904299573273
ACH-000383,-0.26989153447071695
ACH-000387,-0.10131593400979763
ACH-000389,-0.3194045480113569
ACH-000390,-0.328790729356492
ACH-000393,-0.17148090417260864
ACH-000395,-0.3752422790222179
ACH-000396,0.010570613054639508
ACH-000397,-0.27668288007618896
ACH-000401,-0.3405819454262912
ACH-000402,-0.4775235823951261
ACH-000403,-0.192578989989867
ACH-000404,-0.25378511554323696
ACH-000406,-0.14378946357593794
ACH-000407,-0.4277848067916863
ACH-000408,-0.3308799547594491
ACH-000410,-0.11637691373700168
ACH-000411,-0.2524835154914502
ACH-000414,-0.2314265499003033
ACH-000415,-0.1304314904316069
ACH-000416,-0.2324614848701572
ACH-000420,-0.2946635451934861
ACH-000421,-0.15263429937264505
ACH-000424,-0.0002763153068981713
ACH-000425,-0.17037828386385634
ACH-000426,-0.33300301539557625
ACH-000427,-0.2991761272053451
ACH-000433,-0.06357868725951663
ACH-000435,-0.13953907176476693
ACH-000436,-0.1601603768899207
ACH-000444,-0.22440827895163087
ACH-000445,-0.13424525419326536
ACH-000448,-0.2286212422463957
ACH-000450,-0.4233169020650687
ACH-000452,-0.15543192215837587
ACH-000454,0.012006744751311213
ACH-000458,-0.218931791091478
ACH-000459,-0.2392760249087057
ACH-000460,-0.3623519199594978
ACH-000461,-0.2577392661790309
ACH-000463,-0.2189420906074421
ACH-000464,-0.12723045130753047
ACH-000466,-0.31023458370671003
ACH-000467,-0.06228741989055656
ACH-000468,-0.2109484495201438
ACH-000469,-0.2630379574901813
ACH-000470,-0.2394521767996889
ACH-000471,-0.2525911457684089
ACH-000472,-0.2977884042338474
ACH-000473,-0.16911718392157524
ACH-000475,-0.2421745843683248
ACH-000476,-0.2903005947840881
ACH-000477,-0.13163246236898168
ACH-000479,-0.003294162312244897
ACH-000480,-0.2761455501308808
ACH-000481,-0.35724757183511224
ACH-000483,-0.2553558030163026
ACH-000484,-0.29470635695220465
ACH-000485,-0.19603052194547055
ACH-000486,-0.2983605440263581
ACH-000487,-0.35779790890492885
ACH-000488,-0.2060691986392996
ACH-000490,-0.1808669999128764
ACH-000491,-0.08739543852725465
ACH-000495,-0.3205864273785913
ACH-000496,-0.07108140250290809
ACH-000499,-0.3336724258292858
ACH-000500,0.20052259672261866
ACH-000502,-0.2479196871842061
ACH-000503,-0.18589432488549898
ACH-000505,-0.33495957609973603
ACH-000507,-0.29544095089878203
ACH-000510,-0.40202702464131024
ACH-000511,-0.2400019517430034
ACH-000512,0.0009218613164927296
ACH-000516,-0.24311786584313294
ACH-000517,-0.25442169211861565
ACH-000518,-0.4155708147497576
ACH-000520,-0.12631935391430582
ACH-000521,-0.3913336073939483
ACH-000522,-0.10329681814411454
ACH-000524,-0.2811988800443775
ACH-000527,-0.2317157372544373
ACH-000528,-0.28367679616462155
ACH-000537,-0.2716561441302201
ACH-000541,0.06040020964740776
ACH-000542,-0.2787220680387504
ACH-000544,-0.18011442996009752
ACH-000545,-0.21159688332540116
ACH-000547,-0.020985464465805608
ACH-000548,-0.11546023930439045
ACH-000549,-0.3433546796758527
ACH-000550,-0.166257858816435
ACH-000552,-0.2890520305406858
ACH-000556,-0.3878611657759524
ACH-000557,-0.23033495033423915
ACH-000569,-0.3920067068404681
ACH-000570,-0.2088390940848183
ACH-000571,-0.3084722068140523
ACH-000573,-0.10312005239981023
ACH-000576,-0.4522033953726675
ACH-000579,-0.2680873022494489
ACH-000580,-0.37766047062983615
ACH-000584,-0.18912584527402265
ACH-000585,-0.3084874483378556
ACH-000588,-0.3977743750458948
ACH-000589,-0.3947724507223239
ACH-000591,-0.5325786557437691
ACH-000593,-0.2847010424036792
ACH-000600,-0.21755751605732065
ACH-000601,-0.2732867080520065
ACH-000605,-0.4065692146288756
ACH-000606,-0.3535965216488438
ACH-000608,-0.2616497804175591
ACH-000614,-0.29334929874625265
ACH-000616,-0.3298651563492984
ACH-000618,-0.2328667232408597
ACH-000619,-0.08147696095300014
ACH-000620,-0.34022424773323523
ACH-000621,-0.25220348141823395
ACH-000622,-0.11162994620211764
ACH-000623,-0.2163093508228304
ACH-000624,-0.3378789131521284
ACH-000627,-0.2402555456166049
ACH-000630,-0.11713730365155994
ACH-000631,-0.02316422026525852
ACH-000632,-0.09201156940567663
ACH-000633,-0.17052186134647868
ACH-000637,-0.3172802653983157
ACH-000638,-0.10986668358927806
ACH-000646,-0.4074341989968889
ACH-000647,-0.213579849050594
ACH-000648,-0.02485393448612259
ACH-000649,-0.279039501693122
ACH-000651,-0.15244322147720224
ACH-000652,-0.3046417083307606
ACH-000653,-0.2268366338295419
ACH-000657,-0.2611094523732045
ACH-000658,-0.3179333958152697
ACH-000661,-0.16029017195100262
ACH-000662,-0.021086642084395087
ACH-000663,-0.4167885231579431
ACH-000665,-0.1909534724193462
ACH-000671,-0.2952320995819297
ACH-000672,-0.08364570168460997
ACH-000673,-0.19192449009848084
ACH-000676,-0.1675041625283623
ACH-000677,-0.19603947578718767
ACH-000681,-0.26307879528468586
ACH-000683,-0.1945712623059467
ACH-000684,-0.1706949856849442
ACH-000688,-0.21152387304215486
ACH-000693,-0.25360466768615525
ACH-000694,-0.1057340440956226
ACH-000695,-0.3230324902698941
ACH-000696,-0.25429317241076194
ACH-000697,-0.17446920919326345
ACH-000699,-0.2777679682872848
ACH-000701,-0.4297290143143019
ACH-000706,-0.18372173526648672
ACH-000711,-0.31892564476725144
ACH-000713,-0.3657929995428358
ACH-000714,-0.22883295298188136
ACH-000718,-0.1554937977671657
ACH-000720,-0.14380698406718334
ACH-000721,-0.0994358611056718
ACH-000724,-0.30490126052343786
ACH-000725,-0.17522266788734273
ACH-000732,0.0008859502325209352
ACH-000734,-0.2507448246478013
ACH-000735,-0.2885567111713013
ACH-000736,-0.13874578167368773
ACH-000738,-0.1258716625074086
ACH-000746,-0.292510855732593
ACH-000747,-0.07724384142704023
ACH-000748,-0.29916650242431164
ACH-000753,-0.1411855847231085
ACH-000756,-0.2461554214665779
ACH-000757,-0.273774333734413
ACH-000758,-0.1553642232141984
ACH-000760,-0.2766394003488971
ACH-000762,-0.02159138682367751
ACH-000763,-0.3375721747079019
ACH-000764,-0.43423855401224304
ACH-000765,-0.24049540992295054
ACH-000766,-0.33888097448316457
ACH-000767,-0.21746869778039396
ACH-000768,-0.18990599064843355
ACH-000769,-0.2986438134370408
ACH-000770,-0.267284397248769
ACH-000771,-0.19557765105091432
ACH-000773,-0.2272586781003794
ACH-000776,-0.3897669921141002
ACH-000777,-0.1917149428597243
ACH-000778,-0.30199613401610803
ACH-000781,-0.2028783549818701
ACH-000782,-0.3380587661943815
ACH-000783,-0.3416678298871467
ACH-000784,-0.3260157482747037
ACH-000785,-0.11736967770264616
ACH-000787,-0.2297930864861488
ACH-000788,-0.2696034174263231
ACH-000791,-0.3576329543598641
ACH-000792,-0.3100457256078747
ACH-000794,-0.1585870018233942
ACH-000796,-0.2992701404530032
ACH-000798,-0.15440391954434396
ACH-000799,-0.3589370676749524
ACH-000800,-0.10264248552904344
ACH-000802,-0.20368075447700468
ACH-000804,-0.31245186737645536
ACH-000805,-0.1955969244406031
ACH-000809,-0.31897968692565404
ACH-000810,-0.5023137199010571
ACH-000811,-0.2485760991958029
ACH-000817,-0.3177268008229101
ACH-000819,-0.4450677189846473
ACH-000820,0.08083183075200423
ACH-000821,-0.2646989267167462
ACH-000822,-0.3478356094580411
ACH-000823,-0.12686247233936096
ACH-000824,-0.3957991367175361
ACH-000827,-0.3358715710284024
ACH-000829,-0.2910174144776929
ACH-000831,-0.16688503111131964
ACH-000832,-0.06036231339035453
ACH-000833,-0.35050783841335376
ACH-000834,-0.3909832086482016
ACH-000835,-0.30758072676432685
ACH-000836,-0.22457791848844044
ACH-000837,-0.317338274516894
ACH-000838,-0.337401572883218
ACH-000839,-0.12509508856013096
ACH-000840,-0.05092731520320815
ACH-000841,-0.428977390226157
ACH-000843,-0.1355372267995069
ACH-000846,-0.2577202820597036
ACH-000847,-0.5024705683779457
ACH-000848,-0.11407261912471699
ACH-000849,-0.18264356194797207
ACH-000851,-0.15027009852895634
ACH-000855,-0.1350853777094209
ACH-000856,-0.2304714281156618
ACH-000858,-0.2508110853764267
ACH-000859,-0.22048206980278545
ACH-000861,-0.3135070626734721
ACH-000862,-0.3468298953914719
ACH-000865,-0.19255971472393185
ACH-000866,-0.1802748865462577
ACH-000867,-0.19571766984484648
ACH-000869,-0.13430525151262876
ACH-000872,-0.2151338812927852
ACH-000873,-0.06671287073445363
ACH-000876,-0.2614268201960764
ACH-000878,-0.2726393184184205
ACH-000880,-0.10255534812671134
ACH-000881,-0.3834008271503119
ACH-000882,-0.2958834217983181
ACH-000884,-0.23093350865039106
ACH-000885,-0.3285724191255659
ACH-000887,-0.26318151409439633
ACH-000889,-0.2238269110212792
ACH-000896,-0.2736028203001044
ACH-000898,-0.3373431790168733
ACH-000900,-0.1716903969227951
ACH-000901,-0.3134069020810387
ACH-000905,-0.2498683704872948
ACH-000906,-0.3346076433296713
ACH-000907,-0.3292118248642424
ACH-000910,-0.2734852393302305
ACH-000911,-0.2455005241665295
ACH-000912,-0.1263916996340441
ACH-000913,0.1244893504225883
ACH-000915,-0.23249430762806195
ACH-000916,-0.4992100033229938
ACH-000917,-0.4957985815239653
ACH-000920,-0.02258513103275286
ACH-000921,-0.1945588053058584
ACH-000924,-0.1908080817735264
ACH-000926,-0.2094421334158273
ACH-000928,-0.2606244337298926
ACH-000929,-0.3412892917112292
ACH-000932,-0.1954621516096151
ACH-000935,-0.18531988988575085
ACH-000936,-0.2633332015310482
ACH-000937,-0.1842748139438236
ACH-000938,-0.18313877524978467
ACH-000939,-0.4329642768777618
ACH-000941,-0.4348483595771401
ACH-000943,-0.17911909197221534
ACH-000946,-0.18123729624024204
ACH-000947,-0.17114395573439795
ACH-000948,-0.2412799243878392
ACH-000950,-0.3250460027022313
ACH-000953,-0.2662472500824053
ACH-000954,-0.2151888922033109
ACH-000957,0.03521385071636097
ACH-000958,-0.4002289694077843
ACH-000960,-0.1967990474303629
ACH-000963,-0.29806986408328123
ACH-000968,-0.241711318664362
ACH-000969,-0.10387613079105476
ACH-000972,-0.2968021132068696
ACH-000973,-0.21088337615745276
ACH-000974,-0.34028450969671703
ACH-000978,-0.3450150535182541
ACH-000984,-0.17614490469197394
ACH-000986,-0.15930731490956018
ACH-000988,-0.4679381237278121
ACH-000993,-0.2893593127681062
ACH-000994,-0.4107002581644743
ACH-000996,-0.5116116828436944
ACH-001001,-0.2461412801182075
ACH-001020,-0.15072696750250167
ACH-001028,-0.2485485594210663
ACH-001031,-0.3680492721358953
ACH-001038,-0.2781744324352516
ACH-001048,-0.21185856500141376
ACH-001050,-0.2693611494077073
ACH-001053,-0.08047349703049983
ACH-001054,-0.0795177753790985
ACH-001061,-0.2533783633178346
ACH-001067,-0.3180648804628837
ACH-001075,-0.2275759534448101
ACH-001096,-0.14136201233863915
ACH-001111,-0.3626085287175487
ACH-001119,-0.08953536510032052
ACH-001128,-0.6945106599471592
ACH-001134,-0.2288771284958004
ACH-001151,-0.1864224169941237
ACH-001163,-0.2649326681262951
ACH-001164,-0.03311835455260664
ACH-001183,-0.32640630788493336
ACH-001192,-0.188574975945232
ACH-001193,-0.09631411323443796
ACH-001196,-0.15873916452496678
ACH-001197,-0.15624489175284076
ACH-001205,-0.07111090489180076
ACH-001211,-0.09218521887727872
ACH-001212,-0.2860881002761301
ACH-001228,-0.3125892067801225
ACH-001232,-0.31251621342822994
ACH-001239,-0.14030596132148254
ACH-001270,-0.2303692519813808
ACH-001274,-0.24932873295823485
ACH-001275,-0.3013336936492186
ACH-001277,-0.27484249258509624
ACH-001278,-0.26374886363471706
ACH-001280,-0.39792361722556974
ACH-001283,-0.3551759116300366
ACH-001289,-0.23855476836891826
ACH-001300,-0.4879338575711601
ACH-001301,-0.3311940245034161
ACH-001302,-0.1018142166241965
ACH-001306,-0.17255211230017256
ACH-001318,-0.18452852025197586
ACH-001322,-0.22117298823461945
ACH-001328,-0.2844832272232357
ACH-001332,-0.2554693761058408
ACH-001336,-0.19462267869187075
ACH-001346,0.015598297903359731
ACH-001353,-0.2457425392535724
ACH-001354,0.039853781472355874
ACH-001367,-0.363081795729292
ACH-001368,-0.19062311633129533
ACH-001374,-0.4713566835952403
ACH-001377,-0.4178642081491005
ACH-001380,-0.3299263407062482
ACH-001391,-0.3269125960135201
ACH-001408,-0.1007711683896131
ACH-001430,-0.16095809557877905
ACH-001431,-0.1968889594461671
ACH-001450,0.07728343142030211
ACH-001496,-0.22380052868473296
ACH-001500,-0.1966014048159803
ACH-001523,-0.14232357519262595
ACH-001532,-0.3034637306762898
ACH-001550,-0.1309221310209524
ACH-001552,-0.4488207512760081
ACH-001554,-0.23368076426577736
ACH-001654,-0.29723291178572264
ACH-001735,-0.19015060993303465
ACH-001736,-0.15124718805803794
ACH-001737,-0.1014500639351138
ACH-001740,-0.24389859386541515
ACH-001745,-0.2850108432839764
ACH-001765,-0.2303345305123224
