,MED26 (9441)
ACH-000004,-0.8276201277903812
ACH-000005,-0.4686268221252022
ACH-000007,-0.8212355305094965
ACH-000009,-0.6580280408210205
ACH-000011,-0.7583400426675888
ACH-000012,-0.3897989166565744
ACH-000013,-0.6838715113358149
ACH-000014,-0.9765803194332234
ACH-000015,-1.0418968040067538
ACH-000017,-0.7647441705826217
ACH-000018,-0.9799487100373936
ACH-000019,-0.9172799044995302
ACH-000021,-0.7483845875314669
ACH-000022,-0.5232136502713637
ACH-000025,-0.9446386978516562
ACH-000028,-0.8156017006117449
ACH-000030,-0.8308276345228528
ACH-000035,-0.8908184360123068
ACH-000036,-0.8975655218207965
ACH-000037,-0.6809277673815229
ACH-000039,-0.9647984025781796
ACH-000040,-0.9056647495892928
ACH-000041,-0.8562701884996285
ACH-000042,-0.9462397005326152
ACH-000045,-0.5938586827642222
ACH-000047,-0.9269473399605423
ACH-000052,-0.7887236761835857
ACH-000053,-0.7882120553837425
ACH-000054,-0.8992556090609465
ACH-000055,-0.8951057047648778
ACH-000060,-0.7464115055154025
ACH-000067,-1.2238293586023945
ACH-000070,-1.0051160007249382
ACH-000075,-0.7636851417470035
ACH-000078,-0.7596642730709492
ACH-000082,-0.6562421463811279
ACH-000085,-0.6648759310374882
ACH-000086,-0.6865256333948563
ACH-000087,-0.7307430449467858
ACH-000092,-0.8157076835224382
ACH-000095,-0.6451642042365379
ACH-000097,-1.2319275107284096
ACH-000098,-0.8616739299523715
ACH-000099,-0.8057161341775779
ACH-000108,-0.8137841985611626
ACH-000113,-0.9972129132336872
ACH-000116,-1.0059955453853415
ACH-000118,-0.7065156349451824
ACH-000120,-0.8297769370439634
ACH-000123,-0.7935229981098828
ACH-000127,-0.7742603507376978
ACH-000128,-0.7054575946808871
ACH-000132,-0.8324279751215511
ACH-000133,-0.6933458194230571
ACH-000137,-0.7780082036382426
ACH-000138,-0.7111148043158974
ACH-000142,-0.8143952870826867
ACH-000143,-0.8700019684784378
ACH-000146,-0.7301122839131309
ACH-000148,-0.7130798673689966
ACH-000150,-0.5921424983662663
ACH-000152,-1.1772024165503598
ACH-000153,-0.5117479513528829
ACH-000159,-0.7650628103257199
ACH-000160,-0.16980795893697306
ACH-000163,-1.1221082075542628
ACH-000167,-0.38335155688948347
ACH-000168,-0.8511024293315763
ACH-000169,-0.7483684952419698
ACH-000178,-0.9647466314753892
ACH-000183,-0.6898471773829851
ACH-000188,-0.8054817405821685
ACH-000189,-0.8264059270527041
ACH-000190,-0.3415689659539867
ACH-000198,-0.792019827450389
ACH-000203,-0.3887769612989165
ACH-000204,-1.1893449951686204
ACH-000206,-1.1230364928147998
ACH-000207,-0.7435979260451967
ACH-000208,-0.9627239639220172
ACH-000210,-0.7826745366686652
ACH-000211,-0.9194034903507878
ACH-000215,-0.8692171964790236
ACH-000221,-0.9504730681633043
ACH-000222,-0.8188437420090664
ACH-000223,-0.8321993183090649
ACH-000226,-0.6854254132264785
ACH-000227,-0.7132042338308948
ACH-000228,-1.1140598107908797
ACH-000231,-0.6613412255762158
ACH-000232,-0.8237418230288596
ACH-000233,-0.9588493270543856
ACH-000234,-0.6091160062424936
ACH-000235,-0.8860085657272152
ACH-000237,-0.7230159715766169
ACH-000238,-0.7799038198048741
ACH-000242,-0.1561233768667276
ACH-000243,-1.0731056658050462
ACH-000244,-0.7243006721732621
ACH-000246,-0.6672283271223537
ACH-000248,-0.9700537984052368
ACH-000250,-0.8374512670985339
ACH-000251,-0.914678395113033
ACH-000252,-0.5615883664983815
ACH-000253,-0.7225914399398679
ACH-000255,-0.7826172078407233
ACH-000256,-0.9243291865596424
ACH-000257,-0.9251410653753
ACH-000258,-1.089196681695446
ACH-000259,-0.478846752593475
ACH-000260,-0.7846605378028674
ACH-000261,-0.7038839934704295
ACH-000262,-0.7001022526890228
ACH-000263,-0.6459137379372966
ACH-000264,-0.6099129164065771
ACH-000265,-0.6963735741531668
ACH-000266,-0.7825031639874106
ACH-000272,-0.44545912969119533
ACH-000274,-0.7046156766258093
ACH-000277,-0.4694058944267453
ACH-000278,-0.9999323086002544
ACH-000279,-0.4476378387733741
ACH-000280,-0.7773121692658975
ACH-000281,-0.7857794168493211
ACH-000288,-0.6121939709241011
ACH-000291,-0.8047980137685902
ACH-000293,-0.8910649690586169
ACH-000294,-0.7666807330819595
ACH-000295,-0.6591880077229073
ACH-000296,-0.6300202394139378
ACH-000302,-0.6735419191301383
ACH-000304,-0.852639719889127
ACH-000307,-0.4225462377626653
ACH-000308,-0.4712491177277793
ACH-000310,-0.665128774021166
ACH-000311,-0.7841294300357521
ACH-000312,-0.7228652799938174
ACH-000315,-1.0969534353279708
ACH-000316,-0.9560200794157026
ACH-000317,-0.7391054063827711
ACH-000318,-0.8047495707879042
ACH-000319,-0.6769679596006125
ACH-000320,-0.5940822386823671
ACH-000322,-0.9217176378805018
ACH-000323,-0.9201309951473784
ACH-000324,-0.5546662395353817
ACH-000329,-0.8172107026826126
ACH-000330,-0.8798587895012897
ACH-000331,-0.978505102846012
ACH-000332,-0.7319356996181011
ACH-000334,-0.9121672154888424
ACH-000335,-0.74264475659197
ACH-000336,-0.8312945771349017
ACH-000337,-0.969038886643064
ACH-000338,-1.1196495870377117
ACH-000339,-0.892412729356703
ACH-000341,-0.3567620610796282
ACH-000348,-0.8667789104946024
ACH-000350,-0.6364842593897773
ACH-000352,-0.9798169672894548
ACH-000356,-0.8858996096528905
ACH-000361,-0.34303007987639644
ACH-000362,-0.9154125239336846
ACH-000363,-0.8470840468018889
ACH-000364,-0.9310156387830841
ACH-000365,-0.8250841331383127
ACH-000366,-0.6177055728066381
ACH-000368,-0.7991744972565408
ACH-000374,-0.98656316555387
ACH-000375,-0.7425457111394643
ACH-000376,-0.7744293220407255
ACH-000381,-0.3509526795919326
ACH-000383,-0.8699420001930765
ACH-000387,-0.5656224290534357
ACH-000389,-0.8715568813191624
ACH-000390,-0.9135226903112894
ACH-000393,-1.2246207584653688
ACH-000395,-0.7787099431471833
ACH-000396,-1.0545310044152407
ACH-000397,-0.5558798202906512
ACH-000401,-0.8177962175651872
ACH-000402,-0.6725648745589301
ACH-000403,-0.7487220177355699
ACH-000404,-0.7917089491136746
ACH-000406,-0.7009436796460343
ACH-000407,-0.8291609526299522
ACH-000408,-0.6557229828749284
ACH-000410,-0.8903162569147223
ACH-000411,-0.6599115014485539
ACH-000414,-0.9802109129453264
ACH-000415,-1.1046268530869243
ACH-000416,-0.7686467990557081
ACH-000420,-0.7429547106504167
ACH-000421,-1.1016862209245484
ACH-000424,-0.8787702116740994
ACH-000425,-1.003988185793257
ACH-000426,-0.7741454457384983
ACH-000427,-0.7416471515269097
ACH-000433,-0.9307744086019332
ACH-000435,-0.6457003598414129
ACH-000436,-0.6674164824822086
ACH-000444,-0.8904337695572907
ACH-000445,-1.0410424021962186
ACH-000448,-0.9175140072718304
ACH-000450,-1.0522532575894257
ACH-000452,-0.996107139190933
ACH-000454,-1.0412067959747775
ACH-000458,-1.1134928950685807
ACH-000459,-0.8037146435698633
ACH-000460,-1.0174561766407328
ACH-000461,-0.7676765040604441
ACH-000463,-0.9050399837618592
ACH-000464,-0.7034445875517411
ACH-000466,-0.5270525532978627
ACH-000467,-0.6679751584937128
ACH-000468,-1.094422491946795
ACH-000469,-0.9395819591778444
ACH-000470,-0.6240587438575812
ACH-000471,-1.1359604917928838
ACH-000472,-0.7195346060880743
ACH-000473,-0.7168511329242805
ACH-000475,-0.6509246777090895
ACH-000476,-1.0318196956686136
ACH-000477,-0.7887871727715046
ACH-000479,-1.0702744867644312
ACH-000480,-0.6250352287861585
ACH-000481,-0.7862694887297155
ACH-000483,-0.6993921424436094
ACH-000484,-0.6606376203312158
ACH-000485,-0.6786548319453887
ACH-000486,-0.7284463442830382
ACH-000487,-0.6687033968427863
ACH-000488,-1.0484208327354176
ACH-000490,-0.8194400277032478
ACH-000491,-0.6665219865176158
ACH-000495,-0.6006465644615633
ACH-000496,-0.9907737817203202
ACH-000499,-0.7357014960672156
ACH-000500,-0.9805346020820778
ACH-000502,-0.8336260040404868
ACH-000503,-1.014730463772591
ACH-000505,-0.8681971718473643
ACH-000507,-0.8816091096195111
ACH-000510,-0.8701169389874956
ACH-000511,-0.7422047597745719
ACH-000512,-0.4742603953367018
ACH-000516,-0.8386556616562005
ACH-000517,-0.7372635236066724
ACH-000518,-0.6129835386475492
ACH-000520,-0.8073799480454708
ACH-000521,-0.86701828991779
ACH-000522,-0.6231171483220554
ACH-000524,-0.7106657636961656
ACH-000527,-0.9912930343860856
ACH-000528,-0.9449784856455066
ACH-000537,-0.7283139358127457
ACH-000541,-0.8214172058478393
ACH-000542,-0.5917311368473951
ACH-000544,-1.095245879864343
ACH-000545,-0.9356587938150144
ACH-000547,-0.90164568833369
ACH-000548,-0.8786421178279784
ACH-000549,-0.8781680604394129
ACH-000550,-0.8099983152389091
ACH-000552,-0.7199658816597478
ACH-000556,-0.8480087917416805
ACH-000557,-0.8046907971852778
ACH-000569,-0.6190834488589467
ACH-000570,-0.8154466574035566
ACH-000571,-0.5808824719307916
ACH-000573,-0.6862934834311409
ACH-000576,-0.8803661533554925
ACH-000579,-0.5369275831641989
ACH-000580,-0.8360454776304121
ACH-000584,-0.4630875837531484
ACH-000585,-0.8235094832194217
ACH-000588,-0.8945789731274133
ACH-000589,-0.8459929438116744
ACH-000591,-0.7990007764187157
ACH-000593,-1.1617016651991232
ACH-000600,-0.8390339683329554
ACH-000601,-0.7759808193303965
ACH-000605,-0.3836575699950618
ACH-000606,-0.8113250948765454
ACH-000608,-0.63183012496864
ACH-000614,-0.5297597945782523
ACH-000616,-0.8850752076198604
ACH-000618,-0.4628516886463229
ACH-000619,-0.7483550168805423
ACH-000620,-0.8744602447986808
ACH-000621,-0.9343378421334998
ACH-000622,-0.7629411848700043
ACH-000623,-0.6396834394545746
ACH-000624,-0.7423913063529008
ACH-000627,-0.7708925910600638
ACH-000630,-0.5643579538373132
ACH-000631,-0.8559462590535326
ACH-000632,-0.8894444316281516
ACH-000633,-0.7724489421078805
ACH-000637,-0.7650592895643259
ACH-000638,-0.8932006955589786
ACH-000646,-0.9285387786420748
ACH-000647,-0.7226609940511163
ACH-000648,-0.5141634012732683
ACH-000649,-0.9466608753941206
ACH-000651,-0.7514246711307516
ACH-000652,-0.835751792065212
ACH-000653,-0.8747398765656997
ACH-000657,-0.7426056791870417
ACH-000658,-0.8348892328971894
ACH-000661,-0.8181610697243754
ACH-000662,-0.5449834630241761
ACH-000663,-0.6296118673046646
ACH-000665,-0.932024549986876
ACH-000671,-0.4685462609882676
ACH-000672,-0.9212033436546077
ACH-000673,-0.9484157885767216
ACH-000676,-0.7955469374899529
ACH-000677,-1.0338633457787654
ACH-000681,-0.4334657744048741
ACH-000683,-1.0068509855632182
ACH-000684,-0.6437756889232497
ACH-000688,-1.038148968565901
ACH-000693,-0.9366312202659792
ACH-000694,-0.4111133731843901
ACH-000695,-0.7171487708408925
ACH-000696,-0.7657100453816424
ACH-000697,-0.8372911494616976
ACH-000699,-0.6935340908311682
ACH-000701,-0.9121688461302554
ACH-000706,-0.9838779261430326
ACH-000711,-0.48494104553548606
ACH-000713,-0.7369176474148562
ACH-000714,-0.8611773802368663
ACH-000718,-0.6237432154548559
ACH-000720,-0.7784849724867667
ACH-000721,-0.5447240952659982
ACH-000724,-0.6172826074052576
ACH-000725,-0.9590819538698088
ACH-000732,-0.7384019552939374
ACH-000734,-0.8930377786002813
ACH-000735,-0.6295172222417492
ACH-000736,-0.7209320657255023
ACH-000738,-0.8086356591210542
ACH-000746,-1.0502541574030817
ACH-000747,-1.1260408614112385
ACH-000748,-0.7435344743522733
ACH-000753,-0.7034128299556405
ACH-000756,-0.9549020319276096
ACH-000757,-0.5603083082281757
ACH-000758,-0.944249556634315
ACH-000760,-0.5880965203782568
ACH-000762,-0.9866568483826924
ACH-000763,-0.9121681529896378
ACH-000764,-0.8481150824447204
ACH-000765,-0.9293051595976568
ACH-000766,-0.6956436137406823
ACH-000767,-0.796769556510095
ACH-000768,-0.9557944145160941
ACH-000769,-0.954870906291052
ACH-000770,-0.7366515457913795
ACH-000771,-0.5192906744970429
ACH-000773,-0.5191822417026878
ACH-000776,-0.8053602615291088
ACH-000777,-0.9936315762002984
ACH-000778,-1.004190923932331
ACH-000781,-1.036753337752629
ACH-000782,-0.9203405551299048
ACH-000783,-0.6266061464172692
ACH-000784,-0.6780564604470225
ACH-000785,-0.684690544191051
ACH-000787,-0.9953057678344472
ACH-000788,-0.93517436620093
ACH-000791,-0.8573614330130722
ACH-000792,-0.8740578726163516
ACH-000794,-0.9460142786802912
ACH-000796,-0.4294266028034194
ACH-000798,-0.7656985851654035
ACH-000799,-1.1971912947770182
ACH-000800,-0.6598208399147707
ACH-000802,-0.9173054173686208
ACH-000804,-0.7051135859456701
ACH-000805,-1.1502963302464746
ACH-000809,-0.7142545375318261
ACH-000810,-0.7407438934214043
ACH-000811,-0.6558836578837127
ACH-000817,-1.0654879013801772
ACH-000819,-0.8942264866318705
ACH-000820,-0.9122497116971028
ACH-000821,-0.8299039911961236
ACH-000822,-0.6622850578456339
ACH-000823,-0.6993868663847957
ACH-000824,-0.6500712554810409
ACH-000827,-1.0814952434496201
ACH-000829,-0.6209435492575626
ACH-000831,-0.5143085999224574
ACH-000832,-0.6219932894074055
ACH-000833,-1.0433350997319584
ACH-000834,-1.0163975898158346
ACH-000835,-0.6472555823595261
ACH-000836,-0.3826059710715997
ACH-000837,-0.9869357440443914
ACH-000838,-0.9617219022153508
ACH-000839,-0.9153462777299942
ACH-000840,-1.050365080381067
ACH-000841,-0.2865516022741412
ACH-000843,-0.9732898221386468
ACH-000846,-1.1488283792160872
ACH-000847,-0.8926705641800992
ACH-000848,-0.7012881733521469
ACH-000849,-0.4972356238930847
ACH-000851,-1.0035226307400154
ACH-000855,-0.6515228481939849
ACH-000856,-1.0068092060316058
ACH-000858,-0.7358976709905135
ACH-000859,-0.7443136624701717
ACH-000861,-1.0410600310481442
ACH-000862,-0.9440818463351772
ACH-000865,-0.6260835244781171
ACH-000866,-0.5252534006254685
ACH-000867,-0.8793487168809454
ACH-000869,-0.6404857275012961
ACH-000872,-0.7585810980017842
ACH-000873,-0.7948245623989567
ACH-000876,-0.8643322156718543
ACH-000878,-0.7119423969143241
ACH-000880,-0.6796924219459732
ACH-000881,-0.8010057784084491
ACH-000882,-0.5315175802507831
ACH-000884,-0.6607969208463155
ACH-000885,-0.9045954309313508
ACH-000887,-0.970091218610194
ACH-000889,-0.724449466197121
ACH-000896,-0.6495480378317781
ACH-000898,-0.8181719101612417
ACH-000900,-0.8859759662646782
ACH-000901,-0.3355738217023726
ACH-000905,-0.8449508278741958
ACH-000906,-0.7348910869143043
ACH-000907,-0.8171476375608072
ACH-000910,-0.6714627885779529
ACH-000911,-0.9449903406475588
ACH-000912,-0.8503864352323837
ACH-000913,-1.0055525244226746
ACH-000915,-0.7200967697722146
ACH-000916,-0.6126804185608077
ACH-000917,-1.189115583323187
ACH-000920,-0.7188193949509784
ACH-000921,-0.9403017507504278
ACH-000924,-0.5062192864565114
ACH-000926,-0.6656224713593918
ACH-000928,-0.8374598594605716
ACH-000929,-1.0129453741395391
ACH-000932,-0.6015683558613085
