,CCM2 (83605)
ACH-000004,0.06400232473314177
ACH-000005,0.020367322896981573
ACH-000007,-0.1324256994187396
ACH-000009,-0.16257681501255716
ACH-000011,-0.04651977589448425
ACH-000012,-0.060000892084961524
ACH-000013,0.04845738751366442
ACH-000014,0.2908189158810869
ACH-000015,-0.1003912462210103
ACH-000017,-0.03502534279178225
ACH-000018,-0.23184434414357816
ACH-000019,-0.13903009493880808
ACH-000021,-0.10228017271859233
ACH-000022,-0.10439247182746064
ACH-000025,-0.004241944306491459
ACH-000028,0.12551405960191753
ACH-000030,-0.08228209219840013
ACH-000035,-0.13587595507284356
ACH-000036,-0.019124332864580196
ACH-000037,-0.07467920461592996
ACH-000039,-0.2879267779293323
ACH-000040,-0.012973152005684822
ACH-000041,-0.2242107823564274
ACH-000042,0.13710429832270316
ACH-000045,-0.018473395859730127
ACH-000047,0.08559839079108153
ACH-000052,-0.012139984168941395
ACH-000053,-0.12566517920443446
ACH-000054,-0.05114811983101567
ACH-000055,-0.08920766938743006
ACH-000060,0.32919000264347514
ACH-000067,0.11597497450585185
ACH-000070,-0.3754626479682136
ACH-000075,0.005655710103498432
ACH-000078,-0.2096528632608252
ACH-000082,-0.1957151139426435
ACH-000085,-0.1282100190482835
ACH-000086,-0.008361827795435444
ACH-000087,-0.3024934629574999
ACH-000092,-0.014535139252863519
ACH-000095,-0.05554183643849578
ACH-000097,-0.09730095405154038
ACH-000098,0.2838870514338872
ACH-000099,-0.13684101869220672
ACH-000108,-0.013029752887110163
ACH-000113,-0.037054372802299035
ACH-000116,-0.029201819597672537
ACH-000118,0.07215249085316489
ACH-000120,-0.1452435578424567
ACH-000123,-0.6097023748701818
ACH-000127,-0.17728880838313593
ACH-000128,-0.09000994375425274
ACH-000132,0.2178445042675142
ACH-000133,-0.30455083580680603
ACH-000137,-0.11925666568733195
ACH-000138,-0.060258663870401026
ACH-000142,-0.005056448744247832
ACH-000143,-0.003288013212433072
ACH-000146,-0.08212449608496833
ACH-000148,-0.1584337097450629
ACH-000150,-0.09344111005599888
ACH-000152,-0.09211368121626327
ACH-000153,0.0576100203154098
ACH-000159,-0.1572790256093726
ACH-000160,-0.08539153988064775
ACH-000163,0.07205942482127077
ACH-000167,0.10662335082176856
ACH-000168,0.1005663556132901
ACH-000169,-0.0405704428318578
ACH-000178,0.03532502193042016
ACH-000183,-0.03062994578421203
ACH-000188,-0.1302665454803132
ACH-000189,-0.37689971305096653
ACH-000190,-0.2148027669744692
ACH-000198,-0.13136751461974522
ACH-000203,-0.3195411821007014
ACH-000204,-0.3585116803827804
ACH-000206,0.20896680393760286
ACH-000207,-0.2031941827076096
ACH-000208,-0.2747847463321108
ACH-000210,-0.14080052673844004
ACH-000211,-0.1077779083115422
ACH-000215,-0.06571641615520891
ACH-000221,0.008194311819749674
ACH-000222,0.030017018287406813
ACH-000223,0.021301742557828927
ACH-000226,0.051067331875142376
ACH-000227,-0.22993771978932045
ACH-000228,-0.2137101419932929
ACH-000231,-0.026397910484623636
ACH-000232,0.14423151544509533
ACH-000233,-0.1375269471071947
ACH-000234,0.09808437054755044
ACH-000235,0.003262517558127824
ACH-000237,-0.22800999747742895
ACH-000238,-0.25042558885093624
ACH-000242,-0.2207152601278251
ACH-000243,-0.17793300688909974
ACH-000244,-0.20936206268475294
ACH-000246,-0.13528496011457447
ACH-000248,0.14193451536554594
ACH-000250,-0.033088927520866965
ACH-000251,0.16084235245848047
ACH-000252,0.040214568596274085
ACH-000253,-0.1252353920236259
ACH-000255,-0.22709483984128506
ACH-000256,0.04356955184547493
ACH-000257,-0.3192681511357789
ACH-000258,-0.12079563230560822
ACH-000259,-0.0253920855610648
ACH-000260,-0.012421005801092212
ACH-000261,-0.18162711323452688
ACH-000262,0.006047173118623993
ACH-000263,-0.0013880065533522252
ACH-000264,-0.09627451395523973
ACH-000265,-0.02491283117452085
ACH-000266,0.03498191722306615
ACH-000272,-0.06596777197551346
ACH-000274,-0.14540114400424006
ACH-000277,-0.1499703259537511
ACH-000278,-0.0436650313543922
ACH-000279,0.013452677413932216
ACH-000280,0.014414109212577941
ACH-000281,-0.09464091545429378
ACH-000288,-0.023109959312889814
ACH-000291,0.034907404076548784
ACH-000293,-0.2375729501324081
ACH-000294,-0.557840234132015
ACH-000295,0.012096541017785912
ACH-000296,-0.13264792545315462
ACH-000302,0.04206838453640735
ACH-000304,0.05481900956807705
ACH-000307,0.05473181291060896
ACH-000308,-0.10082525199420334
ACH-000310,-0.1518705398276509
ACH-000311,0.04321010639995039
ACH-000312,-0.10959608898338816
ACH-000315,-0.10944291012211567
ACH-000316,-0.09330427595886348
ACH-000317,0.21025318348771907
ACH-000318,0.032718298768511914
ACH-000319,0.025098209042929958
ACH-000320,0.12698992190743064
ACH-000322,-0.0704308703849528
ACH-000323,0.06002223171078142
ACH-000324,-0.12964023621523402
ACH-000329,-0.12742702565747174
ACH-000330,-0.1811477295773273
ACH-000331,0.16358539776767145
ACH-000332,-0.1992850829434587
ACH-000334,-0.10941964896022127
ACH-000335,-0.018765809792193142
ACH-000336,0.13493082077743287
ACH-000337,-0.25758108579656225
ACH-000338,-0.4466980433070335
ACH-000339,-0.049183713905835515
ACH-000341,-0.13552573262757373
ACH-000348,0.08791940208407338
ACH-000350,-0.16553368922439926
ACH-000352,-0.1691696819170639
ACH-000356,-0.2634944777046026
ACH-000361,-0.1425497068161991
ACH-000362,-0.14865041242048305
ACH-000363,-0.4015799761964065
ACH-000364,-0.009220513936135656
ACH-000365,-0.11639309044301148
ACH-000366,-0.048061791174836124
ACH-000368,0.4487369685348748
ACH-000374,-0.1037002318450737
ACH-000375,-0.3913389580224267
ACH-000376,-0.22171707242947208
ACH-000381,-0.10653014654975332
ACH-000383,-0.12421623169962005
ACH-000387,-0.08312850575331078
ACH-000389,-0.002452614179368327
ACH-000390,-0.12347975486421672
ACH-000393,-0.15539272756092787
ACH-000395,-0.1288222680053164
ACH-000396,0.008982635280659363
ACH-000397,-0.08514217296629202
ACH-000401,0.10170651436425082
ACH-000402,-0.18112485579189389
ACH-000403,-0.08377169006174022
ACH-000404,-0.16462670970475154
ACH-000406,-0.10995439101434216
ACH-000407,0.053130624515941936
ACH-000408,-0.4987280140495488
ACH-000410,0.05062145337026423
ACH-000411,-0.020159867105401776
ACH-000414,-0.013595874418648415
ACH-000415,0.0217062455194509
ACH-000416,-0.11631620921597348
ACH-000420,-0.17140004978741394
