,MOSPD3 (64598)
ACH-000004,0.04604798480925743
ACH-000005,0.09999825130916623
ACH-000007,-0.0581768192228907
ACH-000009,0.15466152105000014
ACH-000011,0.16274068916868994
ACH-000012,0.005561552792509814
ACH-000013,0.16216272396084186
ACH-000014,-0.010983858322654827
ACH-000015,0.13393493197047895
ACH-000017,0.1093760841122484
ACH-000018,0.12006951727263752
ACH-000019,0.049613869847688
ACH-000021,-0.13506434149230895
ACH-000022,0.07859240199403726
ACH-000025,0.10885862243743473
ACH-000028,0.16277521473409778
ACH-000030,0.14155556863408894
ACH-000035,0.08976513210516512
ACH-000036,0.17324126709916504
ACH-000037,0.10108789829973344
ACH-000039,0.03395180888050195
ACH-000040,0.07382603514830577
ACH-000041,0.1084913210759511
ACH-000042,0.11084058419930393
ACH-000045,0.06242158871155101
ACH-000047,0.22829091794005404
ACH-000052,0.06583578807839101
ACH-000053,0.16214431085429662
ACH-000054,0.11322190131498387
ACH-000055,-0.1326377744683675
ACH-000060,0.024667891223281363
ACH-000067,0.10442874749017583
ACH-000070,0.1713344363344574
ACH-000075,0.05596218893689895
ACH-000078,0.06406584412032093
ACH-000082,0.05423076918589082
ACH-000085,0.07121957099707357
ACH-000086,0.14305532908935953
ACH-000087,0.022244703795133325
ACH-000092,0.09178474721692564
ACH-000095,0.07190878647929527
ACH-000097,0.12689418059738805
ACH-000098,0.09349895577303899
ACH-000099,0.08140632274567756
ACH-000108,0.13047329013750364
ACH-000113,0.12104272271412672
ACH-000116,0.1278185275562408
ACH-000118,0.14268265355856935
ACH-000120,0.017633537603056162
ACH-000123,0.08782239374426705
ACH-000127,0.13375638628605332
ACH-000128,0.1571689577734231
ACH-000132,-0.04981691818116445
ACH-000133,0.15122468842160244
ACH-000137,0.2350303000552954
ACH-000138,0.10649186355418383
ACH-000142,0.11905974911404933
ACH-000143,0.032603532399697016
ACH-000146,0.08027240190418097
ACH-000148,0.12751731651957615
ACH-000150,0.2230570591284917
ACH-000152,0.12230215452412002
ACH-000153,0.051411562309576886
ACH-000159,0.049583682199302564
ACH-000160,0.1333756227251796
ACH-000163,0.07930673867913901
ACH-000167,-0.024775552844372068
ACH-000168,0.07568248695440044
ACH-000169,0.20205698006342188
ACH-000178,0.10549815264652213
ACH-000183,0.14602844677451565
ACH-000188,0.12463909933640678
ACH-000189,0.15554581897706465
ACH-000190,0.06728476604152303
ACH-000198,0.15202551131737668
ACH-000203,-0.2843163691446606
ACH-000204,0.4199524942701607
ACH-000206,0.20907832916003802
ACH-000207,0.2579392969911792
ACH-000208,0.19006865019241628
ACH-000210,0.6319728535738298
ACH-000211,0.07875526760149104
ACH-000215,0.12590032943841772
ACH-000221,-0.003522659791309049
ACH-000222,-0.08985781932442344
ACH-000223,0.1365618156732125
ACH-000226,0.03899174566545916
ACH-000227,0.09883209886938127
ACH-000228,0.16698724406805646
ACH-000231,0.16131104778198893
ACH-000232,0.15529419459577912
ACH-000233,0.16923187893652325
ACH-000234,0.08591883265913089
ACH-000235,0.09390470753578667
ACH-000237,0.0783915867491392
ACH-000238,-0.050918753255548385
ACH-000242,0.09215472879739403
ACH-000243,0.09225299843514566
ACH-000244,0.060372995677158287
ACH-000246,0.09547668123913243
ACH-000248,0.24144740318566305
ACH-000250,0.07512807134903632
ACH-000251,-0.009982276229000287
ACH-000252,0.027452855096395636
ACH-000253,0.03063272317536805
ACH-000255,0.14096518121267534
ACH-000256,0.07139230949757441
ACH-000257,0.1280047374055294
ACH-000258,0.08744521557592921
ACH-000259,0.03288032024107086
ACH-000260,0.0612864482400582
ACH-000261,0.12916480508096415
ACH-000262,0.2434810141311856
ACH-000263,0.052946334938364766
ACH-000264,0.09960112436512984
ACH-000265,0.13007365355850345
ACH-000266,0.05523771295897628
ACH-000272,0.07920149252634187
ACH-000274,0.08269976668584524
ACH-000277,0.13682527035266365
ACH-000278,0.09414764026106053
ACH-000279,0.1151007724420309
ACH-000280,0.09563048128986217
ACH-000281,0.1645121089768217
ACH-000288,0.07010828659929243
ACH-000291,0.15175088605484904
ACH-000293,0.0065131430585250935
ACH-000294,0.06840695045249233
ACH-000295,0.14750929533252252
ACH-000296,0.1169123086841627
ACH-000302,0.13059461827232774
ACH-000304,-0.045723160795303065
ACH-000307,0.07451708514644068
ACH-000308,0.10001896630796477
ACH-000310,0.03506480629932423
ACH-000311,0.06872779326759812
ACH-000312,0.12313790048730427
ACH-000315,0.25820653347874584
ACH-000316,0.20490536520868727
ACH-000317,0.12135766963103604
ACH-000318,0.12399870577800247
ACH-000319,0.1825889759162288
ACH-000320,-0.05306381221929135
ACH-000322,0.16866279155632274
ACH-000323,0.18285176664246008
ACH-000324,0.1198844187377104
ACH-000329,0.12179542285147188
ACH-000330,0.1920382998918864
ACH-000331,-0.036066612018396206
ACH-000332,0.04557308154975848
ACH-000334,0.15861060007983707
ACH-000335,0.08725368212384323
ACH-000336,0.13683006311753115
ACH-000337,0.0819225191329314
ACH-000338,-0.05740868616430692
ACH-000339,0.12130357707188555
ACH-000341,-0.028940492322999462
ACH-000348,0.1206904392765847
ACH-000350,0.15833439103117014
ACH-000352,0.15619111134250716
ACH-000356,0.05403563083390383
ACH-000361,0.2723389321215993
ACH-000362,0.12201511549513087
ACH-000363,0.11243609518111264
ACH-000364,0.08605529391876132
ACH-000365,0.08985215052382413
ACH-000366,0.11612834198493185
ACH-000368,0.20100837587209125
ACH-000374,0.05056394971341849
ACH-000375,-0.08624119542356401
ACH-000376,0.10863293407195926
ACH-000381,0.037072426204474
ACH-000383,0.049343351453578835
ACH-000387,0.05630123581644221
ACH-000389,-0.0372293359595674
ACH-000390,0.14243230769470122
ACH-000393,0.13072311315376894
ACH-000395,0.09791051406915784
ACH-000396,0.07907694186710572
ACH-000397,0.14015184048768692
ACH-000401,0.16654739120612327
ACH-000402,0.12319582760796753
ACH-000403,0.049524362337440384
ACH-000404,-0.03796715227712396
ACH-000406,0.04164985876591475
ACH-000407,0.13733403933966334
ACH-000408,0.11441640819195377
ACH-000410,0.0472514526036858
ACH-000411,0.022855593128433282
ACH-000414,0.06984975131956975
ACH-000415,0.02015986654033048
ACH-000416,0.16622533090142316
ACH-000420,0.20273161070323087
ACH-000421,0.14475727726396465
ACH-000424,0.08184782070555735
ACH-000425,0.07546304090640511
ACH-000426,0.09900781987955022
ACH-000427,0.11763642388538782
ACH-000433,0.12336338068011952
ACH-000435,0.04776954676187916
ACH-000436,-0.020540902003679886
ACH-000444,0.09456932596948624
ACH-000445,0.007184360901768073
ACH-000448,0.15751506039100455
ACH-000450,0.12248166556981865
ACH-000452,0.10486212692193177
ACH-000454,0.024251582928645942
ACH-000458,0.1394583604406955
ACH-000459,0.3725930539383581
ACH-000460,0.10868529252254323
ACH-000461,0.06333546055638818
ACH-000463,0.04664041506975991
ACH-000464,-0.0375031576304654
ACH-000466,0.10767968376579863
ACH-000467,0.09460683642168896
ACH-000468,0.06139357986327563
ACH-000469,0.09862180288048122
ACH-000470,0.08968964141733099
ACH-000471,0.0768887529710741
ACH-000472,0.08915591634190989
ACH-000473,0.09907978536988596
ACH-000475,0.13741159771343858
ACH-000476,0.09882968433520126
ACH-000477,0.032416934363502625
ACH-000479,0.0903220394440205
ACH-000480,-0.033541034340625726
ACH-000481,-0.03324276438332164
ACH-000483,0.14326997833953412
ACH-000484,0.040307077204223586
ACH-000485,0.1635205879890813
ACH-000486,0.15927598722522093
ACH-000487,0.07645636211188754
ACH-000488,0.06501226598393818
ACH-000490,0.12008677019290336
ACH-000491,0.014878401964356937
ACH-000495,-0.04733822091953892
ACH-000496,0.10509767894324637
ACH-000499,0.27012578220755834
ACH-000500,-0.04568303400689705
ACH-000502,0.11422121903454115
ACH-000503,-0.07880433875778176
ACH-000505,0.14866703959020472
ACH-000507,0.13308469702257192
ACH-000510,0.06613509221573888
ACH-000511,0.06459430799118965
ACH-000512,0.0790077882286633
ACH-000516,0.12948642043314984
ACH-000517,0.16014330641525087
ACH-000518,0.19798992917738711
ACH-000520,0.11206919438947474
ACH-000521,0.06319850690862806
ACH-000522,0.06749834078991215
ACH-000524,0.1254053303047438
ACH-000527,0.029016115972876087
ACH-000528,0.0945641518081947
ACH-000537,0.1256105399123182
ACH-000541,0.01941330400195987
ACH-000542,0.1144933246572326
