,CNTD2 (79935)
ACH-000339,-0.16509230728931412
ACH-000341,-0.15113803273771415
ACH-000348,0.022132692600319068
ACH-000350,-0.08978451679665787
ACH-000352,-0.0372588226306511
ACH-000356,-0.07764773683252367
ACH-000361,-0.08773995037897647
ACH-000362,-0.05946515346048421
ACH-000363,-0.1340643750633193
ACH-000364,-0.3188470724904705
ACH-000365,-0.17404973360523174
ACH-000366,-0.21816599868013686
ACH-000368,-0.02994025366006282
ACH-000374,0.08188689583511931
ACH-000375,-0.1123193917842395
ACH-000376,-0.09111400918245494
ACH-000381,0.01288754018494854
ACH-000383,-0.07470985866159452
ACH-000387,-0.10878570746862427
ACH-000389,-0.2029633701354641
ACH-000390,-0.1050266274229253
ACH-000393,0.028038710204446718
ACH-000395,-0.4029140708232719
ACH-000396,-0.24351343973302436
ACH-000397,-0.2387675877742649
ACH-000401,-0.043871587690506135
ACH-000402,0.2091639713857528
ACH-000403,-0.04226215257219333
ACH-000404,-0.1529121054656306
ACH-000406,-0.10961568406722197
ACH-000407,-0.0939084924258884
ACH-000408,-0.08051917722763935
ACH-000410,-0.15614289246898408
ACH-000411,-0.19882944048917925
ACH-000414,-0.07441804994155787
ACH-000415,-0.06587698005399452
ACH-000416,-0.048488965331837545
ACH-000420,-0.07136772839848092
ACH-000421,-0.042927473779938136
ACH-000424,-0.0681904063681741
ACH-000425,-0.015281539325819098
ACH-000426,-0.13385859217100896
ACH-000427,-0.18472746773442586
ACH-000433,-0.3161192573090616
ACH-000435,-0.6943870051432879
ACH-000436,-0.14341462337171687
ACH-000444,-0.23318806761657165
ACH-000445,-0.28202444208932864
ACH-000448,-0.2044141466608785
ACH-000450,-0.24948129468594504
ACH-000452,-0.12549448207259145
ACH-000454,-0.20936000339248825
ACH-000458,-0.07294497234095565
ACH-000459,-0.1519302857595729
ACH-000460,-0.1768145763680916
ACH-000461,0.019759515411606917
ACH-000463,-0.2263116686780457
ACH-000464,0.025290897021287645
ACH-000466,-0.21075359181299166
ACH-000467,-0.09909563553726546
ACH-000468,-0.1398246319637632
ACH-000469,-0.10771746257893014
ACH-000470,0.1834766601319756
ACH-000471,-0.19558362140744132
ACH-000472,-0.16304220386212792
ACH-000473,-0.156246750172785
ACH-000475,-0.0957827405083712
ACH-000476,-0.08006113085126737
ACH-000477,-0.2103609670624416
ACH-000479,-0.16438041453159932
ACH-000480,-0.01581979288062334
ACH-000481,-0.081622316585317
ACH-000483,-0.1921852053178512
ACH-000484,-0.3262242301367925
ACH-000485,-0.1429661931953206
ACH-000486,-0.2923460117886256
ACH-000487,0.0044198222478484045
ACH-000488,-0.0919434859419936
ACH-000490,-0.04719751309080717
ACH-000491,-0.21626546782584904
ACH-000495,-0.10434539088144808
ACH-000496,-0.06363200575078236
ACH-000499,0.08024166596575402
ACH-000500,-0.346501059007007
ACH-000502,-0.09147205677782487
ACH-000503,-0.16196473400664213
ACH-000505,-0.1131428919851156
ACH-000507,-0.08491339359560736
ACH-000510,-0.36162622766104974
ACH-000511,-0.05908050009474807
ACH-000512,-0.2673866152602508
ACH-000516,-0.055465140140621136
ACH-000517,-0.2379364760369086
ACH-000518,-0.1560399349345028
ACH-000520,-0.17361943460070445
ACH-000521,-0.1693754079868264
ACH-000522,-0.10451604580410256
ACH-000524,-0.18653738315235485
ACH-000527,-0.16612931293775438
ACH-000528,-0.14622845079778274
ACH-000537,-0.0972247803316386
ACH-000541,-0.5439556796437196
ACH-000542,-0.08663794991996147
ACH-000544,-0.0048549915953713715
ACH-000545,-0.27363050834815955
ACH-000547,-0.09366828637130374
ACH-000548,-0.1033931155236521
ACH-000549,-0.10477891709479947
ACH-000550,-0.02626005843462609
ACH-000552,-0.11232322971528423
ACH-000556,-0.122469832039212
ACH-000557,-0.1215246543350544
ACH-000569,-0.1686780165588525
ACH-000570,-0.1960429108631352
ACH-000571,-0.10508889264683324
ACH-000573,-0.14366067842019695
ACH-000576,0.05442129068329205
ACH-000579,-0.1462756584910968
ACH-000580,-0.04282552169177053
ACH-000584,-0.22791624966119506
ACH-000585,-0.19456511113235198
ACH-000588,-0.08800646291355776
ACH-000589,-0.06135333328881861
ACH-000591,-0.10258303242074752
ACH-000593,-0.20209674780819975
ACH-000600,0.01052477571255052
ACH-000601,-0.08226604416240113
ACH-000605,-0.14662136965463307
ACH-000606,-0.13177898375377106
ACH-000608,-0.11791056279462166
ACH-000614,-0.0133280844116971
ACH-000616,-0.16308309311637273
ACH-000618,0.049315908864308415
ACH-000619,0.1277664142736246
ACH-000620,-0.13801772149692298
ACH-000621,-0.23973510951066745
ACH-000622,0.0436902192958888
ACH-000623,0.0569128815466674
ACH-000624,-0.14821204460743814
ACH-000627,-0.22485285841917352
ACH-000630,-0.07755713141876541
ACH-000631,-0.21792525781239006
ACH-000632,-0.12850296308957732
ACH-000633,-0.08740395816537114
ACH-000637,-0.24721176001028464
ACH-000638,0.04427401955675477
ACH-000646,-0.095773766182155
ACH-000647,-0.15117465368280986
ACH-000648,0.055667810930885145
ACH-000649,-0.09111499881373293
ACH-000651,-0.12186342532923378
ACH-000652,-0.0025736059626203147
ACH-000653,-0.1337596821150553
ACH-000657,-0.19759884378372428
ACH-000658,-0.14650136721686066
ACH-000661,-0.14124740846854197
ACH-000662,-0.3761909674181453
ACH-000663,-0.12613831048984805
ACH-000665,-0.07095022046462993
ACH-000671,-0.09355452532538347
ACH-000672,-0.2721485421036229
ACH-000673,-0.21938257237361405
ACH-000676,-0.09964747684131292
ACH-000677,-0.0762159848119349
ACH-000681,-0.24779052669772975
ACH-000683,-0.07962253890615963
ACH-000684,-0.013266687739063669
ACH-000688,-0.17522868166753072
ACH-000693,-0.2123267560118821
ACH-000694,-0.1820282289556973
ACH-000695,0.16913815301838275
ACH-000696,-0.1612271014617085
ACH-000697,-0.1938417911209297
ACH-000699,-0.1415052069793622
ACH-000701,-0.19682177774684328
ACH-000706,-0.15952794928750771
ACH-000711,-0.18000365766563806
ACH-000713,-0.1747581523293988
ACH-000714,-0.1252390359750857
ACH-000718,-0.3015547914975137
ACH-000720,-0.12608866809585098
ACH-000721,-0.1468818025170706
ACH-000724,-0.3235673714799421
ACH-000725,-0.21074979380242595
ACH-000732,-0.012675195445031418
ACH-000734,-0.2254099866521921
ACH-000735,-0.1779364556611845
ACH-000736,-0.3186029883350417
ACH-000738,-0.0694467623580599
ACH-000746,-0.15330976993913709
ACH-000747,-0.07420702793115766
ACH-000748,-0.12838297210847036
ACH-000753,-0.032524407127873765
ACH-000756,-0.14839089943451955
ACH-000757,-0.2748130478105327
ACH-000758,-0.16407882931896234
ACH-000760,-0.11383205362868802
ACH-000762,-0.018222922563040686
ACH-000763,-0.014921765957761991
ACH-000764,-0.27056039736066795
ACH-000765,-0.02875201026888439
ACH-000766,-0.09335634287277017
ACH-000767,-0.07971185114816957
ACH-000768,-0.023977813023453504
ACH-000769,-0.14108463990291467
ACH-000770,-0.040543741729635485
ACH-000771,-0.179970696288345
ACH-000773,-0.2094585783497672
ACH-000776,-0.17042689706544395
ACH-000777,-0.3250671251511941
ACH-000778,-0.2079443469557249
ACH-000781,-0.054041082130581945
ACH-000782,-0.008237718587079664
ACH-000783,-0.029132845107409263
ACH-000784,-0.2403777849426132
ACH-000785,-0.08028793621987575
ACH-000787,-0.245177534700318
ACH-000788,-0.11090333416036673
ACH-000791,-0.12141307400340474
ACH-000792,-0.15571058776218166
ACH-000794,-0.0975411188855542
ACH-000796,-0.016978245236617298
ACH-000798,-0.1878528311151535
ACH-000799,-0.07324917397243648
ACH-000800,-0.3161027243858163
ACH-000802,-0.13175212101621733
ACH-000804,-0.19149167419595103
ACH-000805,-0.16370186877095105
ACH-000809,-0.028423666476255913
ACH-000810,0.30994198284422586
ACH-000811,-0.11148212916261588
ACH-000817,0.007879203980950322
ACH-000819,-0.28355884820426164
ACH-000820,0.01586797735443643
ACH-000821,-0.4406689597252997
ACH-000822,-0.1799334196393862
ACH-000823,-0.2229685811184354
ACH-000824,-0.22101030136570574
ACH-000827,-0.20009642549398649
ACH-000829,-0.14034252849184833
ACH-000831,-0.05595832479800842
ACH-000832,-0.04500717425544061
ACH-000833,-0.3658964565871469
ACH-000834,-0.21303962012838207
ACH-000835,-0.2697460976433157
ACH-000836,-0.09089700076467737
ACH-000837,-0.17410230981976502
ACH-000838,-0.1656513719673694
ACH-000839,-0.04523948095885584
ACH-000840,0.07493792005030618
ACH-000841,-0.13980385239076346
ACH-000843,-0.08318312669666443
ACH-000846,-0.028429211921974132
ACH-000847,-0.1757271621335057
ACH-000848,-0.13270056360413968
ACH-000849,0.06596164855421059
ACH-000851,-0.052632472387164585
ACH-000855,-0.1074550534250638
ACH-000856,-0.11824158811063107
ACH-000858,-0.16000546228739596
ACH-000859,-0.0755358998178828
ACH-000861,-0.32595186875161297
ACH-000862,-0.04837617463503694
ACH-000865,-0.2219344993308695
ACH-000866,0.02965407236178215
ACH-000867,-0.12377413561848595
ACH-000869,-0.01662929221130641
ACH-000872,-0.2512472715250817
ACH-000873,0.011466333706489557
ACH-000876,-0.09890293166127616
ACH-000878,-0.22235263216989776
ACH-000880,-0.1426771690345233
ACH-000881,-0.2238754781672549
ACH-000882,-0.005232471153975077
ACH-000884,-0.10821394128636698
ACH-000885,-0.12476147158698772
ACH-000887,-0.1623264046090119
ACH-000889,-0.08513197409342269
ACH-000896,-0.1755029153999075
ACH-000898,-0.2085970956253124
ACH-000900,-0.1172873515789272
ACH-000901,-0.2758475694211253
ACH-000905,-0.03816009202272785
ACH-000906,-0.2606119538740884
ACH-000907,-0.13523087044378868
ACH-000910,-0.011635035848767685
ACH-000911,-0.1854461405181422
ACH-000912,-0.2874064382621388
ACH-000913,-0.18208689643900225
ACH-000915,-0.041790258928746674
ACH-000916,-0.08217857906734846
ACH-000917,-0.17045311484271258
ACH-000920,0.2528111037782114
ACH-000921,-0.2928197518919652
ACH-000924,-0.05108620211544825
ACH-000926,-0.13959756337151147
ACH-000928,-0.28293724460228553
ACH-000929,-0.1961699728581435
ACH-000932,-0.09958757302687896
ACH-000935,-0.2104298955837612
ACH-000936,-0.22289650121735707
ACH-000937,-0.09815625781951122
ACH-000938,-0.1383032884455295
ACH-000939,-0.3993607122911085
ACH-000941,-0.1014267218317184
ACH-000943,-0.13875054230298145
ACH-000946,-0.06807476747263018
ACH-000947,-0.12342443855287008
ACH-000948,-0.14903144656103914
ACH-000950,-0.08348854983792202
ACH-000953,-0.23826342917938556
ACH-000954,-0.4814174457754453
ACH-000957,-0.1483255504004023
ACH-000958,0.021533155644061483
ACH-000960,-0.12293399387485683
ACH-000963,-0.170781832995071
ACH-000968,-0.12152450325195475
ACH-000969,-0.1359194078484995
ACH-000972,-0.18335068829968626
ACH-000973,-0.1446723527515023
ACH-000974,-0.06873022854242458
ACH-000978,-0.22011141847546714
ACH-000984,-0.17738620807565356
ACH-000986,-0.039699182841530616
ACH-000988,-0.1460932287980202
ACH-000993,-0.09236074625281362
ACH-000994,-0.1739046064210527
ACH-000996,0.001715059091251726
ACH-001001,-0.1008327021485994
ACH-001020,-0.039937435054199485
ACH-001028,-0.09163507214778037
ACH-001031,-0.06250222138371425
ACH-001038,-0.04716533222774137
ACH-001048,-0.19198649612200144
ACH-001050,-0.1914730255200089
ACH-001053,-0.09884536330532352
ACH-001054,-0.037545950624114414
ACH-001061,-0.1761926382560624
ACH-001067,-0.1453989630394945
ACH-001075,-0.02958574826143922
ACH-001096,-0.12187057061886687
ACH-001111,-0.1364162744385637
ACH-001119,-0.05577302156550479
ACH-001128,-0.1874274547469463
ACH-001134,-0.17391431835867358
ACH-001151,-0.0951943400960999
ACH-001163,-0.3315445785549855
ACH-001164,-0.1563086731477062
ACH-001183,-0.21272707964596735
ACH-001192,-0.11929202190703632
ACH-001193,0.3323704706840701
ACH-001196,-0.2259685381949415
ACH-001197,-0.07938298487302388
ACH-001205,-0.08873354744635012
ACH-001211,-0.1353757384940984
ACH-001212,-0.30212706295030994
ACH-001228,-0.09458827499106473
ACH-001232,-0.0944071893256871
ACH-001239,-0.03272305807892359
ACH-001270,0.08598934104972189
ACH-001274,-0.18256400640673695
ACH-001275,-0.4191962088382677
ACH-001277,-0.12707237150323453
ACH-001278,-0.20776963546550264
ACH-001280,-0.08354940748398447
ACH-001283,-0.19518121346480366
ACH-001289,-0.2932093503634642
ACH-001300,-0.08471407714462686
ACH-001301,-0.17861984917197862
ACH-001302,-0.08061070092306352
ACH-001306,-0.012377901918293029
ACH-001318,-0.0348321403413831
ACH-001322,-0.26353190798113124
ACH-001328,0.008823801520352895
ACH-001332,-0.22013292280124827
ACH-001336,-0.1009783511903842
ACH-001346,-0.11054844158437516
ACH-001353,-0.21269528877094646
ACH-001354,-0.154658080539608
ACH-001367,-0.1773551053319977
ACH-001368,-0.0640327400030562
ACH-001374,-0.09974619170436502
ACH-001377,-0.1966756532466314
ACH-001380,-0.02895204896743866
ACH-001391,-0.2276865744979152
ACH-001408,-0.21575068546951529
ACH-001430,0.27616745156675626
ACH-001431,-0.16750718472456874
ACH-001450,0.040901321779651716
ACH-001496,0.024972817454508026
ACH-001500,-0.18686423483592435
ACH-001523,-0.11310263522327635
ACH-001532,-0.21528666634175425
ACH-001550,-0.12400394693717692
ACH-001552,-0.13793589214659474
ACH-001554,-0.05738298375356692
ACH-001654,0.009742583258873887
ACH-001735,-0.09759152853385226
ACH-001736,-0.08288257841133702
ACH-001737,0.031021225446175145
ACH-001740,-0.08800549439704497
ACH-001745,-0.11391680549078376
ACH-001765,-0.09660156283616203
