,HSD17B11 (51170)
ACH-000004,-0.20887815181675745
ACH-000005,-0.056978452795738814
ACH-000007,-0.1838009836004489
ACH-000009,-0.17356400274195047
ACH-000011,-0.06213446006123849
ACH-000012,-0.09538806989409222
ACH-000013,0.004447616437012814
ACH-000014,-0.19175355486436346
ACH-000015,-0.1780910888037593
ACH-000017,-0.12133220024720187
ACH-000018,-0.2547492101622084
ACH-000019,-0.2688911828703697
ACH-000021,-0.18241730553037366
ACH-000022,-0.06832085074479045
ACH-000025,-0.11541206877509318
ACH-000028,-0.1423659805608015
ACH-000030,-0.1312899865467762
ACH-000035,-0.15914271547346456
ACH-000036,-0.041661240701378055
ACH-000037,-0.2976574010362316
ACH-000039,-0.2761328422088979
ACH-000040,-0.18458350994803505
ACH-000041,-0.4406343381134008
ACH-000042,-0.07087844691068812
ACH-000045,-0.11100754633504906
ACH-000047,-0.1079124452080132
ACH-000052,-0.3603909920306408
ACH-000053,-0.19598088072694028
ACH-000054,-0.17157241682618748
ACH-000055,-0.41168400727832305
ACH-000060,-0.16381199835064547
ACH-000067,-0.04898413305101705
ACH-000070,-0.13298968212079276
ACH-000075,-0.17634905938453224
ACH-000078,-0.22485402627131887
ACH-000082,-0.2875889583266451
ACH-000085,-0.3458103348081708
ACH-000086,-0.09907544749921253
ACH-000087,-0.31593922400935304
ACH-000092,-0.1322783860894409
ACH-000095,-0.0963439722688406
ACH-000097,-0.1963483890509424
ACH-000098,-0.249871806095751
ACH-000099,-0.21548873501847052
ACH-000108,-0.14369811677147026
ACH-000113,-0.00703377785223347
ACH-000116,-0.1681356936373105
ACH-000118,-0.043520204652311566
ACH-000120,-0.12270087590072574
ACH-000123,-0.25955058636872896
ACH-000127,-0.2176456017215969
ACH-000128,-0.1810897375736496
ACH-000132,-0.2767438144576744
ACH-000133,-0.10527348690287293
ACH-000137,-0.2183758979356135
ACH-000138,-0.0653841270139658
ACH-000142,-0.055345136001506
ACH-000143,-0.2435572589225476
ACH-000146,-0.07275020202880683
ACH-000148,-0.1284488667050717
ACH-000150,0.07324183389014703
ACH-000152,-0.2574017760420442
ACH-000153,-0.011183467335187972
ACH-000159,-0.15306343481707824
ACH-000160,-0.2745659164636775
ACH-000163,-0.14450090291173004
ACH-000167,-0.3409994793649833
ACH-000168,-0.38633852614251735
ACH-000169,-0.14792268257435873
ACH-000178,-0.12062884116945832
ACH-000183,0.037564256726591125
ACH-000188,-0.2355883877358502
ACH-000189,-0.07746236444776536
ACH-000190,-0.3144319037023888
ACH-000198,-0.16681119727272736
ACH-000203,-0.5073945708223568
ACH-000204,-0.1738056927514044
ACH-000206,0.08874075056100976
ACH-000207,-0.01538004231978816
ACH-000208,-0.2883322020857266
ACH-000210,-0.2689539235786889
ACH-000211,-0.11065460945006554
ACH-000215,-0.2053788746520648
ACH-000221,0.0802704906517234
ACH-000222,-0.026987488578444747
ACH-000223,-0.20034096141362012
ACH-000226,-0.2370360271050502
ACH-000227,-0.12383270918784825
ACH-000228,-0.16664752410416647
ACH-000231,-0.074848440111746
ACH-000232,-0.1832500016538932
ACH-000233,-0.06857225494214109
ACH-000234,-0.19310825911423546
ACH-000235,-0.12771166438564974
ACH-000237,-0.22110765979487587
ACH-000238,-0.1142998427494983
ACH-000242,0.21190620692906556
ACH-000243,-0.09673926780833496
ACH-000244,-0.3498556286848039
ACH-000246,-0.17116072833610324
ACH-000248,0.027960087116817245
ACH-000250,-0.17358833348361402
ACH-000251,0.015356815563722512
ACH-000252,-0.3034471681635145
ACH-000253,-0.2350335921258514
ACH-000255,-0.13312996932565435
ACH-000256,-0.07576820185731939
ACH-000257,-0.23805232248428854
ACH-000258,-0.30954391818809274
ACH-000259,-0.13367847064301067
ACH-000260,-0.2629847931832968
ACH-000261,-0.16740980427958074
ACH-000262,0.145770458882892
ACH-000263,0.05776253581827472
ACH-000264,-0.20491673441518235
ACH-000265,-0.23041285304651304
