,TCHP (84260)
ACH-000004,-0.104834204661549
ACH-000005,-0.3121112180187981
ACH-000007,-0.0802288140372154
ACH-000009,-0.05307129160348769
ACH-000011,-0.1740854539847445
ACH-000012,-0.064008928866124
ACH-000013,-0.06096108288756049
ACH-000014,0.10338015481239583
ACH-000015,-0.02529607398833884
ACH-000017,-0.0808469128376457
ACH-000018,0.0795374764925056
ACH-000019,-0.0580550214925939
ACH-000021,-0.07722337345170954
ACH-000022,0.023190723421742214
ACH-000025,-0.005877136003245767
ACH-000028,0.03202822430195027
ACH-000030,0.03700950500695012
ACH-000035,0.16967616019917678
ACH-000036,0.004393646444982692
ACH-000037,-0.03896671045258303
ACH-000039,-0.11900095233669535
ACH-000040,-0.25350879919743313
ACH-000041,-0.2196499970258872
ACH-000042,-0.06680906341261797
ACH-000045,-0.12271860178687752
ACH-000047,0.03554328838307081
ACH-000052,-0.16966889738492566
ACH-000053,0.0002823310762643654
ACH-000054,-0.13107841355556185
ACH-000055,-0.02576827980096704
ACH-000060,-0.033500207266169604
ACH-000067,-0.24734558424122666
ACH-000070,0.1084001793957791
ACH-000075,-0.15936644730176344
ACH-000078,-0.173400798803445
ACH-000082,-0.2807421391134201
ACH-000085,-0.1227652768435853
ACH-000086,-0.09741656849765797
ACH-000087,0.31563185088822193
ACH-000092,-0.10618585618696988
ACH-000095,-0.11022877978799098
ACH-000097,-0.031158358668533018
ACH-000098,-0.13243138658512674
ACH-000099,-0.01976365886489843
ACH-000108,-0.04404006407454942
ACH-000113,0.0814563687413502
ACH-000116,-0.12380418609435473
ACH-000118,-0.07431647277627254
ACH-000120,1.8475174905943094e-05
ACH-000123,0.013490443667111836
ACH-000127,0.04484314268289172
ACH-000128,0.08057930276890864
ACH-000132,0.05105171982339945
ACH-000133,-0.03205313036688918
ACH-000137,-0.0869423713787587
ACH-000138,-0.01808374911055804
ACH-000142,-0.043813885282155934
ACH-000143,-0.048505559207651115
ACH-000146,-0.11689792407002715
ACH-000148,-0.0880214029313292
ACH-000150,-0.23653618293240625
ACH-000152,-0.08954974926565654
ACH-000153,0.11080170246589556
ACH-000159,-0.06923998250090607
ACH-000160,0.0997664811150272
ACH-000163,-0.08335791195827898
ACH-000167,-0.2399542142967856
ACH-000168,0.14294121591297387
ACH-000169,-0.0578088395043219
ACH-000178,-0.0725781718137094
ACH-000183,-0.0914239345272392
ACH-000188,-0.2855488134784221
ACH-000189,-0.023671016491370763
ACH-000190,-0.04187021189729268
ACH-000198,-0.11427576588184825
ACH-000203,0.461572199768123
ACH-000204,0.147951592067734
ACH-000206,-0.10871132511333743
ACH-000207,-0.04730092133557836
