,BEAN1 (146227)
ACH-000004,-0.13773958427227934
ACH-000005,-0.12015572173257168
ACH-000007,-0.04352502813048165
ACH-000009,-0.08041027392432085
ACH-000011,-0.1585175991223067
ACH-000012,-0.11555393533537607
ACH-000013,-0.07668678799660596
ACH-000014,-0.10761443821156276
ACH-000015,0.07567729864022245
ACH-000017,-0.13964126051759396
ACH-000018,0.03975807676814872
ACH-000019,0.06583432891736317
ACH-000021,-0.09093201748951364
ACH-000022,-0.18522256607723991
ACH-000025,-0.13451609622073296
ACH-000028,0.030749685271612558
ACH-000030,-0.110881303254863
ACH-000035,0.045084515132393733
ACH-000036,-0.0005928367336391359
ACH-000037,-0.2624841289442852
ACH-000039,-0.17766437035469876
ACH-000040,-0.044142377373467365
ACH-000041,-0.130379233678001
ACH-000042,-0.13888815470851767
ACH-000045,-0.060934902536233224
ACH-000047,0.0767991531947577
ACH-000052,0.09459691490233008
ACH-000053,-0.14800523786418684
ACH-000054,-0.12012939419046514
ACH-000055,-0.14499482602144345
ACH-000060,-0.07404647958745507
ACH-000067,0.0095471725716098
ACH-000070,0.0680661877200128
ACH-000075,0.05529352044917079
ACH-000078,-0.021988103112551786
ACH-000082,-0.1767951692471323
ACH-000085,0.05583488475674507
ACH-000086,-0.038166189783582535
ACH-000087,0.11559044275964507
ACH-000092,-0.08508795997858039
ACH-000095,-0.062252435359277984
ACH-000097,-0.06386028266283902
ACH-000098,-0.21299257751057146
ACH-000099,-0.05942367583911714
ACH-000108,-0.033937122567
ACH-000113,-0.0636694366721954
ACH-000116,0.010708223780017937
ACH-000118,-0.12278926832561915
ACH-000120,-0.2007824385961202
ACH-000123,0.03968054658959557
ACH-000127,-0.10082126833427768
ACH-000128,3.833021891609421e-05
ACH-000132,-0.06120883468744825
ACH-000133,-0.16384247765013282
ACH-000137,-0.030518007233155058
ACH-000138,-0.09947159734449906
ACH-000142,-0.17637824411069078
ACH-000143,-0.0515998721793504
ACH-000146,-0.11228162283630527
ACH-000148,-0.11089062339207932
ACH-000150,-0.0438845621930793
ACH-000152,0.0016683027526230806
ACH-000153,-0.19362417137991614
ACH-000159,-0.13937022459238127
ACH-000160,-0.09526545943465677
ACH-000163,-0.0942427805348857
ACH-000167,0.010626207359047795
ACH-000168,-0.02290069775214689
ACH-000169,-0.06787868539416153
ACH-000178,-0.08504427925124751
ACH-000183,-0.1129162559678852
ACH-000188,-0.11304357153446945
ACH-000189,0.07065270978081774
ACH-000190,0.006536688623443491
ACH-000198,-0.10472732508074592
ACH-000203,-0.3669980287624551
ACH-000204,-0.16995251361781086
ACH-000206,-0.3434271100806375
ACH-000207,-0.033568340624277035
ACH-000208,0.02169203361480514
ACH-000210,0.03403699808165412
ACH-000211,-0.07341267679078563
ACH-000215,-0.2269277139301442
ACH-000221,-0.09306512116234557
ACH-000222,-0.27397409478049384
ACH-000223,-0.03842336933984688
ACH-000226,-0.22342488579303127
ACH-000227,-0.1965349780323208
ACH-000228,-0.02354314425740123
ACH-000231,-0.13484425566280328
ACH-000232,-0.10442916196180392
ACH-000233,-0.05502559465697053
ACH-000234,0.04675119197668932
ACH-000235,-0.13197735033660327
ACH-000237,-0.036410605479612224
ACH-000238,-0.04898409922847741
ACH-000242,0.1776187163055772
ACH-000243,-0.12088063972803945
ACH-000244,-0.3140604908603337
ACH-000246,0.0046796958386910534
ACH-000248,-0.053856973951278
ACH-000250,-0.150675026471086
ACH-000251,-0.011340738124353513
ACH-000252,-0.14893372398104265
ACH-000253,-0.08108934156406164
ACH-000255,-0.01449180464791626
ACH-000256,-0.13225413766498656
ACH-000257,0.03125618738155112
ACH-000258,-0.28222053525598634
ACH-000259,-0.1271652417221584
ACH-000260,-0.1061269468813124
ACH-000261,-0.05867258920205998
ACH-000262,-0.05173238717530114
ACH-000263,0.12213965244214413
ACH-000264,-0.12010112039396036
ACH-000265,0.11733215333699565
ACH-000266,-0.15204881517795182
ACH-000272,-0.01164544572427259
ACH-000274,-0.10019394123917222
ACH-000277,0.05407198163026165
ACH-000278,-0.011815173777753315
ACH-000279,-0.09907791330156893
ACH-000280,-0.05062360657601035
ACH-000281,-0.16075735919257314
ACH-000288,-0.2219395365976765
ACH-000291,-0.034413095519456594
ACH-000293,0.041011082898237836
ACH-000294,-0.06490177425646416
ACH-000295,0.031479154984203964
ACH-000296,-0.04161184398294799
ACH-000302,-0.09190869370804193
ACH-000304,-0.0011787070433578464
ACH-000307,-0.07401188926888172
ACH-000308,-0.085428609506404
ACH-000310,-0.1416147723120245
ACH-000311,-0.1805456295325699
ACH-000312,-0.034739206485088533
ACH-000315,0.06768795277847119
ACH-000316,-0.11604434498268393
ACH-000317,0.0629111242296221
ACH-000318,0.0863120301594744
ACH-000319,-0.13136352600555304
ACH-000320,-0.20340249851638956
ACH-000322,-0.09363310361076886
ACH-000323,-0.01755825849727967
ACH-000324,-0.024234026381621997
ACH-000329,-0.0991213475080332
ACH-000330,-0.02560523686302973
ACH-000331,-0.026215686191374984
ACH-000332,-0.07847549002859917
ACH-000334,-0.12303082816778052
ACH-000335,-0.2078451275800422
ACH-000336,0.10998784606433812
ACH-000337,-0.04323699167613792
ACH-000338,-0.8432856345789582
ACH-000339,-0.0632350867358699
ACH-000341,-0.3052490097879691
ACH-000348,-0.11652200464141554
ACH-000350,0.019270272952389384
ACH-000352,-0.1122353691031238
ACH-000356,-0.3216780534900659
ACH-000361,-0.10625206177699968
ACH-000362,-0.1323645065011727
ACH-000363,-0.07749330533860614
ACH-000364,-0.07921246113806682
ACH-000365,-0.08789783690719206
ACH-000366,-0.1635158143193196
ACH-000368,0.017757932689232425
ACH-000374,-0.002534430857534954
ACH-000375,-0.10764752989550183
ACH-000376,-0.20175046855012016
ACH-000381,0.0006577709359400872
ACH-000383,-0.18652965944164693
ACH-000387,-0.07836911037821598
ACH-000389,-0.025605255727969182
ACH-000390,-0.2066565261570736
ACH-000393,-0.028018650698635888
ACH-000395,-0.0728395010796456
ACH-000396,-0.2679207833702946
ACH-000397,-0.1811868448324834
ACH-000401,-0.05890023988222525
ACH-000402,-0.4601833784501965
ACH-000403,-0.12120304402230225
ACH-000404,0.17541008961074492
ACH-000406,-0.13860956468624314
ACH-000407,-0.10553093476012364
ACH-000408,-0.19405222555509244
ACH-000410,-0.04946364045258757
ACH-000411,0.04367142060715613
ACH-000414,-0.15588174888589829
ACH-000415,-0.05069375157287053
ACH-000416,-0.2213982991380283
ACH-000420,-0.12238392152706015
ACH-000421,-0.07607463205550559
ACH-000424,0.11076486552456996
ACH-000425,-0.05560079552642134
ACH-000426,-0.15045187497953355
ACH-000427,-0.048309340107449784
ACH-000433,-0.323226259115838
ACH-000435,-0.2524717347256143
ACH-000436,-0.10045550046501446
ACH-000444,-0.03189880171796027
ACH-000445,-0.11385815680069752
ACH-000448,-0.16256013106801034
ACH-000450,-0.15059237435965514
ACH-000452,-0.0007783119747204662
ACH-000454,-0.13848466601556358
ACH-000458,0.0036605105797297218
ACH-000459,-0.06463790460606526
ACH-000460,-0.047393054229502164
ACH-000461,-0.14067389185437396
ACH-000463,-0.1386533816767338
ACH-000464,-0.256392764200483
ACH-000466,-0.0201113094023118
ACH-000467,-0.1603013553322118
ACH-000468,-0.15902454693344445
ACH-000469,-0.13601094488602586
ACH-000470,-0.1588883376260577
ACH-000471,-0.049856839367523366
ACH-000472,-0.029620482166574036
ACH-000473,-0.03664638158146806
ACH-000475,-0.14250090908025467
ACH-000476,-0.07650374105647972
ACH-000477,-0.028146525192506884
ACH-000479,-0.257609497916576
ACH-000480,-0.015074937021388185
ACH-000481,-0.07626710422429847
ACH-000483,-0.1240712167553923
ACH-000484,-0.010144813844846298
ACH-000485,-0.1501105754689772
ACH-000486,0.016841426706898137
ACH-000487,-0.1014959575986404
ACH-000488,-0.0171913625601934
ACH-000490,-0.03254861065953055
ACH-000491,-0.1797729480372581
ACH-000495,0.0025544616565955965
ACH-000496,-0.2969673950312731
ACH-000499,-0.1960046178351392
ACH-000500,-0.3254888693170073
ACH-000502,-0.16138361802042198
ACH-000503,0.03643391650872111
ACH-000505,-0.1614722951461622
ACH-000507,-0.12500304893587375
ACH-000510,-0.08738351024061862
ACH-000511,-0.09127185691680358
ACH-000512,-0.059346635871745164
ACH-000516,-0.23274831389477166
ACH-000517,-0.18157328801366907
ACH-000518,-0.1430254767992975
ACH-000520,-0.11938414891824703
ACH-000521,-0.03032978450367332
ACH-000522,-0.13325393837683516
ACH-000524,-0.14658421581567266
ACH-000527,-0.045466107719798914
ACH-000528,-0.08769267611120915
ACH-000537,-0.006247402291084017
ACH-000541,-0.12851908508399032
ACH-000542,-0.06527408481619909
ACH-000544,-0.1826061660780306
ACH-000545,-0.03846372596810052
ACH-000547,0.04074114294281905
ACH-000548,-0.2784926658737463
ACH-000549,-0.15636086905420854
ACH-000550,-0.28773721516207273
ACH-000552,-0.018745988317853148
ACH-000556,-0.2388349841614713
ACH-000557,-0.14958826664761926
ACH-000569,-0.16296845276960845
ACH-000570,-0.025285715880037446
ACH-000571,-0.12731394342610322
ACH-000573,-0.08801986857950225
ACH-000576,-0.09923907341542476
ACH-000579,0.019202813612607
ACH-000580,-0.09325883324145516
ACH-000584,-0.06828558804651053
ACH-000585,-0.1097185008529638
ACH-000588,-0.08611467271950034
ACH-000589,-0.15007535692140278
ACH-000591,-0.30064793126683115
ACH-000593,-0.1533225218456608
ACH-000600,-0.11282356525607598
ACH-000601,-0.1246936454843627
ACH-000605,-0.1377247167460404
ACH-000606,-0.01341632757099965
ACH-000608,-0.1325924770516159
ACH-000614,-0.09617783731164196
ACH-000616,-0.08674085146583035
ACH-000618,-0.10805344818799896
ACH-000619,0.038696962768034616
ACH-000620,-0.00047091488720384626
