,SCAF1 (58506)
ACH-000004,-0.2578318660237908
ACH-000005,-0.0863627216680496
ACH-000007,-0.018442616085887518
ACH-000009,-0.2439972510819129
ACH-000011,0.041051792581993186
ACH-000012,-0.14640562220626113
ACH-000013,-0.14657120845092753
ACH-000014,-0.2475089472050993
ACH-000015,-0.19586059361178326
ACH-000017,0.09467716740266363
ACH-000018,-0.20165031280273496
ACH-000019,-0.1767536576459919
ACH-000021,-0.005881692579356651
ACH-000022,-0.15622550701149684
ACH-000025,-0.10332214803132844
ACH-000028,-0.11077761593190752
ACH-000030,-0.08277567672035775
ACH-000035,-0.2751525191360784
ACH-000036,-0.3042101828791948
ACH-000037,0.13212401115356726
ACH-000039,-0.132300701982501
ACH-000040,-0.0373710455808792
ACH-000041,-0.1901420669593275
ACH-000042,-0.013864095828476336
ACH-000045,-0.2058593155033104
ACH-000047,0.21377435249034
ACH-000052,-0.13499894992865075
ACH-000053,-0.06768113760336647
ACH-000054,-0.10709862990870182
ACH-000055,-0.2728248032853285
ACH-000060,-0.04630227493550207
ACH-000067,0.006739952193379225
ACH-000070,-0.1893409894733504
ACH-000075,-0.1332780927661785
ACH-000078,-0.2763462320904047
ACH-000082,-0.062275119132108675
ACH-000085,-0.02636571958421669
ACH-000086,-0.2311712777332103
ACH-000087,-0.13231432350246258
ACH-000092,-0.20558869844486247
ACH-000095,0.114689458369241
ACH-000097,-0.19469658065466186
ACH-000098,-0.004637821097676516
ACH-000099,-0.4235998867327977
ACH-000108,-0.037564532255863585
ACH-000113,-0.34078246443708693
ACH-000116,-0.19932056444629245
ACH-000118,-0.09294371709380073
ACH-000120,-0.037845738860584906
ACH-000123,-0.1814332297266548
ACH-000127,0.012618325864196792
ACH-000128,-0.1351507427763987
ACH-000132,0.0873948527648045
ACH-000133,-0.052546827153052124
ACH-000137,-0.2996673269678425
ACH-000138,-0.25714317551600946
ACH-000142,-0.10387320290125963
ACH-000143,-0.2851591172358998
ACH-000146,-0.17404986897356226
ACH-000148,0.013968891422073469
ACH-000150,0.0337674452683127
ACH-000152,0.12637824612406665
ACH-000153,-0.2669758526012756
ACH-000159,0.0750996433180699
ACH-000160,0.046464577988556466
ACH-000163,-0.12082946863991315
ACH-000167,0.2551958926680922
ACH-000168,0.12256690921916973
ACH-000169,0.04628227669690437
ACH-000178,-0.10924523710124444
ACH-000183,-0.2432627114643089
ACH-000188,-0.1796925038462623
ACH-000189,-0.02833079966818175
ACH-000190,-0.17666150902035258
ACH-000198,-0.27252436555249065
ACH-000203,-0.07567813044619283
ACH-000204,-0.421555694692174
ACH-000206,0.15312316822929528
ACH-000207,-0.09174526580630893
ACH-000208,-0.19360650929364773
ACH-000210,0.050687068723926414
ACH-000211,-0.1309118342639801
ACH-000215,-0.05128533834433988
ACH-000221,-0.3196599582014849
ACH-000222,0.0019176114214616289
ACH-000223,-0.040021706599931116
ACH-000226,-0.030268447305765143
ACH-000227,-0.24024419026457144
ACH-000228,-0.4330895150966515
ACH-000231,-0.10304049164090803
ACH-000232,0.09069058082617693
ACH-000233,0.0247410580469725
ACH-000234,-0.13991146397507118
ACH-000235,-0.1433004768999013
ACH-000237,-0.0012884422777101722
ACH-000238,0.08010485307956343
ACH-000242,0.20009139091099934
ACH-000243,-0.023186484484016917
ACH-000244,-0.3539998683114828
ACH-000246,-0.0660235100247429
ACH-000248,-0.1505047029074053
ACH-000250,-0.03153132928708273
ACH-000251,-0.1856519519548313
ACH-000252,0.003159976599336027
ACH-000253,-0.042046767277227164
ACH-000255,-0.12751995793238358
ACH-000256,-0.06561769288279155
ACH-000257,-0.09843019237916906
ACH-000258,0.09369637273220396
ACH-000259,-0.1482256307457934
ACH-000260,-0.013020963125873041
ACH-000261,-0.1291225392530117
ACH-000262,0.0034370767011241434
ACH-000263,0.01878373669536883
ACH-000264,-0.1627886580493149
ACH-000265,-0.012839819724329113
ACH-000266,-0.11870955315425305
ACH-000272,0.005060996999944172
ACH-000274,-0.11692942679553812
ACH-000277,0.2635858347636674
ACH-000278,-0.06967836122213819
ACH-000279,0.00837911326615063
ACH-000280,-0.220579139664323
ACH-000281,-0.1527534012992825
ACH-000288,0.05225345603476413
ACH-000291,-0.1643120552611355
ACH-000293,-0.16753401245353314
ACH-000294,-0.18009830355069767
ACH-000295,-0.15131332919764115
ACH-000296,0.003216685671636909
ACH-000302,-0.010775531530478466
ACH-000304,0.0213154374162782
ACH-000307,0.0905789729639392
ACH-000308,-0.06988999340887829
ACH-000310,-0.09856410736823414
ACH-000311,-0.08599167156416951
ACH-000312,-0.03815087400355501
ACH-000315,-0.4054544908433686
ACH-000316,-0.10877628976017344
ACH-000317,0.0890677386125817
ACH-000318,-0.22764384474659555
ACH-000319,-0.2066073626378669
ACH-000320,0.1313130106849079
ACH-000322,-0.011937489483805713
ACH-000323,-0.18281595730489064
ACH-000324,0.040825048350413035
ACH-000329,-0.046518713685290265
ACH-000330,-0.2974760972642451
ACH-000331,-0.09061249377364083
ACH-000332,-0.1184579987436722
ACH-000334,-0.2431151662524551
ACH-000335,-0.22303557964661305
ACH-000336,-0.3550712960956056
ACH-000337,-0.042143138911162906
ACH-000338,0.006603718818585349
ACH-000339,-0.1317504040879745
ACH-000341,-0.0858932005092174
ACH-000348,-0.10874910924319492
ACH-000350,-0.17769949680386254
ACH-000352,-0.16778073722211675
ACH-000356,-0.2178725805295776
ACH-000361,0.11510059825472965
ACH-000362,0.04909104210644714
ACH-000363,-0.5322765747058237
ACH-000364,-0.16448460805452111
ACH-000365,-0.30073861555704506
ACH-000366,0.12651020969312987
ACH-000368,-0.02640677277333892
ACH-000374,-0.09095962368946857
ACH-000375,-0.1007840636796608
ACH-000376,0.025750669690656283
ACH-000381,-0.18769908397518176
ACH-000383,-0.2390295517901793
ACH-000387,-0.16878270788438166
ACH-000389,-0.10032156406115754
ACH-000390,-0.1841595829390629
ACH-000393,-0.06646685559296962
ACH-000395,-0.36671187045276826
ACH-000396,0.017563197141067518
ACH-000397,-0.18760993110849586
ACH-000401,-0.20640423274315794
ACH-000402,-0.18313336622394769
ACH-000403,-0.07861831081684471
ACH-000404,0.01453236191135258
ACH-000406,-0.026390552294086447
ACH-000407,0.16204177819559307
ACH-000408,-0.09668111630847956
ACH-000410,-0.27019264238220103
ACH-000411,-0.0680507713399777
ACH-000414,-0.2511845874042084
ACH-000415,-0.12667598505579955
ACH-000416,0.029675903250932837
ACH-000420,-0.1366392050719455
ACH-000421,-0.1139331461912059
ACH-000424,0.008074598762143491
ACH-000425,-0.03643868188754406
ACH-000426,-0.22690377238576656
ACH-000427,-0.08017418858933492
ACH-000433,-0.16449975209555126
