,HOMER2 (9455)
ACH-000004,-0.2704266297489309
ACH-000005,0.013438286330649885
ACH-000007,-0.21487893511667028
ACH-000009,-0.15781577254985674
ACH-000011,-0.05562420050607245
ACH-000012,-0.13082573743783654
ACH-000013,-0.12253789316707532
ACH-000014,-0.20854499158713996
ACH-000015,-0.11023728189613824
ACH-000017,-0.0551911110243094
ACH-000018,-0.020432823713978133
ACH-000019,-0.03324541047464965
ACH-000021,-0.013817766185140336
ACH-000022,-0.2472456934002705
ACH-000025,-0.046816887838051206
ACH-000028,-0.1244347799810006
ACH-000030,-0.03918046887643899
ACH-000035,-0.07638416830811642
ACH-000036,0.05831223894449649
ACH-000037,-0.12116261528553125
ACH-000039,-0.16050249842601375
ACH-000040,-0.0882060183792885
ACH-000041,-0.13030134005431815
ACH-000042,-0.24145937007232204
ACH-000045,-0.09354108555572896
ACH-000047,-0.12586803554750306
ACH-000052,0.05328239236144023
ACH-000053,-0.10077655939995099
ACH-000054,-0.01899120254991186
ACH-000055,-0.04838115973381996
ACH-000060,-0.051263932128681085
ACH-000067,-0.2088961639706702
ACH-000070,-0.07811279520334903
ACH-000075,0.09682732458258796
ACH-000078,-0.14862558527929112
ACH-000082,-0.03211299209048868
ACH-000085,-0.06768203771864932
ACH-000086,0.029246128471980836
ACH-000087,0.013547301218698607
ACH-000092,-0.10625252906032616
ACH-000095,-0.19262774705491853
ACH-000097,-0.17222697598393533
ACH-000098,-0.16984836706344614
ACH-000099,-0.19734366742311316
ACH-000108,0.007006768211304058
ACH-000113,-0.07451477768894578
ACH-000116,-0.06639447980844836
ACH-000118,0.0647456143839041
ACH-000120,0.0489167618157705
ACH-000123,-0.04810245308105622
ACH-000127,-0.10535450086000693
ACH-000128,-0.090376854787031
ACH-000132,-0.15220850443096864
ACH-000133,-0.1461907452860488
ACH-000137,0.02001526873644341
ACH-000138,-0.12963603818468433
ACH-000142,-0.0440833355314497
ACH-000143,-0.15649979704849076
ACH-000146,-0.19611097221126564
ACH-000148,-0.06285550289168604
ACH-000150,-0.15004228168330944
ACH-000152,-0.07900574151818678
ACH-000153,-0.059041268793206016
ACH-000159,-0.08663210813601938
ACH-000160,-0.1662261298165377
ACH-000163,-0.08275099877021445
ACH-000167,-0.2877050792642037
ACH-000168,-0.1655561855060699
ACH-000169,-0.08847173746325866
ACH-000178,-0.14942962283485306
ACH-000183,-0.01961618461771679
ACH-000188,0.050858472966518686
ACH-000189,0.0452938898913827
ACH-000190,-0.11663583134493953
ACH-000198,-0.17117179612685188
ACH-000203,-0.3605276261656571
ACH-000204,-0.3406031279192469
ACH-000206,-0.2874242382283109
ACH-000207,0.04468149756184291
ACH-000208,-0.027177566232587057
ACH-000210,-0.028021844853701457
ACH-000211,-0.14066450111695986
ACH-000215,-0.03662915591938103
ACH-000221,-0.15800386599780275
ACH-000222,-0.04686457196649088
ACH-000223,-0.07897752483902963
ACH-000226,0.08587368977342683
ACH-000227,-0.11521287837328932
ACH-000228,0.012777962343120113
ACH-000231,-0.07854558351263823
ACH-000232,-0.15654663309013014
ACH-000233,-0.05691026140531319
ACH-000234,-0.11349302477706967
ACH-000235,-0.16472557751085262
ACH-000237,-0.02901552108631577
ACH-000238,-0.18101571090519228
ACH-000242,-0.09133689399682317
ACH-000243,-0.05771739369469736
ACH-000244,-0.16057747972350586
ACH-000246,0.030924103831010175
ACH-000248,-0.08071805736861523
ACH-000250,-0.06390081204439227
ACH-000251,-0.02819927271729679
ACH-000252,-0.05960853520187771
ACH-000253,-0.1061511995573864
ACH-000255,-0.08833242257642203
ACH-000256,-0.06578684846312442
ACH-000257,-0.16065656752880614
ACH-000258,0.032110153496359865
ACH-000259,-0.017905909465345645
ACH-000260,-0.16481427848457805
ACH-000261,-0.14039068330135573
ACH-000262,-0.02955785355706067
ACH-000263,-0.2840838217144133
ACH-000264,-0.08161429528743111
ACH-000265,-0.1405172985175024
ACH-000266,-0.11881477583483928
ACH-000272,-0.09596910297853216
ACH-000274,-0.15548455028677116
ACH-000277,-0.05381838401798168
ACH-000278,-0.012675993710641141
ACH-000279,-0.23573424122712744
ACH-000280,-0.0762128013625875
ACH-000281,-0.448872715633865
ACH-000288,-0.1237502627723992
ACH-000291,-0.2324210523012397
ACH-000293,-0.11851870710223232
ACH-000294,-0.1028527405305568
ACH-000295,-0.18356727975562656
ACH-000296,-0.15179325358559592
ACH-000302,-0.11280823017613302
ACH-000304,0.04508207629071015
ACH-000307,-0.2432785043528825
ACH-000308,-0.22075645024122725
ACH-000310,-0.18480473360615612
ACH-000311,-0.1510303253368169
ACH-000312,-0.1561386333594606
ACH-000315,-0.10555744125455664
ACH-000316,-0.11821340917553864
ACH-000317,-0.160053978659806
ACH-000318,-0.016430705098042533
ACH-000319,-0.12739130772999066
ACH-000320,-0.06134552451172591
ACH-000322,-0.0328180611643325
ACH-000323,-0.03141973803409482
ACH-000324,-0.06886286329792159
ACH-000329,-0.07909910544159142
ACH-000330,-0.11733349743928158
ACH-000331,0.011189849454981441
ACH-000332,-0.1708226086094351
ACH-000334,0.06907946795006648
ACH-000335,-0.14403114695624908
ACH-000336,-0.3041271789253293
ACH-000337,0.0542498504355478
ACH-000338,0.3034808031408811
ACH-000339,-0.10482578976984414
ACH-000341,0.13323317200339888
ACH-000348,-0.15010379457730405
ACH-000350,-0.3062637772656673
ACH-000352,-0.1141199936609003
ACH-000356,-0.12765414993880175
ACH-000361,-0.1489423746749209
ACH-000362,-0.13029809419291688
ACH-000363,-0.08006011672527859
ACH-000364,-0.02391369116228768
ACH-000365,-0.1313501023733472
ACH-000366,-0.1638565740237317
ACH-000368,-0.10038234434009008
ACH-000374,0.027663008192896767
ACH-000375,-0.037262912428911686
ACH-000376,-0.09429968519119623
ACH-000381,-0.19717997320767874
ACH-000383,-0.18352552970657046
