,PLK3 (1263)
ACH-000004,-0.07284571981093849
ACH-000005,-0.08372361513199186
ACH-000007,0.15537984447780182
ACH-000009,-0.2215576880957904
ACH-000011,-0.15469424999539874
ACH-000012,-0.08081235449285078
ACH-000013,-0.04242809292136125
ACH-000014,0.10891009965891724
ACH-000015,-0.002733164719066639
ACH-000017,-0.1284156760310455
ACH-000018,0.10254673923257672
ACH-000019,0.1685623378223766
ACH-000021,-7.715729562770957e-05
ACH-000022,-0.04926180929414109
ACH-000025,-0.02761280424139973
ACH-000028,-0.008909939044232991
ACH-000030,-0.12369311709138385
ACH-000035,-0.15412068384888974
ACH-000036,-0.043915294984416486
ACH-000037,0.15571157499633628
ACH-000039,0.11529996263140073
ACH-000040,0.0021623709933570466
ACH-000041,-0.01356980825187267
ACH-000042,0.028912954045541187
ACH-000045,-0.006175469368227383
ACH-000047,0.051137246236981564
ACH-000052,0.11668254842361007
ACH-000053,0.05775276657096354
ACH-000054,0.12456449286115245
ACH-000055,-0.13265212365593054
ACH-000060,-0.009517859843073238
ACH-000067,0.1026561105303032
ACH-000070,-0.023702771575148617
ACH-000075,0.054022802685659344
ACH-000078,0.03697226024869175
ACH-000082,-0.004815355456651689
ACH-000085,0.2114874913957581
ACH-000086,0.08419844092759612
ACH-000087,0.07662532041073042
ACH-000092,-0.007590562204231473
ACH-000095,0.0015971104059654313
ACH-000097,0.037106589983431394
ACH-000098,-0.09526494948173582
ACH-000099,0.04943921765923336
ACH-000108,0.05588430462254326
ACH-000113,0.1431917913450925
ACH-000116,0.010247083158719708
ACH-000118,-0.04067114222671378
ACH-000120,0.06113178091952305
ACH-000123,-0.08860073725487133
ACH-000127,0.07998964890977941
ACH-000128,-0.00711386429967975
ACH-000132,-0.07495947317425622
ACH-000133,-0.11826734891613963
ACH-000137,0.04287828805206044
ACH-000138,0.1771977505343241
ACH-000142,0.09337523285107197
ACH-000143,0.02610617625309359
ACH-000146,0.0008140588993742473
ACH-000148,-0.05547004034102895
ACH-000150,-0.05300121457862265
ACH-000152,0.017251732985259314
ACH-000153,0.010616977901305802
ACH-000159,-0.06919879558205354
ACH-000160,-0.1155701668266565
ACH-000163,0.08652627120146357
ACH-000167,0.006052291834615638
ACH-000168,-0.058586499906956614
ACH-000169,0.025885817657319808
ACH-000178,0.019634980907610015
ACH-000183,-0.04314390888823357
ACH-000188,-0.05689309437462334
ACH-000189,-0.32269052129022313
ACH-000190,-0.11040498932539887
ACH-000198,0.056683832738861635
ACH-000203,0.029113783926574436
ACH-000204,-0.1654498706334557
ACH-000206,-0.3542233480592629
ACH-000207,0.021856026708765748
ACH-000208,-0.3303644168499298
ACH-000210,0.3158175523278321
ACH-000211,0.17621462468211924
ACH-000215,0.08889088162066877
ACH-000221,-0.0897470395596111
ACH-000222,-0.013707078519532269
ACH-000223,-0.035109017750344515
ACH-000226,0.18882818758625813
ACH-000227,-0.05247900511262847
ACH-000228,0.0090623854809034
ACH-000231,0.03780633328316582
ACH-000232,-0.037220224987051215
ACH-000233,0.06930039185330028
ACH-000234,0.07854744906638922
ACH-000235,0.018309292862589067
ACH-000237,0.05351277150124008
ACH-000238,-0.04983244977587824
ACH-000242,0.3257382300220581
ACH-000243,-0.0034172855201494486
ACH-000244,0.13120922406774824
ACH-000246,0.045254628946030176
ACH-000248,0.02340830925791764
ACH-000250,-0.03161552836267408
ACH-000251,-0.09760394009694602
ACH-000252,-0.08115651107974244
ACH-000253,0.02051949473653459
ACH-000255,-0.13273937993037818
ACH-000256,0.060559032651295426
ACH-000257,-0.10391636300999657
ACH-000258,0.11846932426658795
ACH-000259,0.06448696072335684
ACH-000260,-0.05392614979070789
ACH-000261,0.036051496390341636
ACH-000262,-0.11187688933091547
ACH-000263,0.12223179685858067
ACH-000264,-0.03345995595259045
ACH-000265,0.11380777374519173
ACH-000266,0.07994514041787715
ACH-000272,-0.03402294552251342
ACH-000274,-0.07254663412395693
ACH-000277,0.09697434410498401
ACH-000278,0.1928590027326676
ACH-000279,0.004393032880990855
ACH-000280,0.133785570192446
ACH-000281,-0.024474204479085708
ACH-000288,-0.018425776100105814
ACH-000291,0.012875285859911866
ACH-000293,-0.0738942709621709
ACH-000294,0.06039631517822239
ACH-000295,-0.0764910003984428
ACH-000296,0.14769261813731888
ACH-000302,-0.07442893377171714
ACH-000304,0.15432848155398368
ACH-000307,-0.011943489444173292
ACH-000308,0.09000931164213037
ACH-000310,0.0852841093581273
ACH-000311,-0.05186344362971952
ACH-000312,-0.06288558365112454
ACH-000315,0.047236898260521284
ACH-000316,-0.14380836647133025
ACH-000317,0.0487970399667421
ACH-000318,-0.12213200218129827
ACH-000319,0.26905061393592844
ACH-000320,0.13722324904899044
ACH-000322,0.01992359048706944
ACH-000323,-0.11046890767845717
ACH-000324,0.18100982385915632
ACH-000329,0.004006122399375196
ACH-000330,0.07608283662574401
ACH-000331,-0.1506342415114545
ACH-000332,0.001367126898429292
ACH-000334,0.21226232999946626
ACH-000335,-0.05736921751155459
ACH-000336,-0.17673805154169342
ACH-000337,0.16425258840762638
ACH-000338,-0.08287092585613369
ACH-000339,0.07647229271680171
ACH-000341,-0.08839963107252477
ACH-000348,0.07552753967894912
ACH-000350,0.08155430304015128
ACH-000352,-0.03965718346291307
ACH-000356,-0.16150518063151115
ACH-000361,-0.1725842604160575
ACH-000362,0.07844280241168299
ACH-000363,-0.07589417503650367
ACH-000364,-0.04100240330890857
ACH-000365,0.04163092575767492
ACH-000366,-0.003862454586269853
ACH-000368,-0.054331165944331
ACH-000374,0.03876571449012006
ACH-000375,-0.0292626904416218
ACH-000376,-0.06794618220319658
ACH-000381,-0.20932487501903188
ACH-000383,-0.027995965873942763
ACH-000387,-0.1650023525506494
ACH-000389,0.03045753414409852
ACH-000390,-0.03968061230490099
ACH-000393,0.09301200250025772
ACH-000395,0.3982705996114845
ACH-000396,0.16270621878414096
ACH-000397,0.08999068157980454
ACH-000401,-0.05506248590860356
ACH-000402,-0.29294945216670465
ACH-000403,0.04211978726529226
ACH-000404,-0.35052816657385355
ACH-000406,0.10351240330734586
ACH-000407,-0.1124770056696134
ACH-000408,0.21637486315767093
ACH-000410,0.08885141735041513
ACH-000411,-0.06266172989262922
ACH-000414,0.06210356091356936
ACH-000415,0.0274888846255831
ACH-000416,0.07743723665283167
ACH-000420,0.1808707320491396
ACH-000421,-0.014034010789363971
ACH-000424,-0.019672999035340262
ACH-000425,0.036603158386779
ACH-000426,0.04827280794656146
ACH-000427,-0.07613427809127114
ACH-000433,0.06674369517659004
ACH-000435,0.43722430588538064
ACH-000436,0.13187397461006986
ACH-000444,0.03805106733690478
ACH-000445,-0.0027978921611708906
ACH-000448,0.049001040096232316
ACH-000450,0.13901425188326558
ACH-000452,0.09135343817041386
ACH-000454,-0.09979695630969602
ACH-000458,0.1419319158204794
ACH-000459,0.04363577610424568
ACH-000460,0.0585863670566112
ACH-000461,0.09163945421880866
ACH-000463,0.15917461781987582
ACH-000464,-0.019361711073539137
ACH-000466,0.006619511318108139
ACH-000467,0.003290695906680096
ACH-000468,0.06902419112445299
ACH-000469,-0.032624319086306884
ACH-000470,0.05441919323619242
ACH-000471,0.13290097496611747
ACH-000472,0.08830373792010499
ACH-000473,0.11326574932727275
ACH-000475,-0.02131914612606843
ACH-000476,-0.19495952345441955
ACH-000477,-0.17424907678328386
ACH-000479,0.19264727315721625
ACH-000480,-0.2765779420164019
ACH-000481,-0.021145350918717044
ACH-000483,-0.04846472855485445
ACH-000484,0.10224321625921302
ACH-000485,-0.149820604349492
ACH-000486,0.03304721717408627
ACH-000487,0.005067695624902622
ACH-000488,0.07791647806101433
ACH-000490,0.022374509552381197
ACH-000491,-0.06429141798780481
ACH-000495,0.015810516898743975
ACH-000496,-0.09347193171656236
ACH-000499,0.027902319891485658
ACH-000500,-0.6018095991467913
ACH-000502,0.08871070251273161
ACH-000503,-0.05020249887117722
ACH-000505,-0.00866458646963453
ACH-000507,-0.037616374749250885
ACH-000510,-0.05413130107852915
ACH-000511,-0.04616729179616868
ACH-000512,0.1611572872571051
ACH-000516,0.08022551859821359
ACH-000517,0.07716323096817486
ACH-000518,0.010520124970061618
ACH-000520,0.12696565733413925
ACH-000521,-0.05872017716835764
ACH-000522,-0.110892744715635
ACH-000524,0.045111535392159126
ACH-000527,0.01224956709089967
ACH-000528,-0.039449727725351116
ACH-000537,0.19872064949254725
ACH-000541,0.02663060664445112
ACH-000542,-0.07177931370591946
ACH-000544,-0.0329727170431219
ACH-000545,0.0934470581059509
ACH-000547,-0.3771893081838037
ACH-000548,0.058494802689239365
ACH-000549,-0.07297728107866074
ACH-000550,-0.0366162985866408
ACH-000552,0.0023574702999280927
ACH-000556,0.12020750399486685
ACH-000557,0.02501050263006431
ACH-000569,0.0900040240447236
ACH-000570,0.08280490067370794
ACH-000571,-0.022746081302435037
ACH-000573,-0.028499337422988973
ACH-000576,0.025794142757243246
ACH-000579,0.016123931126011074
ACH-000580,0.19360659157665144
ACH-000584,0.07388879920566158
ACH-000585,0.003239590450350251
ACH-000588,0.06130488670586249
ACH-000589,0.042271510566652765
ACH-000591,0.14016903348850565
ACH-000593,0.010500402465890358
ACH-000600,-0.05577819846294579
ACH-000601,0.06648162111882268
ACH-000605,0.0022389378373043824
ACH-000606,0.03449664142773199
ACH-000608,0.000816510520550562
ACH-000614,0.006916978557002749
ACH-000616,0.16471591365350916
ACH-000618,0.06833450067703582
ACH-000619,0.09712757548203356
ACH-000620,-0.016073840756556882
ACH-000621,-0.0938062137649969
ACH-000622,0.02441163482628
ACH-000623,-0.011282664951846615
ACH-000624,0.0208917688025666
ACH-000627,0.015862004790895574
ACH-000630,-0.18201420238732247
ACH-000631,0.02685408320907657
ACH-000632,-0.028101467363641625
ACH-000633,0.0332665637105935
ACH-000637,0.056461373333209164
ACH-000638,0.010938191685078978
ACH-000646,0.14030430874227695
ACH-000647,0.07143440168740535
ACH-000648,0.021377414900681024
ACH-000649,0.02562458505186652
ACH-000651,-0.13931863133917405
ACH-000652,0.017873918589006495
ACH-000653,0.01671525776166902
ACH-000657,-0.028837379896771344
ACH-000658,0.010847844937108657
ACH-000661,0.15174783872294692
ACH-000662,0.10807798542688016
ACH-000663,0.04485101314114424
ACH-000665,-0.04474219397097475
ACH-000671,-0.012660499592801324
ACH-000672,-0.1890074596245342
ACH-000673,0.04209975021296456
ACH-000676,0.01797007497654961
ACH-000677,0.006795908621248013
ACH-000681,0.06551339220165082
ACH-000683,-0.12320096156657286
ACH-000684,0.10880068682777992
ACH-000688,-0.08194437164609117
ACH-000693,-0.13402519354075715
ACH-000694,-0.0735249869437861
ACH-000695,0.10275004180110422
ACH-000696,0.050547430938848184
ACH-000697,0.1475969076043484
ACH-000699,-0.0417327367580048
ACH-000701,-0.0585705321692498
ACH-000706,-0.050919525968300655
ACH-000711,-0.08351251463467665
ACH-000713,-0.2158255912976024
