,NDUFB10 (4716)
ACH-000004,-0.21196071596128171
ACH-000005,-0.1636090249338667
ACH-000007,-0.5305229132915446
ACH-000009,-0.40311063562462457
ACH-000011,-0.03593237809017518
ACH-000012,-0.5829867100900711
ACH-000013,-0.5199537677680373
ACH-000014,-0.4802671837680288
ACH-000015,-0.6360769873297634
ACH-000017,-0.3158419030288415
ACH-000018,-0.10926705469443346
ACH-000019,-0.6923226139582797
ACH-000021,-0.4920315927500569
ACH-000022,-0.4096852071377408
ACH-000025,-0.6379993172270549
ACH-000028,-0.7197584785974656
ACH-000030,-0.31867483964487503
ACH-000035,-0.5714538068657575
ACH-000036,-0.2345328228893724
ACH-000037,-0.4774456981465931
ACH-000039,-0.3288387555741521
ACH-000040,-0.336286121164134
ACH-000041,-0.4940903380004729
ACH-000042,-0.2703136429289528
ACH-000045,-0.8045392609902889
ACH-000047,-1.1344308623977462
ACH-000052,-0.3422982731389043
ACH-000053,-0.28010398368993383
ACH-000054,-0.7967007825078272
ACH-000055,-0.3452847244909057
ACH-000060,-0.5900128154615302
ACH-000067,-0.21080511528143347
ACH-000070,-0.3125220211495212
ACH-000075,-0.4119501604369785
ACH-000078,-0.637302440809247
ACH-000082,-0.4007362245621076
ACH-000085,-0.431095406257316
ACH-000086,-0.4257714107920597
ACH-000087,-0.6195433063829217
ACH-000092,-0.3546207289672673
ACH-000095,-0.2298707329432727
ACH-000097,-0.4341173835566221
ACH-000098,-0.3814359837254162
ACH-000099,-0.5766016176604161
ACH-000108,-0.32942278909005923
ACH-000113,-0.6161713946581542
ACH-000116,-0.5975090304205912
ACH-000118,-0.9276883860841916
ACH-000120,-0.4400196166797864
ACH-000123,-0.42912706849188575
ACH-000127,-0.8510180639485384
ACH-000128,-0.5399383221034605
ACH-000132,-0.5055318350035468
ACH-000133,-0.4853859877033945
ACH-000137,-0.37878404133367344
ACH-000138,-0.6441132715047811
ACH-000142,-0.30104597316482384
ACH-000143,-0.17692346537541662
ACH-000146,-0.5121801779203831
ACH-000148,-0.6746351981302342
ACH-000150,-0.4392130306439743
ACH-000152,-0.3496404133595409
ACH-000153,-0.7040606810149079
ACH-000159,-0.5216878810655248
ACH-000160,-0.6358194587207864
ACH-000163,-0.3270111752282066
ACH-000167,-0.2920413441553499
ACH-000168,-0.08952364433396331
ACH-000169,-0.4880358830282869
ACH-000178,-0.19134041155391027
ACH-000183,-0.490795722313012
ACH-000188,-0.11103234296171943
ACH-000189,-0.013933372879853296
ACH-000190,-0.7358516713919555
ACH-000198,-0.5909424234374203
ACH-000203,-0.4013432070817556
ACH-000204,-0.5745651397682828
ACH-000206,-0.33902830474342205
ACH-000207,-0.32221137653764065
ACH-000208,-0.3201815172010357
ACH-000210,-0.7621705452409103
ACH-000211,-0.4197694381116872
ACH-000215,-0.4257574962913309
ACH-000221,-0.7429148742478826
ACH-000222,-0.5008411628798802
ACH-000223,-0.3828489976454814
ACH-000226,-0.5148995660740517
ACH-000227,-0.5979745613162519
ACH-000228,-0.2621253453274167
ACH-000231,-0.26912881882502826
ACH-000232,-0.3527859655645023
ACH-000233,-0.5720231081989822
ACH-000234,-0.3962085679525917
ACH-000235,-0.4823665196462592
ACH-000237,-0.2592916026650286
ACH-000238,-0.2973643314135456
ACH-000242,-0.9324196618470932
ACH-000243,-0.44714564218632186
