,EFS (10278)
ACH-000004,-0.2407181359466172
ACH-000005,0.31730692201807176
ACH-000007,-0.1092791874171184
ACH-000009,-0.12595696461800882
ACH-000011,-0.029410634580553107
ACH-000012,-0.023756809078363108
ACH-000013,-0.019041235925160827
ACH-000014,-0.2756830893295397
ACH-000015,-0.14055722860354422
ACH-000017,-0.2320831951098627
ACH-000018,-0.10178113843038873
ACH-000019,-0.1514080100054296
ACH-000021,-0.14155357102923832
ACH-000022,-0.08035392203150063
ACH-000025,-0.012129576366925222
ACH-000028,0.008736188919962317
ACH-000030,-0.08281056621717896
ACH-000035,-0.1578139090393778
ACH-000036,0.012264090139169336
ACH-000037,-0.16070859051934686
ACH-000039,-0.15874856157801
ACH-000040,-0.1119077456979515
ACH-000041,-0.010026602472030691
ACH-000042,0.015286954647634776
ACH-000045,-0.24866489466930336
ACH-000047,-0.08966746158258883
ACH-000052,-0.09118259221715776
ACH-000053,-0.057569256661956676
ACH-000054,-0.04546605684189787
ACH-000055,-0.16943984745847726
ACH-000060,-0.2818998851688414
ACH-000067,-0.013983224218687128
ACH-000070,-0.1379865784669868
ACH-000075,0.004420688765362364
ACH-000078,-0.11315158035309072
ACH-000082,-0.16086928740338358
ACH-000085,0.002370488534205782
ACH-000086,-0.04251948911417737
ACH-000087,-0.024165910995778597
ACH-000092,-0.04475542968555279
ACH-000095,-0.0747618941427056
ACH-000097,-0.15594161266135328
ACH-000098,-0.2486595361716091
ACH-000099,-0.08843638769684088
ACH-000108,0.09476884597183853
ACH-000113,-0.04311006433972079
ACH-000116,-0.07992515284257329
ACH-000118,-0.09008154354427148
ACH-000120,0.04409004091023782
ACH-000123,-0.0917456039049374
ACH-000127,-0.1042890479139353
ACH-000128,-0.20781694668648248
ACH-000132,0.08754106374687848
ACH-000133,-0.1572036338479051
ACH-000137,-0.09823874912376457
ACH-000138,0.006109343389822142
ACH-000142,0.08031075096483815
ACH-000143,-0.252449967567181
ACH-000146,-0.10167212449760454
ACH-000148,-0.10236547403209688
ACH-000150,-0.004209168204600773
ACH-000152,-0.21777596879481792
ACH-000153,-0.22502136087527053
ACH-000159,-0.14155928205202242
ACH-000160,-0.18155641244387846
ACH-000163,-0.11882997006368988
ACH-000167,0.12531937520401326
ACH-000168,0.015208879075098462
ACH-000169,-0.18196834188848676
ACH-000178,-0.04776695926029647
ACH-000183,-0.08880296614108775
ACH-000188,-0.07493264811593536
ACH-000189,-0.022470723029431917
ACH-000190,-0.02202627796468128
ACH-000198,-0.12752635905485138
ACH-000203,0.012169339414140274
ACH-000204,-0.16441323026149218
ACH-000206,-0.11192185240898736
ACH-000207,-0.1040172363887514
ACH-000208,0.025230282783893755
ACH-000210,-0.2516994874351385
ACH-000211,-0.1400143870502715
ACH-000215,-0.07945625543447825
ACH-000221,-0.07558581048141481
ACH-000222,-0.12076493767873435
ACH-000223,-0.03696235294875898
ACH-000226,-0.02016047056748671
ACH-000227,0.034613656660471365
ACH-000228,-0.11055625140546499
ACH-000231,-0.1766998995474675
ACH-000232,-0.0843094731564672
ACH-000233,-0.02352250326141934
ACH-000234,0.05170483294815062
ACH-000235,-0.08726049827342745
ACH-000237,-0.07407547763879331
ACH-000238,-0.22416638959200494
ACH-000242,-0.09702881062360433
ACH-000243,-0.17305480973990056
ACH-000244,0.019986187506931662
ACH-000246,-0.13739906875329946
ACH-000248,-0.26979232614180115
ACH-000250,-0.15444018204834345
ACH-000251,0.08119165773345202
ACH-000252,0.13396593884470914
ACH-000253,-0.12868436152739876
ACH-000255,-0.17032973182909714
ACH-000256,0.029903456255107368
ACH-000257,-0.21754742373469912
ACH-000258,-0.010870480311416868
ACH-000259,-0.09185822605848132
ACH-000260,-0.03019932818327215
ACH-000261,-0.11922202236238486
ACH-000262,0.04967104856755627
ACH-000263,-0.24515017227574265
ACH-000264,-0.1258576765399878
ACH-000265,-0.03242739104233377
ACH-000266,-0.10616076951170196
ACH-000272,-0.19080098763373096
ACH-000274,-0.05204830824379291
ACH-000277,-0.13317063229110307
ACH-000278,-0.054304135472582296
ACH-000279,-0.08134735085566505
ACH-000280,-0.08574911486724196
ACH-000281,-0.1400980285834706
ACH-000288,-0.17568883615229292
ACH-000291,-0.027334717018392005
ACH-000293,-0.10102954471053192
ACH-000294,-0.16352248285008147
ACH-000295,-0.12359618787105744
ACH-000296,0.02085671730000037
ACH-000302,-0.007935580721210577
ACH-000304,-0.13459271594015365
ACH-000307,-0.2283690051290301
ACH-000308,-0.07596892075723986
ACH-000310,-0.060113117414481
ACH-000311,-0.1970123623560266
ACH-000312,-0.08835189585516971
ACH-000315,-0.17462608156775447
ACH-000316,0.030606723038841606
ACH-000317,-0.14416605193352822
ACH-000318,-0.2348524098532994
ACH-000319,-0.056752449968267664
ACH-000320,-0.10792290626493113
ACH-000322,-0.12893290379456562
ACH-000323,-0.051220237257387495
ACH-000324,-0.2029941364506414
ACH-000329,-0.0943930749264104
ACH-000330,-0.0432707624974552
ACH-000331,-0.0366973317633855
ACH-000332,-0.07395524965527515
ACH-000334,-0.1286565721982421
ACH-000335,-0.11571646762632927
ACH-000336,-0.2554239130889417
ACH-000337,-0.21967122024600275
ACH-000338,-0.0976351862065031
ACH-000339,-0.05429812807928404
ACH-000341,-0.09363638126598264
ACH-000348,-0.12682992434742307
ACH-000350,-0.14787097551462486
ACH-000352,-0.143655087790309
ACH-000356,-0.1067793230011912
ACH-000361,-0.12840719461012656
ACH-000362,-0.02936538493275092
ACH-000363,-0.0922105827923547
ACH-000364,-0.10266931577983683
ACH-000365,-0.13692400384186465
ACH-000366,-0.258155673962691
ACH-000368,-0.2287991211734945
ACH-000374,-0.06334376100281543
ACH-000375,-0.3597926915580853
ACH-000376,-0.16097764928716402
ACH-000381,-0.09624959295922368
ACH-000383,-0.09153528116204224
ACH-000387,-0.1345983339179844
ACH-000389,0.09188139538104913
ACH-000390,-0.050564246964766836
ACH-000393,-0.22564500595345016
ACH-000395,-0.034372011440551686
ACH-000396,0.0916919444449868
ACH-000397,-0.11132533223544358
ACH-000401,-0.12113938971533912
ACH-000402,0.009742221063805222
ACH-000403,-0.09526077516331434
ACH-000404,-0.10414785609282898
ACH-000406,-0.09092696692293893
ACH-000407,-0.14715490251233151
ACH-000408,0.0056428128472845104
ACH-000410,-0.0831402563929372
ACH-000411,-0.013921805897341832
ACH-000414,-0.0713061324160492
ACH-000415,-0.17008427528842845
ACH-000416,-0.046759979919824834
ACH-000420,-0.08486641825298744
ACH-000421,-0.07142878002227357
ACH-000424,-0.16158238905066766
ACH-000425,-0.11956494597077087
ACH-000426,0.05054454357824086
ACH-000427,-0.18840672769956207
ACH-000433,-0.16053909729858445
ACH-000435,-0.13550725001940075
ACH-000436,-0.1778135914934302
ACH-000444,-0.11155918684006792
ACH-000445,-0.1229201995309047
ACH-000448,-0.08257027239118844
ACH-000450,-0.07295657553434412
ACH-000452,-0.07190319016622597
ACH-000454,-0.20268479787670812
ACH-000458,-0.10552209355444797
ACH-000459,-0.17152469756345495
ACH-000460,-0.12734499940913194
ACH-000461,-0.03522525114101959
ACH-000463,-0.18587053540235404
ACH-000464,-0.06864184236439361
ACH-000466,-0.025940367648399076
ACH-000467,-0.1139918360723866
ACH-000468,-0.025902876752867964
ACH-000469,-0.18997460212499728
ACH-000470,-0.011336266151707512
ACH-000471,-0.20027475323536376
ACH-000472,-0.1054700848302568
ACH-000473,-0.17942635212514715
ACH-000475,-0.09869973102198114
ACH-000476,-0.10069248393938243
ACH-000477,-0.06450986032606247
ACH-000479,0.2912443865955965
ACH-000480,-0.2634723206937146
ACH-000481,-0.21110517718340813
ACH-000483,-0.13404381702810433
ACH-000484,-0.15402593463937672
ACH-000485,-0.07749618552350268
ACH-000486,-0.11744741194031948
ACH-000487,0.06638636944758923
ACH-000488,-0.06143044762942955
ACH-000490,-0.07471841602246633
ACH-000491,-0.05882327437710014
ACH-000495,-0.04950580988899722
ACH-000496,-0.09050723140893953
ACH-000499,-0.20196035728830816
ACH-000500,-0.10292056454351607
ACH-000502,-0.12673219184647258
ACH-000503,-0.041218367143705616
ACH-000505,-0.10481005263963612
ACH-000507,-0.033437016750909376
ACH-000510,-0.11459740918591745
ACH-000511,0.007115915611846046
ACH-000512,-0.16379871406186647
ACH-000516,-0.14117538988505998
