,FAHD1 (81889)
ACH-000004,0.1851094625660875
ACH-000005,0.2761194989644227
ACH-000007,0.03970117249878846
ACH-000009,0.04056321810766767
ACH-000011,0.1282651169117972
ACH-000012,0.004818765554363392
ACH-000013,0.021426170104990608
ACH-000014,-0.10002031431921037
ACH-000015,-0.04494790593918704
ACH-000017,-0.01250992550658705
ACH-000018,-0.0745087130785576
ACH-000019,-0.06946938090872169
ACH-000021,-0.045128569754276184
ACH-000022,0.02425979724565281
ACH-000025,0.01977098558093828
ACH-000028,0.022648331392167282
ACH-000030,0.025771040963796173
ACH-000035,0.018560597808205057
ACH-000036,-0.12956729083791366
ACH-000037,-0.0008588620810549768
ACH-000039,-0.0955515704293084
ACH-000040,0.023821626315368383
ACH-000041,-0.04674871602632027
ACH-000042,0.03212770478465573
ACH-000045,-0.11330427380422038
ACH-000047,-0.03062114489610024
ACH-000052,-0.0023282375615811656
ACH-000053,0.033287540505533814
ACH-000054,0.10472716628758204
ACH-000055,-0.02028924933039062
ACH-000060,-0.07224772408063879
ACH-000067,0.0013549510317324735
ACH-000070,-0.06349660558247135
ACH-000075,0.22824935537602256
ACH-000078,0.052522921236940634
ACH-000082,-0.10329895558885907
ACH-000085,-0.08808449775663264
ACH-000086,0.07117056441657761
ACH-000087,0.09428365085479763
ACH-000092,-0.032872523991027414
ACH-000095,-0.044263153642722215
ACH-000097,0.07423566551178923
ACH-000098,-0.03024644303687288
ACH-000099,0.028977890433312357
ACH-000108,-9.286891816400805e-05
ACH-000113,-0.003293442745391093
ACH-000116,0.061421339159857175
ACH-000118,-0.026408575713335332
ACH-000120,-0.052381747930258085
ACH-000123,0.06531641408107694
ACH-000127,-0.020305191486072932
ACH-000128,0.017506342769139118
ACH-000132,-0.058759606211236826
ACH-000133,-0.15112951707090608
ACH-000137,0.04533215132857467
ACH-000138,-0.03631793712169338
ACH-000142,-0.053732182544405135
ACH-000143,0.04989874395887679
ACH-000146,-0.05752183555907145
ACH-000148,-0.10915235353566162
ACH-000150,0.020657092835773147
ACH-000152,-0.0099530294215656
ACH-000153,-0.2078421132615872
ACH-000159,0.04237794711729866
ACH-000160,0.1059508131400038
ACH-000163,-0.029570965756184443
ACH-000167,-0.12986157290022118
ACH-000168,-0.049371194881402736
ACH-000169,0.15666323627628695
ACH-000178,0.02375794152687804
ACH-000183,-0.2375732618460885
ACH-000188,-0.029263987521639095
ACH-000189,0.002694685877507157
ACH-000190,0.0548072099599178
ACH-000198,0.0018814129374522003
ACH-000203,-0.08860167553240662
ACH-000204,-0.14218415056028558
ACH-000206,0.13057972651082445
ACH-000207,0.04550028952694577
ACH-000208,0.010175538073525588
ACH-000210,0.1632430257936761
ACH-000211,0.058654978525845065
ACH-000215,-0.04940519185166055
ACH-000221,-0.024296932523128208
ACH-000222,-0.006325744181400847
ACH-000223,0.0046125415704652535
ACH-000226,-0.05930356556293497
ACH-000227,0.03740413231560029
ACH-000228,0.07607495507288863
ACH-000231,0.020474325381512268
ACH-000232,0.0368726205082425
ACH-000233,-0.024981610243527182
ACH-000234,-0.08753518376476166
ACH-000235,-0.031301590379162775
ACH-000237,-0.11120782635606642
ACH-000238,-0.08135138903228926
ACH-000242,0.19043455934059328
ACH-000243,-0.022898822790710902
ACH-000244,0.03637386080205023
ACH-000246,0.0970030031582799
ACH-000248,-0.10918653958294422
ACH-000250,0.022085293229000828
ACH-000251,-0.10164992977725973
ACH-000252,-0.1351662684756306
ACH-000253,-0.061109476632228876
ACH-000255,0.0934422344372648
ACH-000256,0.01841856226708414
ACH-000257,-0.03323462921229583
ACH-000258,-0.0843863838596929
ACH-000259,0.014850713716389654
ACH-000260,-0.025982228549550655
ACH-000261,-0.033081435389294554
ACH-000262,0.17535223995759674
ACH-000263,0.07145623651181658
ACH-000264,0.0008505191161317422
ACH-000265,-0.0395846896193696
ACH-000266,0.020650257354848274
ACH-000272,-0.007396299610110577
ACH-000274,-0.028817030021038813
ACH-000277,-0.05320770817705947
ACH-000278,0.018679578621779228
ACH-000279,0.022069988483325
ACH-000280,0.01245535773672852
ACH-000281,0.1178370409895496
ACH-000288,-0.07818162245106333
ACH-000291,-0.03726072802260444
ACH-000293,0.05570045797537928
ACH-000294,0.01506525072285254
ACH-000295,0.13571393185882574
ACH-000296,-0.01656425764974922
ACH-000302,-0.07928554686606303
ACH-000304,0.11508155603792687
ACH-000307,0.0386191381618026
ACH-000308,-2.943590230503969e-05
ACH-000310,0.03617123919812031
ACH-000311,-0.1088510342155228
ACH-000312,-0.08075866748587457
ACH-000315,0.2815173387394174
ACH-000316,-0.0022253132903866787
ACH-000317,0.014458310808727746
ACH-000318,0.09354994357943833
ACH-000319,-0.02735369617711401
ACH-000320,0.1029879275739062
ACH-000322,-0.03743595679277035
ACH-000323,0.01881753725522088
ACH-000324,0.05579658722987371
ACH-000329,-0.07238879375607238
ACH-000330,-0.024572803636547357
ACH-000331,0.000939803793951234
ACH-000332,-0.0062777868713404395
ACH-000334,-0.3472884056785981
ACH-000335,-0.03268681255249732
ACH-000336,-0.23896563957343525
ACH-000337,-0.039495077831288763
ACH-000338,0.033388842083353264
ACH-000339,-0.006350486958697135
ACH-000341,-0.06004948225989504
ACH-000348,-0.032529883182462235
ACH-000350,0.009308459501030115
ACH-000352,-0.000491077915980989
ACH-000356,0.08506354866265489
ACH-000361,0.07364574550799538
ACH-000362,0.0439134903124148
ACH-000363,0.05249680849821668
ACH-000364,-0.01818336448725207
ACH-000365,0.0991600200609962
ACH-000366,0.02278958601240145
ACH-000368,0.010359604395890449
ACH-000374,0.0609402476290281
ACH-000375,-0.12647942524148614
ACH-000376,-0.03693538161593711
ACH-000381,-0.0011622999840314044
ACH-000383,-0.018594475838275747
ACH-000387,-0.05670760996985527
ACH-000389,-0.0887039155135684
ACH-000390,-0.014467516568725781
ACH-000393,-0.003771874313973385
ACH-000395,-0.0285417130947627
